Jun 18 19:58:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 19:58:07 ubuntu dstat.sh[65339]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 19:58:07 ubuntu dstat.sh[65339]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 19:59:49 ubuntu dstat.sh[65339]: 18-06 19:59:49| 40   5  54   0   0|1534M  688M  170M 5340M|9254B 6366B|   0  4091B|   0  1.00 |2856  1952 |2.87 1.55 0.77|3.0   0   0|   0     0 |           | 11   33    1   60    0
Jun 18 19:59:50 ubuntu dstat.sh[65339]: 18-06 19:59:50| 33   6  61   0   0|1501M  721M  170M 5340M|  20k   17k|   0     0 |   0     0 |5832  6967 |2.87 1.55 0.77|1.0   0  40|   0     0 |           | 11   33    1   61    0
Jun 18 19:59:51 ubuntu dstat.sh[65339]: 18-06 19:59:51| 41   8  51   0   0|1511M  711M  170M 5340M|6646B 2740B|   0   264k|   0  22.0 |3315  2612 |2.80 1.56 0.78|2.0   0 9.0|   0     0 |           | 11   32    1   62    0
Jun 18 19:59:52 ubuntu dstat.sh[65339]: 18-06 19:59:52| 40   6  53   0   0|1537M  685M  170M 5343M|  17k   14k|   0   260k|   0  10.0 |4073    11k|2.80 1.56 0.78|5.0   0  36|   0     0 |           | 11   34    1   62    0
Jun 18 19:59:53 ubuntu dstat.sh[65339]: 18-06 19:59:53| 33  10  55   0   0|1457M  765M  170M 5340M|  15k   11k|   0   300k|   0  34.0 |6780    11k|2.80 1.56 0.78|2.0   0 181|   0     0 |           | 11   32    1   63    0
Jun 18 19:59:54 ubuntu dstat.sh[65339]: 18-06 19:59:54| 22   5  72   0   0|1484M  738M  170M 5340M|5942B 3516B|   0   191k|   0  9.96 |2498  1842 |2.80 1.56 0.78|  0   0 101|   0     0 |           | 11   33    1   63    0
Jun 18 19:59:55 ubuntu dstat.sh[65339]: 18-06 19:59:55| 17   2  80   0   0|1473M  749M  170M 5340M|  14k   10k|   0   707k|   0  51.2 |3614  4614 |2.80 1.56 0.78|1.0   0   0|   0     0 |           | 11   32    1   64    0
Jun 18 19:59:56 ubuntu dstat.sh[65339]: 18-06 19:59:56| 15  12  71   0   0|1373M  849M  170M 5340M|4507B 1616B|   0   212k|   0  18.0 |4168  3241 |2.66 1.55 0.78|1.0   0 283|   0     0 |           | 11   32    1   64    0
Jun 18 19:59:57 ubuntu dstat.sh[65339]: 18-06 19:59:57| 19   3  78   0   0|1426M  796M  170M 5340M|6849B 3862B|   0     0 |   0     0 |1668  1199 |2.66 1.55 0.78|1.0   0   0|   0     0 |           | 11   33    1   57    0
Jun 18 19:59:58 ubuntu dstat.sh[65339]: 18-06 19:59:58| 20   2  77   0   0|1420M  802M  170M 5340M|  13k 9981B|   0   216k|   0  8.00 |3391  4051 |2.66 1.55 0.78|1.0   0   0|   0     0 |           | 11   32    1   58    0
Jun 18 19:59:59 ubuntu dstat.sh[65339]: 18-06 19:59:59| 20   6  73   0   0|1396M  825M  170M 5340M|4366B 1566B|   0   264k|   0  2.00 |2179  1523 |2.66 1.55 0.78|1.0   0  46|   0     0 |           | 11   32    1   58    0
Jun 18 20:00:00 ubuntu dstat.sh[65339]: 18-06 20:00:00| 18   3  78   0   0|1411M  811M  170M 5340M|  12k 9869B|   0  4095B|   0  1.00 |2862  3040 |2.66 1.55 0.78|  0   0 2.0|   0     0 |           | 11   33    1   58    0
Jun 18 20:00:01 ubuntu dstat.sh[65339]: 18-06 20:00:01| 18   6  75   0   0|1365M  856M  170M 5341M|  13k 7449B|   0   325k|   0  30.1 |4812  5677 |2.52 1.54 0.78|1.0   0 109|   0     0 |           | 11   32    1   55    0
Jun 18 20:00:02 ubuntu dstat.sh[65339]: 18-06 20:00:02| 17  22  60   1   0|1374M  847M  170M 5341M|6938B 1390B|   0  3618k|   0   179 |6357  5196 |2.52 1.54 0.78|2.0   0 517|   0     0 |           | 11   32    1   57    0
Jun 18 20:00:03 ubuntu dstat.sh[65339]: 18-06 20:00:03| 44   7  47   0   0|1501M  719M  170M 5341M|4381B 1186B|   0   363k|   0  7.99 |2982  1583 |2.52 1.54 0.78|2.0   0 8.0|   0     0 |           | 11   32    0   57    0
Jun 18 20:00:04 ubuntu dstat.sh[65339]: 18-06 20:00:04| 38   8  45   8   0|1538M  675M  171M 5347M|5823B 1570B|   0    27M|   0  2463 |  11k   21k|2.52 1.54 0.78|4.0 1.0 119|   0     0 |           | 11   36    0   57    0
Jun 18 20:00:05 ubuntu dstat.sh[65339]: 18-06 20:00:05| 39   8  41   9   0|1549M  662M  171M 5349M|4847B 1399B|   0    54M|   0  4354 |  15k   31k|2.52 1.54 0.78|2.0   0  52|   0     0 |           | 11   36    0   54    0
Jun 18 20:00:06 ubuntu dstat.sh[65339]: 18-06 20:00:06| 45   7  46   2   0|1548M  664M  171M 5349M|5649B  596B|   0    14M|   0   812 |4295  4870 |2.48 1.55 0.79|2.0   0 7.0|   0     0 |           | 11   32    0   54    0
Jun 18 20:00:07 ubuntu dstat.sh[65339]: 18-06 20:00:07| 40   7  45   6   0|1556M  654M  172M 5349M|6638B 1513B|   0    13M|   0  2050 |  13k   22k|2.48 1.55 0.79|2.0   0 4.0|   0     0 |           | 11   34    0   54    0
Jun 18 20:00:08 ubuntu dstat.sh[65339]: 18-06 20:00:08| 32   8  56   3   0|1531M  679M  172M 5349M|3288B  915B|   0    10M|   0  1069 |7649    11k|2.48 1.55 0.79|2.0   0 100|   0     0 |           | 11   32    0   54    0
Jun 18 20:00:09 ubuntu dstat.sh[65339]: 18-06 20:00:09| 22   3  73   0   0|1504M  706M  172M 5349M|3096B 1026B|   0  1548k|   0  77.0 |2011  1771 |2.48 1.55 0.79|3.0   0 1.0|   0     0 |           | 11   32    0   49    0
Jun 18 20:00:10 ubuntu dstat.sh[65339]: 18-06 20:00:10| 23   3  73   0   0|1512M  698M  172M 5349M|4264B 1714B|   0  6060k|   0   316 |2405  2615 |2.48 1.55 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
Jun 18 20:00:11 ubuntu dstat.sh[65339]: 18-06 20:00:11| 23   3  73   0   0|1466M  744M  172M 5349M|4757B 1620B|   0   136k|   0  13.0 |1873  1327 |2.68 1.61 0.81|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
Jun 18 20:00:12 ubuntu dstat.sh[65339]: 18-06 20:00:12| 22   4  74   0   0|1502M  708M  172M 5349M|4338B 1458B|   0  1816k|   0   196 |1924  1220 |2.68 1.61 0.81|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
Jun 18 20:00:13 ubuntu dstat.sh[65339]: 18-06 20:00:13| 23   3  74   0   0|1479M  731M  172M 5349M|4560B 1620B|   0  8192B|   0  1.00 |1763  1173 |2.68 1.61 0.81|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 18 20:00:14 ubuntu dstat.sh[65339]: 18-06 20:00:14| 22   4  74   0   0|1494M  716M  172M 5349M|4560B 1620B|   0     0 |   0     0 |1751  1173 |2.68 1.61 0.81|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Jun 18 20:00:15 ubuntu dstat.sh[65339]: 18-06 20:00:15| 23   3  74   0   0|1478M  732M  172M 5349M|4920B 1620B|   0     0 |   0     0 |1694  1099 |2.68 1.61 0.81|3.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 18 20:00:16 ubuntu dstat.sh[65339]: 18-06 20:00:16| 23   2  74   0   0|1489M  721M  172M 5349M|4877B 1620B|   0  8192B|   0  1.00 |1720  1205 |2.55 1.60 0.81|2.0   0   0|   0     0 |           | 11   32    0   47    0
Jun 18 20:00:17 ubuntu dstat.sh[65339]: 18-06 20:00:17| 22   3  73   0   0|1508M  702M  172M 5349M|3602B  702B|   0   392k|   0  13.0 |1941  1563 |2.55 1.60 0.81|1.0   0 2.0|   0     0 |           | 11   32    0   43    0
Jun 18 20:00:18 ubuntu dstat.sh[65339]: 18-06 20:00:18| 23   3  74   0   0|1465M  745M  172M 5349M|4596B 1296B|   0   364k|   0  22.0 |1810  1261 |2.55 1.60 0.81|2.0   0 1.0|   0     0 |           | 11   32    0   43    0
Jun 18 20:00:19 ubuntu dstat.sh[65339]: 18-06 20:00:19| 21   4  74   0   0|1455M  755M  172M 5349M|4638B 1458B|   0  4096B|   0  1.00 |1771  1230 |2.55 1.60 0.81|1.0   0 1.0|   0     0 |           | 11   32    0   43    0
Jun 18 20:00:20 ubuntu dstat.sh[65339]: 18-06 20:00:20| 22   4  74   0   0|1476M  733M  172M 5349M|4219B 1458B|   0     0 |   0     0 |1761  1171 |2.55 1.60 0.81|2.0   0 2.0|   0     0 |           | 11   32    0   43    0
Jun 18 20:00:21 ubuntu dstat.sh[65339]: 18-06 20:00:21| 23   3  73   0   0|1448M  762M  172M 5349M|4696B 1620B|   0     0 |   0     0 |1795  1288 |2.42 1.58 0.81|3.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:22 ubuntu dstat.sh[65339]: 18-06 20:00:22| 22   3  73   0   0|1458M  751M  172M 5349M|4975B 1457B|   0  4094B|   0  1.00 |1769  1245 |2.42 1.58 0.81|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:23 ubuntu dstat.sh[65339]: 18-06 20:00:23| 22   4  74   0   0|1461M  748M  172M 5349M|4882B 1459B|   0   224k|   0  49.0 |1809  1237 |2.42 1.58 0.81|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:24 ubuntu dstat.sh[65339]: 18-06 20:00:24| 20   6  74   0   0|1437M  772M  172M 5350M|4527B 1461B|   0   108k|   0  2.00 |2554  1696 |2.42 1.58 0.81|1.0   0  78|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:25 ubuntu dstat.sh[65339]: 18-06 20:00:25|  8  22  69   0   0|1416M  793M  172M 5350M|4649B 1458B|   0   972k|   0  12.0 |6531  5246 |2.42 1.58 0.81|2.0   0 558|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:26 ubuntu dstat.sh[65339]: 18-06 20:00:26|  8  21  69   0   0|1421M  789M  172M 5350M|4887B 1456B|   0   276k|   0  5.99 |5944  4529 |2.39 1.59 0.82|1.0   0 420|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:27 ubuntu dstat.sh[65339]: 18-06 20:00:27| 13  14  71   0   0|1416M  793M  172M 5350M|4876B 1457B|   0   368k|   0  18.0 |4693  4001 |2.39 1.59 0.82|1.0   0 312|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:28 ubuntu dstat.sh[65339]: 18-06 20:00:28| 23   3  74   0   0|1473M  736M  172M 5350M|4499B 1620B|   0   924k|   0   111 |1896  1312 |2.39 1.59 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:29 ubuntu dstat.sh[65339]: 18-06 20:00:29| 22   3  74   0   0|1461M  749M  172M 5350M|4322B 1621B|   0    16k|   0  1.00 |1775  1237 |2.39 1.59 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 18 20:00:30 ubuntu dstat.sh[65339]: 18-06 20:00:30| 22   4  74   0   0|1517M  692M  172M 5350M|4317B 1619B|   0     0 |   0     0 |1759  1175 |2.39 1.59 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Jun 18 20:00:31 ubuntu dstat.sh[65339]: 18-06 20:00:31| 22   4  73   0   0|1492M  718M  172M 5350M|4580B 1621B|   0    24k|   0  2.00 |1861  1343 |2.28 1.58 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Jun 18 20:00:32 ubuntu dstat.sh[65339]: 18-06 20:00:32| 21   4  73   0   0|1521M  689M  172M 5350M|4737B 1619B|   0     0 |   0     0 |1866  1251 |2.28 1.58 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Jun 18 20:00:33 ubuntu dstat.sh[65339]: 18-06 20:00:33| 23   4  74   0   0|1517M  693M  172M 5350M|4281B 1501B|   0    88k|   0  3.00 |1797  1211 |2.28 1.58 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   33    0
Jun 18 20:00:34 ubuntu dstat.sh[65339]: 18-06 20:00:34| 22   4  73   0   0|1563M  646M  172M 5350M|4318B 1619B|   0    80k|   0  3.00 |1836  1231 |2.28 1.58 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   29    0
Jun 18 20:00:35 ubuntu dstat.sh[65339]: 18-06 20:00:35| 23   3  74   0   0|1516M  693M  172M 5350M|4978B 1619B|   0    24k|   0  1.00 |1760  1115 |2.28 1.58 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   29    0
Jun 18 20:00:36 ubuntu dstat.sh[65339]: 18-06 20:00:36| 22   4  74   0   0|1532M  678M  172M 5350M|5059B 1621B|   0     0 |   0     0 |1793  1217 |2.18 1.57 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   29    0
Jun 18 20:00:37 ubuntu dstat.sh[65339]: 18-06 20:00:37| 24   3  74   0   0|1510M  699M  172M 5350M|4999B 1458B|   0   176k|   0  12.0 |1901  1504 |2.18 1.57 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   29    0
Jun 18 20:00:38 ubuntu dstat.sh[65339]: 18-06 20:00:38| 22   4  73   0   0|1534M  675M  172M 5350M|4921B 1620B|   0  2473k|   0  41.0 |1949  1536 |2.18 1.57 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Jun 18 20:00:39 ubuntu dstat.sh[65339]: 18-06 20:00:39| 22   3  74   0   0|1508M  701M  172M 5350M|4575B 1457B|   0   188k|   0  36.0 |1764  1128 |2.18 1.57 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   21    0
Jun 18 20:00:40 ubuntu dstat.sh[65339]: 18-06 20:00:40| 22   3  73   0   0|1519M  691M  172M 5350M|4740B 1620B|   0  4096B|   0  1.00 |1764  1188 |2.18 1.57 0.82|1.0   0   0|   0     0 |           | 11   32    0   21    0
Jun 18 20:00:41 ubuntu dstat.sh[65339]: 18-06 20:00:41| 22   4  74   0   0|1537M  672M  172M 5350M|4093B 1134B|   0     0 |   0     0 |1774  1110 |2.08 1.56 0.82|1.0   0 3.0|   0     0 |           | 11   32    0   21    0
Jun 18 20:00:42 ubuntu dstat.sh[65339]: 18-06 20:00:42| 24   3  74   0   0|1492M  718M  172M 5350M|3109B  865B|   0    88k|   0  1.00 |1731  1214 |2.08 1.56 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Jun 18 20:00:43 ubuntu dstat.sh[65339]: 18-06 20:00:43| 21   4  74   0   0|1450M  759M  172M 5350M|4032B 1456B|   0    16k|   0  2.00 |1745  1340 |2.08 1.56 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Jun 18 20:00:44 ubuntu dstat.sh[65339]: 18-06 20:00:44| 23   3  74   0   0|1477M  732M  172M 5350M|4610B 1567B|   0   192k|   0  29.0 |1777  1192 |2.08 1.56 0.82|1.0   0 2.0|   0     0 |           | 11   32    0   16    0
Jun 18 20:00:45 ubuntu dstat.sh[65339]: 18-06 20:00:45| 23   3  74   0   0|1467M  742M  172M 5350M|4408B 1511B|   0    20k|   0  1.00 |1801  1257 |2.08 1.56 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Jun 18 20:00:46 ubuntu dstat.sh[65339]: 18-06 20:00:46| 22   3  74   0   0|1482M  727M  172M 5350M|5740B 1242B|   0    28k|   0  2.00 |1800  1174 |2.00 1.55 0.82|1.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 18 20:00:47 ubuntu dstat.sh[65339]: 18-06 20:00:47| 22   3  73   0   0|1484M  725M  172M 5350M|5030B 1350B|   0   168k|   0  23.0 |2052  1832 |2.00 1.55 0.82|1.0   0   0|   0     0 |           | 11   32    0   11    0
Jun 18 20:00:48 ubuntu dstat.sh[65339]: 18-06 20:00:48| 21   6  72   0   0|1474M  735M  172M 5350M|5042B 1571B|   0  4021k|   0   241 |2698  2269 |2.00 1.55 0.82|1.0   0  79|   0     0 |           | 11   32    0   11    0
Jun 18 20:00:49 ubuntu dstat.sh[65339]: 18-06 20:00:49| 13  15  71   0   0|1481M  728M  172M 5350M|4608B 1658B|   0   219k|   0  9.97 |4720  3949 |2.00 1.55 0.82|1.0   0 382|   0     0 |           | 11   32    0   11    0
Jun 18 20:00:50 ubuntu dstat.sh[65339]: 18-06 20:00:50| 22   3  74   0   0|1524M  685M  172M 5350M|3872B 1512B|   0     0 |   0     0 |1653  1091 |2.00 1.55 0.82|1.0   0   0|   0     0 |           | 11   32    0    9    0
Jun 18 20:00:51 ubuntu dstat.sh[65339]: 18-06 20:00:51| 22   3  74   0   0|1424M  785M  172M 5350M|4621B 1565B|   0     0 |   0     0 |1875  1273 |1.91 1.54 0.82|1.0   0  10|   0     0 |           | 11   32    0    9    0
Jun 18 20:00:52 ubuntu dstat.sh[65339]: 18-06 20:00:52| 23   3  74   0   0|1462M  747M  172M 5350M|4413B 1512B|   0  8194B|   0  1.00 |1635  1055 |1.91 1.54 0.82|2.0   0   0|   0     0 |           | 11   32    0    9    0
Jun 18 20:00:53 ubuntu dstat.sh[65339]: 18-06 20:00:53| 18  21  60   0   0|1422M  787M  172M 5350M|4431B 1567B|  40k  300k|2.00  7.01 |6472    15k|1.91 1.54 0.82|2.0   0 501|   0     0 |           | 11   32    0   10    0
Jun 18 20:00:54 ubuntu dstat.sh[65339]: 18-06 20:00:54|  9  21  69   0   0|1417M  791M  172M 5350M|4525B 1460B|   0   288k|   0  6.01 |6338  5106 |1.91 1.54 0.82|4.0   0 544|   0     0 |           | 11   32    0    5    0
Jun 18 20:00:55 ubuntu dstat.sh[65339]: 18-06 20:00:55|  8  23  68   0   0|1411M  798M  172M 5350M|4511B 1456B|   0   599k|   0  40.9 |6424  5093 |1.91 1.54 0.82|2.0   0 535|   0     0 |           | 11   32    0    5    0
Jun 18 20:00:56 ubuntu dstat.sh[65339]: 18-06 20:00:56|  9  23  68   0   0|1408M  800M  172M 5350M|8824B 1515B|   0  1499k|   0  17.0 |6731  5543 |1.84 1.53 0.83|1.0   0 620|   0     0 |           | 11   32    0    5    0
Jun 18 20:00:57 ubuntu dstat.sh[65339]: 18-06 20:00:57|  9  21  69   0   0|1398M  811M  172M 5350M|7840B 1565B|   0  1203k|   0  20.0 |6432  5323 |1.84 1.53 0.83|1.0   0 508|   0     0 |           | 11   32    0    5    0
Jun 18 20:00:58 ubuntu dstat.sh[65339]: 18-06 20:00:58|  8  21  69   0   0|1392M  817M  172M 5350M|8729B 1502B|   0  1033k|   0  42.1 |6206  4859 |1.84 1.53 0.83|1.0   0 461|   0     0 |           | 11   32    0    4    0
Jun 18 20:00:59 ubuntu dstat.sh[65339]: 18-06 20:00:59|  8  22  69   0   0|1387M  822M  172M 5350M|5778B 1458B|   0   280k|   0  10.0 |6297  5005 |1.84 1.53 0.83|1.0   0 498|   0     0 |           | 11   32    0    4    0
Jun 18 20:01:00 ubuntu dstat.sh[65339]: 18-06 20:01:00|  9  21  69   0   0|1382M  826M  172M 5350M|5761B 1454B|   0    48k|   0  12.0 |6322  4958 |1.84 1.53 0.83|1.0   0 522|   0     0 |           | 11   32    0    4    0
Jun 18 20:01:01 ubuntu dstat.sh[65339]: 18-06 20:01:01| 23  29  48   0   0|1368M  840M  172M 5350M|5071B 1625B|   0  1665k|   0   190 |7542  7021 |2.01 1.58 0.84|7.0   0 791|   0     0 |           | 11   32    0    8    0
Jun 18 20:01:02 ubuntu dstat.sh[65339]: 18-06 20:01:02| 63  15  22   0   0|1544M  664M  172M 5351M|4920B 1620B|   0   476k|   0  26.0 |4145  2604 |2.01 1.58 0.84|4.0   0 125|   0     0 |           | 11   32    0    8    0
Jun 18 20:01:03 ubuntu dstat.sh[65339]: 18-06 20:01:03| 54  11  25   8   0|1614M  583M  173M 5359M|5284B 1620B| 372k   29M|3.00  2226 |  11k   20k|2.01 1.58 0.84|4.0   0  82|   0     0 |           | 11   38    0    8    0
Jun 18 20:01:04 ubuntu dstat.sh[65339]: 18-06 20:01:04| 40  13  31  14   0|1637M  550M  174M 5369M|4519B 1508B|   0    75M|   0  5637 |  21k   41k|2.01 1.58 0.84|5.0 1.0 166|   0     0 |           | 11   36    0    9    0
Jun 18 20:01:05 ubuntu dstat.sh[65339]: 18-06 20:01:05| 40  10  33  13   0|1663M  513M  174M 5379M|  11k 6670B|   0    92M|   0  6915 |  22k   45k|2.01 1.58 0.84|3.0 2.0  60|   0     0 |           | 11   37    0    9    0
Jun 18 20:01:06 ubuntu dstat.sh[65339]: 18-06 20:01:06| 38  16  33  10   0|1602M  567M  174M 5385M|  11k 5933B|   0    64M|   0  4746 |  19k   36k|2.17 1.62 0.86|3.0   0 302|   0     0 |           | 11   34    0    9    0
Jun 18 20:01:07 ubuntu dstat.sh[65339]: 18-06 20:01:07| 46  21  22  10   0|1608M  551M  176M 5393M|5939B 1620B| 808k   55M|8.00  4038 |  18k   35k|2.17 1.62 0.86|1.0 1.0 214|   0     0 |           | 11   34    0    9    0
Jun 18 20:01:08 ubuntu dstat.sh[65339]: 18-06 20:01:08| 32  14  40  12   0|1619M  537M  175M 5397M|  14k   11k|1088k   48M|23.0  3718 |  17k   32k|2.17 1.62 0.86|2.0   0 193|   0     0 |           | 11   35    0    9    0
Jun 18 20:01:09 ubuntu dstat.sh[65339]: 18-06 20:01:09| 28   7  48  14   0|1614M  539M  175M 5400M|  15k   11k|   0    51M|   0  4265 |  19k   36k|2.17 1.62 0.86|5.0 1.0  57|   0     0 |           | 11   34    0    9    0
Jun 18 20:01:10 ubuntu dstat.sh[65339]: 18-06 20:01:10| 35   9  40  13   0|1601M  552M  175M 5399M|3976B 1364B|   0    51M|   0  4281 |  17k   32k|2.17 1.62 0.86|3.0   0  54|   0     0 |           | 11   34    0    9    0
Jun 18 20:01:11 ubuntu dstat.sh[65339]: 18-06 20:01:11| 32   8  45  12   0|1613M  539M  176M 5401M|  12k 8205B|   0    48M|   0  3989 |  16k   31k|2.16 1.62 0.87|3.0   0  43|   0     0 |           | 11   35    0    9    0
Jun 18 20:01:12 ubuntu dstat.sh[65339]: 18-06 20:01:12| 30   7  49  11   0|1602M  549M  176M 5402M|  16k   13k|   0    54M|   0  4455 |  20k   37k|2.16 1.62 0.87|7.0   0  27|   0     0 |           | 11   35    0    9    0
Jun 18 20:01:13 ubuntu dstat.sh[65339]: 18-06 20:01:13| 38  10  39  10   0|1568M  580M  176M 5404M|5453B 2717B|   0    36M|   0  3440 |  15k   28k|2.16 1.62 0.87|3.0   0 113|   0     0 |           | 11   34    0   10    0
Jun 18 20:01:14 ubuntu dstat.sh[65339]: 18-06 20:01:14| 33   8  44  12   0|1587M  558M  176M 5407M|9242B 6485B|   0    62M|   0  5095 |  19k   37k|2.16 1.62 0.87|5.0   0  60|   0     0 |           | 11   37    0   10    0
Jun 18 20:01:15 ubuntu dstat.sh[65339]: 18-06 20:01:15| 30   8  48  12   0|1579M  563M  176M 5410M|  15k   11k|   0    49M|   0  4287 |  19k   36k|2.16 1.62 0.87|2.0   0  57|   0     0 |           | 11   37    0   10    0
Jun 18 20:01:16 ubuntu dstat.sh[65339]: 18-06 20:01:16| 34  10  44  12   0|1494M  643M  176M 5414M|9879B 6157B|   0    52M|   0  4485 |  19k   37k|2.15 1.63 0.87|2.0   0 129|   0     0 |           | 11   36    0   10    0
Jun 18 20:01:17 ubuntu dstat.sh[65339]: 18-06 20:01:17| 36   8  41  13   0|1553M  582M  176M 5416M|5394B 2145B|   0    62M|   0  5524 |  19k   39k|2.15 1.63 0.87|1.0   0  51|   0     0 |           | 11   37    0   10    0
Jun 18 20:01:18 ubuntu dstat.sh[65339]: 18-06 20:01:18| 28   7  49  12   0|1550M  588M  176M 5413M|  15k   11k|   0    60M|   0  4928 |  20k   39k|2.15 1.63 0.87|2.0 1.0  15|   0     0 |           | 11   37    0   10    0
Jun 18 20:01:19 ubuntu dstat.sh[65339]: 18-06 20:01:19| 38   6  49   5   0|1386M  752M  176M 5413M|  14k   10k|   0    29M|   0  2493 |  12k   22k|2.15 1.63 0.87|2.0   0  62|   0     0 |           | 11   32    0   12    0
Jun 18 20:01:20 ubuntu dstat.sh[65339]: 18-06 20:01:20| 23  10  66   0   0|1389M  749M  176M 5413M|4609B 1616B|   0  1337k|   0  68.8 |3430  2962 |2.15 1.63 0.87|1.0   0 231|   0     0 |           | 11   32    0   12    0
Jun 18 20:01:21 ubuntu dstat.sh[65339]: 18-06 20:01:21| 18   3  78   0   0|1408M  730M  176M 5413M|  13k 9742B|   0   934k|   0  46.9 |2902  3159 |1.97 1.60 0.87|1.0   0 1.0|   0     0 |           | 11   33    0   12    0
Jun 18 20:01:22 ubuntu dstat.sh[65339]: 18-06 20:01:22| 22   5  73   0   0|1426M  712M  176M 5413M|5551B 2169B|   0  2585k|   0   197 |2594  2265 |1.97 1.60 0.87|1.0   0  35|   0     0 |           | 11   32    0   13    0
Jun 18 20:01:23 ubuntu dstat.sh[65339]: 18-06 20:01:23| 18   2  79   0   0|1439M  699M  176M 5413M|9812B 7174B|   0   523k|   0  28.9 |1870  1605 |1.97 1.60 0.87|  0   0   0|   0     0 |           | 11   33    0   13    0
Jun 18 20:01:24 ubuntu dstat.sh[65339]: 18-06 20:01:24| 18   6  75   1   0|1449M  689M  176M 5413M|5921B 2762B|   0  3148k|   0   176 |3208  3248 |1.97 1.60 0.87|1.0   0  60|   0     0 |           | 11   32    0   14    0
Jun 18 20:01:25 ubuntu dstat.sh[65339]: 18-06 20:01:25| 19   3  78   0   0|1485M  653M  176M 5413M|  10k 6756B|   0    56k|   0  6.00 |2014  1745 |1.97 1.60 0.87|1.0   0   0|   0     0 |           | 11   33    0   14    0
Jun 18 20:01:26 ubuntu dstat.sh[65339]: 18-06 20:01:26| 19   4  76   0   0|1449M  689M  176M 5413M|  10k 6814B|   0    44k|   0  1.00 |3641  4055 |1.90 1.59 0.87|1.0   0  43|   0     0 |           | 11   32    0   15    0
Jun 18 20:01:27 ubuntu dstat.sh[65339]: 18-06 20:01:27| 22   3  74   0   0|1478M  660M  176M 5413M|4855B 1618B|   0   100k|   0  8.99 |1888  1511 |1.90 1.59 0.87|1.0   0   0|   0     0 |           | 11   32    0   15    0
Jun 18 20:01:28 ubuntu dstat.sh[65339]: 18-06 20:01:28| 17   2  80   0   0|1475M  663M  176M 5414M|  13k   11k|   0   144k|   0  8.98 |3073  3555 |1.90 1.59 0.87|  0   0   0|   0     0 |           | 11   33    0   15    0
