Feb 12 17:14:46 np0000000049 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 17:14:46 np0000000049 dstat.sh[58910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 17:14:46 np0000000049 dstat.sh[58910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 17:16:27 np0000000049 dstat.sh[58910]: 12-02 17:16:27| 17   2  79   0   0|1371M 1131M  166M 5081M|  13k 9842B|   0   548k|   0  48.0 |3390  4377 |2.12 1.31 0.68|3.0   0 1.0|   0     0 |           | 11   32    0   64    0
Feb 12 17:16:28 np0000000049 dstat.sh[58910]: 12-02 17:16:28| 14  14  71   0   0|1352M 1151M  166M 5081M|4442B 1621B|   0   404k|   0  66.0 |4119  3147 |2.12 1.31 0.68|2.0   0 284|   0     0 |           | 11   32    0   64    0
Feb 12 17:16:29 np0000000049 dstat.sh[58910]: 12-02 17:16:29| 18   2  79   0   0|1385M 1118M  166M 5081M|9766B 6714B|   0   108k|   0  6.00 |1916  1652 |2.12 1.31 0.68|3.0   0   0|   0     0 |           | 11   33    0   64    0
Feb 12 17:16:30 np0000000049 dstat.sh[58910]: 12-02 17:16:30| 18   6  76   0   0|1360M 1142M  166M 5081M|  10k 7270B|   0   116k|   0  9.01 |3752  4098 |2.12 1.31 0.68|2.0   0  46|   0     0 |           | 11   32    0   65    0
Feb 12 17:16:31 np0000000049 dstat.sh[58910]: 12-02 17:16:31| 18   3  78   0   0|1371M 1132M  166M 5081M|7664B 3972B|   0    88k|   0  7.01 |1779  1410 |2.12 1.31 0.68|2.0   0   0|   0     0 |           | 11   33    0   58    0
Feb 12 17:16:32 np0000000049 dstat.sh[58910]: 12-02 17:16:32| 17   3  79   0   0|1367M 1135M  166M 5081M|  16k   11k|   0  1873k|   0   141 |4224  5400 |2.03 1.30 0.68|2.0   0   0|   0     0 |           | 11   33    0   58    0
Feb 12 17:16:33 np0000000049 dstat.sh[58910]: 12-02 17:16:33| 13  16  70   0   0|1328M 1174M  166M 5081M|7290B 3628B|   0   333k|   0  27.1 |5566  5104 |2.03 1.30 0.68|2.0   0 380|   0     0 |           | 11   32    0   58    0
Feb 12 17:16:34 np0000000049 dstat.sh[58910]: 12-02 17:16:34| 34  14  51   0   0|1385M 1117M  166M 5082M|5272B 1618B|  36k  711k|1.00  32.0 |4280  3356 |2.03 1.30 0.68|3.0   0 247|   0     0 |           | 11   32    0   60    0
Feb 12 17:16:35 np0000000049 dstat.sh[58910]: 12-02 17:16:35| 40   7  47   6   0|1474M 1023M  166M 5086M|5172B 1624B| 437k   11M|17.0   904 |7178    10k|2.03 1.30 0.68|6.0   0  59|   0     0 |           | 11   36    0   60    0
Feb 12 17:16:36 np0000000049 dstat.sh[58910]: 12-02 17:16:36| 35   8  42  14   0|1484M 1008M  167M 5090M|4960B 1620B|   0    44M|   0  3805 |  15k   30k|2.03 1.30 0.68|1.0 1.0  94|   0     0 |           | 11   36    0   56    0
Feb 12 17:16:37 np0000000049 dstat.sh[58910]: 12-02 17:16:37| 40   7  43   7   0|1466M 1025M  167M 5090M|4678B 1613B|   0    26M|   0  2155 |9544    17k|2.11 1.33 0.69|3.0   0  26|   0     0 |           | 11   32    0   56    0
Feb 12 17:16:38 np0000000049 dstat.sh[58910]: 12-02 17:16:38| 43   7  48   2   0|1477M 1014M  168M 5090M|4339B 1458B|   0  2385k|   0   325 |4723  5141 |2.11 1.33 0.69|3.0   0 2.0|   0     0 |           | 11   34    0   56    0
Feb 12 17:16:39 np0000000049 dstat.sh[58910]: 12-02 17:16:39| 40  10  39   9   0|1525M  966M  168M 5090M|4679B 1619B|   0    19M|   0  2636 |  16k   38k|2.11 1.33 0.69|3.0   0  38|   0     0 |           | 11   32    0   57    0
Feb 12 17:16:40 np0000000049 dstat.sh[58910]: 12-02 17:16:40| 25   8  65   1   0|1450M 1041M  168M 5090M|5225B 1621B|   0  2959k|   0   166 |3222  2790 |2.11 1.33 0.69|2.0   0  99|   0     0 |           | 11   32    0   52    0
Feb 12 17:16:41 np0000000049 dstat.sh[58910]: 12-02 17:16:41| 23   3  73   0   0|1452M 1038M  168M 5090M|5044B 1621B|   0   645k|   0  35.0 |1955  1479 |2.11 1.33 0.69|1.0   0 3.0|   0     0 |           | 11   32    0   52    0
Feb 12 17:16:42 np0000000049 dstat.sh[58910]: 12-02 17:16:42| 21   5  72   1   0|1459M 1032M  168M 5090M|5171B 1618B|   0  5765k|   0   319 |2412  2647 |2.02 1.33 0.69|2.0   0   0|   0     0 |           | 11   32    0   52    0
Feb 12 17:16:43 np0000000049 dstat.sh[58910]: 12-02 17:16:43| 23   4  73   0   0|1390M 1101M  168M 5090M|4379B 1620B|   0   112k|   0  16.0 |1901  1280 |2.02 1.33 0.69|3.0   0 3.0|   0     0 |           | 11   32    0   52    0
Feb 12 17:16:44 np0000000049 dstat.sh[58910]: 12-02 17:16:44| 20   5  73   0   0|1449M 1042M  168M 5090M|4513B 1618B|   0     0 |   0     0 |1740  1211 |2.02 1.33 0.69|1.0   0 2.0|   0     0 |           | 11   32    0   49    0
Feb 12 17:16:45 np0000000049 dstat.sh[58910]: 12-02 17:16:45| 22   4  74   0   0|1432M 1058M  168M 5090M|4259B 1619B|   0     0 |   0     0 |1771  1152 |2.02 1.33 0.69|2.0   0 1.0|   0     0 |           | 11   32    0   49    0
Feb 12 17:16:46 np0000000049 dstat.sh[58910]: 12-02 17:16:46| 23   4  74   0   0|1492M  998M  168M 5090M|4466B 1461B|   0    12k|   0  3.01 |1854  1246 |2.02 1.33 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
Feb 12 17:16:47 np0000000049 dstat.sh[58910]: 12-02 17:16:47| 23   3  73   0   0|1461M 1029M  168M 5090M|4454B 1661B|   0     0 |   0     0 |1764  1186 |1.94 1.32 0.69|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
Feb 12 17:16:48 np0000000049 dstat.sh[58910]: 12-02 17:16:48| 22   4  73   0   0|1447M 1043M  168M 5090M|4355B 1611B|   0   231k|   0  2.98 |1792  1282 |1.94 1.32 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 12 17:16:49 np0000000049 dstat.sh[58910]: 12-02 17:16:49| 22   4  73   1   0|1468M 1022M  168M 5090M|4213B 1718B|   0   325k|   0  24.1 |2042  1687 |1.94 1.32 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Feb 12 17:16:50 np0000000049 dstat.sh[58910]: 12-02 17:16:50| 23   4  74   0   0|1436M 1054M  168M 5090M|3912B 1625B|   0    80k|   0  4.01 |1803  1284 |1.94 1.32 0.69|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 12 17:16:51 np0000000049 dstat.sh[58910]: 12-02 17:16:51| 22   4  73   0   0|1440M 1050M  168M 5090M|4314B 1618B|   0     0 |   0     0 |1813  1280 |1.94 1.32 0.69|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 12 17:16:52 np0000000049 dstat.sh[58910]: 12-02 17:16:52| 22   4  74   0   0|1460M 1030M  168M 5090M|4287B 1624B|   0  8211B|   0  2.00 |1827  1305 |1.86 1.31 0.70|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Feb 12 17:16:53 np0000000049 dstat.sh[58910]: 12-02 17:16:53| 15  13  72   0   0|1431M 1059M  168M 5091M|4117B 1465B|   0   177k|   0  2.01 |4102  3000 |1.86 1.31 0.70|1.0   0 248|   0     0 |           | 11   32    0   41    0
Feb 12 17:16:54 np0000000049 dstat.sh[58910]: 12-02 17:16:54|  8  21  69   0   0|1412M 1077M  168M 5091M|5098B 1619B|   0   808k|   0  13.0 |6217  4884 |1.86 1.31 0.70|2.0   0 489|   0     0 |           | 11   32    0   41    0
Feb 12 17:16:55 np0000000049 dstat.sh[58910]: 12-02 17:16:55|  8  21  69   0   0|1405M 1085M  168M 5091M|5997B 1616B|   0   263k|   0  2.99 |6132  4731 |1.86 1.31 0.70|2.0   0 468|   0     0 |           | 11   32    0   41    0
Feb 12 17:16:56 np0000000049 dstat.sh[58910]: 12-02 17:16:56| 17  10  72   0   0|1446M 1043M  168M 5091M|6397B 1614B|   0   140k|   0  1.99 |3291  2563 |1.86 1.31 0.70|2.0   0 163|   0     0 |           | 11   32    0   37    0
Feb 12 17:16:57 np0000000049 dstat.sh[58910]: 12-02 17:16:57| 22   4  74   0   0|1492M  998M  168M 5091M|4954B 1625B|   0    16k|   0  1.00 |1831  1242 |1.79 1.31 0.70|2.0   0 3.0|   0     0 |           | 11   32    0   37    0
Feb 12 17:16:58 np0000000049 dstat.sh[58910]: 12-02 17:16:58| 22   4  74   0   0|1459M 1030M  168M 5091M|4632B 1624B|   0    20k|   0  3.01 |1768  1273 |1.79 1.31 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Feb 12 17:16:59 np0000000049 dstat.sh[58910]: 12-02 17:16:59| 22   3  73   0   0|1405M 1084M  168M 5091M|5230B 1620B|   0  2772k|   0   249 |2093  1701 |1.79 1.31 0.70|3.0   0 3.0|   0     0 |           | 11   32    0   37    0
Feb 12 17:17:00 np0000000049 dstat.sh[58910]: 12-02 17:17:00| 22   4  73   0   0|1432M 1057M  168M 5091M|4414B 1610B|   0    40k|   0  3.98 |1824  1250 |1.79 1.31 0.70|2.0   0   0|   0     0 |           | 11   32    0   34    0
Feb 12 17:17:01 np0000000049 dstat.sh[58910]: 12-02 17:17:01| 23   4  73   0   0|1392M 1098M  168M 5091M|3985B 1461B|   0    12k|   0  1.00 |1805  1113 |1.79 1.31 0.70|2.0   0 3.0|   0     0 |           | 11   32    0   34    0
Feb 12 17:17:02 np0000000049 dstat.sh[58910]: 12-02 17:17:02| 23   4  73   0   0|1451M 1039M  168M 5091M|4705B 1623B|4103B    0 |1.00     0 |1861  1265 |1.73 1.30 0.70|2.0   0 5.0|   0     0 |           | 11   32    0   34    0
Feb 12 17:17:03 np0000000049 dstat.sh[58910]: 12-02 17:17:03| 22   3  73   0   0|1436M 1053M  168M 5091M|4792B 1617B|   0   922k|   0   138 |1782  1170 |1.73 1.30 0.70|3.0   0 1.0|   0     0 |           | 11   32    0   34    0
Feb 12 17:17:04 np0000000049 dstat.sh[58910]: 12-02 17:17:04| 22   5  72   0   0|1481M 1008M  168M 5091M|4619B 1620B|   0   116k|   0  5.00 |1944  1336 |1.73 1.30 0.70|2.0   0 8.0|   0     0 |           | 11   32    0   31    0
Feb 12 17:17:05 np0000000049 dstat.sh[58910]: 12-02 17:17:05| 22   3  74   0   0|1468M 1022M  168M 5091M|4517B 1617B|   0    48k|   0  2.00 |1729  1197 |1.73 1.30 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   31    0
Feb 12 17:17:06 np0000000049 dstat.sh[58910]: 12-02 17:17:06| 23   3  74   0   0|1503M  987M  168M 5091M|5085B 1623B|   0    92k|   0  2.00 |1822  1270 |1.73 1.30 0.70|2.0   0 2.0|   0     0 |           | 11   32    0   31    0
Feb 12 17:17:07 np0000000049 dstat.sh[58910]: 12-02 17:17:07| 22   3  74   0   0|1464M 1025M  168M 5091M|4607B 1621B|   0   180k|   0  36.0 |1795  1220 |1.67 1.30 0.70|2.0   0 2.0|   0     0 |           | 11   32    0   31    0
Feb 12 17:17:08 np0000000049 dstat.sh[58910]: 12-02 17:17:08| 22   3  73   0   0|1482M 1007M  168M 5091M|4361B 1457B|   0    88k|   0  1.00 |1745  1135 |1.67 1.30 0.70|2.0   0 2.0|   0     0 |           | 11   32    0   23    0
Feb 12 17:17:09 np0000000049 dstat.sh[58910]: 12-02 17:17:09| 22   4  73   0   0|1437M 1052M  168M 5091M|4857B 1619B|   0  2363k|   0  39.0 |2067  1847 |1.67 1.30 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   23    0
Feb 12 17:17:10 np0000000049 dstat.sh[58910]: 12-02 17:17:10| 22   4  73   0   0|1419M 1070M  168M 5091M|5155B 1619B|   0   184k|   0  5.99 |1807  1321 |1.67 1.30 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   23    0
Feb 12 17:17:11 np0000000049 dstat.sh[58910]: 12-02 17:17:11| 23   3  74   0   0|1430M 1059M  168M 5091M|4442B 1621B|   0    20k|   0  1.00 |1769  1112 |1.67 1.30 0.70|2.0   0 3.0|   0     0 |           | 11   32    0   23    0
Feb 12 17:17:12 np0000000049 dstat.sh[58910]: 12-02 17:17:12| 22   3  73   0   0|1420M 1070M  168M 5091M|4752B 1618B|   0    20k|   0  1.00 |1779  1289 |1.62 1.29 0.70|2.0   0   0|   0     0 |           | 11   32    0   18    0
Feb 12 17:17:13 np0000000049 dstat.sh[58910]: 12-02 17:17:13| 22   4  74   0   0|1435M 1055M  168M 5091M|4623B 1621B|   0     0 |   0     0 |1792  1278 |1.62 1.29 0.70|2.0   0 1.0|   0     0 |           | 11   32    0   18    0
Feb 12 17:17:14 np0000000049 dstat.sh[58910]: 12-02 17:17:14| 20   6  73   0   0|1417M 1073M  168M 5091M|4766B 1629B|   0    12k|   0  1.01 |2114  1472 |1.62 1.29 0.70|1.0   0  49|   0     0 |           | 11   32    0   18    0
Feb 12 17:17:15 np0000000049 dstat.sh[58910]: 12-02 17:17:15| 12  18  70   0   0|1411M 1078M  168M 5091M|4569B 1455B|   0   200k|   0  9.98 |5178  4139 |1.62 1.29 0.70|2.0   0 412|   0     0 |           | 11   32    0   18    0
Feb 12 17:17:16 np0000000049 dstat.sh[58910]: 12-02 17:17:16| 22   4  74   0   0|1441M 1048M  168M 5091M|4621B 1620B|   0    76k|   0  5.00 |1665  1071 |1.62 1.29 0.70|2.0   0   0|   0     0 |           | 11   32    0   18    0
Feb 12 17:17:17 np0000000049 dstat.sh[58910]: 12-02 17:17:17| 22   4  73   0   0|1466M 1023M  168M 5091M|4703B 1664B|   0     0 |   0     0 |1875  1238 |1.57 1.29 0.71|2.0   0  10|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:18 np0000000049 dstat.sh[58910]: 12-02 17:17:18| 22   5  74   0   0|1391M 1098M  168M 5091M|4503B 1621B|   0     0 |   0     0 |1907  1179 |1.57 1.29 0.71|2.0   0  29|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:19 np0000000049 dstat.sh[58910]: 12-02 17:17:19|  8  23  68   0   0|1399M 1090M  168M 5091M|4811B 1620B|  40k  752k|2.00  44.0 |6414  5431 |1.57 1.29 0.71|1.0   0 509|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:20 np0000000049 dstat.sh[58910]: 12-02 17:17:20|  9  22  68   0   0|1397M 1092M  168M 5091M|4501B 1620B|   0   364k|   0  9.00 |6529  5309 |1.57 1.29 0.71|2.0   0 562|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:21 np0000000049 dstat.sh[58910]: 12-02 17:17:21|  9  23  68   0   0|1395M 1094M  168M 5091M|4260B 1662B|   0   884k|   0  11.0 |6524  5370 |1.57 1.29 0.71|1.0   0 585|   0     0 |           | 11   32    0    9    0
Feb 12 17:17:22 np0000000049 dstat.sh[58910]: 12-02 17:17:22|  9  22  68   0   0|1387M 1102M  168M 5091M|4398B 1617B|   0  1473k|   0  20.0 |6414  5177 |1.52 1.28 0.71|2.0   0 541|   0     0 |           | 11   32    0    9    0
Feb 12 17:17:23 np0000000049 dstat.sh[58910]: 12-02 17:17:23|  9  22  69   0   0|1378M 1111M  168M 5091M|4101B 1459B|   0  3038k|   0   104 |6482  5368 |1.52 1.28 0.71|2.0   0 522|   0     0 |           | 11   32    0    9    0
Feb 12 17:17:24 np0000000049 dstat.sh[58910]: 12-02 17:17:24|  8  21  69   0   0|1376M 1112M  168M 5091M|4014B 1618B|   0   288k|   0  13.0 |6375  5181 |1.52 1.28 0.71|2.0   0 541|   0     0 |           | 11   32    0    9    0
Feb 12 17:17:25 np0000000049 dstat.sh[58910]: 12-02 17:17:25| 10  22  68   0   0|1360M 1128M  168M 5092M|4210B 1624B|   0   289k|   0  15.0 |6448  5178 |1.52 1.28 0.71|1.0   0 550|   0     0 |           | 11   32    0    7    0
Feb 12 17:17:26 np0000000049 dstat.sh[58910]: 12-02 17:17:26|  9  19  69   0   0|1293M 1196M  168M 5091M|4605B 1615B|   0    32k|   0  7.97 |5900  4461 |1.52 1.28 0.71|2.0   0 399|   0     0 |           | 11   32    0    7    0
Feb 12 17:17:27 np0000000049 dstat.sh[58910]: 12-02 17:17:27| 29  30  41   1   0|1356M 1132M  168M 5092M|4835B 1626B|   0  1012k|   0  56.2 |7480  7139 |1.56 1.29 0.72|4.0   0 882|   0     0 |           | 11   34    0   12    0
Feb 12 17:17:28 np0000000049 dstat.sh[58910]: 12-02 17:17:28| 64  11  23   0   0|1562M  926M  168M 5093M|4545B 1611B|  16k  712k|0.99  30.8 |3864  2051 |1.56 1.29 0.72|4.0   0  27|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:29 np0000000049 dstat.sh[58910]: 12-02 17:17:29| 48   9  30  12   0|1595M  881M  169M 5103M|4160B 1628B| 430k   55M|9.04  4051 |  16k   31k|1.56 1.29 0.72|3.0 1.0 102|   0     0 |           | 11   36    0   11    0
Feb 12 17:17:30 np0000000049 dstat.sh[58910]: 12-02 17:17:30| 35  13  34  16   0|1636M  828M  170M 5114M|4565B 1621B|   0    93M|   0  6752 |  20k   44k|1.56 1.29 0.72|4.0 1.0 156|   0     0 |           | 11   36    0   11    0
Feb 12 17:17:31 np0000000049 dstat.sh[58910]: 12-02 17:17:31| 36   8  37  15   0|1643M  813M  170M 5121M|  12k 8399B|   0    80M|   0  5668 |  20k   41k|1.56 1.29 0.72|3.0 2.0  51|   0     0 |           | 11   37    0   11    0
Feb 12 17:17:32 np0000000049 dstat.sh[58910]: 12-02 17:17:32| 38  18  31  11   0|1529M  918M  171M 5129M|8217B 4044B| 372k   52M|6.01  3758 |  17k   32k|1.84 1.36 0.74|3.0 1.0 361|   0     0 |           | 11   34    0   12    0
Feb 12 17:17:33 np0000000049 dstat.sh[58910]: 12-02 17:17:33| 42  19  26  11   0|1552M  888M  171M 5135M|  10k 6646B|1115k   42M|20.0  3338 |  16k   31k|1.84 1.36 0.74|2.0 2.0 209|   0     0 |           | 11   35    0   11    0
Feb 12 17:17:34 np0000000049 dstat.sh[58910]: 12-02 17:17:34| 30  11  44  13   0|1552M  884M  171M 5138M|  14k   10k| 668k   56M|12.0  4046 |  18k   35k|1.84 1.36 0.74|1.0 1.0 137|   0     0 |           | 11   35    0   11    0
Feb 12 17:17:35 np0000000049 dstat.sh[58910]: 12-02 17:17:35| 27   9  47  13   0|1517M  915M  172M 5141M|  12k 7613B|   0    52M|   0  4240 |  18k   35k|1.84 1.36 0.74|3.0 1.0  84|   0     0 |           | 11   34    0   11    0
Feb 12 17:17:36 np0000000049 dstat.sh[58910]: 12-02 17:17:36| 32   7  45  14   0|1546M  887M  172M 5140M|7309B 3974B|   0    47M|   0  4102 |  16k   31k|1.84 1.36 0.74|2.0 1.0  24|   0     0 |           | 11   35    0   11    0
Feb 12 17:17:37 np0000000049 dstat.sh[58910]: 12-02 17:17:37| 29   7  49  13   0|1550M  882M  172M 5142M|  16k   11k|   0    49M|   0  4207 |  18k   35k|2.09 1.42 0.76|2.0 1.0  40|   0     0 |           | 11   35    0    9    0
Feb 12 17:17:38 np0000000049 dstat.sh[58910]: 12-02 17:17:38| 29   8  47  14   0|1506M  924M  172M 5143M|  13k 9760B|   0    51M|   0  4180 |  18k   34k|2.09 1.42 0.76|1.0 1.0 104|   0     0 |           | 11   34    0   10    0
Feb 12 17:17:39 np0000000049 dstat.sh[58910]: 12-02 17:17:39| 43  11  33  11   0|1548M  880M  172M 5145M|4415B 1611B|   0    39M|   0  3616 |  15k   37k|2.09 1.42 0.76|4.0 1.0  81|   0     0 |           | 11   36    0   11    0
Feb 12 17:17:40 np0000000049 dstat.sh[58910]: 12-02 17:17:40| 25   7  52  14   0|1550M  875M  172M 5148M|  14k   11k|   0    50M|   0  4050 |  17k   34k|2.09 1.42 0.76|3.0   0  42|   0     0 |           | 11   37    0   11    0
Feb 12 17:17:41 np0000000049 dstat.sh[58910]: 12-02 17:17:41| 27   7  50  14   0|1543M  878M  172M 5152M|  15k   11k|   0    50M|   0  4162 |  19k   37k|2.09 1.42 0.76|4.0   0  60|   0     0 |           | 11   36    0   10    0
Feb 12 17:17:42 np0000000049 dstat.sh[58910]: 12-02 17:17:42| 33  10  40  14   0|1533M  885M  173M 5154M|4795B 1612B|   0    46M|   0  4212 |  16k   31k|2.24 1.46 0.78|2.0 1.0 110|   0     0 |           | 11   36    0   10    0
Feb 12 17:17:43 np0000000049 dstat.sh[58910]: 12-02 17:17:43| 28   7  47  14   0|1548M  868M  173M 5156M|  11k 8568B|   0    45M|   0  3985 |  16k   30k|2.24 1.46 0.78|2.0 1.0  54|   0     0 |           | 11   37    0   10    0
Feb 12 17:17:44 np0000000049 dstat.sh[58910]: 12-02 17:17:44| 27   9  48  12   0|1545M  872M  173M 5155M|  16k   12k|   0    50M|   0  4173 |  20k   37k|2.24 1.46 0.78|4.0 1.0  21|   0     0 |           | 11   37    0   10    0
Feb 12 17:17:45 np0000000049 dstat.sh[58910]: 12-02 17:17:45| 30  12  43  13   0|1494M  926M  173M 5153M|7714B 4459B|   0    50M|   0  4067 |  17k   33k|2.24 1.46 0.78|4.0   0  85|   0     0 |           | 11   36    0   11    0
Feb 12 17:17:46 np0000000049 dstat.sh[58910]: 12-02 17:17:46| 34  12  50   2   0|1411M 1009M  173M 5152M|9712B 6718B|   0  5826k|   0   515 |5743  6708 |2.24 1.46 0.78|2.0 1.0 151|   0     0 |           | 11   33    0   12    0
Feb 12 17:17:47 np0000000049 dstat.sh[58910]: 12-02 17:17:47| 20   8  70   1   0|1394M 1026M  173M 5153M|8784B 5481B|   0  8367k|   0   478 |4698  5928 |2.14 1.45 0.78|2.0   0 105|   0     0 |           | 11   32    0   13    0
Feb 12 17:17:48 np0000000049 dstat.sh[58910]: 12-02 17:17:48| 18   3  78   0   0|1390M 1030M  173M 5153M|9303B 6485B|   0  1008k|   0  64.0 |2061  1943 |2.14 1.45 0.78|2.0   0   0|   0     0 |           | 11   33    0   13    0
Feb 12 17:17:49 np0000000049 dstat.sh[58910]: 12-02 17:17:49| 15   8  75   0   0|1381M 1039M  173M 5153M|6341B 3390B|   0   848k|   0  56.0 |2790  2508 |2.14 1.45 0.78|2.0   0  60|   0     0 |           | 11   32    0   14    0
Feb 12 17:17:50 np0000000049 dstat.sh[58910]: 12-02 17:17:50| 18   2  78   0   0|1430M  990M  173M 5153M|6427B 3902B|   0  1000k|   0  41.0 |1585  1219 |2.14 1.45 0.78|1.0   0 1.0|   0     0 |           | 11   33    0   14    0
Feb 12 17:17:51 np0000000049 dstat.sh[58910]: 12-02 17:17:51| 20   3  77   1   0|1422M  998M  173M 5153M|  14k 9815B|   0  2735k|   0   151 |3561  4477 |2.14 1.45 0.78|2.0   0   0|   0     0 |           | 11   32    0   15    0
Feb 12 17:17:52 np0000000049 dstat.sh[58910]: 12-02 17:17:52| 20   6  73   0   0|1394M 1026M  173M 5153M|4571B 1618B|   0  4091B|   0  1.00 |2230  1587 |2.05 1.44 0.78|2.0   0  43|   0     0 |           | 11   32    0   15    0
Feb 12 17:17:53 np0000000049 dstat.sh[58910]: 12-02 17:17:53| 16   2  81   0   0|1403M 1017M  173M 5153M|  13k   10k|   0     0 |   0     0 |2589  2916 |2.05 1.44 0.78|3.0   0   0|   0     0 |           | 11   33    0   15    0
Feb 12 17:17:54 np0000000049 dstat.sh[58910]: 12-02 17:17:54| 12  12  75   0   0|1378M 1041M  173M 5153M|7904B 4171B|   0   452k|   0  36.0 |4706  4542 |2.05 1.44 0.78|2.0   0 226|   0     0 |           | 11   32    0   16    0
Feb 12 17:17:55 np0000000049 dstat.sh[58910]: 12-02 17:17:55| 16  24  58   0   0|1378M 1041M  173M 5153M|6201B 1616B|   0   634k|   0  46.9 |6535  5341 |2.05 1.44 0.78|4.0   0 560|   0     0 |           | 11   36    0   20    0
Feb 12 17:17:56 np0000000049 dstat.sh[58910]: 12-02 17:17:56| 64  12  24   0   0|1543M  875M  173M 5154M|6268B 1454B|   0   571k|   0  34.9 |3997  2087 |2.05 1.44 0.78|4.0   0  13|   0     0 |           | 11   32    0   22    0
Feb 12 17:17:57 np0000000049 dstat.sh[58910]: 12-02 17:17:57| 66  10  24   1   0|1697M  718M  173M 5157M|5326B 1621B|   0  3726k|   0   113 |3876  1683 |2.13 1.47 0.79|4.0   0 1.0|   0     0 |           | 11   32    0   22    0
Feb 12 17:17:58 np0000000049 dstat.sh[58910]: 12-02 17:17:58| 50   7  34   8   0|1760M  645M  173M 5167M|4700B 1697B|   0    34M|   0  2533 |  13k   22k|2.13 1.47 0.79|  0 2.0 143|   0     0 |           | 11   38    0   22    0
Feb 12 17:17:59 np0000000049 dstat.sh[58910]: 12-02 17:17:59| 22   8  50  17   0|1757M  636M  173M 5178M|4680B 1620B|   0    99M|   0  7197 |  26k   51k|2.13 1.47 0.79|1.0 2.0 249|   0     0 |           | 11   38    0   22    0
Feb 12 17:18:00 np0000000049 dstat.sh[58910]: 12-02 17:18:00| 23   7  48  17   0|1755M  630M  173M 5185M|4604B 1614B|   0    92M|   0  7059 |  24k   49k|2.13 1.47 0.79|7.0   0 149|   0     0 |           | 11   38    0   22    0
Feb 12 17:18:01 np0000000049 dstat.sh[58910]: 12-02 17:18:01| 38  11  34  15   0|1683M  692M  173M 5195M|4272B 1624B|   0    82M|   0  5574 |  21k   41k|2.13 1.47 0.79|5.0 2.0 223|   0     0 |           | 11   36    0   22    0
Feb 12 17:18:02 np0000000049 dstat.sh[58910]: 12-02 17:18:02| 46   8  32  12   0|1741M  625M  173M 5203M|4514B 1619B|   0    73M|   0  5183 |  19k   37k|2.20 1.50 0.81|4.0 1.0  64|   0     0 |           | 11   36    0   22    0
