Jun 16 19:55:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 16 19:55:59 ubuntu dstat.sh[65628]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 16 19:55:59 ubuntu dstat.sh[65628]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 19:57:41 ubuntu dstat.sh[65628]: 16-06 19:57:41| 32   7  59   0   0|1514M  701M  171M 5346M|  19k   14k|   0   392k|   0  32.0 |5696  7249 |2.53 1.45 0.74|2.0   0  67|   0     0 |           | 11   32    0   58    0
Jun 16 19:57:42 ubuntu dstat.sh[65628]: 16-06 19:57:42| 41  10  48   0   0|1499M  716M  171M 5346M|5987B 1608B|   0   152k|   0  13.0 |3540  2086 |2.53 1.45 0.74|3.0   0  68|   0     0 |           | 11   32    0   56    0
Jun 16 19:57:43 ubuntu dstat.sh[65628]: 16-06 19:57:43| 35   5  58   0   0|1532M  683M  171M 5346M|  18k   14k|   0   168k|   0  11.0 |3700  3624 |2.53 1.45 0.74|2.0   0   0|   0     0 |           | 11   34    0   56    0
Jun 16 19:57:44 ubuntu dstat.sh[65628]: 16-06 19:57:44| 39   7  53   0   0|1419M  795M  171M 5346M|9964B 6329B|   0   541k|   0  36.0 |4409  4836 |2.53 1.45 0.74|2.0   0  50|   0     0 |           | 11   32    0   58    0
Jun 16 19:57:45 ubuntu dstat.sh[65628]: 16-06 19:57:45| 37  11  52   0   0|1427M  788M  171M 5346M|  10k 6329B|   0  2857k|   0   157 |4017  2893 |2.53 1.45 0.74|2.0   0  88|   0     0 |           | 11   33    0   58    0
Jun 16 19:57:46 ubuntu dstat.sh[65628]: 16-06 19:57:46| 35   8  56   0   0|1434M  780M  171M 5346M|  12k 9254B|   0   269k|   0  26.1 |3733  3668 |2.49 1.46 0.75|2.0   0  60|   0     0 |           | 11   33    0   58    0
Jun 16 19:57:47 ubuntu dstat.sh[65628]: 16-06 19:57:47| 37   6  56   0   0|1481M  734M  171M 5346M|  10k 7962B|   0  1736k|   0   111 |3883  3959 |2.49 1.46 0.75|1.0   0 5.0|   0     0 |           | 11   33    0   59    0
Jun 16 19:57:48 ubuntu dstat.sh[65628]: 16-06 19:57:48| 38   5  56   0   0|1487M  728M  171M 5346M|  16k   13k|   0   424k|   0  53.0 |4699  5195 |2.49 1.46 0.75|1.0   0   0|   0     0 |           | 11   33    0   60    0
Jun 16 19:57:49 ubuntu dstat.sh[65628]: 16-06 19:57:49| 36   9  55   0   0|1507M  707M  171M 5346M|  13k   10k|   0   264k|   0  22.0 |3736  4177 |2.49 1.46 0.75|2.0   0  44|   0     0 |           | 11   32    0   61    0
Jun 16 19:57:50 ubuntu dstat.sh[65628]: 16-06 19:57:50| 41   6  53   0   0|1485M  730M  171M 5346M|  10k 7095B|   0   111k|   0  7.95 |2795  1831 |2.49 1.46 0.75|2.0   0 5.0|   0     0 |           | 11   33    0   56    0
Jun 16 19:57:51 ubuntu dstat.sh[65628]: 16-06 19:57:51| 36   5  59   0   0|1470M  744M  171M 5346M|  17k   13k|   0   194k|   0  18.2 |4255  5231 |2.37 1.45 0.75|2.0   0  17|   0     0 |           | 11   33    0   57    0
Jun 16 19:57:52 ubuntu dstat.sh[65628]: 16-06 19:57:52| 22  16  61   0   0|1383M  832M  171M 5347M|  10k 6701B|   0   291k|   0  21.0 |4939  5080 |2.37 1.45 0.75|1.0   0 264|   0     0 |           | 11   32    0   58    0
Jun 16 19:57:53 ubuntu dstat.sh[65628]: 16-06 19:57:53| 22   4  73   0   0|1393M  821M  171M 5347M|6911B 3515B|   0   236k|   0  12.0 |1976  1304 |2.37 1.45 0.75|  0   0 6.0|   0     0 |           | 11   33    0   58    0
Jun 16 19:57:54 ubuntu dstat.sh[65628]: 16-06 19:57:54| 16   2  80   0   0|1386M  829M  171M 5347M|  13k 9460B|   0   152k|   0  9.02 |3026  3671 |2.37 1.45 0.75|1.0   0   0|   0     0 |           | 11   33    0   55    0
Jun 16 19:57:55 ubuntu dstat.sh[65628]: 16-06 19:57:55| 12  17  69   0   0|1349M  865M  171M 5347M|6060B 2576B|   0   524k|   0  42.0 |4668  3580 |2.37 1.45 0.75|2.0   0 274|   0     0 |           | 11   32    0   56    0
Jun 16 19:57:56 ubuntu dstat.sh[65628]: 16-06 19:57:56| 21   5  73   0   0|1360M  854M  171M 5347M|4910B 1617B|   0   160k|   0  13.0 |2031  1494 |2.26 1.44 0.75|1.0   0  10|   0     0 |           | 11   32    0   56    0
Jun 16 19:57:57 ubuntu dstat.sh[65628]: 16-06 19:57:57| 17   2  79   0   0|1380M  834M  171M 5347M|  13k 9885B|   0   992k|   0  11.0 |2611  2928 |2.26 1.44 0.75|1.0   0   0|   0     0 |           | 11   33    0   56    0
Jun 16 19:57:58 ubuntu dstat.sh[65628]: 16-06 19:57:58| 20   6  73   0   0|1379M  836M  171M 5347M|7252B 3912B|   0  4106B|   0  1.00 |2946  2657 |2.26 1.44 0.75|1.0   0  46|   0     0 |           | 11   32    0   54    0
Jun 16 19:57:59 ubuntu dstat.sh[65628]: 16-06 19:57:59| 19   3  77   0   0|1417M  797M  171M 5347M|7213B 3642B|   0   152k|   0  11.0 |2095  1833 |2.26 1.44 0.75|1.0   0 1.0|   0     0 |           | 11   33    0   54    0
Jun 16 19:58:00 ubuntu dstat.sh[65628]: 16-06 19:58:00| 20   2  76   0   0|1411M  803M  171M 5347M|  16k   11k|   0   100k|   0  6.99 |3911  4613 |2.26 1.44 0.75|1.0   0   0|   0     0 |           | 11   33    0   54    0
Jun 16 19:58:01 ubuntu dstat.sh[65628]: 16-06 19:58:01| 15  12  71   0   0|1380M  834M  171M 5347M|8262B 3695B|   0   225k|   0  20.0 |4665  4068 |2.16 1.44 0.75|3.0   0 218|   0     0 |           | 11   32    0   54    0
Jun 16 19:58:02 ubuntu dstat.sh[65628]: 16-06 19:58:02| 11  25  63   0   0|1367M  846M  171M 5347M|5123B 1242B|   0   444k|   0  29.0 |5721  4141 |2.16 1.44 0.75|3.0   0 395|   0     0 |           | 11   32    0   53    0
Jun 16 19:58:03 ubuntu dstat.sh[65628]: 16-06 19:58:03| 42   7  49   0   0|1463M  751M  171M 5347M|5255B 1296B|   0   148k|   0  8.00 |3068  1676 |2.16 1.44 0.75|3.0   0  14|   0     0 |           | 11   32    0   51    0
Jun 16 19:58:04 ubuntu dstat.sh[65628]: 16-06 19:58:04| 39   8  47   6   0|1502M  706M  171M 5351M|5419B 1458B|   0    12M|   0  1083 |8223    12k|2.16 1.44 0.75|2.0 1.0  62|   0     0 |           | 11   36    0   51    0
Jun 16 19:58:05 ubuntu dstat.sh[65628]: 16-06 19:58:05| 35   9  41  13   0|1502M  702M  172M 5355M|5419B 1620B|   0    47M|   0  3923 |  17k   31k|2.16 1.44 0.75|3.0   0  91|   0     0 |           | 11   36    0   51    0
Jun 16 19:58:06 ubuntu dstat.sh[65628]: 16-06 19:58:06| 39   8  44   6   0|1503M  700M  172M 5355M|4630B 1455B|   0    21M|   0  1938 |  10k   17k|2.22 1.46 0.76|2.0   0  25|   0     0 |           | 11   32    0   51    0
Jun 16 19:58:07 ubuntu dstat.sh[65628]: 16-06 19:58:07| 45   7  47   2   0|1486M  718M  173M 5355M|4525B 1460B|   0    12M|   0   714 |4061  4656 |2.22 1.46 0.76|2.0   0 1.0|   0     0 |           | 11   32    0   48    0
Jun 16 19:58:08 ubuntu dstat.sh[65628]: 16-06 19:58:08| 37   7  43  10   0|1556M  646M  173M 5355M|4588B 1511B|   0    14M|   0  2387 |  13k   25k|2.22 1.46 0.76|2.0 1.0 3.0|   0     0 |           | 11   34    0   48    0
Jun 16 19:58:09 ubuntu dstat.sh[65628]: 16-06 19:58:09| 32  10  56   1   0|1456M  747M  173M 5355M|4178B 1563B|   0  8307k|   0   590 |4819  5519 |2.22 1.46 0.76|1.0   0 100|   0     0 |           | 11   32    0   48    0
Jun 16 19:58:10 ubuntu dstat.sh[65628]: 16-06 19:58:10| 21   4  72   0   0|1494M  709M  173M 5355M|4576B 1620B|   0  1604k|   0  88.0 |2053  1747 |2.22 1.46 0.76|1.0   0 2.0|   0     0 |           | 11   32    0   48    0
Jun 16 19:58:11 ubuntu dstat.sh[65628]: 16-06 19:58:11| 23   3  73   0   0|1502M  700M  173M 5355M|4502B 1621B|   0   764k|   0  49.0 |1836  1314 |2.13 1.46 0.77|1.0   0   0|   0     0 |           | 11   32    0   46    0
Jun 16 19:58:12 ubuntu dstat.sh[65628]: 16-06 19:58:12| 21   4  72   1   0|1454M  748M  173M 5355M|4292B 1512B|   0  5952k|   0   313 |2352  2574 |2.13 1.46 0.77|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 16 19:58:13 ubuntu dstat.sh[65628]: 16-06 19:58:13| 23   3  74   0   0|1492M  710M  173M 5355M|4605B 1566B|   0     0 |   0     0 |1767  1190 |2.13 1.46 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
Jun 16 19:58:14 ubuntu dstat.sh[65628]: 16-06 19:58:14| 22   4  74   0   0|1469M  733M  173M 5355M|5102B 1621B|   0     0 |   0     0 |1757  1224 |2.13 1.46 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 16 19:58:15 ubuntu dstat.sh[65628]: 16-06 19:58:15| 23   3  73   0   0|1506M  697M  173M 5355M|5089B 1512B|   0     0 |   0     0 |1763  1172 |2.13 1.46 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Jun 16 19:58:16 ubuntu dstat.sh[65628]: 16-06 19:58:16| 24   2  73   0   0|1469M  733M  173M 5355M|4855B 1569B|   0   208k|   0  47.1 |1785  1139 |2.04 1.45 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Jun 16 19:58:17 ubuntu dstat.sh[65628]: 16-06 19:58:17| 22   4  74   0   0|1477M  725M  173M 5355M|5244B 1510B|   0   176k|   0  3.00 |1767  1127 |2.04 1.45 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   41    0
Jun 16 19:58:18 ubuntu dstat.sh[65628]: 16-06 19:58:18| 24   2  73   0   0|1484M  719M  173M 5356M|5331B 1568B|   0    92k|   0  11.0 |1750  1234 |2.04 1.45 0.77|1.0   0   0|   0     0 |           | 11   32    0   41    0
Jun 16 19:58:19 ubuntu dstat.sh[65628]: 16-06 19:58:19| 21   5  73   0   0|1457M  745M  173M 5356M|4592B 1512B|   0   472k|   0  31.0 |1993  1634 |2.04 1.45 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:20 ubuntu dstat.sh[65628]: 16-06 19:58:20| 22   3  73   0   0|1440M  762M  173M 5356M|5039B 1565B|   0     0 |   0     0 |1796  1301 |2.04 1.45 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:21 ubuntu dstat.sh[65628]: 16-06 19:58:21| 22   4  74   0   0|1474M  728M  173M 5356M|4602B 1608B|   0     0 |   0     0 |1816  1201 |1.95 1.44 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:22 ubuntu dstat.sh[65628]: 16-06 19:58:22| 23   3  73   0   0|1435M  768M  173M 5356M|4664B 1565B|   0   124k|   0  28.0 |1782  1219 |1.95 1.44 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:23 ubuntu dstat.sh[65628]: 16-06 19:58:23| 22   3  74   0   0|1420M  782M  173M 5356M|4229B 1511B|   0  1823k|   0   237 |1760  1127 |1.95 1.44 0.77|3.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:24 ubuntu dstat.sh[65628]: 16-06 19:58:24| 21   5  73   0   0|1467M  736M  173M 5356M|4609B 1567B|   0   116k|   0  2.00 |1778  1221 |1.95 1.44 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:25 ubuntu dstat.sh[65628]: 16-06 19:58:25| 23   3  74   0   0|1433M  770M  173M 5356M|4856B 1514B|   0     0 |   0     0 |1771  1078 |1.95 1.44 0.77|1.0   0  11|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:26 ubuntu dstat.sh[65628]: 16-06 19:58:26|  8  21  69   0   0|1431M  771M  173M 5356M|3379B  540B|   0   440k|   0  5.00 |5345  3734 |1.88 1.43 0.77|1.0   0 346|   0     0 |           | 11   32    0   37    0
Jun 16 19:58:27 ubuntu dstat.sh[65628]: 16-06 19:58:27|  8  22  69   0   0|1409M  793M  173M 5356M|4725B 1566B|   0   536k|   0  8.00 |5255  3584 |1.88 1.43 0.77|1.0   0 314|   0     0 |           | 11   32    0   32    0
Jun 16 19:58:28 ubuntu dstat.sh[65628]: 16-06 19:58:28|  8  21  68   0   0|1385M  817M  173M 5356M|5102B 1621B|   0   956k|   0  93.0 |5638  4151 |1.88 1.43 0.77|1.0   0 340|   0     0 |           | 11   32    0   32    0
Jun 16 19:58:29 ubuntu dstat.sh[65628]: 16-06 19:58:29|  8  21  68   0   0|1382M  820M  173M 5356M|4738B 1619B|   0   468k|   0  27.0 |5483  3918 |1.88 1.43 0.77|1.0   0 340|   0     0 |           | 11   32    0   32    0
Jun 16 19:58:30 ubuntu dstat.sh[65628]: 16-06 19:58:30| 21   5  73   0   0|1420M  781M  173M 5356M|5175B 1619B|   0     0 |   0     0 |2039  1335 |1.88 1.43 0.77|1.0   0  19|   0     0 |           | 11   32    0   32    0
Jun 16 19:58:31 ubuntu dstat.sh[65628]: 16-06 19:58:31| 27   6  66   0   0|1432M  770M  173M 5356M|4397B 1458B|   0    16k|   0  1.00 |2849    14k|1.81 1.43 0.77|1.0   0  38|   0     0 |           | 11   32    0   28    0
Jun 16 19:58:32 ubuntu dstat.sh[65628]: 16-06 19:58:32| 22   4  74   0   0|1393M  809M  173M 5356M|4801B 1621B|   0     0 |   0     0 |1746  1233 |1.81 1.43 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   28    0
Jun 16 19:58:33 ubuntu dstat.sh[65628]: 16-06 19:58:33| 22   4  74   0   0|1443M  759M  173M 5356M|4402B 1459B|   0  8199B|   0  1.00 |1785  1203 |1.81 1.43 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   28    0
Jun 16 19:58:34 ubuntu dstat.sh[65628]: 16-06 19:58:34| 23   3  74   0   0|1427M  775M  173M 5356M|4736B 1619B|   0  1147k|   0  7.99 |1757  1145 |1.81 1.43 0.77|1.0   0 1.0|   0     0 |           | 11   32    0   28    0
Jun 16 19:58:35 ubuntu dstat.sh[65628]: 16-06 19:58:35| 22   4  74   0   0|1466M  736M  173M 5356M|4179B  809B|   0  4089B|   0  1.00 |1673  1116 |1.81 1.43 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Jun 16 19:58:36 ubuntu dstat.sh[65628]: 16-06 19:58:36| 23   3  74   0   0|1426M  776M  173M 5356M|4031B 1188B|   0    12k|   0  1.00 |1679  1018 |1.74 1.42 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   21    0
Jun 16 19:58:37 ubuntu dstat.sh[65628]: 16-06 19:58:37| 22   4  74   0   0|1479M  723M  173M 5356M|4150B  972B|   0     0 |   0     0 |1812  1217 |1.74 1.42 0.77|1.0   0   0|   0     0 |           | 11   32    0   21    0
Jun 16 19:58:38 ubuntu dstat.sh[65628]: 16-06 19:58:38| 22   4  73   0   0|1498M  704M  173M 5356M|4787B 1566B|   0   440k|   0  80.0 |1899  1353 |1.74 1.42 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Jun 16 19:58:39 ubuntu dstat.sh[65628]: 16-06 19:58:39| 22   4  73   0   0|1479M  723M  173M 5356M|5014B 1513B|   0  1376k|   0  29.0 |1812  1201 |1.74 1.42 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   16    0
Jun 16 19:58:40 ubuntu dstat.sh[65628]: 16-06 19:58:40| 22   4  74   0   0|1504M  698M  173M 5356M|5328B 1568B|   0     0 |   0     0 |1692  1025 |1.74 1.42 0.77|1.0   0 2.0|   0     0 |           | 11   32    0   16    0
Jun 16 19:58:41 ubuntu dstat.sh[65628]: 16-06 19:58:41| 22   4  73   0   0|1468M  734M  173M 5356M|5070B 1512B|   0    16k|   0  2.00 |1726  1050 |1.68 1.41 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   16    0
Jun 16 19:58:42 ubuntu dstat.sh[65628]: 16-06 19:58:42| 22   4  74   0   0|1468M  734M  173M 5356M|5563B 1565B|   0     0 |   0     0 |1687  1122 |1.68 1.41 0.77|2.0   0   0|   0     0 |           | 11   32    0   16    0
Jun 16 19:58:43 ubuntu dstat.sh[65628]: 16-06 19:58:43| 23   3  74   0   0|1482M  720M  173M 5356M|5228B 1622B|   0   152k|   0  29.0 |1690  1018 |1.68 1.41 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   13    0
Jun 16 19:58:44 ubuntu dstat.sh[65628]: 16-06 19:58:44| 22   3  73   0   0|1437M  765M  173M 5356M|4558B 1619B|   0   204k|   0  4.00 |1756  1151 |1.68 1.41 0.77|1.0   0 1.0|   0     0 |           | 11   32    0   13    0
Jun 16 19:58:45 ubuntu dstat.sh[65628]: 16-06 19:58:45| 22   4  74   0   0|1431M  771M  173M 5356M|4940B 1621B|   0     0 |   0     0 |1717   984 |1.68 1.41 0.77|3.0   0 2.0|   0     0 |           | 11   32    0   13    0
Jun 16 19:58:46 ubuntu dstat.sh[65628]: 16-06 19:58:46| 23   2  73   0   0|1380M  822M  173M 5356M|4619B 1620B|   0    88k|   0  1.00 |1648  1008 |1.63 1.40 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   13    0
Jun 16 19:58:47 ubuntu dstat.sh[65628]: 16-06 19:58:47| 22   4  74   0   0|1396M  806M  173M 5356M|5105B 1621B|   0    16k|   0  2.00 |1747  1191 |1.63 1.40 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   13    0
Jun 16 19:58:48 ubuntu dstat.sh[65628]: 16-06 19:58:48| 22   4  74   0   0|1442M  760M  173M 5356M|4555B 1618B|   0   136k|   0  8.99 |1991  1658 |1.63 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0    9    0
Jun 16 19:58:49 ubuntu dstat.sh[65628]: 16-06 19:58:49| 23   3  73   1   0|1425M  777M  173M 5356M|4478B 1514B|   0   597k|   0  59.1 |1863  1256 |1.63 1.40 0.78|1.0   0 2.0|   0     0 |           | 11   32    0    9    0
Jun 16 19:58:50 ubuntu dstat.sh[65628]: 16-06 19:58:50| 22   4  74   0   0|1456M  746M  173M 5356M|4801B 1565B|   0     0 |   0     0 |1749  1302 |1.63 1.40 0.78|2.0   0   0|   0     0 |           | 11   32    0    9    0
Jun 16 19:58:51 ubuntu dstat.sh[65628]: 16-06 19:58:51| 22   3  73   0   0|1438M  764M  173M 5356M|4470B 1511B|   0    24k|   0  1.00 |1720  1137 |1.58 1.40 0.78|2.0   0 1.0|   0     0 |           | 11   32    0    9    0
Jun 16 19:58:52 ubuntu dstat.sh[65628]: 16-06 19:58:52| 23   4  74   0   0|1466M  736M  173M 5356M|4250B 1567B|   0     0 |   0     0 |1659   990 |1.58 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0    6    0
Jun 16 19:58:53 ubuntu dstat.sh[65628]: 16-06 19:58:53| 16  12  70   0   0|1349M  853M  173M 5356M|4401B 1550B|   0   116k|   0  6.98 |3525  2296 |1.58 1.40 0.78|2.0   0 174|   0     0 |           | 11   32    0    6    0
Jun 16 19:58:54 ubuntu dstat.sh[65628]: 16-06 19:58:54| 10  20  69   0   0|1346M  856M  173M 5356M|4555B 1569B|   0   409k|   0  38.1 |4856  3306 |1.58 1.40 0.78|2.0   0 293|   0     0 |           | 11   32    0    6    0
Jun 16 19:58:55 ubuntu dstat.sh[65628]: 16-06 19:58:55| 22   3  74   0   0|1382M  819M  173M 5356M|4526B 1455B|   0     0 |   0     0 |1681  1105 |1.58 1.40 0.78|1.0   0   0|   0     0 |           | 11   32    0    6    0
Jun 16 19:58:56 ubuntu dstat.sh[65628]: 16-06 19:58:56| 24   3  73   0   0|1374M  828M  173M 5356M|5246B 1460B|   0   156k|   0  3.00 |1847  1132 |1.53 1.39 0.78|2.0   0  10|   0     0 |           | 11   32    0    4    0
Jun 16 19:58:57 ubuntu dstat.sh[65628]: 16-06 19:58:57| 23   3  74   0   0|1381M  820M  173M 5356M|4772B 1512B|   0     0 |   0     0 |1763  1157 |1.53 1.39 0.78|1.0   0   0|   0     0 |           | 11   32    0    4    0
Jun 16 19:58:58 ubuntu dstat.sh[65628]: 16-06 19:58:58| 20   9  70   0   0|1373M  828M  173M 5356M|4884B 1460B|  40k  116k|2.00  12.0 |2953  2246 |1.53 1.39 0.78|1.0   0 132|   0     0 |           | 11   32    0    4    0
Jun 16 19:58:59 ubuntu dstat.sh[65628]: 16-06 19:58:59|  8  21  69   0   0|1379M  822M  173M 5356M|5431B 1562B|   0   909k|   0  86.8 |5194  3626 |1.53 1.39 0.78|1.0   0 303|   0     0 |           | 11   32    0    4    0
Jun 16 19:59:00 ubuntu dstat.sh[65628]: 16-06 19:59:00|  8  23  68   0   0|1359M  842M  173M 5356M|6216B 1458B|   0   388k|   0  67.0 |5461  3724 |1.53 1.39 0.78|1.0   0 343|   0     0 |           | 11   32    0    3    0
Jun 16 19:59:01 ubuntu dstat.sh[65628]: 16-06 19:59:01| 10  22  68   0   0|1354M  847M  173M 5356M|6647B 1515B|   0   208k|   0  4.01 |6108  4680 |1.49 1.38 0.78|2.0   0 472|   0     0 |           | 11   32    0    3    0
Jun 16 19:59:02 ubuntu dstat.sh[65628]: 16-06 19:59:02|  9  22  68   0   0|1354M  848M  173M 5356M|4850B 1617B|   0   615k|   0  6.98 |5528  3849 |1.49 1.38 0.78|4.0   0 363|   0     0 |           | 11   32    0    3    0
Jun 16 19:59:03 ubuntu dstat.sh[65628]: 16-06 19:59:03|  9  22  68   0   0|1344M  858M  173M 5356M|5226B 1622B|   0   897k|   0  11.0 |5565  3749 |1.49 1.38 0.78|1.0   0 363|   0     0 |           | 11   32    0    3    0
Jun 16 19:59:04 ubuntu dstat.sh[65628]: 16-06 19:59:04|  8  22  68   0   0|1340M  862M  173M 5356M|4904B 1565B|   0   908k|   0  11.0 |5461  3802 |1.49 1.38 0.78|2.0   0 360|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:05 ubuntu dstat.sh[65628]: 16-06 19:59:05|  8  21  69   0   0|1330M  872M  173M 5357M|5181B 1621B|   0   621k|   0  8.01 |5297  3678 |1.49 1.38 0.78|1.0   0 332|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:06 ubuntu dstat.sh[65628]: 16-06 19:59:06|  8  21  69   0   0|1330M  872M  173M 5357M|4644B 1509B|   0   140k|   0  4.99 |5076  3390 |1.45 1.38 0.78|1.0   0 294|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:07 ubuntu dstat.sh[65628]: 16-06 19:59:07|  8  22  69   0   0|1314M  887M  173M 5357M|3642B  595B|   0   140k|   0  5.01 |5009  3270 |1.45 1.38 0.78|1.0   0 286|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:08 ubuntu dstat.sh[65628]: 16-06 19:59:08|  7  22  68   0   0|1300M  901M  173M 5357M|4711B 1512B|   0   216k|   0  6.00 |5124  3506 |1.45 1.38 0.78|1.0   0 310|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:09 ubuntu dstat.sh[65628]: 16-06 19:59:09|  9  24  66   0   0|1313M  888M  173M 5357M|4400B 1501B|   0   196k|   0  15.0 |5367  3791 |1.45 1.38 0.78|1.0   0 346|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:10 ubuntu dstat.sh[65628]: 16-06 19:59:10|  9  20  69   0   0|1271M  930M  173M 5356M|5057B 1620B|   0  2308k|   0   168 |5424  3780 |1.45 1.38 0.78|1.0   0 257|   0     0 |           | 11   32    0    1    0
Jun 16 19:59:11 ubuntu dstat.sh[65628]: 16-06 19:59:11| 17  28  54   0   0|1314M  887M  173M 5357M|4339B 1458B|   0   400k|   0  18.0 |6143  4805 |1.41 1.37 0.78|3.0   0 522|   0     0 |           | 11   32    0    3    0
Jun 16 19:59:12 ubuntu dstat.sh[65628]: 16-06 19:59:12| 54  22  22   0   0|1472M  729M  173M 5357M|4495B 1618B|   0   815k|   0  49.9 |5388  4133 |1.41 1.37 0.78|4.0   0 383|   0     0 |           | 11   32    0    7    0
Jun 16 19:59:13 ubuntu dstat.sh[65628]: 16-06 19:59:13| 59  14  24   4   0|1596M  600M  173M 5362M|4593B 1460B| 372k 9839k|3.00   693 |6266  7971 |1.41 1.37 0.78|3.0 1.0  31|   0     0 |           | 11   34    0    7    0
Jun 16 19:59:14 ubuntu dstat.sh[65628]: 16-06 19:59:14| 37  11  35  13   0|1530M  655M  174M 5370M|4694B 1457B|   0    74M|   0  5287 |  20k   39k|1.41 1.37 0.78|3.0 1.0 154|   0     0 |           | 11   36    0    8    0
Jun 16 19:59:15 ubuntu dstat.sh[65628]: 16-06 19:59:15| 40  11  33  14   0|1593M  582M  175M 5379M|5059B 1621B|   0    57M|   0  4428 |  17k   33k|1.41 1.37 0.78|3.0 1.0  84|   0     0 |           | 11   36    0    8    0
Jun 16 19:59:16 ubuntu dstat.sh[65628]: 16-06 19:59:16| 37   9  37  14   0|1607M  559M  175M 5388M|  12k 9722B|   0    64M|   0  5378 |  19k   38k|1.38 1.36 0.78|3.0 2.0  48|   0     0 |           | 11   37    0    8    0
Jun 16 19:59:17 ubuntu dstat.sh[65628]: 16-06 19:59:17| 39  19  29  11   0|1545M  615M  175M 5393M|6562B 2752B|   0    41M|   0  3295 |  15k   26k|1.38 1.36 0.78|3.0   0 283|   0     0 |           | 11   34    0    9    0
Jun 16 19:59:18 ubuntu dstat.sh[65628]: 16-06 19:59:18| 42  21  25  10   0|1570M  582M  177M 5399M|7786B 3969B| 296k   54M|4.00  3790 |  18k   34k|1.38 1.36 0.78|7.0   0 197|   0     0 |           | 11   35    0    9    0
Jun 16 19:59:19 ubuntu dstat.sh[65628]: 16-06 19:59:19| 36  17  34  10   0|1577M  573M  176M 5403M|  15k   12k|1602k   48M|27.0  3649 |  17k   34k|1.38 1.36 0.78|1.0 1.0 219|   0     0 |           | 11   35    0    9    0
Jun 16 19:59:20 ubuntu dstat.sh[65628]: 16-06 19:59:20| 30   9  46  11   0|1520M  625M  176M 5406M|  13k 8122B|   0    47M|   0  3995 |  18k   34k|1.38 1.36 0.78|2.0   0  84|   0     0 |           | 11   34    0    9    0
