Feb 19 00:47:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 00:47:59 ubuntu dstat.sh[59131]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 00:47:59 ubuntu dstat.sh[59131]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 00:54:49 ubuntu dstat.sh[59131]: 19-02 00:54:49| 22   4  72   1   0|5126M  164M  169M 2359M|7245B 3531B|   0  1078k|   0  19.0 |  10k   19k|1.33 1.56 1.01|2.0   0  10|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:50 ubuntu dstat.sh[59131]: 19-02 00:54:50| 23   7  68   0   0|5122M  167M  169M 2359M|4820B 1623B|   0  1732k|   0  26.1 |  11k   19k|1.33 1.56 1.01|1.0   0  17|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:51 ubuntu dstat.sh[59131]: 19-02 00:54:51| 21   5  72   0   0|5052M  249M  169M 2348M|4545B 1615B|   0  1332k|   0  36.9 |2534  2188 |1.33 1.56 1.01|1.0   0  10|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:52 ubuntu dstat.sh[59131]: 19-02 00:54:52| 24   5  70   0   0|5080M  222M  169M 2348M|4647B 1624B|   0  4105B|   0  1.00 |9166    16k|1.33 1.56 1.01|3.0   0  54|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:53 ubuntu dstat.sh[59131]: 19-02 00:54:53| 23   5  71   0   0|5125M  177M  169M 2348M|5213B 2107B|   0   491k|   0  18.9 |4829  6634 |1.33 1.56 1.01|1.0   0  37|   0     0 |           | 18  312    0   22    0
Feb 19 00:54:54 ubuntu dstat.sh[59131]: 19-02 00:54:54| 21   3  75   0   0|5120M  176M  169M 2354M|  10k 3409B|   0   788k|   0  9.00 |2165  1883 |1.30 1.55 1.01|2.0   0 2.0|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:55 ubuntu dstat.sh[59131]: 19-02 00:54:55| 19   4  76   0   0|5123M  167M  169M 2359M|  12k 4391B|   0   944k|   0  9.00 |2197  1867 |1.30 1.55 1.01|1.0   0  18|   0     0 |           | 18  312    0   22    0
Feb 19 00:54:56 ubuntu dstat.sh[59131]: 19-02 00:54:56| 24   6  69   0   0|5112M  177M  169M 2359M|5860B 1794B|  32k  728k|1.00  19.0 |  10k   19k|1.30 1.55 1.01|2.0   0  14|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:57 ubuntu dstat.sh[59131]: 19-02 00:54:57| 23   7  69   0   0|5117M  172M  169M 2359M|5548B 1623B|   0   509k|   0  23.0 |  11k   20k|1.30 1.55 1.01|3.0   0  19|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:58 ubuntu dstat.sh[59131]: 19-02 00:54:58| 24   5  69   0   0|5091M  211M  169M 2348M|4913B 1660B|   0  1182k|   0  53.9 |3378  3494 |1.30 1.55 1.01|3.0   0  24|   0     0 |           | 18  311    0   22    0
Feb 19 00:54:59 ubuntu dstat.sh[59131]: 19-02 00:54:59| 23   4  71   0   0|5063M  238M  169M 2348M|5218B 1619B|   0  1124k|   0   167 |3514  3227 |1.36 1.56 1.01|1.0   0  95|   0     0 |           | 18  311    0   22    0
Feb 19 00:55:00 ubuntu dstat.sh[59131]: 19-02 00:55:00| 25   4  70   0   0|5077M  213M  170M 2358M|4864B 1621B|   0  1301k|   0  29.0 |2836  2633 |1.36 1.56 1.01|1.0   0  18|   0     0 |           | 18  311    0   22    0
Feb 19 00:55:01 ubuntu dstat.sh[59131]: 19-02 00:55:01| 17   1  81   0   0|5092M  198M  170M 2359M|  18k 8917B|   0  1292k|   0  38.0 |1895  1803 |1.36 1.56 1.01|1.0 1.0   0|   0     0 |           | 18  312    0   19    0
Feb 19 00:55:02 ubuntu dstat.sh[59131]: 19-02 00:55:02| 12   1  85   1   0|5089M  200M  170M 2359M|  22k   13k|   0  1532k|   0  50.0 |1816  1964 |1.36 1.56 1.01|  0   0 3.0|   0     0 |           | 18  312    0   19    0
Feb 19 00:55:03 ubuntu dstat.sh[59131]: 19-02 00:55:03|  9   2  88   0   0|5099M  189M  170M 2359M| 151k   11k|   0  1203k|   0  51.1 |1789  1969 |1.36 1.56 1.01|1.0   0 1.0|   0     0 |           | 18  313    0   19    0
Feb 19 00:55:04 ubuntu dstat.sh[59131]: 19-02 00:55:04| 22   2  73   1   0|5123M  166M  170M 2360M|  17k   10k|   0    10M|   0   269 |3856  5138 |1.25 1.53 1.01|1.0   0 1.0|   0     0 |           | 18  313    0   19    0
Feb 19 00:55:05 ubuntu dstat.sh[59131]: 19-02 00:55:05| 20   2  77   0   0|5135M  153M  170M 2360M|  21k   12k|   0  1331k|   0  43.1 |2425  2371 |1.25 1.53 1.01|2.0   0   0|   0     0 |           | 18  313    0   17    0
Feb 19 00:55:06 ubuntu dstat.sh[59131]: 19-02 00:55:06| 13   2  82   1   0|5139M  148M  170M 2361M| 368k   23k|  28k 3071k|3.99   136 |2780  3140 |1.25 1.53 1.01|1.0 1.0   0|   0     0 |           | 18  313    0   17    0
Feb 19 00:55:07 ubuntu dstat.sh[59131]: 19-02 00:55:07| 16   1  80   1   0|5144M  143M  170M 2361M|  40k   14k| 104k 1883k|6.00  78.0 |2217  2372 |1.25 1.53 1.01|  0 1.0   0|   0     0 |           | 18  313    0   17    0
Feb 19 00:55:08 ubuntu dstat.sh[59131]: 19-02 00:55:08| 11   5  82   1   0|5140M  144M  170M 2365M|  16M  135k|4097B   18M|1.00   103 |8201  5357 |1.25 1.53 1.01|2.0   0 5.0|   0     0 |           | 18  313    0   17    0
Feb 19 00:55:09 ubuntu dstat.sh[59131]: 19-02 00:55:09| 19   5  75   2   0|5136M  156M  170M 2356M| 599k 7788B| 165k   14M|4.02   189 |2765  2655 |1.23 1.52 1.01|1.0   0 1.0|   0     0 |           | 18  313    0   13    0
Feb 19 00:55:10 ubuntu dstat.sh[59131]: 19-02 00:55:10| 23   5  70   0   0|5142M  156M  173M 2346M|6055B 1452B|   0  5156k|   0   235 |2966  2766 |1.23 1.52 1.01|1.0 1.0 6.0|   0     0 |           | 18  313    0   13    0
Feb 19 00:55:11 ubuntu dstat.sh[59131]: 19-02 00:55:11| 23   3  71   0   0|5169M  138M  174M 2336M|5818B 1619B|   0  1156k|   0  51.0 |2583  2387 |1.23 1.52 1.01|2.0   0   0|   0     0 |           | 18  313    0   13    0
Feb 19 00:55:12 ubuntu dstat.sh[59131]: 19-02 00:55:12| 23   3  72   1   0|5160M  151M  175M 2331M|6079B 1621B|   0  2281k|   0  96.0 |2613  2614 |1.23 1.52 1.01|1.0   0   0|   0     0 |           | 18  313    0   13    0
Feb 19 00:55:13 ubuntu dstat.sh[59131]: 19-02 00:55:13| 23   6  68   1   0|5145M  146M  176M 2349M|4380B 1620B|   0    67M|   0   547 |4224  4772 |1.23 1.52 1.01|1.0   0 3.0|   0     0 |           | 18  313    0    9    0
Feb 19 00:55:14 ubuntu dstat.sh[59131]: 19-02 00:55:14| 24   3  72   0   0|5148M  147M  177M 2342M|4920B 1620B|   0   956k|   0  49.0 |2502  2227 |1.21 1.51 1.01|1.0   0   0|   0     0 |           | 18  313    0    9    0
Feb 19 00:55:15 ubuntu dstat.sh[59131]: 19-02 00:55:15| 29  11  59   1   0|5158M  173M  178M 2307M|5001B 1669B| 112k 3430k|10.0  85.4 |4161    14k|1.21 1.51 1.01|2.0   0 263|   0     0 |           | 18  313    0   10    0
Feb 19 00:55:16 ubuntu dstat.sh[59131]: 19-02 00:55:16| 20  11  66   1   0|5172M  178M  178M 2286M|  10k 3870B|  76k  180M|5.97  1706 |7071  8219 |1.21 1.51 1.01|2.0   0 192|   0     0 |           | 18  311    0   10    3
Feb 19 00:55:17 ubuntu dstat.sh[59131]: 19-02 00:55:17| 25   4  70   0   0|5063M  288M  178M 2285M|5345B 1944B|   0   712k|   0  23.0 |2448  2093 |1.21 1.51 1.01|1.0   0 2.0|   0     0 |           | 18  311    0    7    0
Feb 19 00:55:18 ubuntu dstat.sh[59131]: 19-02 00:55:18| 18   4  76   0   0|5106M  244M  178M 2285M|  10k 3562B|   0   388k|   0  3.00 |2337  2128 |1.21 1.51 1.01|1.0   0  33|   0     0 |           | 18  312    0    7    0
Feb 19 00:55:19 ubuntu dstat.sh[59131]: 19-02 00:55:19| 24   4  72   0   0|5102M  243M  178M 2290M|5156B 1799B|   0  1528k|   0  12.0 |2542  2169 |1.19 1.50 1.01|4.0   0  18|   0     0 |           | 18  311    0    7    0
Feb 19 00:55:20 ubuntu dstat.sh[59131]: 19-02 00:55:20| 20   4  74   1   0|5104M  235M  179M 2295M|  12k 4671B|   0  1880k|   0   157 |6566    11k|1.19 1.50 1.01|1.0   0 7.0|   0     0 |           | 18  311    0    7    0
Feb 19 00:55:21 ubuntu dstat.sh[59131]: 19-02 00:55:21| 23   5  70   0   0|5105M  234M  179M 2296M|4824B 1650B|   0  2450k|   0  17.9 |6302    10k|1.19 1.50 1.01|1.0   0 8.9|   0     0 |           | 18  311    0    5    0
Feb 19 00:55:22 ubuntu dstat.sh[59131]: 19-02 00:55:22| 22   7  69   0   0|5108M  230M  179M 2296M|4649B 1624B|   0    84k|   0  1.00 |  10k   19k|1.19 1.50 1.01|3.0   0  19|   0     0 |           | 18  311    0    5    0
Feb 19 00:55:23 ubuntu dstat.sh[59131]: 19-02 00:55:23| 22   5  71   0   0|5098M  253M  179M 2285M|4322B 1621B|   0  1289k|   0  25.0 |2439  2137 |1.19 1.50 1.01|2.0   0 7.0|   0     0 |           | 18  311    0    5    0
Feb 19 00:55:24 ubuntu dstat.sh[59131]: 19-02 00:55:24| 23   4  71   0   0|5133M  214M  179M 2288M|4331B 1624B| 626k  818k|14.0  12.0 |2690  2670 |1.18 1.50 1.00|2.0   0   0|   0     0 |           | 18  312    0    5    0
Feb 19 00:55:25 ubuntu dstat.sh[59131]: 19-02 00:55:25| 26   5  66   2   0|5130M  216M  179M 2289M|4488B 1623B| 769k 3282k|46.1   250 |7434    11k|1.18 1.50 1.00|2.0   0   0|   0     0 |           | 18  314    0    9    0
Feb 19 00:55:26 ubuntu dstat.sh[59131]: 19-02 00:55:26| 14  17  66   1   0|5054M  292M  179M 2289M|4393B 1456B| 336k 6493k|14.0   413 |6767  7847 |1.18 1.50 1.00|1.0   0 246|   0     0 |           | 18  313    0    6    0
Feb 19 00:55:27 ubuntu dstat.sh[59131]: 19-02 00:55:27| 13  15  69   1   0|5065M  280M  179M 2291M|4980B 1657B|1375k  323k|48.8  19.9 |4870  4116 |1.18 1.50 1.00|2.0   0 193|   0     0 |           | 18  313    0    8    0
Feb 19 00:55:28 ubuntu dstat.sh[59131]: 19-02 00:55:28|  8   5  75  10   0|5020M  314M  179M 2301M|5410B 2634B|  10M 1220k|1736  28.0 |4167  6102 |1.18 1.50 1.00|  0   0  18|   0     0 |           | 18  314    0    8    0
Feb 19 00:55:29 ubuntu dstat.sh[59131]: 19-02 00:55:29|  2   0  96   0   0|5019M  315M  179M 2301M|9589B 3126B|   0  4095B|   0  1.00 |1280  1886 |1.08 1.47 1.00|  0   0   0|   0     0 |           | 18  314    0    8    0
Feb 19 00:55:30 ubuntu dstat.sh[59131]: 19-02 00:55:30|  3   1  93   0   0|5018M  316M  179M 2301M|  87k 3927B|  64k  136k|1.00  18.0 |1544  2120 |1.08 1.47 1.00|1.0   0 2.0|   0     0 |           | 18  314    0    7    0
Feb 19 00:55:31 ubuntu dstat.sh[59131]: 19-02 00:55:31|  6   3  90   1   0|4990M  343M  179M 2302M| 232k  126k| 345k 2645k|15.0   324 |2164  2247 |1.08 1.47 1.00|  0   0  13|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:32 ubuntu dstat.sh[59131]: 19-02 00:55:32| 16   6  77   0   0|4994M  339M  179M 2302M|4932B 1618B| 511k    0 |4.00     0 |2359  1983 |1.08 1.47 1.00|1.0   0 8.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:33 ubuntu dstat.sh[59131]: 19-02 00:55:33| 14   4  81   0   0|5012M  322M  179M 2302M|4649B 1458B| 512k 1072k|4.00  52.0 |2239  2281 |1.08 1.47 1.00|  0   0 5.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:34 ubuntu dstat.sh[59131]: 19-02 00:55:34|  2   1  96   0   0|5011M  322M  179M 2302M|5405B 1621B|   0   140k|   0  16.0 |1151  1660 |1.00 1.45 0.99|1.0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:35 ubuntu dstat.sh[59131]: 19-02 00:55:35|  2   1  95   0   0|5011M  322M  179M 2302M|5338B 1619B|   0   116k|   0  16.0 |1346  1923 |1.00 1.45 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:36 ubuntu dstat.sh[59131]: 19-02 00:55:36|  2   1  96   0   0|5011M  322M  179M 2302M|5340B 1620B|   0   600k|   0  46.0 |1479  2224 |1.00 1.45 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:37 ubuntu dstat.sh[59131]: 19-02 00:55:37|  2   1  97   0   0|5009M  324M  179M 2302M|4757B 1620B|   0     0 |   0     0 |1121  1586 |1.00 1.45 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:38 ubuntu dstat.sh[59131]: 19-02 00:55:38|  3   1  95   0   0|5008M  325M  179M 2302M|4499B 1620B|   0   224k|   0  28.0 |1268  1793 |1.00 1.45 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:39 ubuntu dstat.sh[59131]: 19-02 00:55:39|  2   1  96   0   0|5006M  327M  179M 2302M|4441B 1620B|   0    32k|   0  3.00 |1145  1660 |0.92 1.42 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:40 ubuntu dstat.sh[59131]: 19-02 00:55:40|  3   1  96   0   0|5005M  328M  179M 2302M|4426B 1566B|   0   100k|   0  12.0 |1384  1987 |0.92 1.42 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:41 ubuntu dstat.sh[59131]: 19-02 00:55:41|  3   1  95   0   0|5004M  329M  179M 2302M|4409B 1511B|   0   220k|   0  17.0 |1244  1656 |0.92 1.42 0.99|1.0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:42 ubuntu dstat.sh[59131]: 19-02 00:55:42|  2   1  96   0   0|5003M  330M  179M 2302M|4760B 1621B|   0     0 |   0     0 |1121  1617 |0.92 1.42 0.99|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:43 ubuntu dstat.sh[59131]: 19-02 00:55:43|  3   1  94   0   0|5003M  330M  179M 2302M|4680B 1620B|   0   172k|   0  24.0 |1709  2397 |0.92 1.42 0.99|  0   0 3.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:44 ubuntu dstat.sh[59131]: 19-02 00:55:44|  2   1  96   0   0|5003M  330M  179M 2302M|4801B 1620B|   0   248k|   0  16.0 |1156  1725 |0.84 1.40 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:45 ubuntu dstat.sh[59131]: 19-02 00:55:45|  2   1  96   0   0|5003M  330M  179M 2302M|4498B 1619B|   0    32k|   0  4.00 |1154  1656 |0.84 1.40 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:46 ubuntu dstat.sh[59131]: 19-02 00:55:46|  2   1  95   0   0|4996M  337M  179M 2302M|4621B 1620B|   0  1300k|   0   210 |1417  2063 |0.84 1.40 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:47 ubuntu dstat.sh[59131]: 19-02 00:55:47|  2   3  94   0   0|4996M  337M  179M 2302M|4158B 1620B|   0    69M|   0   792 |2274  2782 |0.84 1.40 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:48 ubuntu dstat.sh[59131]: 19-02 00:55:48|  2   1  96   0   0|4996M  337M  179M 2302M|4140B 1620B|   0     0 |   0     0 |1083  1591 |0.84 1.40 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:49 ubuntu dstat.sh[59131]: 19-02 00:55:49|  1   0  96   0   0|4996M  337M  179M 2302M|3976B 1457B|   0     0 |   0     0 |1075  1599 |0.78 1.37 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:50 ubuntu dstat.sh[59131]: 19-02 00:55:50|  3   1  94   0   0|4996M  337M  179M 2302M|4322B 1621B|   0   152k|   0  25.0 |1566  2263 |0.78 1.37 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:51 ubuntu dstat.sh[59131]: 19-02 00:55:51|  3   1  95   0   0|4996M  337M  179M 2302M|4017B 1619B|   0   204k|   0  15.0 |1306  1793 |0.78 1.37 0.98|  0   0 2.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:52 ubuntu dstat.sh[59131]: 19-02 00:55:52|  2   1  96   0   0|4996M  337M  179M 2302M|4456B 1620B|   0    84k|   0  2.00 |1166  1614 |0.78 1.37 0.98|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:53 ubuntu dstat.sh[59131]: 19-02 00:55:53|  3   1  95   0   0|4996M  337M  179M 2302M|4624B 1622B|   0   144k|   0  13.0 |1336  1790 |0.78 1.37 0.98|  0   0 1.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:54 ubuntu dstat.sh[59131]: 19-02 00:55:54|  2   1  96   0   0|4996M  337M  179M 2302M|4497B 1619B|   0     0 |   0     0 |1094  1557 |0.71 1.35 0.97|2.0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:55 ubuntu dstat.sh[59131]: 19-02 00:55:55|  3   0  96   0   0|4996M  337M  179M 2302M|4622B 1621B|   0     0 |   0     0 |1178  1652 |0.71 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:56 ubuntu dstat.sh[59131]: 19-02 00:55:56|  2   1  95   0   0|4996M  337M  179M 2302M|4459B 1458B|  16k   92k|1.00  11.0 |1330  2004 |0.71 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:57 ubuntu dstat.sh[59131]: 19-02 00:55:57|  2   1  96   0   0|4996M  337M  179M 2302M|5598B 1620B|   0  2569k|   0  14.0 |1260  1730 |0.71 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:58 ubuntu dstat.sh[59131]: 19-02 00:55:58|  3   2  93   0   0|5001M  332M  179M 2302M|4559B 1620B|   0   460k|   0  24.0 |1675  2359 |0.71 1.35 0.97|  0   0 2.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:55:59 ubuntu dstat.sh[59131]: 19-02 00:55:59|  2   1  95   0   0|5001M  332M  179M 2302M|4920B 1662B|   0   520k|   0  36.0 |1405  2016 |0.74 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:56:00 ubuntu dstat.sh[59131]: 19-02 00:56:00|  5   1  91   1   0|5001M  332M  179M 2302M|5161B 1620B|   0  2772k|   0   163 |2093  3047 |0.74 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:56:01 ubuntu dstat.sh[59131]: 19-02 00:56:01|  2   1  95   0   0|5001M  332M  179M 2302M|3893B 1134B|   0   892k|   0  46.0 |1348  1912 |0.74 1.35 0.97|  0   0   0|   0     0 |           | 18  313    0    7    0
Feb 19 00:56:02 ubuntu dstat.sh[59131]: 19-02 00:56:02|  7   2  91   0   0|5012M  321M  179M 2302M| 129k 1501B|4098B 1089k|1.00   140 |1507  1730 |0.74 1.35 0.97|  0   0 4.0|   0     0 |           | 18  313    0    7    0
Feb 19 00:56:03 ubuntu dstat.sh[59131]: 19-02 00:56:03| 12   6  81   0   0|5013M  319M  179M 2302M| 411k 8766B| 120k    0 |7.00     0 |2842  2362 |0.74 1.35 0.97|2.0   0  36|   0     0 |           | 18  313    0    7    0
