Jul 19 15:15:03 jammy-provider-cloud-0000007373 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 15:16:33 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:33| 25   7  67   0   0|1381M 1396M  164M 4806M|4823B 1693B|   0  7230k|   0   398 |1859  3418 |2.96 1.58 0.76|1.0   0  99|   0     0 |   0     0 | 10   28    3   62    0
Jul 19 15:16:34 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:34| 23   3  74   0   0|1321M 1456M  164M 4806M|6770B 1606B|   0   244k|   0  20.0 |1049  1419 |2.96 1.58 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   28    3   62    0
Jul 19 15:16:35 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:35| 24   3  73   0   0|1392M 1384M  164M 4806M|5083B 1566B|   0  1260k|   0  80.0 |1099  1627 |2.96 1.58 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   30    3   62    0
Jul 19 15:16:36 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:36| 24   2  73   0   0|1342M 1435M  164M 4806M|5573B 1708B|   0    64k|   0  10.0 | 937  1235 |2.96 1.58 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   62    0
Jul 19 15:16:37 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:37| 23   3  73   0   0|1412M 1365M  164M 4806M|6470B 1619B|   0     0 |   0     0 | 970  1178 |2.80 1.58 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   62    0
Jul 19 15:16:38 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:38| 23   2  74   0   0|1369M 1408M  164M 4806M|5344B 1619B|   0     0 |   0     0 | 857  1058 |2.80 1.58 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   62    0
Jul 19 15:16:39 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:39| 23   3  73   0   0|1417M 1359M  164M 4806M|4746B 1619B|   0  8187B|   0  2.00 | 868  1106 |2.80 1.58 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    3   62    0
Jul 19 15:16:40 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:40| 22   4  74   0   0|1378M 1399M  164M 4806M|4673B 1621B|   0     0 |   0     0 | 892  1108 |2.80 1.58 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   62    0
Jul 19 15:16:41 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:41| 23   2  73   0   0|1322M 1454M  164M 4806M|5138B 1515B|   0   252k|   0  13.0 |1038  1403 |2.80 1.58 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   32    3   60    0
Jul 19 15:16:42 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:42| 23   4  73   0   0|1334M 1442M  164M 4806M|8059B 1617B|   0   339k|   0  19.0 |1000  1414 |2.66 1.57 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   32    3   60    0
Jul 19 15:16:43 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:43| 23   3  73   0   0|1409M 1367M  164M 4806M|5577B 1566B|   0   812k|   0  5.00 | 969  1237 |2.66 1.57 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   59    0
Jul 19 15:16:44 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:44| 24   2  74   0   0|1365M 1411M  164M 4806M|6726B 1619B|   0     0 |   0     0 | 917  1110 |2.66 1.57 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   59    0
Jul 19 15:16:45 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:45| 24   2  74   0   0|1378M 1399M  164M 4806M|4241B 1620B|   0  4096B|   0  1.00 | 916  1109 |2.66 1.57 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    3   59    0
Jul 19 15:16:46 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:46| 22   4  74   0   0|1313M 1464M  164M 4806M|4446B 1622B|   0     0 |   0     0 | 984  1270 |2.66 1.57 0.76|1.0   0  18|   0     0 |   0     0 | 10   32    3   59    0
Jul 19 15:16:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:47|  9  21  70   0   0|1320M 1457M  164M 4807M|  10k 1621B|   0   644k|   0  7.00 |3003  4683 |2.52 1.56 0.76|3.0   0 460|   0     0 |   0     0 | 10   32    3   55    0
Jul 19 15:16:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:48|  9  20  70   0   0|1317M 1459M  164M 4807M|5622B 1512B|   0  4560k|   0   206 |2921  4649 |2.52 1.56 0.76|2.0   0 398|   0     0 |   0     0 | 10   32    3   55    0
Jul 19 15:16:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:49| 11  18  69   0   0|1320M 1456M  164M 4807M|7062B 1620B|   0    92k|   0  1.00 |2762  4204 |2.52 1.56 0.76|1.0   0 373|   0     0 |   0     0 | 10   32    3   49    0
Jul 19 15:16:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:50| 19   6  73   0   0|1373M 1403M  164M 4807M|6722B 1619B|   0     0 |   0     0 |1395  1937 |2.52 1.56 0.76|1.0   0  92|   0     0 |   0     0 | 10   32    3   49    0
Jul 19 15:16:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:51| 22   4  73   0   0|1318M 1458M  164M 4807M|5188B 1566B|   0   200k|   0  13.0 | 967  1345 |2.52 1.56 0.76|1.0 1.0 3.0|   0     0 |   0     0 | 10   32    3   46    0
Jul 19 15:16:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:52| 23   2  73   0   0|1396M 1380M  164M 4807M|7183B 1619B|   0   288k|   0  20.0 |1143  1456 |2.40 1.55 0.76|1.0   0 4.0|   0     0 |   0     0 | 10   32    3   46    0
Jul 19 15:16:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:53| 24   2  74   0   0|1333M 1443M  164M 4807M|4762B 1620B|   0  1948k|   0   215 | 944  1077 |2.40 1.55 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   45    0
Jul 19 15:16:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:54| 23   3  74   0   0|1406M 1370M  164M 4807M|4740B 1616B|   0     0 |   0     0 | 919  1152 |2.40 1.55 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   45    0
Jul 19 15:16:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:55| 23   3  74   0   0|1353M 1423M  164M 4807M|4944B 1516B|   0    16k|   0  1.00 | 912  1090 |2.40 1.55 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   45    0
Jul 19 15:16:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:56| 23   3  73   0   0|1416M 1360M  164M 4807M|4960B 1619B|   0     0 |   0     0 | 936  1168 |2.40 1.55 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   43    0
Jul 19 15:16:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:57| 24   2  74   0   0|1361M 1415M  164M 4807M|5827B 1621B|   0    16k|   0  2.00 | 922  1091 |2.29 1.54 0.77|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   43    0
Jul 19 15:16:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:58| 23   4  73   0   0|1418M 1358M  164M 4807M|7892B 1694B|   0  1260k|   0  5.00 | 990  1283 |2.29 1.54 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   43    0
Jul 19 15:16:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:16:59| 23   3  73   0   0|1373M 1403M  164M 4807M|6115B 1682B|   0  8194B|   0  1.00 | 935  1105 |2.29 1.54 0.77|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   43    0
Jul 19 15:17:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:00| 23   3  73   0   0|1418M 1358M  164M 4807M|6164B 1810B|   0    12k|   0  1.00 | 913  1085 |2.29 1.54 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   43    0
Jul 19 15:17:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:01| 23   4  73   0   0|1387M 1389M  164M 4807M|  41k 1768B|8194B  208k|2.00  10.0 |1051  1288 |2.29 1.54 0.77|1.0   0 4.0|   0     0 |   0     0 | 10   32    4   43    0
Jul 19 15:17:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:02| 24   3  73   0   0|1327M 1449M  164M 4807M|8577B 1512B|   0   328k|   0  22.0 |1130  1507 |2.19 1.53 0.77|1.0   0 5.0|   0     0 |   0     0 | 10   32    4   43    0
Jul 19 15:17:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:03| 24   2  73   0   0|1394M 1382M  164M 4807M|6085B 1736B|   0   508k|   0  6.00 | 925  1143 |2.19 1.53 0.77|1.0   0   0|   0     0 |   0     0 | 10   32    4   43    0
Jul 19 15:17:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:04| 27   4  68   0   0|1318M 1458M  164M 4807M|5265B 1620B|   0    96k|   0  2.00 |1386  4072 |2.19 1.53 0.77|1.0   0  37|   0     0 |   0     0 | 10   32    4   39    0
Jul 19 15:17:05 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:05| 24   2  73   0   0|1334M 1442M  164M 4807M|4768B 1694B|   0    12k|   0  1.00 | 878  1103 |2.19 1.53 0.77|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 19 15:17:06 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:06| 23   3  74   0   0|1402M 1374M  164M 4807M|5312B 1566B|   0     0 |   0     0 | 908  1143 |2.19 1.53 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   33    0
Jul 19 15:17:07 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:07| 24   2  73   0   0|1343M 1433M  164M 4807M|6985B 1692B|   0    20k|   0  1.00 | 878  1044 |2.09 1.52 0.77|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   33    0
Jul 19 15:17:08 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:08| 23   3  74   0   0|1354M 1422M  164M 4807M|5768B 1624B|   0   116k|   0  3.01 | 890  1080 |2.09 1.52 0.77|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   24    0
Jul 19 15:17:09 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:09| 23   3  74   0   0|1416M 1360M  164M 4807M|4917B 1509B|   0    20k|   0  2.99 | 880  1135 |2.09 1.52 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   24    0
Jul 19 15:17:10 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:10| 13  16  70   0   0|1320M 1456M  164M 4807M|5678B 1624B|   0    72k|   0  6.02 |2164  3079 |2.09 1.52 0.77|1.0   0 256|   0     0 |   0     0 | 10   32    4   18    0
Jul 19 15:17:11 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:11| 17  10  72   0   0|1370M 1406M  164M 4807M|6857B 1621B|   0   156k|   0  9.00 |1633  2516 |2.09 1.52 0.77|2.0   0 137|   0     0 |   0     0 | 10   32    4   18    0
Jul 19 15:17:12 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:12| 25   2  73   0   0|1405M 1370M  164M 4807M|5785B 1617B|   0   323k|   0  22.0 |1096  1513 |2.00 1.51 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   17    0
Jul 19 15:17:13 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:13| 23   4  74   0   0|1391M 1385M  164M 4807M|4573B 1696B|   0    96k|   0  4.00 | 952  1237 |2.00 1.51 0.77|1.0   0 9.0|   0     0 |   0     0 | 10   32    4   17    0
Jul 19 15:17:14 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:14| 16  14  70   0   0|1318M 1458M  164M 4807M|5071B 1565B|   0    44k|   0  3.00 |1838  2686 |2.00 1.51 0.77|1.0   0 200|   0     0 |   0     0 | 10   32    4   14    0
Jul 19 15:17:15 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:15| 11  19  70   0   0|1320M 1456M  164M 4807M|8532B 1694B|   0   124k|   0  6.00 |2474  3351 |2.00 1.51 0.77|1.0   0 278|   0     0 |   0     0 | 10   32    4   14    0
Jul 19 15:17:16 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:16| 10  19  69   0   0|1319M 1456M  164M 4807M|6242B 1511B|   0   256k|   0  5.00 |2665  3830 |2.00 1.51 0.77|1.0   0 342|   0     0 |   0     0 | 10   32    4   10    0
Jul 19 15:17:17 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:17|  9  21  69   0   0|1319M 1456M  164M 4807M|8508B 1620B|   0    16k|   0  4.00 |2667  3844 |1.84 1.48 0.77|1.0   0 333|   0     0 |   0     0 | 10   32    4   10    0
Jul 19 15:17:18 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:18|  9  23  69   0   0|1320M 1455M  164M 4807M|5903B 1622B|   0   945k|   0  11.0 |2541  3647 |1.84 1.48 0.77|2.0   0 323|   0     0 |   0     0 | 10   32    4    8    0
Jul 19 15:17:19 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:19|  9  21  69   0   0|1319M 1456M  164M 4807M|5859B 1617B|   0  1793k|   0   123 |2797  4048 |1.84 1.48 0.77|1.0   0 366|   0     0 |   0     0 | 10   32    4    8    0
Jul 19 15:17:20 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:20|  9  22  68   0   0|1320M 1455M  164M 4807M|6623B 1621B|   0   772k|   0  9.00 |2468  3490 |1.84 1.48 0.77|1.0   0 307|   0     0 |   0     0 | 10   32    4    7    0
Jul 19 15:17:21 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:21|  9  22  69   0   0|1319M 1456M  164M 4807M|7069B 1621B|   0   833k|   0  10.0 |2625  3717 |1.84 1.48 0.77|1.0   0 345|   0     0 |   0     0 | 10   32    4    7    0
Jul 19 15:17:22 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:22|  9  19  71   0   0|1320M 1456M  164M 4807M|6286B 1621B|   0   120k|   0  5.00 |2743  4212 |1.78 1.48 0.77|1.0   0 379|   0     0 |   0     0 | 10   32    4    5    0
Jul 19 15:17:23 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:23|  9  21  70   0   0|1317M 1459M  164M 4807M|7418B 1502B|   0   441k|   0  10.0 |2959  4656 |1.78 1.48 0.77|1.0   0 440|   0     0 |   0     0 | 10   32    4    5    0
Jul 19 15:17:24 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:24| 36  25  37   0   0|1410M 1365M  164M 4808M|6879B 1619B|   0  1044k|   0  67.0 |4372  7902 |1.78 1.48 0.77|3.0   0 819|   0     0 |   0     0 | 10   32    4   10    0
Jul 19 15:17:25 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:25| 65   9  26   0   0|1579M 1194M  164M 4810M|6691B 1620B| 400k 4464k|4.00   365 |2789  4786 |1.78 1.48 0.77|3.0 1.0  28|   0     0 |   0     0 | 10   34    4   10    0
Jul 19 15:17:26 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:26| 46  11  30  11   0|1567M 1192M  165M 4821M|6391B 1888B|   0    78M|   0  5726 |  17k   40k|1.78 1.48 0.77|4.0   0 155|   0     0 |   0     0 | 10   36    5   10    0
Jul 19 15:17:27 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:27| 44  11  30  14   0|1611M 1134M  166M 4834M|6343B 1693B|   0    81M|   0  6370 |  19k   45k|2.11 1.55 0.79|1.0 1.0  99|   0     0 |   0     0 | 10   37    5   12    0
Jul 19 15:17:28 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:28| 50  12  28  11   0|1505M 1230M  167M 4843M|5928B 1622B|   0    67M|   0  5214 |  15k   36k|2.11 1.55 0.79|4.0   0 109|   0     0 |   0     0 | 10   34    5   10    0
Jul 19 15:17:29 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:29| 39  21  28   9   0|1539M 1188M  167M 4850M|4376B 1767B| 364k   55M|7.00  4376 |  17k   39k|2.11 1.55 0.79|3.0   0 344|   0     0 |   0     0 | 10   35    5   11    0
Jul 19 15:17:30 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:30| 43  17  32   7   0|1496M 1225M  168M 4855M|5491B 1458B|1612k   50M|23.0  3939 |  15k   37k|2.11 1.55 0.79|2.0 1.0 148|   0     0 |   0     0 | 10   34    5   13    0
Jul 19 15:17:31 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:31| 39  10  40   8   0|1536M 1183M  168M 4856M|  44k 1820B|   0    51M|   0  4282 |  14k   34k|2.11 1.55 0.79|1.0 1.0  95|   0     0 |   0     0 | 10   35    5   14    0
Jul 19 15:17:32 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:32| 39   9  44   7   0|1472M 1246M  168M 4858M|5565B 1621B|   0    36M|   0  3382 |  16k   34k|2.10 1.56 0.80|3.0 1.0 115|   0     0 |   0     0 | 10   34    5   15    0
Jul 19 15:17:33 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:33| 39   8  42  11   0|1531M 1185M  168M 4860M|7986B 1695B|   0    39M|   0  3907 |  13k   30k|2.10 1.56 0.80|4.0 1.0  21|   0     0 |   0     0 | 10   34    5   16    0
Jul 19 15:17:34 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:34| 42   8  42   7   0|1530M 1184M  168M 4862M|6011B 1714B|   0    36M|   0  3651 |  16k   35k|2.10 1.56 0.80|2.0   0  42|   0     0 |   0     0 | 10   34    5   17    0
Jul 19 15:17:35 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:35| 36  11  47   7   0|1522M 1187M  169M 4866M|6411B 1615B|   0    49M|   0  4196 |  13k   32k|2.10 1.56 0.80|2.0 1.0  78|   0     0 |   0     0 | 10   34    5   17    0
Jul 19 15:17:36 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:36| 39   9  41  11   0|1530M 1174M  169M 4870M|5954B 1624B|   0    62M|   0  5299 |  18k   43k|2.10 1.56 0.80|3.0   0  78|   0     0 |   0     0 | 10   37    5   18    0
Jul 19 15:17:37 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:37| 37   9  44   8   0|1509M 1193M  169M 4873M|5411B 1619B|   0    49M|   0  4210 |  16k   35k|2.34 1.62 0.82|2.0   0 103|   0     0 |   0     0 | 10   36    5   20    0
Jul 19 15:17:38 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:38| 41   8  42   9   0|1543M 1163M  169M 4868M|5008B 1513B|   0    53M|   0  4442 |  14k   35k|2.34 1.62 0.82|3.0   0 9.0|   0     0 |   0     0 | 10   36    5   20    0
Jul 19 15:17:39 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:39| 38  12  45   3   0|1421M 1284M  169M 4869M|5978B 1565B|   0    21M|   0  1636 |6799    14k|2.34 1.62 0.82|3.0   0 244|   0     0 |   0     0 | 10   33    4   21    0
Jul 19 15:17:40 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:40| 22   6  71   0   0|1383M 1322M  169M 4869M|5325B 1617B|   0  2503k|   0   132 |2215  3506 |2.34 1.62 0.82|1.0   0  77|   0     0 |   0     0 | 10   32    4   21    0
Jul 19 15:17:41 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:41| 23   4  73   1   0|1352M 1353M  169M 4869M|8171B 1696B|   0   705k|   0  42.0 |2785  4602 |2.34 1.62 0.82|1.0   0  20|   0     0 |   0     0 | 10   32    4   22    0
Jul 19 15:17:42 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:42| 23   4  73   0   0|1413M 1292M  169M 4869M|6146B 1618B|   0   480k|   0  35.0 |1414  2073 |2.23 1.61 0.83|1.0   0  25|   0     0 |   0     0 | 10   32    4   22    0
Jul 19 15:17:43 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:43| 16  13  70   0   0|1357M 1348M  169M 4869M|5855B 1620B|   0  2628k|   0   165 |2954  5312 |2.23 1.61 0.83|1.0   0 164|   0     0 |   0     0 | 10   32    4   22    0
Jul 19 15:17:44 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:44| 10  21  69   1   0|1353M 1351M  169M 4869M|5634B 1620B|   0   312k|   0  8.00 |2705  3933 |2.23 1.61 0.83|2.0   0 389|   0     0 |   0     0 | 10   32    4   22    0
Jul 19 15:17:45 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:45| 57  14  28   0   0|1506M 1198M  169M 4869M|6122B 1514B|   0   913k|   0  62.1 |2676  3867 |2.23 1.61 0.83|4.0   0 247|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:46 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:46| 67   8  24   0   0|1664M 1038M  170M 4871M|7644B 1566B|   0  2968k|   0   148 |1672  1945 |2.23 1.61 0.83|3.0   0   0|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:47| 50   8  33   7   0|1734M  957M  170M 4882M|7591B 1620B|   0    45M|   0  3601 |  13k   27k|2.29 1.63 0.84|9.0   0 144|   0     0 |   0     0 | 10   38    4   28    0
Jul 19 15:17:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:48| 34  10  41  12   0|1741M  936M  170M 4895M|7694B 1620B|   0   106M|   0  8155 |  26k   57k|2.29 1.63 0.84|1.0 1.0 258|   0     0 |   0     0 | 10   38    4   28    0
Jul 19 15:17:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:49| 48  11  29  12   0|1639M 1025M  170M 4907M|5940B 1620B|   0    73M|   0  6145 |  21k   46k|2.29 1.63 0.84|3.0 1.0 246|   0     0 |   0     0 | 10   36    4   28    0
Jul 19 15:17:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:50| 47  11  30  12   0|1698M  958M  170M 4915M|4291B 1621B|   0    85M|   0  6305 |  16k   40k|2.29 1.63 0.84|3.0   0 127|   0     0 |   0     0 | 10   36    4   28    0
Jul 19 15:17:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:51| 44   9  32  14   0|1737M  904M  171M 4929M|4622B 1615B|   0    86M|   0  5847 |  15k   40k|2.29 1.63 0.84|4.0 1.0   0|   0     0 |   0     0 | 10   38    4   28    0
Jul 19 15:17:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:52| 38   9  44   9   0|1624M 1012M  171M 4934M|5457B 1624B|   0    42M|   0  3827 |  14k   30k|2.67 1.72 0.87|4.0   0 119|   0     0 |   0     0 | 10   34    4   28    0
Jul 19 15:17:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:53| 22  13  62   1   0|1395M 1241M  171M 4934M|5726B 1620B|   0    14M|   0   861 |3605  6458 |2.67 1.72 0.87|1.0   0 250|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:54| 23   3  73   0   0|1459M 1177M  171M 4934M|5974B 1512B|   0  1780k|   0   111 |1085  1736 |2.67 1.72 0.87|1.0 1.0   0|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:55| 22   4  73   0   0|1366M 1270M  171M 4934M|8382B 1566B|   0  2328k|   0   143 |1653  2521 |2.67 1.72 0.87|1.0   0  26|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:56| 22   4  73   0   0|1436M 1200M  171M 4934M|5915B 1617B|   0   363k|   0  18.0 |1015  1358 |2.67 1.72 0.87|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:57| 24   2  73   0   0|1484M 1152M  171M 4934M|7131B 1696B|   0   625k|   0  53.1 |1229  1776 |2.53 1.71 0.87|1.0   0   0|   0     0 |   0     0 | 10   34    4   28    0
Jul 19 15:17:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:58| 16  29  55   0   0|1372M 1264M  171M 4934M|5169B 1664B|   0    52k|   0  13.0 |4024  6823 |2.53 1.71 0.87|2.0   0 846|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:17:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:17:59| 12  25  62   0   0|1376M 1259M  171M 4934M|6045B 1618B|   0   292k|   0  23.0 |3191  4934 |2.53 1.71 0.87|2.0   0 563|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:18:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:18:00|  9  22  69   0   0|1377M 1258M  171M 4934M|5751B 1735B|   0  3767k|   0  76.0 |2546  3504 |2.53 1.71 0.87|1.0   0 306|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:18:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:18:01| 10  18  71   0   0|1379M 1257M  171M 4934M|  42k 1586B|   0  4097B|   0  1.00 |2670  3822 |2.53 1.71 0.87|1.0   0 311|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:18:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:18:02| 10  20  69   0   0|1378M 1258M  171M 4934M|8440B 1609B|   0    32k|   0  8.01 |2663  3902 |2.41 1.69 0.87|1.0   0 305|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:18:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:18:03| 17  16  66   0   0|1381M 1255M  171M 4934M|7291B 1766B|   0    20k|   0  4.99 |4506  7896 |2.41 1.69 0.87|3.0   0 230|   0     0 |   0     0 | 10   32    4   28    0
Jul 19 15:18:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:18:04| 48  13  39   0   0|1477M 1158M  171M 4935M|5844B 1622B|   0     0 |   0     0 |2432  6293 |2.41 1.69 0.87|2.0   0 164|   0     0 |   0     0 | 10   33    4   29    0
