May 26 16:39:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 26 16:39:55 ubuntu dstat.sh[64893]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 26 16:39:55 ubuntu dstat.sh[64893]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 26 16:41:39 ubuntu dstat.sh[64893]: 26-05 16:41:39| 33  17  49   0   0|1436M  764M  172M 5362M|5523B 2422B|   0   626k|   0  42.9 |5141  4073 |2.36 1.43 0.76|1.0   0 281|   0     0 |           | 11   32    0   63    0
May 26 16:41:40 ubuntu dstat.sh[64893]: 26-05 16:41:40| 19   3  78   0   0|1447M  753M  172M 5362M|  11k 8407B|   0   152k|   0  8.00 |2595  2697 |2.36 1.43 0.76|1.0   0   0|   0     0 |           | 11   33    0   63    0
May 26 16:41:41 ubuntu dstat.sh[64893]: 26-05 16:41:41| 13  10  75   0   0|1412M  788M  172M 5362M|8644B 5324B|   0   237k|   0  23.1 |4139  3992 |2.36 1.43 0.76|2.0   0 164|   0     0 |           | 11   32    0   64    0
May 26 16:41:42 ubuntu dstat.sh[64893]: 26-05 16:41:42| 16  10  72   0   0|1407M  792M  172M 5362M|4852B 1659B|   0   168k|   0  11.0 |2954  2096 |2.36 1.43 0.76|1.0   0 121|   0     0 |           | 11   32    0   64    0
May 26 16:41:43 ubuntu dstat.sh[64893]: 26-05 16:41:43| 18   3  79   0   0|1423M  777M  172M 5362M|  10k 7200B|   0   144k|   0  7.01 |2231  2144 |2.36 1.43 0.76|1.0   0   0|   0     0 |           | 11   33    0   58    0
May 26 16:41:44 ubuntu dstat.sh[64893]: 26-05 16:41:44| 17   6  75   0   0|1338M  861M  172M 5362M|  10k 6654B|   0   124k|   0  14.0 |3393  3542 |2.25 1.43 0.76|2.0   0  46|   0     0 |           | 11   32    0   59    0
May 26 16:41:45 ubuntu dstat.sh[64893]: 26-05 16:41:45| 19   3  77   0   0|1374M  826M  172M 5362M|6490B 3862B|   0  3579k|   0   180 |1718  1243 |2.25 1.43 0.76|2.0   0   0|   0     0 |           | 11   33    0   59    0
May 26 16:41:46 ubuntu dstat.sh[64893]: 26-05 16:41:46| 20   3  77   0   0|1381M  819M  172M 5363M|  15k   11k|   0  1012k|   0  13.0 |4202  5326 |2.25 1.43 0.76|1.0   0   0|   0     0 |           | 11   33    0   59    0
May 26 16:41:47 ubuntu dstat.sh[64893]: 26-05 16:41:47| 14  14  70   0   0|1339M  860M  172M 5363M|6577B 3725B|   0   225k|   0  20.1 |5399  5048 |2.25 1.43 0.76|2.0   0 341|   0     0 |           | 11   32    0   57    0
May 26 16:41:48 ubuntu dstat.sh[64893]: 26-05 16:41:48| 31  15  53   0   0|1436M  763M  172M 5363M|4715B 1562B|   0   395k|   0  27.9 |4765  3685 |2.25 1.43 0.76|2.0   0 285|   0     0 |           | 11   32    0   59    0
May 26 16:41:49 ubuntu dstat.sh[64893]: 26-05 16:41:49| 43   6  48   2   0|1533M  663M  172M 5365M|4510B 1624B|   0  5188k|   0   382 |4571  4976 |2.39 1.47 0.78|3.0   0  23|   0     0 |           | 11   36    0   59    0
May 26 16:41:50 ubuntu dstat.sh[64893]: 26-05 16:41:50| 36   7  41  14   0|1515M  676M  173M 5370M|4620B 1617B|   0    41M|   0  3401 |  15k   28k|2.39 1.47 0.78|1.0 2.0 112|   0     0 |           | 11   36    0   59    0
May 26 16:41:51 ubuntu dstat.sh[64893]: 26-05 16:41:51| 36   8  41  12   0|1565M  624M  173M 5371M|5749B 1462B|   0    39M|   0  3319 |  15k   27k|2.39 1.47 0.78|2.0   0  38|   0     0 |           | 11   36    0   54    0
May 26 16:41:52 ubuntu dstat.sh[64893]: 26-05 16:41:52| 44   6  49   0   0|1523M  666M  173M 5371M|5101B 1620B|   0   756k|   0  39.0 |3066  1618 |2.39 1.47 0.78|2.0   0 7.0|   0     0 |           | 11   32    0   54    0
May 26 16:41:53 ubuntu dstat.sh[64893]: 26-05 16:41:53| 40   7  45   8   0|1580M  609M  174M 5371M|4819B 1458B|   0    10M|   0  1827 |  11k   19k|2.39 1.47 0.78|4.0   0 3.0|   0     0 |           | 11   34    0   54    0
May 26 16:41:54 ubuntu dstat.sh[64893]: 26-05 16:41:54| 33   9  52   4   0|1469M  719M  174M 5371M|4726B 1615B|   0    11M|   0  1202 |8059    12k|2.28 1.46 0.78|2.0   0  99|   0     0 |           | 11   32    0   54    0
May 26 16:41:55 ubuntu dstat.sh[64893]: 26-05 16:41:55| 23   4  73   0   0|1507M  681M  174M 5371M|4157B 1458B|   0  3319k|   0   174 |2196  2094 |2.28 1.46 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
May 26 16:41:56 ubuntu dstat.sh[64893]: 26-05 16:41:56| 23   3  73   0   0|1486M  702M  174M 5371M|5030B 1512B|   0  2065k|   0   222 |1911  1334 |2.28 1.46 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   49    0
May 26 16:41:57 ubuntu dstat.sh[64893]: 26-05 16:41:57| 22   3  71   1   0|1535M  653M  174M 5371M|4846B 1566B|   0  7347k|   0   385 |2602  3032 |2.28 1.46 0.78|3.0   0   0|   0     0 |           | 11   32    0   49    0
May 26 16:41:58 ubuntu dstat.sh[64893]: 26-05 16:41:58| 23   3  74   0   0|1524M  664M  174M 5371M|4519B 1458B|   0     0 |   0     0 |1789  1141 |2.28 1.46 0.78|2.0   0 3.0|   0     0 |           | 11   32    0   49    0
May 26 16:41:59 ubuntu dstat.sh[64893]: 26-05 16:41:59| 22   4  73   0   0|1516M  672M  174M 5371M|4412B 1512B|   0     0 |   0     0 |1801  1313 |2.18 1.45 0.78|1.0   0   0|   0     0 |           | 11   32    0   47    0
May 26 16:42:00 ubuntu dstat.sh[64893]: 26-05 16:42:00| 22   3  73   0   0|1532M  656M  174M 5371M|4721B 1564B|   0     0 |   0     0 |1797  1123 |2.18 1.45 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
May 26 16:42:01 ubuntu dstat.sh[64893]: 26-05 16:42:01| 21   5  74   0   0|1482M  706M  174M 5371M|5273B 1463B|   0  8219B|   0  2.01 |1927  1260 |2.18 1.45 0.78|1.0   0 3.0|   0     0 |           | 11   32    0   47    0
May 26 16:42:02 ubuntu dstat.sh[64893]: 26-05 16:42:02| 22   3  74   0   0|1506M  682M  174M 5371M|5386B 1616B|   0   351k|   0  3.99 |1713  1386 |2.18 1.45 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
May 26 16:42:03 ubuntu dstat.sh[64893]: 26-05 16:42:03| 23   3  73   0   0|1458M  730M  174M 5371M|5158B 1619B|   0   140k|   0  14.0 |2027  1684 |2.18 1.45 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   42    0
May 26 16:42:04 ubuntu dstat.sh[64893]: 26-05 16:42:04| 22   4  74   0   0|1473M  715M  174M 5371M|4802B 1621B|   0   364k|   0  24.0 |1865  1428 |2.08 1.45 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   42    0
May 26 16:42:05 ubuntu dstat.sh[64893]: 26-05 16:42:05| 22   3  73   0   0|1508M  680M  174M 5371M|5154B 1618B|   0     0 |   0     0 |1790  1178 |2.08 1.45 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   42    0
May 26 16:42:06 ubuntu dstat.sh[64893]: 26-05 16:42:06| 22   4  73   0   0|1460M  727M  174M 5371M|5218B 1515B|   0   673k|   0   123 |1864  1349 |2.08 1.45 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   42    0
May 26 16:42:07 ubuntu dstat.sh[64893]: 26-05 16:42:07| 22   3  74   0   0|1451M  737M  174M 5371M|5445B 1565B|   0    28k|   0  5.00 |1840  1286 |2.08 1.45 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
May 26 16:42:08 ubuntu dstat.sh[64893]: 26-05 16:42:08| 23   3  74   0   0|1470M  717M  174M 5371M|5049B 1188B|   0     0 |   0     0 |1772  1233 |2.08 1.45 0.78|2.0   0   0|   0     0 |           | 11   32    0   37    0
May 26 16:42:09 ubuntu dstat.sh[64893]: 26-05 16:42:09| 21   5  73   0   0|1448M  740M  174M 5372M|5357B 1354B|   0    96k|   0  2.01 |2343  1592 |1.92 1.42 0.78|1.0   0  51|   0     0 |           | 11   32    0   37    0
May 26 16:42:10 ubuntu dstat.sh[64893]: 26-05 16:42:10|  8  22  69   0   0|1444M  744M  174M 5372M|5255B 1563B|   0   982k|   0  11.0 |6543  5285 |1.92 1.42 0.78|1.0   0 569|   0     0 |           | 11   32    0   37    0
May 26 16:42:11 ubuntu dstat.sh[64893]: 26-05 16:42:11|  8  22  69   0   0|1421M  767M  174M 5372M|5099B 1515B|   0   289k|   0  6.01 |5979  4564 |1.92 1.42 0.78|2.0   0 425|   0     0 |           | 11   32    0   37    0
May 26 16:42:12 ubuntu dstat.sh[64893]: 26-05 16:42:12| 12  16  70   0   0|1405M  782M  174M 5372M|4351B 1561B|   0     0 |   0     0 |5060  3825 |1.92 1.42 0.78|2.0   0 326|   0     0 |           | 11   32    0   37    0
May 26 16:42:13 ubuntu dstat.sh[64893]: 26-05 16:42:13| 27   7  66   0   0|1461M  726M  174M 5372M|4178B 1514B|   0   188k|   0  13.0 |3058    11k|1.92 1.42 0.78|1.0   0  38|   0     0 |           | 11   32    0   38    0
May 26 16:42:14 ubuntu dstat.sh[64893]: 26-05 16:42:14| 23   3  73   0   0|1445M  742M  174M 5372M|4165B 1461B|   0   309k|   0  22.0 |1788  1257 |1.92 1.43 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   38    0
May 26 16:42:15 ubuntu dstat.sh[64893]: 26-05 16:42:15| 22   4  74   0   0|1503M  684M  174M 5372M|4422B 1131B|   0     0 |   0     0 |1757  1295 |1.92 1.43 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   33    0
May 26 16:42:16 ubuntu dstat.sh[64893]: 26-05 16:42:16| 22   4  73   0   0|1487M  700M  174M 5372M|4983B 1566B|   0    20k|   0  1.00 |1768  1146 |1.92 1.43 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   33    0
May 26 16:42:17 ubuntu dstat.sh[64893]: 26-05 16:42:17| 22   3  74   0   0|1495M  692M  174M 5372M|4998B 1458B|   0    36k|   0  2.00 |1792  1279 |1.92 1.43 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   33    0
May 26 16:42:18 ubuntu dstat.sh[64893]: 26-05 16:42:18| 23   3  74   0   0|1472M  715M  174M 5372M|4419B 1080B|   0    12k|   0  1.00 |1783  1185 |1.92 1.43 0.79|3.0   0 3.0|   0     0 |           | 11   32    0   33    0
May 26 16:42:19 ubuntu dstat.sh[64893]: 26-05 16:42:19| 22   4  73   0   0|1473M  714M  174M 5372M|4861B 1662B|   0    80k|   0  3.00 |1850  1278 |1.85 1.42 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
May 26 16:42:20 ubuntu dstat.sh[64893]: 26-05 16:42:20| 22   3  74   0   0|1463M  725M  174M 5372M|5161B 1620B|   0    24k|   0  1.00 |1717  1032 |1.85 1.42 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   27    0
May 26 16:42:21 ubuntu dstat.sh[64893]: 26-05 16:42:21| 23   4  74   0   0|1483M  704M  174M 5372M|4626B 1623B|   0     0 |   0     0 |1726  1235 |1.85 1.42 0.79|2.0   0   0|   0     0 |           | 11   32    0   27    0
May 26 16:42:22 ubuntu dstat.sh[64893]: 26-05 16:42:22| 22   3  73   0   0|1483M  705M  174M 5372M|4538B 1563B|   0  2080k|   0  13.0 |1856  1204 |1.85 1.42 0.79|2.0   0 4.0|   0     0 |           | 11   32    0   27    0
May 26 16:42:23 ubuntu dstat.sh[64893]: 26-05 16:42:23| 22   4  73   0   0|1476M  712M  174M 5372M|4304B 1565B|   0   264k|   0  15.0 |2049  1764 |1.85 1.42 0.79|1.0   0   0|   0     0 |           | 11   32    0   27    0
May 26 16:42:24 ubuntu dstat.sh[64893]: 26-05 16:42:24| 22   4  73   0   0|1498M  689M  174M 5372M|4439B 1620B|   0  5067k|   0   240 |2246  2081 |1.78 1.42 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
May 26 16:42:25 ubuntu dstat.sh[64893]: 26-05 16:42:25| 22   5  73   0   0|1467M  720M  174M 5372M|4247B 1608B|   0  8194B|   0  2.00 |1890  1234 |1.78 1.42 0.79|1.0   0 3.0|   0     0 |           | 11   32    0   21    0
May 26 16:42:26 ubuntu dstat.sh[64893]: 26-05 16:42:26| 22   4  74   0   0|1516M  671M  174M 5372M|4250B 1512B|   0     0 |   0     0 |1740  1104 |1.78 1.42 0.79|1.0   0   0|   0     0 |           | 11   32    0   21    0
May 26 16:42:27 ubuntu dstat.sh[64893]: 26-05 16:42:27| 22   3  73   0   0|1461M  726M  174M 5372M|4605B 1566B|   0   484k|   0  62.0 |1805  1200 |1.78 1.42 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   21    0
May 26 16:42:28 ubuntu dstat.sh[64893]: 26-05 16:42:28| 23   4  74   0   0|1444M  743M  174M 5372M|4353B 1512B|   0    12k|   0  1.00 |1800  1289 |1.78 1.42 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   16    0
May 26 16:42:29 ubuntu dstat.sh[64893]: 26-05 16:42:29| 23   4  73   0   0|1482M  705M  174M 5372M|4592B 1512B|   0    72k|   0  2.00 |1817  1208 |1.72 1.41 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   16    0
May 26 16:42:30 ubuntu dstat.sh[64893]: 26-05 16:42:30| 22   4  73   0   0|1440M  747M  174M 5372M|4289B 1511B|   0    20k|   0  1.00 |1800  1237 |1.72 1.41 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
May 26 16:42:31 ubuntu dstat.sh[64893]: 26-05 16:42:31| 23   3  74   0   0|1390M  797M  174M 5372M|3696B  974B|   0    28k|   0  2.00 |1813  1222 |1.72 1.41 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   16    0
May 26 16:42:32 ubuntu dstat.sh[64893]: 26-05 16:42:32| 22   4  73   0   0|1459M  728M  174M 5372M|4466B 1510B|   0   152k|   0  3.00 |1840  1291 |1.72 1.41 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   11    0
May 26 16:42:33 ubuntu dstat.sh[64893]: 26-05 16:42:33| 22   5  72   0   0|1358M  829M  174M 5372M|4063B 1516B|   0   156k|   0  12.0 |2274  1743 |1.72 1.41 0.79|1.0   0  34|   0     0 |           | 11   32    0   11    0
May 26 16:42:34 ubuntu dstat.sh[64893]: 26-05 16:42:34| 10  20  69   0   0|1378M  809M  174M 5372M|4350B 1560B|   0   626k|   0  31.9 |5489  4410 |1.66 1.40 0.79|1.0   0 426|   0     0 |           | 11   32    0   11    0
May 26 16:42:35 ubuntu dstat.sh[64893]: 26-05 16:42:35| 23   4  72   0   0|1442M  745M  174M 5372M|3983B 1460B|   0     0 |   0     0 |1878  1216 |1.66 1.40 0.79|1.0   0 6.0|   0     0 |           | 11   32    0   11    0
May 26 16:42:36 ubuntu dstat.sh[64893]: 26-05 16:42:36| 23   3  74   0   0|1442M  745M  174M 5372M|4852B 1513B|   0     0 |   0     0 |1821  1107 |1.66 1.40 0.79|1.0   0 9.0|   0     0 |           | 11   32    0    9    0
May 26 16:42:37 ubuntu dstat.sh[64893]: 26-05 16:42:37| 22   3  74   0   0|1498M  689M  174M 5372M|4419B 1564B|   0   587k|   0  97.9 |1801  1177 |1.66 1.40 0.79|2.0   0 1.0|   0     0 |           | 11   32    0    9    0
May 26 16:42:38 ubuntu dstat.sh[64893]: 26-05 16:42:38| 15  15  69   0   0|1477M  709M  174M 5372M|4937B 1625B|  40k   84k|2.01  3.01 |4462  3376 |1.66 1.40 0.79|1.0   0 326|   0     0 |           | 11   32    0    9    0
May 26 16:42:39 ubuntu dstat.sh[64893]: 26-05 16:42:39|  8  22  69   0   0|1460M  727M  174M 5372M|4658B 1511B|   0   288k|   0  6.99 |6159  4832 |1.61 1.39 0.79|1.0   0 484|   0     0 |           | 11   32    0    9    0
May 26 16:42:40 ubuntu dstat.sh[64893]: 26-05 16:42:40|  8  22  68   0   0|1438M  749M  174M 5372M|5157B 1619B|   0   188k|   0  3.00 |6292  4991 |1.61 1.39 0.79|2.0   0 515|   0     0 |           | 11   32    0    5    0
May 26 16:42:41 ubuntu dstat.sh[64893]: 26-05 16:42:41|  8  23  68   0   0|1429M  758M  174M 5372M|4465B 1623B|   0  1382k|   0  15.0 |6508  5411 |1.61 1.39 0.79|2.0   0 599|   0     0 |           | 11   32    0    5    0
May 26 16:42:42 ubuntu dstat.sh[64893]: 26-05 16:42:42|  8  23  68   0   0|1417M  770M  174M 5372M|4546B 1566B|   0  1288k|   0  14.0 |6312  4981 |1.61 1.39 0.79|1.0   0 530|   0     0 |           | 11   32    0    5    0
May 26 16:42:43 ubuntu dstat.sh[64893]: 26-05 16:42:43|  8  21  69   0   0|1412M  774M  174M 5372M|4287B 1510B|   0   611k|   0  18.0 |5372  3921 |1.61 1.39 0.79|1.0   0 318|   0     0 |           | 11   32    0    5    0
May 26 16:42:44 ubuntu dstat.sh[64893]: 26-05 16:42:44|  9  20  69   0   0|1399M  788M  174M 5372M|4536B 1563B|   0   523k|   0  26.9 |5320  3723 |1.56 1.39 0.79|1.0   0 317|   0     0 |           | 11   32    0    3    0
May 26 16:42:45 ubuntu dstat.sh[64893]: 26-05 16:42:45|  7  22  69   0   0|1392M  794M  174M 5372M|4231B 1462B|   0   297k|   0  6.02 |5132  3513 |1.56 1.39 0.79|2.0   0 307|   0     0 |           | 11   32    0    3    0
May 26 16:42:46 ubuntu dstat.sh[64893]: 26-05 16:42:46|  8  23  68   0   0|1385M  801M  174M 5373M|4671B 1512B|   0    32k|   0  8.00 |5378  3742 |1.56 1.39 0.79|1.0   0 343|   0     0 |           | 11   32    0    3    0
May 26 16:42:47 ubuntu dstat.sh[64893]: 26-05 16:42:47|  8  23  68   0   0|1379M  808M  174M 5373M|4329B 1588B|   0    36k|   0  8.98 |5505  3856 |1.56 1.39 0.79|1.0   0 347|   0     0 |           | 11   32    0    3    0
May 26 16:42:48 ubuntu dstat.sh[64893]: 26-05 16:42:48| 12  23  64   0   0|1335M  851M  174M 5373M|4341B 1191B|   0   341k|   0  16.0 |5864  4647 |1.56 1.39 0.79|3.0   0 444|   0     0 |           | 11   32    0    3    0
May 26 16:42:49 ubuntu dstat.sh[64893]: 26-05 16:42:49| 47  25  26   0   0|1468M  718M  174M 5373M|4704B 1509B|   0   930k|   0  54.9 |6132  5399 |1.67 1.41 0.81|3.0   0 539|   0     0 |           | 11   32    0    7    0
May 26 16:42:50 ubuntu dstat.sh[64893]: 26-05 16:42:50| 63  12  24   2   0|1612M  570M  174M 5376M|3276B  811B| 373k 5529k|3.01   406 |5496  5275 |1.67 1.41 0.81|2.0 1.0  28|   0     0 |           | 11   34    0    7    0
May 26 16:42:51 ubuntu dstat.sh[64893]: 26-05 16:42:51| 45  12  30  10   0|1623M  548M  175M 5385M|4747B 1183B|   0    57M|   0  4228 |  18k   33k|1.67 1.41 0.81|1.0 1.0 153|   0     0 |           | 11   36    0    8    0
May 26 16:42:52 ubuntu dstat.sh[64893]: 26-05 16:42:52| 41  13  31  14   0|1681M  479M  176M 5395M|5680B 1514B|   0    83M|   0  5963 |  20k   41k|1.67 1.41 0.81|2.0 1.0  85|   0     0 |           | 11   36    0    8    0
May 26 16:42:53 ubuntu dstat.sh[64893]: 26-05 16:42:53| 35   9  39  15   0|1673M  479M  176M 5403M|  14k   10k|   0    80M|   0  6185 |  21k   42k|1.67 1.41 0.81|4.0   0  45|   0     0 |           | 11   37    0    8    0
May 26 16:42:54 ubuntu dstat.sh[64893]: 26-05 16:42:54| 39  21  28   9   0|1553M  592M  177M 5409M|5959B 2451B| 296k   38M|4.00  3128 |  16k   29k|1.94 1.47 0.83|2.0 1.0 395|   0     0 |           | 11   34    0    9    0
May 26 16:42:55 ubuntu dstat.sh[64893]: 26-05 16:42:55| 43  18  24  12   0|1592M  547M  177M 5414M|9544B 6661B| 937k   47M|16.0  3610 |  15k   31k|1.94 1.47 0.83|3.0   0 162|   0     0 |           | 11   35    0    9    0
May 26 16:42:56 ubuntu dstat.sh[64893]: 26-05 16:42:56| 31  13  42  12   0|1588M  547M  177M 5418M|  14k   10k| 668k   65M|12.0  4701 |  20k   38k|1.94 1.47 0.83|7.0   0 137|   0     0 |           | 11   35    0    9    0
May 26 16:42:57 ubuntu dstat.sh[64893]: 26-05 16:42:57| 30   8  46  13   0|1578M  554M  177M 5421M|  11k 7547B|   0    31M|   0  2913 |  15k   28k|1.94 1.47 0.83|3.0 2.0  84|   0     0 |           | 11   34    0    9    0
May 26 16:42:58 ubuntu dstat.sh[64893]: 26-05 16:42:58| 32   8  43  14   0|1629M  503M  178M 5420M|7294B 3963B|   0    54M|   0  4524 |  17k   32k|1.94 1.47 0.83|3.0 2.0  24|   0     0 |           | 11   35    0    9    0
May 26 16:42:59 ubuntu dstat.sh[64893]: 26-05 16:42:59| 32   6  45  12   0|1618M  512M  178M 5422M|  15k   12k|   0    29M|   0  2850 |  15k   28k|2.19 1.53 0.85|4.0   0  33|   0     0 |           | 11   35    0    9    0
May 26 16:43:00 ubuntu dstat.sh[64893]: 26-05 16:43:00| 30  10  45  13   0|1532M  598M  178M 5423M|  13k 8921B|   0    45M|   0  3814 |  18k   33k|2.19 1.53 0.85|3.0 2.0  98|   0     0 |           | 11   34    0   10    0
May 26 16:43:01 ubuntu dstat.sh[64893]: 26-05 16:43:01| 39   9  39  11   0|1599M  529M  178M 5425M|4902B 1807B|   0    28M|   0  2679 |  13k   24k|2.19 1.53 0.85|1.0 1.0  37|   0     0 |           | 11   36    1   10    0
May 26 16:43:02 ubuntu dstat.sh[64893]: 26-05 16:43:02| 30   7  46  13   0|1593M  532M  178M 5427M|  15k   12k|   0    52M|   0  4360 |  18k   35k|2.19 1.53 0.85|  0 1.0  46|   0     0 |           | 11   37    0   10    0
May 26 16:43:03 ubuntu dstat.sh[64893]: 26-05 16:43:03| 30   8  46  13   0|1557M  565M  178M 5430M|  14k   10k|   0    41M|   0  3509 |  17k   32k|2.19 1.53 0.85|1.0 1.0  69|   0     0 |           | 11   36    0   10    0
May 26 16:43:04 ubuntu dstat.sh[64893]: 26-05 16:43:04| 33  11  40  13   0|1599M  520M  178M 5432M|5190B 1559B|   0    57M|   0  4619 |  17k   32k|2.33 1.57 0.87|4.0   0  54|   0     0 |           | 11   36    0   10    0
May 26 16:43:05 ubuntu dstat.sh[64893]: 26-05 16:43:05| 29   8  47  13   0|1604M  511M  178M 5436M|  13k 9811B|   0    47M|   0  3873 |  18k   33k|2.33 1.57 0.87|2.0 1.0  90|   0     0 |           | 11   37    0   10    0
May 26 16:43:06 ubuntu dstat.sh[64893]: 26-05 16:43:06| 29   7  48  12   0|1596M  517M  178M 5439M|  18k   13k|   0    49M|   0  4109 |  19k   36k|2.33 1.57 0.87|6.0   0  48|   0     0 |           | 11   36    0   11    0
May 26 16:43:07 ubuntu dstat.sh[64893]: 26-05 16:43:07| 35  11  42  10   0|1569M  547M  178M 5435M|4433B 1450B|   0    25M|   0  2525 |  13k   22k|2.33 1.57 0.87|1.0 1.0  67|   0     0 |           | 11   36    0   11    0
May 26 16:43:08 ubuntu dstat.sh[64893]: 26-05 16:43:08| 31   8  44  13   0|1592M  525M  178M 5434M|  11k 7210B|   0    43M|   0  3621 |  15k   29k|2.33 1.57 0.87|4.0   0  33|   0     0 |           | 11   37    0   11    0
May 26 16:43:09 ubuntu dstat.sh[64893]: 26-05 16:43:09| 35  15  46   3   0|1406M  711M  178M 5434M|8126B 4699B|   0    21M|   0  1523 |8441    12k|2.30 1.58 0.88|3.0   0 185|   0     0 |           | 11   32    0   13    0
May 26 16:43:10 ubuntu dstat.sh[64893]: 26-05 16:43:10| 20   6  72   0   0|1452M  665M  178M 5434M|  10k 6588B|   0   857k|   0  47.8 |2768  2249 |2.30 1.58 0.88|1.0   0  67|   0     0 |           | 11   33    0   13    0
May 26 16:43:11 ubuntu dstat.sh[64893]: 26-05 16:43:11| 16   8  75   1   0|1434M  683M  178M 5434M|7491B 3295B|   0  5652k|   0   305 |3534  3664 |2.30 1.58 0.88|1.0   0  60|   0     0 |           | 11   32    0   14    0
May 26 16:43:12 ubuntu dstat.sh[64893]: 26-05 16:43:12| 19   3  77   0   0|1436M  680M  178M 5434M|6947B 3975B|   0     0 |   0     0 |1709  1173 |2.30 1.58 0.88|1.0   0 1.0|   0     0 |           | 11   33    0   14    0
May 26 16:43:13 ubuntu dstat.sh[64893]: 26-05 16:43:13| 24   4  72   0   0|1452M  664M  178M 5436M|  13k 9702B|   0    12k|   0  3.00 |3879  6019 |2.30 1.58 0.88|2.0   0  34|   0     0 |           | 11   32    0   15    0
May 26 16:43:14 ubuntu dstat.sh[64893]: 26-05 16:43:14| 23   6  69   0   0|1457M  660M  178M 5434M|4374B 1618B|   0   148k|   0  15.0 |2719  5707 |2.20 1.57 0.88|1.0   0  45|   0     0 |           | 11   32    0   16    0
May 26 16:43:15 ubuntu dstat.sh[64893]: 26-05 16:43:15| 18   2  79   0   0|1457M  660M  178M 5435M|  13k   10k|   0    32k|   0  4.01 |2998  3402 |2.20 1.57 0.88|2.0   0   0|   0     0 |           | 11   33    0   16    0
May 26 16:43:16 ubuntu dstat.sh[64893]: 26-05 16:43:16| 12  14  73   0   0|1372M  745M  178M 5435M|7669B 4043B|   0   204k|   0  21.0 |4449  3667 |2.20 1.57 0.88|1.0   0 224|   0     0 |           | 11   32    0   17    0
