Jul 08 16:15:14 jammy-provider-cloud-0000007310 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 16:16:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:44| 23   2  73   0   0|1421M 1398M  162M 4770M|4753B 1458B|   0     0 |   0     0 | 869  1089 |2.52 1.44 0.68|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:45| 22   4  74   0   0|1376M 1443M  162M 4770M|5226B 1695B|   0  4098B|   0  1.00 | 903  1118 |2.52 1.44 0.68|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:46| 23   2  73   0   0|1315M 1503M  162M 4770M|5093B 1188B|   0   232k|   0  10.0 | 950  1224 |2.52 1.44 0.68|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:47| 22   4  74   0   0|1335M 1484M  162M 4770M|6654B 1242B|   0   368k|   0  26.0 |1095  1526 |2.40 1.43 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:48| 23   3  74   0   0|1406M 1413M  162M 4770M|4535B 1566B|   0     0 |   0     0 | 918  1146 |2.40 1.43 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:49| 23   2  74   0   0|1358M 1460M  162M 4770M|  12k 1512B|   0  8190B|   0  2.00 | 912  1114 |2.40 1.43 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:50| 24   2  73   0   0|1373M 1445M  162M 4770M|4566B 1458B|   0   100k|   0  1.00 | 884  1097 |2.40 1.43 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:51| 23   3  74   0   0|1420M 1398M  162M 4770M|6845B 1566B|   0     0 |   0     0 | 882  1080 |2.40 1.43 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   52    0
Jul 08 16:16:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:52| 11  18  71   0   0|1321M 1497M  162M 4770M|4368B 1459B|   0   681k|   0  8.01 |2582  4186 |2.21 1.41 0.68|1.0   0 382|   0     0 |   0     0 | 10   32    4   50    0
Jul 08 16:16:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:53|  9  21  70   0   0|1325M 1493M  162M 4770M|4118B 1533B|   0  4238k|   0   214 |3209  5102 |2.21 1.41 0.68|1.0   0 467|   0     0 |   0     0 | 10   32    4   50    0
Jul 08 16:16:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:54| 11  19  70   0   0|1323M 1495M  162M 4770M|4174B 1512B|   0    92k|   0  1.00 |2977  4652 |2.21 1.41 0.68|1.0   0 426|   0     0 |   0     0 | 10   32    4   48    0
Jul 08 16:16:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:55| 20   5  73   0   0|1390M 1428M  162M 4770M|4494B 1618B|   0  4090B|   0  1.00 |1242  1636 |2.21 1.41 0.68|2.0   0  66|   0     0 |   0     0 | 10   32    4   48    0
Jul 08 16:16:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:56| 23   3  74   0   0|1334M 1484M  162M 4770M|4591B 1641B|   0   164k|   0  7.00 | 951  1184 |2.21 1.41 0.68|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   45    0
Jul 08 16:16:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:57| 23   3  74   0   0|1408M 1410M  162M 4770M|7886B 1619B|   0   320k|   0  25.0 |1036  1547 |2.11 1.40 0.68|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   45    0
Jul 08 16:16:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:58| 23   4  74   0   0|1359M 1459M  162M 4770M|4449B 1512B|   0   212k|   0  2.00 | 881  1093 |2.11 1.40 0.68|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   45    0
Jul 08 16:16:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:16:59| 23   3  73   0   0|1422M 1396M  162M 4770M|5172B 1566B|   0     0 |   0     0 | 936  1143 |2.11 1.40 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   45    0
Jul 08 16:17:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:00| 23   3  73   0   0|1371M 1447M  162M 4770M|4229B 1458B|   0    84k|   0  4.00 | 976  1232 |2.11 1.40 0.68|4.0   0 1.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 08 16:17:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:01| 22   4  73   0   0|1421M 1397M  162M 4770M|4794B 1512B|8192B 4580k|2.00   225 |1236  1977 |2.11 1.40 0.68|3.0   0 5.0|   0     0 |   0     0 | 10   32    4   39    0
Jul 08 16:17:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:02| 23   3  74   0   0|1372M 1446M  162M 4770M|5279B 1532B|   0    64k|   0  5.00 | 936  1154 |2.02 1.39 0.69|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   37    0
Jul 08 16:17:03 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:03| 24   1  73   0   0|1426M 1392M  162M 4770M|  42k 1608B|   0    28k|   0  2.00 | 984  1134 |2.02 1.39 0.69|3.0   0 2.0|   0     0 |   0     0 | 10   32    4   37    0
Jul 08 16:17:04 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:04| 22   3  74   0   0|1384M 1434M  162M 4770M|7017B 1459B|   0    56k|   0  3.00 | 911  1063 |2.02 1.39 0.69|3.0   0 1.0|   0     0 |   0     0 | 10   32    4   37    0
Jul 08 16:17:05 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:05| 24   3  73   0   0|1325M 1493M  162M 4770M|8208B 1686B|   0  2912k|   0   127 |1152  1524 |2.02 1.39 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    5   37    0
Jul 08 16:17:06 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:06| 23   3  74   0   0|1401M 1417M  162M 4770M|7560B 1532B|   0   132k|   0  3.00 |1019  1205 |2.02 1.39 0.69|1.0 1.0 2.0|   0     0 |   0     0 | 10   32    5   37    0
Jul 08 16:17:07 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:07| 23   2  73   0   0|1351M 1467M  162M 4770M|6416B 1454B|   0   407k|   0  30.9 |1141  1572 |1.94 1.39 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    5   37    0
Jul 08 16:17:08 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:08| 23   3  74   0   0|1422M 1396M  162M 4770M|4261B 1424B|   0    36k|   0  4.00 | 940  1188 |1.94 1.39 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    5   37    0
Jul 08 16:17:09 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:09| 23   2  74   0   0|1359M 1459M  162M 4770M|7206B 1632B|   0    92k|   0  1.00 | 969  1161 |1.94 1.39 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   37    0
Jul 08 16:17:10 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:10| 23   2  74   0   0|1379M 1439M  162M 4770M|9249B 1687B|   0    12k|   0  1.00 |1019  1194 |1.94 1.39 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    5   30    0
Jul 08 16:17:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:11| 23   3  74   0   0|1323M 1495M  162M 4770M|6345B 1623B|   0    80k|   0  2.00 | 984  1177 |1.94 1.39 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    5   30    0
Jul 08 16:17:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:12| 23   3  73   0   0|1340M 1478M  163M 4770M|  15k 1692B|   0   272k|   0  13.0 |1247  2029 |1.86 1.38 0.69|2.0   0 3.0|   0     0 |   0     0 | 10   32    5   24    0
Jul 08 16:17:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:13| 24   2  73   0   0|1414M 1404M  163M 4770M|5660B 1620B|   0  4095B|   0  1.00 | 979  1198 |1.86 1.38 0.69|3.0   0 2.0|   0     0 |   0     0 | 10   32    5   24    0
Jul 08 16:17:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:14| 21  13  65   0   0|1325M 1493M  163M 4770M|7864B 1570B|   0   108k|   0  9.02 |2931  6477 |1.86 1.38 0.69|1.0   0 393|   0     0 |   0     0 | 10   32    5   15    0
Jul 08 16:17:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:15| 22   3  74   0   0|1398M 1420M  163M 4770M|  10k 1615B|   0     0 |   0     0 |1067  1366 |1.86 1.38 0.69|2.0   0  34|   0     0 |   0     0 | 10   32    5   15    0
Jul 08 16:17:16 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:16| 24   3  74   0   0|1370M 1448M  163M 4771M|  18k 1517B|   0    20k|   0  1.00 |1063  1181 |1.86 1.38 0.69|1.0   0 9.0|   0     0 |   0     0 | 10   32    5   13    0
Jul 08 16:17:17 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:17| 23   3  73   0   0|1325M 1493M  163M 4771M|7681B 1565B|   0   516k|   0  35.0 |1372  2039 |1.79 1.37 0.69|3.0   0  46|   0     0 |   0     0 | 10   32    5   13    0
Jul 08 16:17:18 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:18|  9  21  68   0   0|1325M 1492M  163M 4771M|6822B 1510B|   0   168k|   0  6.99 |3524  5886 |1.79 1.37 0.69|2.0   0 601|   0     0 |   0     0 | 10   32    4   10    0
Jul 08 16:17:19 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:19|  8  22  70   0   0|1325M 1493M  163M 4771M|  10k 1623B|   0   509k|   0  12.0 |3489  5679 |1.79 1.37 0.69|1.0   0 592|   0     0 |   0     0 | 10   32    4   10    0
Jul 08 16:17:20 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:20| 11  20  69   0   0|1326M 1491M  163M 4771M|5367B 1532B|   0  1656k|   0  18.0 |3696  6337 |1.79 1.37 0.69|1.0   0 691|   0     0 |   0     0 | 10   32    4   10    0
Jul 08 16:17:21 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:21| 11  19  70   0   0|1325M 1493M  163M 4771M|5329B 1566B|   0  1400k|   0  16.0 |3618  6218 |1.79 1.37 0.69|1.0   0 649|   0     0 |   0     0 | 10   32    4   10    0
Jul 08 16:17:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:22|  9  19  70   0   0|1328M 1489M  163M 4771M|7887B 1512B|   0   296k|   0  10.0 |2971  4688 |1.73 1.37 0.69|2.0   0 450|   0     0 |   0     0 | 10   32    4   10    0
Jul 08 16:17:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:23|  9  24  66   0   0|1325M 1492M  163M 4771M|6573B 1566B|   0   448k|   0  20.0 |3396  5533 |1.73 1.37 0.69|3.0   0 555|   0     0 |   0     0 | 10   32    4    9    0
Jul 08 16:17:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:24| 51  20  28   0   0|1475M 1342M  163M 4771M|4592B 1512B|   0  1628k|   0   176 |3533  6335 |1.73 1.37 0.69|3.0   0 548|   0     0 |   0     0 | 10   32    4   13    0
Jul 08 16:17:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:25| 62   9  27   2   0|1608M 1202M  163M 4777M|6761B 1550B| 412k   16M|4.99  1175 |5312    12k|1.73 1.37 0.69|7.0   0  52|   0     0 |   0     0 | 10   38    3   11    0
Jul 08 16:17:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:26| 44  10  35  13   0|1597M 1199M  164M 4789M|7513B 1662B|   0    85M|   0  6552 |  21k   46k|1.73 1.37 0.69|1.0 2.0 179|   0     0 |   0     0 | 10   36    3   13    0
Jul 08 16:17:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:27| 45  10  32  13   0|1564M 1221M  165M 4799M|8062B 1459B|   0    86M|   0  6597 |  20k   46k|1.83 1.39 0.71|4.0   0 128|   0     0 |   0     0 | 10   36    3   14    0
Jul 08 16:17:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:28| 47  12  30  10   0|1533M 1241M  165M 4809M|7824B 1605B|   0    73M|   0  5644 |  16k   37k|1.83 1.39 0.71|5.0   0 179|   0     0 |   0     0 | 10   35    3   14    0
Jul 08 16:17:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:29| 41  17  33   6   0|1541M 1224M  166M 4817M|6947B 1620B| 364k   51M|7.00  4168 |  19k   43k|1.83 1.39 0.71|3.0   0 234|   0     0 |   0     0 | 10   35    3   15    0
Jul 08 16:17:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:30| 43  13  33   9   0|1529M 1231M  166M 4821M|5381B 1694B|1620k   45M|25.0  3885 |  13k   32k|1.83 1.39 0.71|2.0 1.0 202|   0     0 |   0     0 | 10   34    3   15    0
Jul 08 16:17:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:31| 37   8  45   7   0|1538M 1223M  167M 4821M|5087B 1511B|   0    50M|   0  4318 |  16k   37k|1.83 1.39 0.71|2.0 1.0  27|   0     0 |   0     0 | 10   35    3   16    0
Jul 08 16:17:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:32| 37   9  44  10   0|1506M 1253M  167M 4822M|5149B 1660B|   0    53M|   0  4490 |  15k   36k|1.85 1.40 0.71|1.0 1.0  98|   0     0 |   0     0 | 10   34    3   17    0
Jul 08 16:17:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:33| 42   6  42   9   0|1533M 1223M  167M 4824M|  43k 1512B|   0    33M|   0  3093 |  13k   29k|1.85 1.40 0.71|2.0   0  44|   0     0 |   0     0 | 10   35    3   14    0
Jul 08 16:17:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:34| 38   8  46   8   0|1489M 1263M  168M 4828M|3985B 1459B|   0    49M|   0  4466 |  17k   38k|1.85 1.40 0.71|7.0   0  69|   0     0 |   0     0 | 10   34    3   18    0
Jul 08 16:17:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:35| 36   8  43  12   0|1533M 1215M  168M 4832M|4965B 1512B|   0    57M|   0  5036 |  15k   36k|1.85 1.40 0.71|1.0 2.0  48|   0     0 |   0     0 | 10   35    3   19    0
Jul 08 16:17:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:36| 39   9  44   8   0|1535M 1209M  168M 4835M|5538B 1680B|   0    58M|   0  4756 |  19k   42k|1.85 1.40 0.71|2.0 1.0  96|   0     0 |   0     0 | 10   36    3   26    0
Jul 08 16:17:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:37| 39   8  44   9   0|1534M 1215M  168M 4831M|9253B 1459B|   0    52M|   0  4637 |  13k   34k|1.94 1.43 0.73|2.0   0  70|   0     0 |   0     0 | 10   36    3   26    0
Jul 08 16:17:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:38| 40  10  47   3   0|1396M 1352M  168M 4831M|4627B 1457B|   0  7947k|   0   926 |5777    12k|1.94 1.43 0.73|2.0 1.0 180|   0     0 |   0     0 | 10   32    3   28    0
Jul 08 16:17:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:39| 23   7  68   1   0|1368M 1380M  168M 4831M|6727B 1348B|   0    17M|   0  1070 |2983  6423 |1.94 1.43 0.73|3.0   0 110|   0     0 |   0     0 | 10   32    3   28    0
Jul 08 16:17:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:40| 21   5  73   0   0|1425M 1323M  168M 4831M|6021B 1175B|   0   581k|   0  34.0 |1215  1927 |1.94 1.43 0.73|1.0   0  31|   0     0 |   0     0 | 10   32    3   28    0
Jul 08 16:17:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:41| 20   6  72   0   0|1401M 1347M  168M 4831M|5221B 1456B|   0   739k|   0  62.9 |2349  4231 |1.94 1.43 0.73|2.0   0  43|   0     0 |   0     0 | 10   32    3   29    0
Jul 08 16:17:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:42| 24   3  73   0   0|1428M 1320M  168M 4831M|5098B 1458B|   0   556k|   0  40.0 |2041  4095 |1.86 1.42 0.73|2.0   0   0|   0     0 |   0     0 | 10   32    3   29    0
Jul 08 16:17:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:43|  9  21  69   0   0|1366M 1382M  168M 4832M|4800B 1696B|   0   260k|   0  16.0 |2468  3318 |1.86 1.42 0.73|2.0   0 299|   0     0 |   0     0 | 10   32    3   29    0
Jul 08 16:17:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:44| 11  24  64   0   0|1367M 1381M  168M 4832M|5365B 1621B|   0  3563k|   0   202 |3131  4919 |1.86 1.42 0.73|3.0   0 420|   0     0 |   0     0 | 10   32    3   31    0
Jul 08 16:17:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:45| 64  10  24   0   0|1557M 1190M  168M 4832M|4982B 1617B|   0   575k|   0  34.9 |1938  2579 |1.86 1.42 0.73|3.0   0  83|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:46| 67   8  24   0   0|1742M 1002M  168M 4835M|5648B 1620B|   0  4056k|   0   141 |1754  1977 |1.86 1.42 0.73|3.0   0   0|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:47| 36   7  41  13   0|1742M  987M  169M 4848M|7640B 1566B|   0    62M|   0  5093 |  18k   38k|2.12 1.48 0.75|3.0 1.0 216|   0     0 |   0     0 | 10   38    3   35    0
Jul 08 16:17:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:48| 40   8  36  12   0|1742M  976M  169M 4860M|6606B 1609B|   0    87M|   0  7133 |  25k   56k|2.12 1.48 0.75|5.0   0 216|   0     0 |   0     0 | 10   38    3   35    0
Jul 08 16:17:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:49| 42  12  32  12   0|1641M 1063M  169M 4872M|9913B 1621B|   0    89M|   0  7067 |  22k   49k|2.12 1.48 0.75|5.0   0 270|   0     0 |   0     0 | 10   36    3   35    0
Jul 08 16:17:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:50| 49  11  28  11   0|1707M  987M  169M 4882M|4921B 1565B|   0    79M|   0  5755 |  16k   37k|2.12 1.48 0.75|4.0   0  73|   0     0 |   0     0 | 10   36    3   35    0
Jul 08 16:17:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:51| 47  11  28  13   0|1742M  939M  169M 4894M|5205B 1568B|   0   111M|   0  8095 |  21k   52k|2.12 1.48 0.75|4.0   0  24|   0     0 |   0     0 | 10   38    3   35    0
Jul 08 16:17:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:52| 33  14  50   2   0|1371M 1307M  169M 4896M|7707B 1509B|   0    18M|   0  1459 |5799    12k|2.11 1.49 0.76|2.0   0 281|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:53| 19   6  72   0   0|1430M 1249M  169M 4896M|5472B 1512B|   0  1252k|   0  83.0 |1413  2081 |2.11 1.49 0.76|3.0   0  63|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:54| 24   3  74   0   0|1487M 1192M  169M 4896M|5851B 1570B|   0  1985k|   0   214 |1120  1546 |2.11 1.49 0.76|1.0   0   0|   0     0 |   0     0 | 10   34    3   35    0
Jul 08 16:17:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:55| 23   3  73   0   0|1390M 1289M  169M 4896M|5133B 1455B|   0  3700k|   0   250 |1789  3078 |2.11 1.49 0.76|1.0   0  27|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:56| 23   3  74   0   0|1454M 1225M  169M 4896M|6186B 1552B|   0   104k|   0  10.0 | 983  1213 |2.11 1.49 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:57| 23   5  73   0   0|1373M 1306M  169M 4896M|  13k 1515B|   0  3507k|   0  24.0 |1480  2036 |2.10 1.50 0.77|1.0   0  38|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:58| 14  36  49   0   0|1375M 1304M  169M 4896M|  20k 1458B|   0   756k|   0  53.0 |4992  8343 |2.10 1.50 0.77|2.0   0 1.0|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:17:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:17:59|  9  23  67   0   0|1376M 1302M  169M 4897M|8015B 1511B|   0   268k|   0  21.0 |2838  4035 |2.10 1.50 0.77|2.0   0 457|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:18:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:00|  9  20  70   0   0|1379M 1300M  169M 4897M|7828B 1512B|   0    16k|   0  4.00 |2562  3588 |2.10 1.50 0.77|1.0   0 324|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:18:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:01| 10  18  70   0   0|1378M 1300M  169M 4897M|5406B 1457B|   0    20k|   0  5.00 |2834  4326 |2.10 1.50 0.77|1.0   0 379|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:18:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:02| 14  18  67   0   0|1384M 1295M  169M 4897M|3915B 1456B|   0   236k|   0  11.0 |4138  6992 |2.01 1.49 0.77|3.0   0 293|   0     0 |   0     0 | 10   32    3   35    0
Jul 08 16:18:03 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:03| 42  11  48   0   0|1460M 1218M  169M 4897M|  41k 1666B|   0    40k|   0  3.01 |2573  3459 |2.01 1.49 0.77|2.0   0 161|   0     0 |   0     0 | 10   33    3   35    0
Jul 08 16:18:04 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:04| 48   4  49   0   0|1566M 1111M  169M 4898M|4631B 1621B|   0   540k|   0  5.00 |1975  4019 |2.01 1.49 0.77|2.0   0   0|   0     0 |   0     0 | 10   33    3   35    0
Jul 08 16:18:05 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:05| 47   5  47   0   0|1615M 1060M  169M 4900M|3411B 1457B|  84k 4650k|1.00   259 |3320    12k|2.01 1.49 0.77|2.0   0 7.0|   0     0 |   0     0 | 10   49    3   35    0
Jul 08 16:18:06 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:06| 16  13  69   0   0|1643M 1032M  169M 4900M|4260B 1458B|   0   400k|   0  14.0 |2252  3502 |2.01 1.49 0.77|1.0   0 255|   0     0 |   0     0 | 10   48    3   36    0
Jul 08 16:18:07 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:07|  6   1  92   0   0|1646M 1029M  169M 4900M|  36k 3441B|   0   291k|   0  35.9 | 953  1601 |1.85 1.47 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   49    3   36    0
Jul 08 16:18:08 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:08|  1   0  97   1   0|1647M 1028M  169M 4900M| 129k 3038B|   0  7704k|   0   333 |1248  2314 |1.85 1.47 0.76|  0   0   0|   0     0 |   0     0 | 10   49    3   36    0
Jul 08 16:18:09 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:09| 18   8  73   2   0|1670M 1003M  170M 4902M|  23k 1941B|4097B 7663k|1.00   472 |2619  4264 |1.85 1.47 0.76|2.0   0  70|   0     0 |   0     0 | 10   48    3   37    0
Jul 08 16:18:10 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:10| 14  11  73   1   0|1685M  940M  170M 4948M|4841B 1530B|  64k 5156k|3.99   171 |1944  3056 |1.85 1.47 0.76|1.0   0  45|   0     0 |   0     0 | 10   48    3   37    0
Jul 08 16:18:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:11| 16  11  73   0   0|1688M  936M  170M 4949M|4833B 1534B|   0   100k|   0  10.0 |1624  1882 |1.85 1.47 0.76|2.0   0  73|   0     0 |   0     0 | 10   48    3   37    0
Jul 08 16:18:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:12| 23   3  74   0   0|1707M  917M  170M 4948M|6133B 1706B|   0  1386k|   0   169 |1081  1197 |1.78 1.46 0.76|2.0   0  12|   0     0 |   0     0 | 10   48    3   37    0
Jul 08 16:18:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:13| 14  12  73   0   0|1638M 1033M  170M 4902M|5517B 1459B| 296k   20k|14.0  3.00 |1902  2800 |1.78 1.46 0.76|1.0   0 164|   0     0 |   0     0 | 10   48    3   37    0
Jul 08 16:18:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:14| 17  16  65   0   0|1639M 1032M  170M 4902M|6017B 1455B|   0  4088B|   0  1.00 |4821  8957 |1.78 1.46 0.76|1.0   0 257|   0     0 |   0     0 | 10   48    3   38    0
Jul 08 16:18:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:18:15|  1   1  99   0   0|1639M 1032M  170M 4902M|6031B 1694B|   0     0 |   0     0 | 623   958 |1.78 1.46 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   48    3   38    0
