Jun 04 12:44:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 12:44:03 ubuntu dstat.sh[65062]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 12:44:03 ubuntu dstat.sh[65062]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 12:45:45 ubuntu dstat.sh[65062]: 04-06 12:45:45| 35   8  56   0   0|1446M  749M  170M 5368M|  14k   11k|   0  1599k|   0  31.1 |4201  3951 |3.11 1.66 0.82|3.0   0  60|   0     0 |           | 11   33    0   59    0
Jun 04 12:45:46 ubuntu dstat.sh[65062]: 04-06 12:45:46| 39   6  53   1   0|1477M  717M  170M 5368M|  10k 7214B|   0  2157k|   0   140 |3796  4241 |3.11 1.66 0.82|2.0   0   0|   0     0 |           | 11   32    0   60    0
Jun 04 12:45:47 ubuntu dstat.sh[65062]: 04-06 12:45:47| 38   6  54   0   0|1506M  688M  170M 5368M|  14k   11k|   0   212k|   0  9.99 |3362  3483 |2.94 1.65 0.83|3.0   0 5.0|   0     0 |           | 11   33    0   60    0
Jun 04 12:45:48 ubuntu dstat.sh[65062]: 04-06 12:45:48| 38   7  55   0   0|1496M  699M  170M 5368M|  15k   11k|   0   140k|   0  6.00 |3473  3645 |2.94 1.65 0.83|2.0   0  43|   0     0 |           | 11   33    0   60    0
Jun 04 12:45:49 ubuntu dstat.sh[65062]: 04-06 12:45:49| 38   6  55   0   0|1503M  691M  170M 5368M|  12k 8958B|   0   239k|   0  22.9 |3366  3152 |2.94 1.65 0.83|2.0   0 5.0|   0     0 |           | 11   33    0   61    0
Jun 04 12:45:50 ubuntu dstat.sh[65062]: 04-06 12:45:50| 36   5  58   0   0|1500M  695M  170M 5368M|  16k   13k|   0   241k|   0  20.1 |3796  4964 |2.94 1.65 0.83|2.0   0 7.0|   0     0 |           | 11   33    0   62    0
Jun 04 12:45:51 ubuntu dstat.sh[65062]: 04-06 12:45:51| 20  11  67   0   0|1469M  726M  170M 5368M|9450B 6290B|   0  4250k|   0   191 |5250  5687 |2.94 1.65 0.83|1.0   0 275|   0     0 |           | 11   32    0   63    0
Jun 04 12:45:52 ubuntu dstat.sh[65062]: 04-06 12:45:52| 22   4  74   0   0|1476M  718M  170M 5368M|4880B 1621B|   0   140k|   0  9.00 |1786  1253 |2.79 1.64 0.83|2.0   0   0|   0     0 |           | 11   32    0   58    0
Jun 04 12:45:53 ubuntu dstat.sh[65062]: 04-06 12:45:53| 17   3  80   0   0|1468M  727M  170M 5368M|  14k   11k|   0   140k|   0  8.02 |3032  3522 |2.79 1.64 0.83|2.0   0   0|   0     0 |           | 11   33    0   58    0
Jun 04 12:45:54 ubuntu dstat.sh[65062]: 04-06 12:45:54| 13  12  74   0   0|1426M  768M  170M 5368M|7039B 2974B|   0   572k|   0  44.0 |4263  3609 |2.79 1.64 0.83|1.0   0 243|   0     0 |           | 11   32    0   59    0
Jun 04 12:45:55 ubuntu dstat.sh[65062]: 04-06 12:45:55| 20   6  73   0   0|1454M  740M  170M 5368M|4975B 1451B|   0   159k|   0  8.96 |2254  1589 |2.79 1.64 0.83|2.0   0  41|   0     0 |           | 11   32    0   59    0
Jun 04 12:45:56 ubuntu dstat.sh[65062]: 04-06 12:45:56| 18   2  80   0   0|1451M  743M  170M 5368M|  13k 9889B|   0   685k|   0   112 |2632  2890 |2.79 1.64 0.83|1.0   0   0|   0     0 |           | 11   33    0   56    0
Jun 04 12:45:57 ubuntu dstat.sh[65062]: 04-06 12:45:57| 20   5  74   0   0|1412M  783M  170M 5368M|8019B 4077B|   0   176k|   0  16.0 |3102  2998 |2.64 1.63 0.83|1.0   0  46|   0     0 |           | 11   32    0   57    0
Jun 04 12:45:58 ubuntu dstat.sh[65062]: 04-06 12:45:58| 19   2  77   0   0|1446M  748M  170M 5368M|9837B 6649B|   0   140k|   0  10.0 |1943  1691 |2.64 1.63 0.83|2.0   0   0|   0     0 |           | 11   33    0   57    0
Jun 04 12:45:59 ubuntu dstat.sh[65062]: 04-06 12:45:59| 20   4  76   0   0|1433M  761M  170M 5368M|  13k   10k|   0    84k|   0  9.02 |4302  5367 |2.64 1.63 0.83|1.0   0 5.0|   0     0 |           | 11   33    0   57    0
Jun 04 12:46:00 ubuntu dstat.sh[65062]: 04-06 12:46:00| 13  16  69   0   0|1351M  843M  170M 5368M|6049B 2258B|   0   232k|   0  21.0 |4862  3700 |2.64 1.63 0.83|1.0   0 252|   0     0 |           | 11   32    0   54    0
Jun 04 12:46:01 ubuntu dstat.sh[65062]: 04-06 12:46:01| 32  20  48   0   0|1370M  824M  170M 5368M|4465B 1460B|   0   405k|   0  25.0 |5988    17k|2.64 1.63 0.83|2.0   0 413|   0     0 |           | 11   32    0   57    0
Jun 04 12:46:02 ubuntu dstat.sh[65062]: 04-06 12:46:02| 44   6  49   0   0|1480M  712M  170M 5370M|4380B 1614B|   0   642k|   0  25.9 |2925  1651 |2.59 1.63 0.83|4.0   0 4.0|   0     0 |           | 11   36    0   57    0
Jun 04 12:46:03 ubuntu dstat.sh[65062]: 04-06 12:46:03| 33   7  44  14   0|1467M  719M  171M 5375M|4764B 1502B|   0    23M|   0  2284 |  12k   23k|2.59 1.63 0.83|4.0 1.0 121|   0     0 |           | 11   36    0   57    0
Jun 04 12:46:04 ubuntu dstat.sh[65062]: 04-06 12:46:04| 35   7  41  14   0|1522M  661M  172M 5376M|5115B 1625B|   0    41M|   0  3799 |  15k   31k|2.59 1.63 0.83|3.0   0  46|   0     0 |           | 11   36    0   51    0
Jun 04 12:46:05 ubuntu dstat.sh[65062]: 04-06 12:46:05| 45   7  46   1   0|1478M  705M  172M 5376M|5357B 1455B|   0    15M|   0   897 |4264  5401 |2.59 1.63 0.83|3.0   0 7.0|   0     0 |           | 11   32    0   51    0
Jun 04 12:46:06 ubuntu dstat.sh[65062]: 04-06 12:46:06| 41   6  46   5   0|1520M  662M  172M 5377M|5392B 1624B|   0  6788k|   0  1076 |7628    12k|2.59 1.63 0.83|2.0 1.0 2.0|   0     0 |           | 11   34    0   51    0
Jun 04 12:46:07 ubuntu dstat.sh[65062]: 04-06 12:46:07| 37   9  44   6   0|1548M  634M  172M 5377M|4914B 1458B|   0    15M|   0  1863 |  12k   19k|2.54 1.64 0.84|4.0   0  71|   0     0 |           | 11   32    0   51    0
Jun 04 12:46:08 ubuntu dstat.sh[65062]: 04-06 12:46:08| 24   4  70   2   0|1494M  688M  172M 5377M|4383B 1453B|   0    12M|   0   640 |3064  4413 |2.54 1.64 0.84|2.0   0  30|   0     0 |           | 11   32    0   47    0
Jun 04 12:46:09 ubuntu dstat.sh[65062]: 04-06 12:46:09| 23   4  73   0   0|1525M  658M  172M 5377M|4442B 1621B|   0   396k|   0  27.0 |1974  1482 |2.54 1.64 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Jun 04 12:46:10 ubuntu dstat.sh[65062]: 04-06 12:46:10| 23   4  73   0   0|1534M  648M  172M 5377M|3981B 1459B|   0  2370k|   0   123 |1944  1598 |2.54 1.64 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 04 12:46:11 ubuntu dstat.sh[65062]: 04-06 12:46:11| 22   4  73   0   0|1497M  685M  172M 5377M|4257B 1661B|   0   879k|   0   139 |1904  1275 |2.54 1.64 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 04 12:46:12 ubuntu dstat.sh[65062]: 04-06 12:46:12| 23   3  74   0   0|1526M  656M  172M 5377M|4463B 1622B|   0     0 |   0     0 |1762  1084 |2.42 1.63 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Jun 04 12:46:13 ubuntu dstat.sh[65062]: 04-06 12:46:13| 22   4  73   0   0|1488M  695M  172M 5377M|5807B 1616B|   0  4087B|   0  1.00 |1774  1180 |2.42 1.63 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 04 12:46:14 ubuntu dstat.sh[65062]: 04-06 12:46:14| 22   4  74   0   0|1523M  659M  172M 5377M|6206B 1460B|   0     0 |   0     0 |1786  1139 |2.42 1.63 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Jun 04 12:46:15 ubuntu dstat.sh[65062]: 04-06 12:46:15| 23   2  73   0   0|1479M  704M  172M 5377M|6592B 1618B|   0   200k|   0  3.00 |1785  1160 |2.42 1.63 0.84|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 04 12:46:16 ubuntu dstat.sh[65062]: 04-06 12:46:16| 23   3  73   0   0|1506M  676M  172M 5377M|5452B 1618B|   0   216k|   0  1.00 |1804  1187 |2.42 1.63 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Jun 04 12:46:17 ubuntu dstat.sh[65062]: 04-06 12:46:17| 23   3  73   0   0|1510M  672M  172M 5377M|5719B 1621B|   0   412k|   0  31.0 |1897  1485 |2.31 1.62 0.84|2.0   0   0|   0     0 |           | 11   32    0   41    0
Jun 04 12:46:18 ubuntu dstat.sh[65062]: 04-06 12:46:18| 22   4  73   0   0|1449M  733M  172M 5377M|5234B 1624B|   0  1817k|   0   235 |1928  1299 |2.31 1.62 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Jun 04 12:46:19 ubuntu dstat.sh[65062]: 04-06 12:46:19| 22   4  74   0   0|1446M  736M  172M 5377M|4509B 1623B|   0     0 |   0     0 |1767  1316 |2.31 1.62 0.84|1.0   0 1.0|   0     0 |           | 11   32    0   41    0
Jun 04 12:46:20 ubuntu dstat.sh[65062]: 04-06 12:46:20| 23   3  74   0   0|1485M  697M  172M 5377M|4982B 1621B|   0     0 |   0     0 |1743  1162 |2.31 1.62 0.84|2.0   0 3.0|   0     0 |           | 11   32    0   37    0
Jun 04 12:46:21 ubuntu dstat.sh[65062]: 04-06 12:46:21| 22   4  74   0   0|1460M  722M  172M 5377M|4788B 1616B|   0  4086B|   0  1.00 |1804  1309 |2.31 1.62 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 04 12:46:22 ubuntu dstat.sh[65062]: 04-06 12:46:22| 22   3  74   0   0|1437M  745M  172M 5377M|4414B 1458B|   0   132k|   0  2.00 |1736  1207 |2.20 1.61 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 04 12:46:23 ubuntu dstat.sh[65062]: 04-06 12:46:23| 22   4  73   0   0|1464M  717M  172M 5377M|4736B 1660B|   0   120k|   0  5.00 |1756  1236 |2.20 1.61 0.84|3.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 04 12:46:24 ubuntu dstat.sh[65062]: 04-06 12:46:24| 21   5  74   0   0|1436M  746M  172M 5377M|4596B 1464B|   0     0 |   0     0 |2430  1693 |2.20 1.61 0.84|3.0   0  79|   0     0 |           | 11   32    0   36    0
Jun 04 12:46:25 ubuntu dstat.sh[65062]: 04-06 12:46:25|  8  22  68   0   0|1430M  752M  172M 5377M|5358B 1551B|   0   799k|   0  8.99 |6090  4638 |2.20 1.61 0.84|1.0   0 484|   0     0 |           | 11   32    0   36    0
Jun 04 12:46:26 ubuntu dstat.sh[65062]: 04-06 12:46:26|  8  21  69   0   0|1416M  766M  172M 5377M|4799B 1620B|   0   472k|   0  8.00 |5706  4229 |2.20 1.61 0.84|1.0   0 387|   0     0 |           | 11   32    0   36    0
Jun 04 12:46:27 ubuntu dstat.sh[65062]: 04-06 12:46:27|  9  20  70   0   0|1411M  771M  172M 5378M|4287B 1455B|   0  1102k|   0   130 |6030  4860 |2.10 1.60 0.84|2.0   0 418|   0     0 |           | 11   32    0   36    0
Jun 04 12:46:28 ubuntu dstat.sh[65062]: 04-06 12:46:28| 22   4  74   0   0|1476M  705M  172M 5378M|4216B 1457B|   0     0 |   0     0 |1779  1278 |2.10 1.60 0.84|2.0   0   0|   0     0 |           | 11   32    0   36    0
Jun 04 12:46:29 ubuntu dstat.sh[65062]: 04-06 12:46:29| 23   3  73   0   0|1487M  695M  172M 5378M|4506B 1619B|   0    16k|   0  1.00 |1783  1118 |2.10 1.60 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   31    0
Jun 04 12:46:30 ubuntu dstat.sh[65062]: 04-06 12:46:30| 22   4  74   0   0|1400M  782M  172M 5378M|4942B 1459B|   0     0 |   0     0 |1853  1372 |2.10 1.60 0.84|3.0   0 2.0|   0     0 |           | 11   32    0   31    0
Jun 04 12:46:31 ubuntu dstat.sh[65062]: 04-06 12:46:31| 22   4  73   0   0|1458M  724M  172M 5378M|5363B 1459B|   0    20k|   0  1.00 |1767  1154 |2.10 1.60 0.84|3.0   0 2.0|   0     0 |           | 11   32    0   31    0
Jun 04 12:46:32 ubuntu dstat.sh[65062]: 04-06 12:46:32| 22   3  74   0   0|1462M  720M  172M 5378M|6570B 1457B|   0    92k|   0  3.00 |1850  1273 |2.02 1.59 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   31    0
Jun 04 12:46:33 ubuntu dstat.sh[65062]: 04-06 12:46:33| 22   4  73   0   0|1512M  670M  172M 5378M|5879B 1620B|   0  2320k|   0  71.0 |1887  1326 |2.02 1.59 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   25    0
Jun 04 12:46:34 ubuntu dstat.sh[65062]: 04-06 12:46:34| 23   3  73   0   0|1465M  716M  172M 5378M|4619B 1620B|   0    12k|   0  1.00 |1793  1200 |2.02 1.59 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   25    0
Jun 04 12:46:35 ubuntu dstat.sh[65062]: 04-06 12:46:35| 23   4  73   0   0|1502M  679M  172M 5378M|4821B 1459B|   0     0 |   0     0 |1868  1220 |2.02 1.59 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   25    0
Jun 04 12:46:36 ubuntu dstat.sh[65062]: 04-06 12:46:36| 23   2  74   0   0|1470M  712M  172M 5378M|5099B 1620B|   0    24k|   0  1.00 |1682  1001 |2.02 1.59 0.84|1.0   0 1.0|   0     0 |           | 11   32    0   25    0
Jun 04 12:46:37 ubuntu dstat.sh[65062]: 04-06 12:46:37| 22   4  73   0   0|1471M  711M  172M 5378M|5236B 1620B|   0   668k|   0  41.0 |2046  1782 |1.93 1.58 0.85|2.0   0   0|   0     0 |           | 11   32    0   19    0
Jun 04 12:46:38 ubuntu dstat.sh[65062]: 04-06 12:46:38| 23   3  74   0   0|1501M  681M  172M 5378M|5038B 1619B|   0   204k|   0  29.0 |1749  1126 |1.93 1.58 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   19    0
Jun 04 12:46:39 ubuntu dstat.sh[65062]: 04-06 12:46:39| 21   4  73   0   0|1516M  665M  172M 5378M|4563B 1621B|   0  4098B|   0  1.00 |1808  1272 |1.93 1.58 0.85|3.0   0 1.0|   0     0 |           | 11   32    0   19    0
Jun 04 12:46:40 ubuntu dstat.sh[65062]: 04-06 12:46:40| 22   4  73   0   0|1548M  634M  172M 5378M|4976B 1619B|   0    28k|   0  1.00 |1798  1145 |1.93 1.58 0.85|2.0   0 3.0|   0     0 |           | 11   32    0   19    0
Jun 04 12:46:41 ubuntu dstat.sh[65062]: 04-06 12:46:41| 23   3  73   0   0|1497M  684M  172M 5377M|5053B 1624B|   0     0 |   0     0 |1698  1069 |1.93 1.58 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   14    0
Jun 04 12:46:42 ubuntu dstat.sh[65062]: 04-06 12:46:42| 21   4  74   0   0|1523M  659M  172M 5377M|4754B 1619B|   0     0 |   0     0 |1711  1090 |1.86 1.57 0.85|2.0   0 2.0|   0     0 |           | 11   32    0   14    0
Jun 04 12:46:43 ubuntu dstat.sh[65062]: 04-06 12:46:43| 24   2  73   0   0|1526M  656M  172M 5377M|4796B 1619B|   0   156k|   0  3.00 |1585   878 |1.86 1.57 0.85|2.0   0   0|   0     0 |           | 11   32    0   14    0
Jun 04 12:46:44 ubuntu dstat.sh[65062]: 04-06 12:46:44| 22   4  73   0   0|1493M  689M  172M 5378M|4214B 1457B|   0   148k|   0  30.0 |1816  1345 |1.86 1.57 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   14    0
Jun 04 12:46:45 ubuntu dstat.sh[65062]: 04-06 12:46:45| 23   3  74   0   0|1482M  699M  172M 5378M|4751B 1624B|   0  4105B|   0  1.00 |1836  1282 |1.86 1.57 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 04 12:46:46 ubuntu dstat.sh[65062]: 04-06 12:46:46| 23   3  73   0   0|1514M  668M  172M 5378M|3048B  324B|   0    20k|   0  1.00 |1683  1150 |1.86 1.57 0.85|2.0   0 2.0|   0     0 |           | 11   32    0   11    0
Jun 04 12:46:47 ubuntu dstat.sh[65062]: 04-06 12:46:47| 22   4  73   0   0|1475M  706M  172M 5378M|4002B 1133B|   0   395k|   0  34.0 |2001  1685 |1.79 1.56 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 04 12:46:48 ubuntu dstat.sh[65062]: 04-06 12:46:48| 23   3  74   0   0|1463M  719M  172M 5378M|4528B 1621B|   0    84k|   0  2.00 |1738  1174 |1.79 1.56 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 04 12:46:49 ubuntu dstat.sh[65062]: 04-06 12:46:49| 23   4  74   0   0|1484M  698M  172M 5378M|4071B 1460B|   0     0 |   0     0 |1764  1203 |1.79 1.56 0.85|1.0   0 2.0|   0     0 |           | 11   32    0    7    0
Jun 04 12:46:50 ubuntu dstat.sh[65062]: 04-06 12:46:50| 21   6  73   0   0|1454M  728M  172M 5378M|4266B 1622B|   0   168k|   0  30.0 |2550  1763 |1.79 1.56 0.85|1.0   0  90|   0     0 |           | 11   32    0    7    0
Jun 04 12:46:51 ubuntu dstat.sh[65062]: 04-06 12:46:51| 11  18  70   0   0|1459M  723M  172M 5378M|3910B 1455B|   0   220k|   0  9.98 |5124  3879 |1.79 1.56 0.85|2.0   0 370|   0     0 |           | 11   32    0    7    0
Jun 04 12:46:52 ubuntu dstat.sh[65062]: 04-06 12:46:52| 22   4  74   0   0|1458M  724M  172M 5378M|4303B 1510B|   0    92k|   0  2.00 |1745  1127 |1.73 1.55 0.85|1.0   0   0|   0     0 |           | 11   32    0    7    0
Jun 04 12:46:53 ubuntu dstat.sh[65062]: 04-06 12:46:53| 23   3  74   0   0|1439M  742M  172M 5378M|4788B 1567B|   0     0 |   0     0 |1771  1061 |1.73 1.55 0.85|2.0   0 9.0|   0     0 |           | 11   32    0    5    0
Jun 04 12:46:54 ubuntu dstat.sh[65062]: 04-06 12:46:54| 22   4  74   0   0|1504M  677M  172M 5378M|4460B 1459B|   0   296k|   0  51.0 |1712  1119 |1.73 1.55 0.85|2.0   0   0|   0     0 |           | 11   32    0    5    0
Jun 04 12:46:55 ubuntu dstat.sh[65062]: 04-06 12:46:55| 19  11  69   0   0|1473M  708M  172M 5378M|5261B 1462B|  40k   28k|2.00  1.00 |3460  2468 |1.73 1.55 0.85|1.0   0 208|   0     0 |           | 11   32    0    5    0
Jun 04 12:46:56 ubuntu dstat.sh[65062]: 04-06 12:46:56|  8  21  69   0   0|1451M  730M  172M 5378M|4982B 1621B|   0   300k|   0  35.0 |6067  4693 |1.73 1.55 0.85|1.0   0 456|   0     0 |           | 11   32    0    5    0
Jun 04 12:46:57 ubuntu dstat.sh[65062]: 04-06 12:46:57|  8  22  68   0   0|1444M  737M  172M 5378M|4828B 1620B|   0   400k|   0  8.00 |6521  5310 |1.67 1.54 0.85|1.0   0 574|   0     0 |           | 11   32    0    3    0
Jun 04 12:46:58 ubuntu dstat.sh[65062]: 04-06 12:46:58|  8  22  68   0   0|1425M  756M  172M 5378M|4498B 1619B|   0  1287k|   0  14.0 |6650  5541 |1.67 1.54 0.85|1.0   0 622|   0     0 |           | 11   32    0    3    0
Jun 04 12:46:59 ubuntu dstat.sh[65062]: 04-06 12:46:59|  8  23  68   0   0|1415M  766M  172M 5378M|4561B 1620B|   0  1244k|   0  15.0 |6136  4736 |1.67 1.54 0.85|1.0   0 490|   0     0 |           | 11   32    0    3    0
Jun 04 12:47:00 ubuntu dstat.sh[65062]: 04-06 12:47:00|  9  22  68   0   0|1407M  774M  172M 5378M|4407B 1552B|   0   699k|   0  8.99 |6013  4654 |1.67 1.54 0.85|2.0   0 460|   0     0 |           | 11   32    0    3    0
Jun 04 12:47:01 ubuntu dstat.sh[65062]: 04-06 12:47:01|  9  21  69   0   0|1401M  780M  172M 5378M|4371B 1568B|   0   328k|   0  32.0 |6026  4551 |1.67 1.54 0.85|2.0   0 446|   0     0 |           | 11   32    0    1    0
Jun 04 12:47:02 ubuntu dstat.sh[65062]: 04-06 12:47:02| 12  23  63   0   0|1392M  789M  172M 5378M|4698B 1620B|   0   412k|   0  16.0 |6904    14k|1.61 1.53 0.85|1.0   0 565|   0     0 |           | 11   32    0    2    0
Jun 04 12:47:03 ubuntu dstat.sh[65062]: 04-06 12:47:03| 10  20  69   0   0|1346M  835M  172M 5378M|5034B 1618B|   0    32k|   0  7.99 |5925  4529 |1.61 1.53 0.85|1.0   0 447|   0     0 |           | 11   32    0    2    0
Jun 04 12:47:04 ubuntu dstat.sh[65062]: 04-06 12:47:04| 28  30  42   0   0|1400M  781M  173M 5378M|5165B 1621B|   0   817k|   0  45.0 |7284  6856 |1.61 1.53 0.85|5.0   0 816|   0     0 |           | 11   34    0    7    0
Jun 04 12:47:05 ubuntu dstat.sh[65062]: 04-06 12:47:05| 64  11  24   0   0|1566M  614M  173M 5379M|5459B 1620B|   0   604k|   0  36.0 |3986  2248 |1.61 1.53 0.85|4.0   0  24|   0     0 |           | 11   32    0    7    0
Jun 04 12:47:06 ubuntu dstat.sh[65062]: 04-06 12:47:06| 50  12  26   8   0|1642M  529M  173M 5387M|4924B 1457B| 372k   23M|3.00  1999 |  11k   20k|1.61 1.53 0.85|3.0 1.0  74|   0     0 |           | 11   36    0    7    0
Jun 04 12:47:07 ubuntu dstat.sh[65062]: 04-06 12:47:07| 44  14  30  12   0|1624M  538M  174M 5394M|4388B 1392B|   0    83M|   0  5557 |  19k   39k|1.81 1.57 0.87|4.0 1.0 150|   0     0 |           | 11   36    0    8    0
Jun 04 12:47:08 ubuntu dstat.sh[65062]: 04-06 12:47:08| 37  10  38  13   0|1649M  502M  174M 5404M|9240B 6221B|   0    76M|   0  5870 |  20k   41k|1.81 1.57 0.87|5.0 1.0  66|   0     0 |           | 11   37    0    8    0
Jun 04 12:47:09 ubuntu dstat.sh[65062]: 04-06 12:47:09| 42  10  33  12   0|1595M  548M  175M 5411M|7650B 4883B|   0    53M|   0  4233 |  17k   32k|1.81 1.57 0.87|3.0   0 110|   0     0 |           | 11   34    0    9    0
Jun 04 12:47:10 ubuntu dstat.sh[65062]: 04-06 12:47:10| 41  24  24   9   0|1614M  523M  175M 5417M|3874B 1345B| 295k   51M|3.98  3717 |  18k   33k|1.81 1.57 0.87|3.0 1.0 376|   0     0 |           | 11   34    0    9    0
Jun 04 12:47:11 ubuntu dstat.sh[65062]: 04-06 12:47:11| 37  18  33  10   0|1619M  512M  175M 5423M|  13k   10k|1602k   50M|27.0  3797 |  17k   33k|1.81 1.57 0.87|2.0   0 217|   0     0 |           | 11   35    0    9    0
Jun 04 12:47:12 ubuntu dstat.sh[65062]: 04-06 12:47:12| 30   7  48  13   0|1615M  512M  176M 5426M|  15k   12k|   0    50M|   0  4041 |  18k   35k|1.90 1.60 0.88|2.0   0  54|   0     0 |           | 11   34    1    9    0
Jun 04 12:47:13 ubuntu dstat.sh[65062]: 04-06 12:47:13| 34  10  40  14   0|1580M  545M  176M 5427M|5247B 1543B|   0    64M|   0  5053 |  18k   36k|1.90 1.60 0.88|2.0 1.0  66|   0     0 |           | 11   34    0    9    0
Jun 04 12:47:14 ubuntu dstat.sh[65062]: 04-06 12:47:14| 31   6  48  11   0|1590M  535M  176M 5428M|  11k 7755B|   0    32M|   0  3012 |  14k   26k|1.90 1.60 0.88|1.0 1.0  30|   0     0 |           | 11   35    0    9    0
Jun 04 12:47:15 ubuntu dstat.sh[65062]: 04-06 12:47:15| 30   8  48  13   0|1586M  538M  176M 5429M|  17k   11k|   0    48M|   0  4118 |  19k   35k|1.90 1.60 0.88|2.0   0  27|   0     0 |           | 11   35    0    9    0
Jun 04 12:47:16 ubuntu dstat.sh[65062]: 04-06 12:47:16| 34  11  41  11   0|1529M  593M  176M 5430M|9414B 5479B|   0    39M|   0  3419 |  16k   28k|1.90 1.60 0.88|3.0 1.0 107|   0     0 |           | 11   34    0   10    0
Jun 04 12:47:17 ubuntu dstat.sh[65062]: 04-06 12:47:17| 36   8  40  13   0|1577M  543M  176M 5432M|6619B 3593B|   0    35M|   0  3409 |  15k   28k|2.23 1.67 0.91|3.0   0  48|   0     0 |           | 11   37    0   10    0
Jun 04 12:47:18 ubuntu dstat.sh[65062]: 04-06 12:47:18| 31   7  45  12   0|1573M  544M  176M 5435M|  14k   10k|   0    38M|   0  3318 |  15k   29k|2.23 1.67 0.91|2.0 1.0  42|   0     0 |           | 11   37    0   10    0
Jun 04 12:47:19 ubuntu dstat.sh[65062]: 04-06 12:47:19| 30   7  47  13   0|1569M  545M  176M 5437M|  14k   10k|   0    42M|   0  3670 |  17k   32k|2.23 1.67 0.91|2.0   0  48|   0     0 |           | 11   36    0   10    0
Jun 04 12:47:20 ubuntu dstat.sh[65062]: 04-06 12:47:20| 35  11  43  10   0|1592M  520M  177M 5440M|4626B 1686B|   0    41M|   0  3772 |  14k   28k|2.23 1.67 0.91|2.0 1.0 109|   0     0 |           | 11   36    0   10    0
Jun 04 12:47:21 ubuntu dstat.sh[65062]: 04-06 12:47:21| 29   8  46  14   0|1600M  508M  177M 5443M|  14k 9870B|   0    45M|   0  3943 |  17k   33k|2.23 1.67 0.91|2.0 1.0  57|   0     0 |           | 11   37    0   10    0
Jun 04 12:47:22 ubuntu dstat.sh[65062]: 04-06 12:47:22| 30   7  49  11   0|1596M  515M  177M 5440M|  16k   12k|   0    42M|   0  3861 |  19k   36k|2.37 1.71 0.92|1.0 1.0  18|   0     0 |           | 11   37    0   10    0
Jun 04 12:47:23 ubuntu dstat.sh[65062]: 04-06 12:47:23| 32  12  40  14   0|1599M  513M  177M 5440M|6129B 2755B|   0    48M|   0  4319 |  17k   32k|2.37 1.71 0.92|1.0 1.0  94|   0     0 |           | 11   36    0   11    0
Jun 04 12:47:24 ubuntu dstat.sh[65062]: 04-06 12:47:24| 35  13  49   2   0|1481M  631M  177M 5440M|9994B 6656B|   0    16M|   0   920 |5974  7375 |2.37 1.71 0.92|2.0   0 170|   0     0 |           | 11   33    0   12    0
