Apr 27 05:36:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 27 05:36:31 ubuntu dstat.sh[66884]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 27 05:36:31 ubuntu dstat.sh[66884]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 27 05:38:13 ubuntu dstat.sh[66884]: 27-04 05:38:13| 21  12  65   0   0|1410M  789M  173M 5361M|4694B 2409B|   0   491k|   0  24.9 |4499  4427 |2.52 1.49 0.76|1.0   0 264|   0     0 |           | 11   32    0   64    0
Apr 27 05:38:14 ubuntu dstat.sh[66884]: 27-04 05:38:14| 19   3  77   0   0|1441M  758M  173M 5361M|7337B 5032B|   0   144k|   0  8.00 |1901  1613 |2.40 1.48 0.76|1.0   0 1.0|   0     0 |           | 11   33    0   64    0
Apr 27 05:38:15 ubuntu dstat.sh[66884]: 27-04 05:38:15| 15   7  77   0   0|1400M  798M  173M 5361M|8345B 5683B|   0   646k|   0  47.1 |3984  4664 |2.40 1.48 0.76|3.0   0 123|   0     0 |           | 11   32    0   64    0
Apr 27 05:38:16 ubuntu dstat.sh[66884]: 27-04 05:38:16| 21  11  67   0   0|1379M  819M  173M 5361M|3077B   42B|   0    16k|   0  3.99 |3347  8995 |2.40 1.48 0.76|2.0   0 196|   0     0 |           | 11   32    0   65    0
Apr 27 05:38:17 ubuntu dstat.sh[66884]: 27-04 05:38:17| 17   2  79   0   0|1403M  796M  173M 5361M|9566B 6776B|   0     0 |   0     0 |2228  2241 |2.40 1.48 0.76|  0   0   0|   0     0 |           | 11   33    0   65    0
Apr 27 05:38:18 ubuntu dstat.sh[66884]: 27-04 05:38:18| 19   6  75   0   0|1405M  793M  173M 5361M|7511B 3935B|   0  1429k|   0  22.0 |3317  3534 |2.40 1.48 0.76|1.0   0  46|   0     0 |           | 11   32    0   66    0
Apr 27 05:38:19 ubuntu dstat.sh[66884]: 27-04 05:38:19| 19   2  78   0   0|1443M  756M  173M 5361M|7899B 5031B|   0     0 |   0     0 |1831  1582 |2.21 1.46 0.76|1.0   0   0|   0     0 |           | 11   33    0   58    0
Apr 27 05:38:20 ubuntu dstat.sh[66884]: 27-04 05:38:20| 18   3  78   0   0|1431M  767M  173M 5361M|  11k 8533B|   0   208k|   0  15.0 |3955  5089 |2.21 1.46 0.76|  0   0   0|   0     0 |           | 11   33    0   58    0
Apr 27 05:38:21 ubuntu dstat.sh[66884]: 27-04 05:38:21| 12  18  69   0   0|1413M  785M  173M 5362M|3716B  598B|   0   244k|   0  20.0 |5274  4394 |2.21 1.46 0.76|2.0   0 361|   0     0 |           | 11   32    0   58    0
Apr 27 05:38:22 ubuntu dstat.sh[66884]: 27-04 05:38:22| 31  16  52   0   0|1406M  792M  173M 5362M|2235B    0 |   0   400k|   0  27.0 |4571  3528 |2.21 1.46 0.76|2.0   0 265|   0     0 |           | 11   32    0   60    0
Apr 27 05:38:23 ubuntu dstat.sh[66884]: 27-04 05:38:23| 42   7  47   3   0|1500M  695M  173M 5364M|2044B    0 |   0  8392k|   0   676 |5048  6303 |2.21 1.46 0.76|2.0   0  31|   0     0 |           | 11   36    0   57    0
Apr 27 05:38:24 ubuntu dstat.sh[66884]: 27-04 05:38:24| 35   9  40  15   0|1494M  695M  174M 5369M|1682B    0 |   0    50M|   0  4209 |  17k   32k|2.35 1.50 0.77|1.0 1.0 110|   0     0 |           | 11   36    0   57    0
Apr 27 05:38:25 ubuntu dstat.sh[66884]: 27-04 05:38:25| 37   7  44   9   0|1474M  714M  174M 5370M|2357B    0 |   0    30M|   0  2806 |  12k   23k|2.35 1.50 0.77|2.0   0  35|   0     0 |           | 11   32    0   57    0
Apr 27 05:38:26 ubuntu dstat.sh[66884]: 27-04 05:38:26| 44   7  47   1   0|1474M  714M  174M 5370M|2245B    0 |   0  9211k|   0   525 |3942  4066 |2.35 1.50 0.77|2.0   0 6.0|   0     0 |           | 11   32    0   57    0
Apr 27 05:38:27 ubuntu dstat.sh[66884]: 27-04 05:38:27| 37   7  44  10   0|1499M  689M  175M 5370M|2594B    0 |   0    16M|   0  2369 |  13k   24k|2.35 1.50 0.77|1.0 1.0 3.0|   0     0 |           | 11   34    0   54    0
Apr 27 05:38:28 ubuntu dstat.sh[66884]: 27-04 05:38:28| 32   9  56   2   0|1416M  772M  175M 5370M|2039B    0 |   0  6798k|   0   610 |5122  6524 |2.35 1.50 0.77|1.0   0 105|   0     0 |           | 11   32    0   54    0
Apr 27 05:38:29 ubuntu dstat.sh[66884]: 27-04 05:38:29| 22   4  73   0   0|1471M  716M  175M 5370M|2220B    0 |   0   964k|   0  49.0 |1921  1573 |2.24 1.49 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   54    0
Apr 27 05:38:30 ubuntu dstat.sh[66884]: 27-04 05:38:30| 23   4  72   1   0|1433M  755M  175M 5370M|2340B    0 |   0  7312k|   0   405 |2547  2919 |2.24 1.49 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   54    0
Apr 27 05:38:31 ubuntu dstat.sh[66884]: 27-04 05:38:31| 22   4  73   0   0|1467M  720M  175M 5370M|2459B    0 |   0   192k|   0  20.0 |1834  1320 |2.24 1.49 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
Apr 27 05:38:32 ubuntu dstat.sh[66884]: 27-04 05:38:32| 23   4  74   0   0|1457M  730M  175M 5370M|3278B    0 |   0     0 |   0     0 |1775  1257 |2.24 1.49 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   49    0
Apr 27 05:38:33 ubuntu dstat.sh[66884]: 27-04 05:38:33| 22   4  73   0   0|1501M  686M  175M 5370M|2632B    0 |   0   171k|   0  1.00 |1744  1209 |2.24 1.49 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   49    0
Apr 27 05:38:34 ubuntu dstat.sh[66884]: 27-04 05:38:34| 22   3  73   0   0|1468M  719M  175M 5370M|2828B    0 |   0     0 |   0     0 |1723  1209 |2.14 1.48 0.78|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
Apr 27 05:38:35 ubuntu dstat.sh[66884]: 27-04 05:38:35| 22   4  74   0   0|1463M  724M  175M 5370M|2522B    0 |   0     0 |   0     0 |1760  1206 |2.14 1.48 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
Apr 27 05:38:36 ubuntu dstat.sh[66884]: 27-04 05:38:36| 23   2  73   0   0|1353M  834M  175M 5370M|2878B    0 |   0  8186B|   0  2.00 |1602   974 |2.14 1.48 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 27 05:38:37 ubuntu dstat.sh[66884]: 27-04 05:38:37| 21   4  73   0   0|1402M  785M  175M 5370M|4276B    0 |   0   568k|   0  27.0 |1925  1729 |2.14 1.48 0.78|3.0   0   0|   0     0 |           | 11   32    0   46    0
Apr 27 05:38:38 ubuntu dstat.sh[66884]: 27-04 05:38:38| 22   4  74   0   0|1458M  729M  175M 5370M|3254B    0 |   0  2034k|   0   258 |1805  1413 |2.14 1.48 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 27 05:38:39 ubuntu dstat.sh[66884]: 27-04 05:38:39| 22   4  74   0   0|1495M  692M  175M 5370M|3600B    0 |   0     0 |   0     0 |1700  1207 |2.05 1.47 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Apr 27 05:38:40 ubuntu dstat.sh[66884]: 27-04 05:38:40| 21   4  73   0   0|1500M  687M  175M 5371M|2400B    0 |   0     0 |   0     0 |1766  1352 |2.05 1.47 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 27 05:38:41 ubuntu dstat.sh[66884]: 27-04 05:38:41| 22   4  74   0   0|1485M  702M  175M 5371M|2220B    0 |   0     0 |   0     0 |1713  1265 |2.05 1.47 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 27 05:38:42 ubuntu dstat.sh[66884]: 27-04 05:38:42| 22   3  74   0   0|1506M  681M  175M 5371M|2721B   94B|   0   272k|   0  60.0 |1680  1204 |2.05 1.47 0.78|3.0   0 2.0|   0     0 |           | 11   32    0   41    0
Apr 27 05:38:43 ubuntu dstat.sh[66884]: 27-04 05:38:43| 12  16  71   0   0|1452M  735M  175M 5371M|2405B    0 |   0   413k|   0  8.02 |4335  3097 |2.05 1.47 0.78|1.0   0 259|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:44 ubuntu dstat.sh[66884]: 27-04 05:38:44|  8  22  68   0   0|1435M  752M  175M 5371M|2529B    0 |   0   844k|   0  10.0 |5461  3864 |2.05 1.48 0.79|2.0   0 370|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:45 ubuntu dstat.sh[66884]: 27-04 05:38:45|  7  21  69   0   0|1429M  758M  175M 5371M|2280B    0 |   0   188k|   0  5.00 |4938  3360 |2.05 1.48 0.79|2.0   0 263|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:46 ubuntu dstat.sh[66884]: 27-04 05:38:46|  8  21  69   0   0|1421M  766M  175M 5371M|2039B    0 |   0    88k|   0  1.00 |5074  3552 |2.05 1.48 0.79|1.0   0 296|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:47 ubuntu dstat.sh[66884]: 27-04 05:38:47| 12  16  70   0   0|1430M  757M  175M 5371M|2953B   84B|   0   999k|   0   113 |4129  3227 |2.05 1.48 0.79|1.0   0 183|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:48 ubuntu dstat.sh[66884]: 27-04 05:38:48| 22   4  73   0   0|1484M  702M  175M 5371M|2560B    0 |   0   164k|   0  12.0 |1823  1298 |2.05 1.48 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:49 ubuntu dstat.sh[66884]: 27-04 05:38:49| 23   3  74   0   0|1452M  735M  175M 5371M|2281B    0 |   0    52k|   0  2.00 |1620  1070 |1.96 1.47 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:50 ubuntu dstat.sh[66884]: 27-04 05:38:50| 22   4  73   0   0|1457M  730M  175M 5371M|2100B    0 |   0     0 |   0     0 |1779  1377 |1.96 1.47 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:51 ubuntu dstat.sh[66884]: 27-04 05:38:51| 23   3  74   0   0|1441M  745M  175M 5371M|2640B    0 |   0    20k|   0  1.00 |1699  1225 |1.96 1.47 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 27 05:38:52 ubuntu dstat.sh[66884]: 27-04 05:38:52| 23   4  74   0   0|1513M  673M  175M 5371M|2297B    0 |   0     0 |   0     0 |1693  1221 |1.96 1.47 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   31    0
Apr 27 05:38:53 ubuntu dstat.sh[66884]: 27-04 05:38:53| 23   3  74   0   0|1473M  714M  175M 5371M|3240B    0 |   0    88k|   0  3.00 |1695  1142 |1.96 1.47 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   31    0
Apr 27 05:38:54 ubuntu dstat.sh[66884]: 27-04 05:38:54| 22   4  73   0   0|1507M  680M  175M 5371M|2640B    0 |   0  1780k|   0  14.0 |1768  1280 |1.89 1.47 0.79|1.0   0 3.0|   0     0 |           | 11   32    0   31    0
Apr 27 05:38:55 ubuntu dstat.sh[66884]: 27-04 05:38:55| 22   3  73   0   0|1467M  720M  175M 5371M|3540B    0 |   0    20k|   0  1.00 |1716  1205 |1.89 1.47 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   31    0
Apr 27 05:38:56 ubuntu dstat.sh[66884]: 27-04 05:38:56| 23   3  74   0   0|1496M  691M  175M 5371M|2580B    0 |   0     0 |   0     0 |1779  1217 |1.89 1.47 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   25    0
Apr 27 05:38:57 ubuntu dstat.sh[66884]: 27-04 05:38:57| 23   3  73   0   0|1467M  720M  175M 5371M|2418B    0 |   0   332k|   0  19.0 |1893  1584 |1.89 1.47 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   25    0
Apr 27 05:38:58 ubuntu dstat.sh[66884]: 27-04 05:38:58| 22   4  73   0   0|1516M  670M  175M 5371M|2700B    0 |   0   384k|   0  62.0 |1770  1180 |1.89 1.47 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   25    0
Apr 27 05:38:59 ubuntu dstat.sh[66884]: 27-04 05:38:59| 23   3  73   0   0|1479M  707M  175M 5371M|2338B    0 |   0   523k|   0  18.0 |1806  1390 |1.82 1.46 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   25    0
Apr 27 05:39:00 ubuntu dstat.sh[66884]: 27-04 05:39:00| 22   4  72   0   0|1499M  688M  175M 5371M|2588B    0 |   0  4811k|   0   233 |2132  2053 |1.82 1.46 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   19    0
Apr 27 05:39:01 ubuntu dstat.sh[66884]: 27-04 05:39:01| 23   3  74   0   0|1455M  731M  175M 5371M|2635B    0 |   0    88k|   0  1.00 |1706  1182 |1.82 1.46 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   19    0
Apr 27 05:39:02 ubuntu dstat.sh[66884]: 27-04 05:39:02| 22   3  73   0   0|1443M  743M  175M 5371M|2953B    0 |   0    12k|   0  1.00 |1776  1311 |1.82 1.46 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   19    0
Apr 27 05:39:03 ubuntu dstat.sh[66884]: 27-04 05:39:03| 22   5  74   0   0|1476M  711M  175M 5371M|2703B    0 |   0   124k|   0  27.0 |1792  1220 |1.82 1.46 0.79|1.0   0 2.0|   0     0 |           | 11   32    0   19    0
Apr 27 05:39:04 ubuntu dstat.sh[66884]: 27-04 05:39:04| 22   3  73   0   0|1435M  751M  175M 5371M|2520B    0 |   0    68k|   0  2.00 |1739  1220 |1.75 1.45 0.79|3.0   0 3.0|   0     0 |           | 11   32    0   13    0
Apr 27 05:39:05 ubuntu dstat.sh[66884]: 27-04 05:39:05| 23   3  73   0   0|1437M  749M  175M 5371M|2761B    0 |   0    24k|   0  1.00 |1770  1261 |1.75 1.45 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   13    0
Apr 27 05:39:06 ubuntu dstat.sh[66884]: 27-04 05:39:06| 21   4  73   0   0|1446M  741M  175M 5371M|2701B    0 |   0    64k|   0  3.00 |1825  1300 |1.75 1.45 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   13    0
Apr 27 05:39:07 ubuntu dstat.sh[66884]: 27-04 05:39:07| 20   7  72   0   0|1425M  762M  175M 5371M|2903B    0 |   0   152k|   0  12.0 |2688  2066 |1.75 1.45 0.79|2.0   0  90|   0     0 |           | 11   32    0   13    0
Apr 27 05:39:08 ubuntu dstat.sh[66884]: 27-04 05:39:08| 10  19  69   0   0|1427M  760M  175M 5371M|2215B    0 |   0   591k|   0  29.9 |5173  3977 |1.75 1.45 0.79|1.0   0 369|   0     0 |           | 11   32    0   10    0
Apr 27 05:39:09 ubuntu dstat.sh[66884]: 27-04 05:39:09| 22   4  73   0   0|1462M  724M  175M 5371M|2221B    0 |   0   236k|   0  32.0 |1679  1192 |1.69 1.44 0.79|1.0   0   0|   0     0 |           | 11   32    0   10    0
Apr 27 05:39:10 ubuntu dstat.sh[66884]: 27-04 05:39:10| 24   3  74   0   0|1450M  737M  175M 5371M|2162B    0 |   0     0 |   0     0 |1780  1158 |1.69 1.44 0.79|2.0   0 9.0|   0     0 |           | 11   32    0   10    0
Apr 27 05:39:11 ubuntu dstat.sh[66884]: 27-04 05:39:11| 22   3  74   0   0|1510M  676M  175M 5371M|2219B    0 |   0     0 |   0     0 |1631  1083 |1.69 1.44 0.79|2.0   0   0|   0     0 |           | 11   32    0   10    0
Apr 27 05:39:12 ubuntu dstat.sh[66884]: 27-04 05:39:12| 13  18  69   0   0|1472M  714M  175M 5371M|2657B    0 |  40k   88k|2.00  4.00 |4999  3827 |1.69 1.44 0.79|1.0   0 381|   0     0 |           | 11   32    0    7    0
Apr 27 05:39:13 ubuntu dstat.sh[66884]: 27-04 05:39:13|  8  22  69   0   0|1460M  726M  175M 5371M|2466B    0 |   0   381k|   0  8.02 |6037  4680 |1.69 1.44 0.79|1.0   0 473|   0     0 |           | 11   32    0    7    0
Apr 27 05:39:14 ubuntu dstat.sh[66884]: 27-04 05:39:14|  8  23  67   0   0|1445M  741M  175M 5371M|2280B    0 |   0   604k|   0  54.0 |6218  4874 |1.87 1.48 0.81|1.0   0 501|   0     0 |           | 11   32    0    7    0
Apr 27 05:39:15 ubuntu dstat.sh[66884]: 27-04 05:39:15|  8  22  68   0   0|1423M  763M  175M 5372M|2759B    0 |   0  1188k|   0  41.0 |6136  4815 |1.87 1.48 0.81|1.0   0 499|   0     0 |           | 11   32    0    7    0
Apr 27 05:39:16 ubuntu dstat.sh[66884]: 27-04 05:39:16| 13  24  62   0   0|1391M  795M  175M 5372M|2942B    0 |   0  1269k|   0  14.0 |7006    12k|1.87 1.48 0.81|1.0   0 570|   0     0 |           | 11   32    0    4    0
Apr 27 05:39:17 ubuntu dstat.sh[66884]: 27-04 05:39:17|  8  21  70   0   0|1387M  799M  175M 5372M|3135B    0 |   0   815k|   0  19.0 |5899  4685 |1.87 1.48 0.81|1.0   0 403|   0     0 |           | 11   32    0    4    0
Apr 27 05:39:18 ubuntu dstat.sh[66884]: 27-04 05:39:18|  8  21  69   0   0|1387M  799M  175M 5372M|2461B    0 |   0   728k|   0  36.0 |5961  4605 |1.87 1.48 0.81|1.0   0 446|   0     0 |           | 11   32    0    4    0
Apr 27 05:39:19 ubuntu dstat.sh[66884]: 27-04 05:39:19|  8  21  69   0   0|1364M  822M  175M 5372M|2646B    0 |   0   288k|   0  14.0 |5900  4528 |1.80 1.48 0.81|2.0   0 450|   0     0 |           | 11   32    0    4    0
Apr 27 05:39:20 ubuntu dstat.sh[66884]: 27-04 05:39:20|  9  21  69   0   0|1338M  848M  175M 5372M|3002B    0 |   0   472k|   0  75.0 |6228  4840 |1.80 1.48 0.81|2.0   0 471|   0     0 |           | 11   32    0    3    0
Apr 27 05:39:21 ubuntu dstat.sh[66884]: 27-04 05:39:21| 21  28  50   0   0|1364M  822M  175M 5372M|2704B    0 |   0   449k|   0  23.0 |6726  5876 |1.80 1.48 0.81|3.0   0 677|   0     0 |           | 11   32    0    5    0
Apr 27 05:39:22 ubuntu dstat.sh[66884]: 27-04 05:39:22| 63  15  21   0   0|1534M  652M  175M 5372M|3131B    0 |   0   862k|   0  48.9 |4661  3455 |1.80 1.48 0.81|3.0   0 235|   0     0 |           | 11   32    0    9    0
Apr 27 05:39:23 ubuntu dstat.sh[66884]: 27-04 05:39:23| 55  11  27   7   0|1631M  546M  175M 5380M|2224B    0 | 373k   19M|3.01  1360 |9322    14k|1.80 1.48 0.81|2.0 1.0  61|   0     0 |           | 11   38    0    9    0
Apr 27 05:39:24 ubuntu dstat.sh[66884]: 27-04 05:39:24| 35  10  39  14   0|1633M  533M  176M 5389M|2401B    0 |   0    61M|   0  4727 |  19k   38k|2.06 1.53 0.83|4.0 1.0 167|   0     0 |           | 11   36    0    9    0
Apr 27 05:39:25 ubuntu dstat.sh[66884]: 27-04 05:39:25| 37  10  34  15   0|1670M  486M  176M 5398M|7071B 5098B|   0    89M|   0  6641 |  21k   44k|2.06 1.53 0.83|1.0 1.0  57|   0     0 |           | 11   37    0    9    0
Apr 27 05:39:26 ubuntu dstat.sh[66884]: 27-04 05:39:26| 42   7  33  14   0|1644M  505M  176M 5405M|6878B 4497B|   0    64M|   0  4867 |  18k   35k|2.06 1.53 0.83|5.0 1.0  76|   0     0 |           | 11   36    0   10    0
Apr 27 05:39:27 ubuntu dstat.sh[66884]: 27-04 05:39:27| 40  21  26  11   0|1609M  533M  177M 5411M|2653B    0 | 296k   46M|3.99  3216 |  17k   30k|2.06 1.53 0.83|5.0 1.0 362|   0     0 |           | 11   34    0   10    0
Apr 27 05:39:28 ubuntu dstat.sh[66884]: 27-04 05:39:28| 38  19  31  11   0|1620M  516M  177M 5417M|  11k 8744B|1603k   47M|27.0  3284 |  17k   32k|2.06 1.53 0.83|1.0 1.0 251|   0     0 |           | 11   35    0   10    0
Apr 27 05:39:29 ubuntu dstat.sh[66884]: 27-04 05:39:29| 30   7  48  13   0|1617M  516M  177M 5419M|  14k   11k|   0    43M|   0  3677 |  18k   33k|2.14 1.56 0.85|3.0   0  65|   0     0 |           | 11   34    0   10    0
Apr 27 05:39:30 ubuntu dstat.sh[66884]: 27-04 05:39:30| 33   9  41  13   0|1578M  552M  177M 5422M|3020B   84B|   0    52M|   0  4519 |  18k   33k|2.14 1.56 0.85|3.0   0  78|   0     0 |           | 11   34    0   10    0
Apr 27 05:39:31 ubuntu dstat.sh[66884]: 27-04 05:39:31| 32   6  47  13   0|1582M  548M  177M 5422M|  11k 8276B|   0    43M|   0  3628 |  16k   29k|2.14 1.56 0.85|1.0 1.0  24|   0     0 |           | 11   35    0   10    0
Apr 27 05:39:32 ubuntu dstat.sh[66884]: 27-04 05:39:32| 31   8  47  12   0|1570M  560M  178M 5422M|  15k   12k|   0    46M|   0  4046 |  18k   35k|2.14 1.56 0.85|2.0 2.0  33|   0     0 |           | 11   34    0   11    0
Apr 27 05:39:33 ubuntu dstat.sh[66884]: 27-04 05:39:33| 33  11  41  11   0|1570M  557M  178M 5424M|2812B    0 |   0    32M|   0  2964 |  14k   26k|2.14 1.56 0.85|2.0 1.0 104|   0     0 |           | 11   34    0   11    0
Apr 27 05:39:34 ubuntu dstat.sh[66884]: 27-04 05:39:34| 37   8  43  10   0|1592M  533M  178M 5426M|7633B 5047B|   0    37M|   0  3457 |  15k   28k|2.29 1.60 0.86|1.0 1.0  52|   0     0 |           | 11   37    0   11    0
Apr 27 05:39:35 ubuntu dstat.sh[66884]: 27-04 05:39:35| 29   7  48  11   0|1582M  540M  178M 5429M|  14k   11k|   0    50M|   0  4251 |  18k   37k|2.29 1.60 0.86|1.0 1.0  48|   0     0 |           | 11   37    0   11    0
Apr 27 05:39:36 ubuntu dstat.sh[66884]: 27-04 05:39:36| 32  11  43  12   0|1533M  586M  178M 5432M|6517B 3365B|   0    61M|   0  4949 |  19k   37k|2.29 1.60 0.86|1.0 1.0  87|   0     0 |           | 11   36    0   11    0
Apr 27 05:39:37 ubuntu dstat.sh[66884]: 27-04 05:39:37| 32   9  42  13   0|1571M  545M  178M 5435M|9116B 5091B|   0    59M|   0  4851 |  20k   37k|2.29 1.60 0.86|6.0   0 105|   0     0 |           | 11   37    0   11    0
Apr 27 05:39:38 ubuntu dstat.sh[66884]: 27-04 05:39:38| 31   7  49  10   0|1562M  553M  178M 5436M|  13k 9720B|   0    44M|   0  4147 |  19k   36k|2.29 1.60 0.86|3.0   0  36|   0     0 |           | 11   37    0   11    0
Apr 27 05:39:39 ubuntu dstat.sh[66884]: 27-04 05:39:39| 32  11  44  12   0|1536M  583M  178M 5432M|8654B 5443B|   0    56M|   0  4729 |  18k   36k|2.34 1.62 0.87|3.0   0  76|   0     0 |           | 11   36    0   12    0
Apr 27 05:39:40 ubuntu dstat.sh[66884]: 27-04 05:39:40| 36   9  48   5   0|1411M  708M  178M 5432M|4890B 4890B|   0    19M|   0  1569 |8312    13k|2.34 1.62 0.87|2.0   0 117|   0     0 |           | 11   33    0   13    0
Apr 27 05:39:41 ubuntu dstat.sh[66884]: 27-04 05:39:41| 21  10  67   0   0|1384M  734M  178M 5432M|9690B 3873B|   0  2393k|   0   191 |4602  4342 |2.34 1.62 0.87|1.0   0 147|   0     0 |           | 11   32    0   14    0
Apr 27 05:39:42 ubuntu dstat.sh[66884]: 27-04 05:39:42| 22   5  73   0   0|1444M  675M  178M 5432M|2541B   94B|   0   560k|   0  35.0 |1893  1446 |2.34 1.62 0.87|1.0   0 1.0|   0     0 |           | 11   32    0   14    0
Apr 27 05:39:43 ubuntu dstat.sh[66884]: 27-04 05:39:43| 16   2  80   1   0|1444M  674M  178M 5433M|9327B 6707B|   0  2643k|   0   159 |2393  2962 |2.34 1.62 0.87|1.0   0   0|   0     0 |           | 11   32    0   15    0
Apr 27 05:39:44 ubuntu dstat.sh[66884]: 27-04 05:39:44| 19   8  72   0   0|1459M  659M  178M 5433M|2401B    0 |   0   156k|   0  10.0 |2538  1759 |2.24 1.61 0.88|1.0   0  61|   0     0 |           | 11   32    0   15    0
Apr 27 05:39:45 ubuntu dstat.sh[66884]: 27-04 05:39:45| 18   2  78   0   0|1472M  647M  178M 5433M|8058B 5767B|   0   580k|   0  5.00 |2078  2015 |2.24 1.61 0.88|2.0   0   0|   0     0 |           | 11   33    0   15    0
Apr 27 05:39:46 ubuntu dstat.sh[66884]: 27-04 05:39:46| 18   6  76   0   0|1428M  690M  178M 5433M|7444B 4773B|   0     0 |   0     0 |3236  3146 |2.24 1.61 0.88|1.0   0  43|   0     0 |           | 11   32    0   16    0
Apr 27 05:39:47 ubuntu dstat.sh[66884]: 27-04 05:39:47| 19   3  78   0   0|1438M  680M  178M 5433M|4927B 2438B|   0    88k|   0  4.01 |1581  1129 |2.24 1.61 0.88|1.0   0   0|   0     0 |           | 11   33    0   16    0
Apr 27 05:39:48 ubuntu dstat.sh[66884]: 27-04 05:39:48| 18   2  78   0   0|1438M  680M  178M 5433M|  11k 8518B|   0   200k|   0  25.0 |3707  4736 |2.24 1.61 0.88|1.0   0   0|   0     0 |           | 11   32    0   17    0
Apr 27 05:39:49 ubuntu dstat.sh[66884]: 27-04 05:39:49| 11  19  69   0   0|1411M  707M  178M 5433M|1804B    0 |   0   325k|   0  17.0 |4633  3024 |2.06 1.59 0.87|1.0   0 253|   0     0 |           | 11   32    0   17    0
Apr 27 05:39:50 ubuntu dstat.sh[66884]: 27-04 05:39:50| 11  25  63   0   0|1385M  733M  178M 5433M|1982B    0 |   0   645k|   0  65.1 |5823  4369 |2.06 1.59 0.87|2.0   0 440|   0     0 |           | 11   32    0   19    0
Apr 27 05:39:51 ubuntu dstat.sh[66884]: 27-04 05:39:51| 60  15  25   0   0|1513M  604M  178M 5434M|2393B    0 |   0   794k|   0  51.9 |4560  2984 |2.06 1.59 0.87|3.0   0 108|   0     0 |           | 11   32    0   23    0
Apr 27 05:39:52 ubuntu dstat.sh[66884]: 27-04 05:39:52| 65  10  24   0   0|1684M  430M  178M 5436M|3425B   42B|   0  2595k|   0  93.0 |3965  1783 |2.06 1.59 0.87|3.0   0   0|   0     0 |           | 11   32    0   23    0
