Sep 20 18:26:08 jammy-provider-cloud-0000007676 systemd[1]: Started Devstack devstack@dstat.service.
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 20 18:32:15 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:15|  4   0  94   0   0|4353M  230M  176M 3004M|7397B 1620B|  20k  140k|2.00  12.0 |1323  2064 |0.88 1.30 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:16 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:16|  6   2  92   0   0|4353M  230M  176M 3004M|6885B 1694B|   0   140k|   0  15.0 |2155  3810 |0.88 1.30 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4    8    0
Sep 20 18:32:17 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:17|  3   1  95   0   0|4353M  230M  176M 3004M|5559B 1552B|   0     0 |   0     0 |1303  2071 |0.81 1.28 0.86|2.0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:18 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:18|  4   3  92   0   0|4357M  226M  176M 3004M|7805B 1662B|   0   108M|   0   663 |3028  4681 |0.81 1.28 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:19 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:19|  2   1  96   0   0|4357M  226M  176M 3004M|6702B 1620B|   0  2440k|   0   123 |1134  1846 |0.81 1.28 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:20 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:20|  2   0  96   0   0|4357M  226M  176M 3004M|5934B 1662B|   0    36k|   0  4.00 |1104  1767 |0.81 1.28 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:21 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:21|  2   1  96   0   0|4357M  226M  176M 3004M|6140B 1662B|   0     0 |   0     0 |1101  1777 |0.81 1.28 0.86|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:22 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:22|  2   1  95   0   0|4357M  226M  176M 3004M|5695B 1620B|   0    76k|   0  10.0 |1287  2106 |0.75 1.26 0.85|  0   0 2.0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:23 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:23|  2   1  95   0   0|4357M  226M  176M 3004M|6587B 1620B|4096B 2544k|1.00  35.0 |1264  2207 |0.75 1.26 0.85|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:24 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:24|  3   0  95   0   0|4357M  226M  176M 3004M|8681B 1532B|   0   276k|   0  13.0 |1226  2133 |0.75 1.26 0.85|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:25 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:25|  1   1  96   0   0|4357M  226M  176M 3004M|7364B 1694B|   0    44k|   0  1.00 |1079  1803 |0.75 1.26 0.85|  0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:26 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:26|  1   0  96   0   0|4357M  226M  176M 3004M|7617B 1620B|   0   204k|   0  15.0 |1091  1823 |0.75 1.26 0.85|2.0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:27 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:27|  1   1  96   0   0|4357M  226M  176M 3004M|8560B 1459B|   0    80k|   0  9.00 |1049  1821 |0.69 1.24 0.85|1.0   0   0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:28 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:28|  5   1  93   0   0|4358M  225M  176M 3004M| 108k 1728B| 236k    0 |7.00     0 |1098  1745 |0.69 1.24 0.85|  0   0 4.0|   0     0 |   0     0 | 18  299    4   10    0
Sep 20 18:32:29 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:32:29|  9   6  84   0   0|4366M  216M  176M 3005M| 339k 9918B| 220k  332k|11.0  5.00 |1722  2332 |0.69 1.24 0.85|1.0   0  34|   0     0 |   0     0 | 18  299    4   10    0
