Apr 01 18:24:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 18:25:00 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 18:25:00 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 18:26:42 ubuntu dstat.sh[65024]: 01-04 18:26:42| 23  10  66   0   0|1379M  853M  171M 5332M|9672B 4839B|   0   301k|   0  33.1 |3885  3832 |2.85 1.61 0.82|2.0   0 136|   0     0 |           | 11   34    0   58    0
Apr 01 18:26:43 ubuntu dstat.sh[65024]: 01-04 18:26:43| 38   6  55   0   0|1428M  803M  171M 5332M|5443B 2310B|   0   112k|   0  7.99 |2478  1317 |2.85 1.61 0.82|  0   0   0|   0     0 |           | 11   35    1   58    0
Apr 01 18:26:44 ubuntu dstat.sh[65024]: 01-04 18:26:44| 19   2  78   0   0|1428M  803M  171M 5332M|  14k   11k|   0   893k|   0  62.1 |2968  3384 |2.85 1.61 0.82|1.0   0   0|   0     0 |           | 11   36    0   58    0
Apr 01 18:26:45 ubuntu dstat.sh[65024]: 01-04 18:26:45| 23   6  69   0   0|1397M  835M  171M 5332M|  12k 8184B|   0    68k|   0  6.00 |4014  4702 |2.85 1.61 0.82|2.0   0  34|   0     0 |           | 11   34    0   57    1
Apr 01 18:26:46 ubuntu dstat.sh[65024]: 01-04 18:26:46| 36  11  52   0   0|1407M  825M  171M 5332M|5192B 2133B|   0  8177B|   0  2.00 |3441  1980 |2.78 1.61 0.82|2.0   0 104|   0     0 |           | 11   35    0   58    0
Apr 01 18:26:47 ubuntu dstat.sh[65024]: 01-04 18:26:47| 18   2  79   0   0|1422M  809M  171M 5332M|  11k 8379B|   0     0 |   0     0 |1875  1594 |2.78 1.61 0.82|  0   0   0|   0     0 |           | 11   36    0   58    0
Apr 01 18:26:48 ubuntu dstat.sh[65024]: 01-04 18:26:48| 25   7  66   0   0|1437M  795M  171M 5332M|  12k 8382B|   0   280k|   0  26.0 |3926  4134 |2.78 1.61 0.82|1.0   0  62|   0     0 |           | 11   35    0   59    0
Apr 01 18:26:49 ubuntu dstat.sh[65024]: 01-04 18:26:49| 30   6  64   0   0|1446M  785M  171M 5332M|8022B 4732B|   0  1939k|   0   124 |3038  3049 |2.78 1.61 0.82|1.0   0 5.0|   0     0 |           | 11   35    0   59    0
Apr 01 18:26:50 ubuntu dstat.sh[65024]: 01-04 18:26:50| 28   5  67   0   0|1447M  785M  171M 5332M|  10k 6674B|   0     0 |   0     0 |2192  1527 |2.78 1.61 0.82|1.0   0   0|   0     0 |           | 11   35    1   59    0
Apr 01 18:26:51 ubuntu dstat.sh[65024]: 01-04 18:26:51| 17   3  79   0   0|1449M  783M  171M 5332M|  16k   11k|   0    72k|   0  7.02 |3285  4041 |2.72 1.62 0.83|2.0   0   0|   0     0 |           | 11   36    0   59    0
Apr 01 18:26:52 ubuntu dstat.sh[65024]: 01-04 18:26:52| 25   6  68   0   0|1446M  785M  171M 5332M|  13k 7133B|   0     0 |   0     0 |3707  3929 |2.72 1.62 0.83|3.0   0  44|   0     0 |           | 11   35    0   60    0
Apr 01 18:26:53 ubuntu dstat.sh[65024]: 01-04 18:26:53| 32   6  61   0   0|1448M  783M  171M 5332M|8213B 4640B|   0   288k|   0  27.0 |3029  2348 |2.72 1.62 0.83|2.0   0 5.0|   0     0 |           | 11   35    0   55    0
Apr 01 18:26:54 ubuntu dstat.sh[65024]: 01-04 18:26:54| 20   3  74   0   0|1467M  764M  171M 5333M|  11k 8155B|   0  2347k|   0   128 |2554  2365 |2.72 1.62 0.83|  0   0   0|   0     0 |           | 11   36    0   55    0
Apr 01 18:26:55 ubuntu dstat.sh[65024]: 01-04 18:26:55| 17   3  81   0   0|1466M  765M  171M 5333M|  14k   10k|   0   108k|   0  7.02 |3310  4077 |2.72 1.62 0.83|1.0   0   0|   0     0 |           | 11   36    0   55    0
Apr 01 18:26:56 ubuntu dstat.sh[65024]: 01-04 18:26:56| 21  13  64   0   0|1352M  879M  171M 5333M|  11k 6358B|   0   344k|   0  35.0 |5427  5639 |2.58 1.61 0.83|4.0   0 246|   0     0 |           | 11   34    0   57    0
Apr 01 18:26:57 ubuntu dstat.sh[65024]: 01-04 18:26:57| 22   4  73   0   0|1422M  809M  171M 5333M|3658B  754B|   0   180k|   0  7.98 |1902  1466 |2.58 1.61 0.83|1.0   0  36|   0     0 |           | 11   34    0   55    0
Apr 01 18:26:58 ubuntu dstat.sh[65024]: 01-04 18:26:58|  7   1  92   0   0|1412M  819M  171M 5333M|9792B 6276B|   0   512k|   0  32.0 |1385  1683 |2.58 1.61 0.83|2.0   0   0|   0     0 |           | 11   35    0   55    0
Apr 01 18:26:59 ubuntu dstat.sh[65024]: 01-04 18:26:59| 10   1  87   0   0|1404M  827M  171M 5333M|8560B 5941B|   0   264k|   0  44.0 |2440  3003 |2.58 1.61 0.83|1.0   0   0|   0     0 |           | 11   35    0   55    0
Apr 01 18:27:00 ubuntu dstat.sh[65024]: 01-04 18:27:00| 12   8  78   0   0|1353M  878M  171M 5333M|6416B 2803B|   0   136k|   0  16.0 |2988  2577 |2.58 1.61 0.83|1.0   0 116|   0     0 |           | 11   34    0   56    0
Apr 01 18:27:01 ubuntu dstat.sh[65024]: 01-04 18:27:01| 14  13  70   0   0|1373M  858M  171M 5333M|4590B 1457B|   0    16k|   0  4.00 |3475  2318 |2.53 1.62 0.84|1.0   0 168|   0     0 |           | 11   34    0   51    0
Apr 01 18:27:02 ubuntu dstat.sh[65024]: 01-04 18:27:02| 11   2  88   0   0|1395M  836M  171M 5333M|6009B 3467B|   0   300k|   0  19.0 |1329  1280 |2.53 1.62 0.84|  0   0 1.0|   0     0 |           | 11   35    0   51    0
Apr 01 18:27:03 ubuntu dstat.sh[65024]: 01-04 18:27:03| 12   2  85   0   0|1388M  843M  171M 5333M|  10k 6342B|   0  1105k|   0  39.0 |2246  2725 |2.53 1.62 0.84|1.0   0   0|   0     0 |           | 11   35    0   51    0
Apr 01 18:27:04 ubuntu dstat.sh[65024]: 01-04 18:27:04| 13   5  81   0   0|1354M  877M  171M 5333M|9163B 5327B|   0    40k|   0  3.00 |3048  3108 |2.53 1.62 0.84|1.0   0  46|   0     0 |           | 11   34    0   52    0
Apr 01 18:27:05 ubuntu dstat.sh[65024]: 01-04 18:27:05| 20   3  75   0   0|1412M  819M  171M 5333M|5027B 1738B|   0   100k|   0  3.99 |1700  1195 |2.53 1.62 0.84|  0   0   0|   0     0 |           | 11   34    1   47    0
Apr 01 18:27:06 ubuntu dstat.sh[65024]: 01-04 18:27:06|  8   1  91   0   0|1401M  830M  171M 5333M|9824B 6247B|   0  8191B|   0  2.00 |1320  1445 |2.33 1.59 0.83|1.0   0   0|   0     0 |           | 11   35    0   47    0
Apr 01 18:27:07 ubuntu dstat.sh[65024]: 01-04 18:27:07|  8   2  88   0   0|1392M  839M  171M 5333M|9348B 6712B|   0     0 |   0     0 |2678  3443 |2.33 1.59 0.83|  0   0   0|   0     0 |           | 11   35    0   47    0
Apr 01 18:27:08 ubuntu dstat.sh[65024]: 01-04 18:27:08| 12   2  86   0   0|1347M  884M  171M 5333M|9252B 5542B|   0   116k|   0  12.0 |2479  3121 |2.33 1.59 0.83|1.0   0 8.0|   0     0 |           | 11   34    0   47    0
Apr 01 18:27:09 ubuntu dstat.sh[65024]: 01-04 18:27:09|  9  22  67   0   0|1341M  890M  171M 5333M|4437B 1661B|   0  4094B|   0  1.00 |5695  4075 |2.33 1.59 0.83|1.0   0 422|   0     0 |           | 11   34    0   45    0
Apr 01 18:27:10 ubuntu dstat.sh[65024]: 01-04 18:27:10| 35  14  50   0   0|1399M  831M  171M 5333M|4101B 1459B|   0  2122k|   0   186 |4254  3087 |2.33 1.59 0.83|2.0   0 196|   0     0 |           | 11   34    0   47    0
Apr 01 18:27:11 ubuntu dstat.sh[65024]: 01-04 18:27:11| 41   6  47   4   0|1475M  751M  171M 5336M|4175B 1458B|   0  9036k|   0   765 |6148  8515 |2.30 1.60 0.84|2.0   0  44|   0     0 |           | 11   38    0   47    0
Apr 01 18:27:12 ubuntu dstat.sh[65024]: 01-04 18:27:12| 36   8  41  13   0|1482M  739M  172M 5341M|3918B 1458B|   0    41M|   0  3700 |  16k   30k|2.30 1.60 0.84|1.0 2.0 101|   0     0 |           | 11   38    0   47    0
Apr 01 18:27:13 ubuntu dstat.sh[65024]: 01-04 18:27:13| 39   9  42   8   0|1461M  759M  173M 5341M|4453B 1456B|   0    29M|   0  2674 |  13k   22k|2.30 1.60 0.84|2.0 1.0  34|   0     0 |           | 11   34    0   47    0
Apr 01 18:27:14 ubuntu dstat.sh[65024]: 01-04 18:27:14| 44   6  49   0   0|1505M  715M  173M 5341M|4173B 1512B|   0  2021k|   0   103 |2974  1775 |2.30 1.60 0.84|3.0   0 1.0|   0     0 |           | 11   34    0   43    0
Apr 01 18:27:15 ubuntu dstat.sh[65024]: 01-04 18:27:15| 36  10  44   8   0|1527M  692M  173M 5341M|4462B 1459B|   0    20M|   0  2729 |  15k   27k|2.30 1.60 0.84|2.0 1.0 3.0|   0     0 |           | 11   36    0   43    0
Apr 01 18:27:16 ubuntu dstat.sh[65024]: 01-04 18:27:16| 31   8  58   1   0|1412M  807M  173M 5342M|4935B 1402B|   0  2701k|   0   263 |4245  4322 |2.44 1.64 0.86|1.0   0  99|   0     0 |           | 11   34    0   43    0
Apr 01 18:27:17 ubuntu dstat.sh[65024]: 01-04 18:27:17| 22   4  73   0   0|1466M  753M  173M 5342M|5229B 1456B|   0   731k|   0  43.9 |1947  1513 |2.44 1.64 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   43    0
Apr 01 18:27:18 ubuntu dstat.sh[65024]: 01-04 18:27:18| 23   4  72   1   0|1422M  796M  173M 5342M|5189B 1461B|   0  6991k|   0   372 |2606  2915 |2.44 1.64 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   39    0
Apr 01 18:27:19 ubuntu dstat.sh[65024]: 01-04 18:27:19| 22   4  74   0   0|1444M  775M  173M 5342M|5325B 1455B|   0     0 |   0     0 |1853  1218 |2.44 1.64 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   39    0
Apr 01 18:27:20 ubuntu dstat.sh[65024]: 01-04 18:27:20| 23   3  73   0   0|1411M  808M  173M 5342M|5580B 1620B|   0    16k|   0  2.00 |1794  1194 |2.44 1.64 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   39    0
Apr 01 18:27:21 ubuntu dstat.sh[65024]: 01-04 18:27:21| 21   5  73   0   0|1429M  790M  173M 5342M|5354B 1569B|   0     0 |   0     0 |1837  1219 |2.32 1.62 0.86|1.0   0 2.0|   0     0 |           | 11   34    0   39    0
Apr 01 18:27:22 ubuntu dstat.sh[65024]: 01-04 18:27:22| 23   3  74   0   0|1414M  805M  173M 5342M|4473B 1512B|   0     0 |   0     0 |1740  1143 |2.32 1.62 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   37    0
Apr 01 18:27:23 ubuntu dstat.sh[65024]: 01-04 18:27:23| 21   5  74   0   0|1458M  761M  173M 5342M|4859B 1714B|   0   212k|   0  2.00 |1800  1185 |2.32 1.62 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   37    0
Apr 01 18:27:24 ubuntu dstat.sh[65024]: 01-04 18:27:24| 22   3  74   0   0|1419M  800M  173M 5342M|4684B 1619B|   0  4093B|   0  1.00 |1768  1239 |2.32 1.62 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   37    0
Apr 01 18:27:25 ubuntu dstat.sh[65024]: 01-04 18:27:25| 22   4  73   0   0|1411M  807M  173M 5342M|4860B 1620B|   0   488k|   0  37.0 |2059  1838 |2.32 1.62 0.86|3.0   0 1.0|   0     0 |           | 11   34    0   37    0
Apr 01 18:27:26 ubuntu dstat.sh[65024]: 01-04 18:27:26| 23   3  73   0   0|1430M  789M  173M 5342M|4580B 1621B|   0     0 |   0     0 |1789  1108 |2.22 1.61 0.86|3.0   0 2.0|   0     0 |           | 11   34    0   33    0
Apr 01 18:27:27 ubuntu dstat.sh[65024]: 01-04 18:27:27| 23   5  72   0   0|1400M  818M  173M 5342M|4742B 1621B|   0     0 |   0     0 |1974  1353 |2.22 1.61 0.86|2.0   0 7.0|   0     0 |           | 11   34    0   33    0
Apr 01 18:27:28 ubuntu dstat.sh[65024]: 01-04 18:27:28| 23   3  74   0   0|1392M  827M  173M 5342M|4574B 1457B|   0     0 |   0     0 |1783  1257 |2.22 1.61 0.86|3.0   0 1.0|   0     0 |           | 11   34    0   33    0
Apr 01 18:27:29 ubuntu dstat.sh[65024]: 01-04 18:27:29| 22   4  73   0   0|1445M  774M  173M 5342M|4641B 1620B|   0     0 |   0     0 |1868  1335 |2.22 1.61 0.86|3.0   0 2.0|   0     0 |           | 11   34    0   33    0
Apr 01 18:27:30 ubuntu dstat.sh[65024]: 01-04 18:27:30| 13  15  71   0   0|1408M  810M  173M 5342M|4352B 1459B|   0  2314k|   0   184 |4584  3374 |2.22 1.61 0.86|3.0   0 286|   0     0 |           | 11   34    0   29    0
Apr 01 18:27:31 ubuntu dstat.sh[65024]: 01-04 18:27:31|  9  22  68   0   0|1395M  823M  173M 5342M|4464B 1454B|   0   978k|   0  65.8 |5501  3792 |2.12 1.60 0.86|3.0   0 350|   0     0 |           | 11   34    0   29    0
Apr 01 18:27:32 ubuntu dstat.sh[65024]: 01-04 18:27:32|  9  21  69   0   0|1395M  823M  173M 5342M|5349B 1623B|   0   192k|   0  5.01 |5187  3486 |2.12 1.60 0.86|1.0   0 277|   0     0 |           | 11   34    0   29    0
Apr 01 18:27:33 ubuntu dstat.sh[65024]: 01-04 18:27:33| 13  22  63   0   0|1381M  837M  173M 5342M|5235B 1457B|   0    92k|   0  1.00 |6511    17k|2.12 1.60 0.86|1.0   0 492|   0     0 |           | 11   34    0   30    0
Apr 01 18:27:34 ubuntu dstat.sh[65024]: 01-04 18:27:34| 22   5  74   0   0|1452M  766M  173M 5342M|5239B 1458B|   0    64k|   0  1.00 |1780  1242 |2.12 1.60 0.86|2.0   0   0|   0     0 |           | 11   34    0   21    0
Apr 01 18:27:35 ubuntu dstat.sh[65024]: 01-04 18:27:35| 22   3  72   0   0|1479M  739M  173M 5342M|6075B 1457B|   0   596k|   0  41.0 |2094  1671 |2.12 1.60 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   21    0
Apr 01 18:27:36 ubuntu dstat.sh[65024]: 01-04 18:27:36| 22   4  74   0   0|1434M  784M  173M 5342M|6701B 1459B|   0  4100B|   0  1.00 |1892  1356 |2.03 1.59 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   21    0
Apr 01 18:27:37 ubuntu dstat.sh[65024]: 01-04 18:27:37| 22   3  74   0   0|1460M  758M  173M 5342M|6081B 1458B|   0   452k|   0  86.0 |1825  1149 |2.03 1.59 0.86|3.0   0 2.0|   0     0 |           | 11   34    0   21    0
Apr 01 18:27:38 ubuntu dstat.sh[65024]: 01-04 18:27:38| 22   4  74   0   0|1489M  730M  173M 5342M|4638B 1458B|   0     0 |   0     0 |1834  1277 |2.03 1.59 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   18    0
Apr 01 18:27:39 ubuntu dstat.sh[65024]: 01-04 18:27:39| 23   4  74   0   0|1489M  729M  173M 5342M|4741B 1620B|   0    12k|   0  1.00 |1738  1118 |2.03 1.59 0.86|2.0   0 3.0|   0     0 |           | 11   34    0   18    0
Apr 01 18:27:40 ubuntu dstat.sh[65024]: 01-04 18:27:40| 22   3  73   0   0|1477M  741M  173M 5342M|4617B 1619B|   0   288k|   0  5.00 |1758  1239 |2.03 1.59 0.86|2.0   0   0|   0     0 |           | 11   34    0   18    0
Apr 01 18:27:41 ubuntu dstat.sh[65024]: 01-04 18:27:41| 23   3  73   0   0|1451M  767M  173M 5342M|4638B 1620B|   0    20k|   0  1.00 |1759  1093 |1.95 1.58 0.86|2.0   0 3.0|   0     0 |           | 11   34    0   18    0
Apr 01 18:27:42 ubuntu dstat.sh[65024]: 01-04 18:27:42| 21   5  74   0   0|1457M  761M  173M 5342M|4856B 1619B|   0  4093B|   0  1.00 |1876  1346 |1.95 1.58 0.86|2.0   0 3.0|   0     0 |           | 11   34    0   13    0
Apr 01 18:27:43 ubuntu dstat.sh[65024]: 01-04 18:27:43| 23   2  73   0   0|1409M  809M  173M 5342M|4578B 1458B|   0    12k|   0  1.00 |1763  1184 |1.95 1.58 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   13    0
Apr 01 18:27:44 ubuntu dstat.sh[65024]: 01-04 18:27:44| 21   4  73   0   0|1454M  764M  173M 5342M|4919B 1662B|   0  8191B|   0  1.00 |1853  1357 |1.95 1.58 0.86|2.0   0 2.0|   0     0 |           | 11   34    0   13    0
Apr 01 18:27:45 ubuntu dstat.sh[65024]: 01-04 18:27:45| 22   3  73   0   0|1446M  772M  173M 5342M|4755B 1457B|   0  2618k|   0  52.0 |1943  1552 |1.95 1.58 0.86|4.0   0 1.0|   0     0 |           | 11   34    0   13    0
Apr 01 18:27:46 ubuntu dstat.sh[65024]: 01-04 18:27:46| 22   4  74   0   0|1478M  741M  173M 5342M|5322B 1460B|   0     0 |   0     0 |1809  1249 |1.87 1.57 0.86|2.0   0   0|   0     0 |           | 11   34    0   11    0
Apr 01 18:27:47 ubuntu dstat.sh[65024]: 01-04 18:27:47| 23   3  74   0   0|1453M  765M  173M 5342M|4460B 1459B|   0   236k|   0  34.0 |1787  1090 |1.87 1.57 0.86|3.0   0 3.0|   0     0 |           | 11   34    0   11    0
Apr 01 18:27:48 ubuntu dstat.sh[65024]: 01-04 18:27:48| 21   4  74   0   0|1438M  780M  173M 5342M|4866B 1619B|   0    16k|   0  2.00 |1787  1356 |1.87 1.57 0.86|2.0   0 1.0|   0     0 |           | 11   34    0   11    0
Apr 01 18:27:49 ubuntu dstat.sh[65024]: 01-04 18:27:49| 21   4  73   0   0|1462M  756M  173M 5342M|4619B 1620B|   0     0 |   0     0 |1720  1197 |1.87 1.57 0.86|2.0   0   0|   0     0 |           | 11   34    0   11    0
Apr 01 18:27:50 ubuntu dstat.sh[65024]: 01-04 18:27:50| 22   3  74   0   0|1478M  740M  173M 5342M|5243B 1459B|   0    76k|   0  3.00 |1722  1097 |1.87 1.57 0.86|2.0   0 2.0|   0     0 |           | 11   34    0    9    0
Apr 01 18:27:51 ubuntu dstat.sh[65024]: 01-04 18:27:51| 20   5  74   0   0|1503M  715M  173M 5342M|5956B 1620B|   0     0 |   0     0 |1841  1382 |1.80 1.56 0.86|2.0   0 1.0|   0     0 |           | 11   34    0    9    0
Apr 01 18:27:52 ubuntu dstat.sh[65024]: 01-04 18:27:52| 22   4  73   0   0|1483M  735M  173M 5342M|6331B 1459B|   0    24k|   0  1.00 |1801  1205 |1.80 1.56 0.86|2.0   0 2.0|   0     0 |           | 11   34    0    9    0
Apr 01 18:27:53 ubuntu dstat.sh[65024]: 01-04 18:27:53| 22   4  74   0   0|1516M  702M  173M 5342M|5762B 1620B|   0     0 |   0     0 |1739  1075 |1.80 1.56 0.86|2.0   0 2.0|   0     0 |           | 11   34    0    9    0
Apr 01 18:27:54 ubuntu dstat.sh[65024]: 01-04 18:27:54| 18  10  72   0   0|1482M  736M  173M 5342M|4655B 1513B|   0    68k|   0  5.00 |2837  1834 |1.80 1.56 0.86|1.0   0 111|   0     0 |           | 11   34    0    7    0
Apr 01 18:27:55 ubuntu dstat.sh[65024]: 01-04 18:27:55|  9  21  67   0   0|1444M  774M  173M 5342M|5086B 1616B|   0   666k|   0  41.9 |5467  4164 |1.80 1.56 0.86|1.0   0 348|   0     0 |           | 11   34    0    7    0
Apr 01 18:27:56 ubuntu dstat.sh[65024]: 01-04 18:27:56| 21   4  73   0   0|1517M  701M  173M 5342M|5411B 1566B|   0    60k|   0  1.00 |1827  1264 |1.74 1.55 0.86|1.0   0   0|   0     0 |           | 11   34    0    7    0
Apr 01 18:27:57 ubuntu dstat.sh[65024]: 01-04 18:27:57| 23   3  74   0   0|1421M  797M  173M 5342M|5171B 1620B|   0     0 |   0     0 |1750  1004 |1.74 1.55 0.86|1.0   0 9.0|   0     0 |           | 11   34    0    7    0
Apr 01 18:27:58 ubuntu dstat.sh[65024]: 01-04 18:27:58| 22   4  74   0   0|1428M  789M  173M 5342M|4741B 1620B|   0     0 |   0     0 |1863  1327 |1.74 1.55 0.86|1.0   0   0|   0     0 |           | 11   34    0    7    0
Apr 01 18:27:59 ubuntu dstat.sh[65024]: 01-04 18:27:59| 21   9  70   0   0|1363M  854M  173M 5343M|4872B 1624B|  40k    0 |2.00     0 |2834  1938 |1.74 1.55 0.86|1.0   0 140|   0     0 |           | 11   34    0    5    0
Apr 01 18:28:00 ubuntu dstat.sh[65024]: 01-04 18:28:00|  7  22  69   0   0|1349M  869M  173M 5343M|4934B 1457B|   0   256k|   0  6.99 |5288  3705 |1.74 1.55 0.86|2.0   0 322|   0     0 |           | 11   34    0    5    0
Apr 01 18:28:01 ubuntu dstat.sh[65024]: 01-04 18:28:01|  8  22  68   0   0|1334M  883M  173M 5343M|4591B 1187B|   0   583k|   0  53.9 |5346  3748 |1.68 1.54 0.86|1.0   0 341|   0     0 |           | 11   34    0    5    0
Apr 01 18:28:02 ubuntu dstat.sh[65024]: 01-04 18:28:02|  8  22  68   0   0|1327M  890M  173M 5343M|3277B  812B|   0   188k|   0  3.01 |5204  3675 |1.68 1.54 0.86|1.0   0 338|   0     0 |           | 11   34    0    5    0
Apr 01 18:28:03 ubuntu dstat.sh[65024]: 01-04 18:28:03|  8  22  67   0   0|1330M  887M  173M 5343M|4900B 1564B|   0  2801k|   0   115 |5646  4303 |1.68 1.54 0.86|2.0   0 339|   0     0 |           | 11   34    0    4    0
Apr 01 18:28:04 ubuntu dstat.sh[65024]: 01-04 18:28:04|  8  23  68   0   0|1320M  897M  173M 5343M|4837B 1514B|   0   921k|   0  10.0 |5402  3785 |1.68 1.54 0.86|1.0   0 350|   0     0 |           | 11   34    0    4    0
Apr 01 18:28:05 ubuntu dstat.sh[65024]: 01-04 18:28:05|  9  22  68   0   0|1318M  899M  173M 5343M|4976B 1608B|   0  1768k|   0  54.0 |6293  5203 |1.68 1.54 0.86|2.0   0 497|   0     0 |           | 11   34    0    4    0
Apr 01 18:28:06 ubuntu dstat.sh[65024]: 01-04 18:28:06|  8  21  68   0   0|1312M  905M  173M 5343M|5189B 1456B|   0   723k|   0  14.0 |5142  3439 |1.54 1.52 0.86|2.0   0 296|   0     0 |           | 11   34    0    4    0
Apr 01 18:28:07 ubuntu dstat.sh[65024]: 01-04 18:28:07|  7  22  69   0   0|1319M  899M  173M 5343M|4092B  972B|   0   112k|   0  4.00 |5054  3386 |1.54 1.52 0.86|1.0   0 288|   0     0 |           | 11   34    0    3    0
Apr 01 18:28:08 ubuntu dstat.sh[65024]: 01-04 18:28:08|  8  21  69   0   0|1327M  891M  173M 5343M|4592B 1069B|   0   168k|   0  6.01 |5492  3887 |1.54 1.52 0.86|1.0   0 360|   0     0 |           | 11   34    0    3    0
Apr 01 18:28:09 ubuntu dstat.sh[65024]: 01-04 18:28:09|  9  22  68   0   0|1322M  895M  173M 5343M|4352B 1512B|   0   328k|   0  15.0 |6124  4694 |1.54 1.52 0.86|1.0   0 476|   0     0 |           | 11   34    0    3    0
Apr 01 18:28:10 ubuntu dstat.sh[65024]: 01-04 18:28:10|  8  21  69   0   0|1314M  903M  173M 5343M|4558B 1619B|   0    32k|   0  8.00 |5535  3932 |1.54 1.52 0.86|1.0   0 372|   0     0 |           | 11   34    0    3    0
Apr 01 18:28:11 ubuntu dstat.sh[65024]: 01-04 18:28:11| 22  27  50   0   0|1308M  909M  173M 5343M|4398B 1620B|   0   788k|   0  38.0 |7116  6423 |1.58 1.53 0.87|3.0   0 709|   0     0 |           | 11   34    0    4    0
Apr 01 18:28:12 ubuntu dstat.sh[65024]: 01-04 18:28:12| 62  15  21   0   0|1480M  737M  174M 5343M|4522B 1509B|   0   746k|   0  39.9 |4473  3214 |1.58 1.53 0.87|3.0   0 213|   0     0 |           | 11   34    0    7    0
Apr 01 18:28:13 ubuntu dstat.sh[65024]: 01-04 18:28:13| 54  12  26   8   0|1583M  624M  174M 5352M|4561B 1620B| 372k   42M|3.00  2907 |  12k   23k|1.58 1.53 0.87|7.0   0  70|   0     0 |           | 11   40    0    7    0
Apr 01 18:28:14 ubuntu dstat.sh[65024]: 01-04 18:28:14| 42  13  32  14   0|1543M  650M  175M 5364M|4505B 1622B|   0    90M|   0  6667 |  23k   46k|1.58 1.53 0.87|5.0 1.0 181|   0     0 |           | 11   38    0    9    0
Apr 01 18:28:15 ubuntu dstat.sh[65024]: 01-04 18:28:15| 36   9  39  14   0|1566M  615M  175M 5375M|6652B 3588B|   0    79M|   0  6473 |  22k   43k|1.58 1.53 0.87|3.0   0  66|   0     0 |           | 11   39    0    9    0
Apr 01 18:28:16 ubuntu dstat.sh[65024]: 01-04 18:28:16| 34  17  38  10   0|1544M  631M  176M 5381M|9953B 6264B| 256k   77M|2.00  5479 |  19k   38k|1.69 1.55 0.88|1.0   0 229|   0     0 |           | 11   37    0    9    0
Apr 01 18:28:17 ubuntu dstat.sh[65024]: 01-04 18:28:17| 36  22  33   9   0|1537M  630M  176M 5388M|7781B 3749B| 728k   30M|18.0  2643 |  16k   30k|1.69 1.55 0.88|7.0   0 307|   0     0 |           | 11   36    0   10    0
Apr 01 18:28:18 ubuntu dstat.sh[65024]: 01-04 18:28:18| 40  17  33   8   0|1542M  622M  176M 5391M|4457B 1458B| 924k   54M|14.0  4181 |  16k   31k|1.69 1.55 0.88|1.0 1.0 185|   0     0 |           | 11   36    0   10    0
Apr 01 18:28:19 ubuntu dstat.sh[65024]: 01-04 18:28:19| 18   7  58  12   0|1548M  614M  176M 5393M|  10k 6543B|   0    58M|   0  4848 |  18k   35k|1.69 1.55 0.88|2.0   0  42|   0     0 |           | 11   37    0   10    0
Apr 01 18:28:20 ubuntu dstat.sh[65024]: 01-04 18:28:20| 27   7  52  11   0|1540M  621M  177M 5393M|9400B 5967B|   0    41M|   0  3623 |  16k   30k|1.69 1.55 0.88|3.0 1.0  30|   0     0 |           | 11   37    0   10    0
Apr 01 18:28:21 ubuntu dstat.sh[65024]: 01-04 18:28:21| 21   8  57  12   0|1534M  625M  177M 5394M|8220B 4656B|   0    68M|   0  5456 |  20k   38k|1.80 1.58 0.89|1.0   0  33|   0     0 |           | 11   37    0   10    0
