May 20 08:20:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 08:20:29 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 08:20:29 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 08:22:13 ubuntu dstat.sh[64862]: 20-05 08:22:13| 34   7  59   0   0|1387M  806M  173M 5367M|  15k   12k|   0   239k|   0  21.9 |5846  7112 |2.58 1.42 0.71|2.0   0  48|   0     0 |           | 11   32    1   62    0
May 20 08:22:14 ubuntu dstat.sh[64862]: 20-05 08:22:14| 40   6  52   0   0|1475M  718M  173M 5367M|7654B 5549B|   0  1875k|   0   103 |2944  1889 |2.58 1.42 0.71|  0   0 1.0|   0     0 |           | 11   34    1   62    0
May 20 08:22:15 ubuntu dstat.sh[64862]: 20-05 08:22:15| 33   4  63   0   0|1474M  719M  173M 5367M|  23k   18k|   0   232k|   0  22.0 |6009  7730 |2.58 1.42 0.71|1.0   0   0|   0     0 |           | 11   33    1   63    0
May 20 08:22:16 ubuntu dstat.sh[64862]: 20-05 08:22:16| 31  14  53   0   0|1455M  738M  173M 5367M|6981B 2749B|   0   212k|   0  22.0 |4821  4225 |2.53 1.43 0.72|1.0   0 282|   0     0 |           | 11   32    1   64    0
May 20 08:22:17 ubuntu dstat.sh[64862]: 20-05 08:22:17| 17   3  80   0   0|1459M  734M  173M 5367M|  12k 9764B|   0   156k|   0  6.01 |2602  2826 |2.53 1.43 0.72|  0   0   0|   0     0 |           | 11   33    1   58    0
May 20 08:22:18 ubuntu dstat.sh[64862]: 20-05 08:22:18| 13  10  76   0   0|1406M  787M  173M 5367M|8174B 4182B|   0   236k|   0  24.0 |3946  3638 |2.53 1.43 0.72|1.0   0 145|   0     0 |           | 11   32    1   59    0
May 20 08:22:19 ubuntu dstat.sh[64862]: 20-05 08:22:19| 16  12  71   0   0|1410M  784M  173M 5367M|5237B 1667B|   0   161k|   0  12.0 |3139  2149 |2.53 1.43 0.72|1.0   0 139|   0     0 |           | 11   32    1   59    0
May 20 08:22:20 ubuntu dstat.sh[64862]: 20-05 08:22:20| 18   2  79   0   0|1426M  767M  173M 5367M|  10k 7102B|   0   140k|   0  6.98 |1916  1664 |2.53 1.43 0.72|1.0   0   0|   0     0 |           | 11   33    1   59    0
May 20 08:22:21 ubuntu dstat.sh[64862]: 20-05 08:22:21| 18   6  75   0   0|1388M  805M  173M 5367M|9888B 6671B|   0   228k|   0  13.0 |3695  3880 |2.33 1.41 0.72|2.0   0  46|   0     0 |           | 11   32    1   57    0
May 20 08:22:22 ubuntu dstat.sh[64862]: 20-05 08:22:22| 20   3  76   0   0|1402M  791M  173M 5367M|6106B 3584B|   0    92k|   0  8.00 |1864  1411 |2.33 1.41 0.72|  0   0   0|   0     0 |           | 11   33    1   57    0
May 20 08:22:23 ubuntu dstat.sh[64862]: 20-05 08:22:23| 17   2  79   0   0|1396M  797M  173M 5367M|  14k   10k|   0   176k|   0  18.0 |3636  4596 |2.33 1.41 0.72|1.0   0   0|   0     0 |           | 11   33    1   57    0
May 20 08:22:24 ubuntu dstat.sh[64862]: 20-05 08:22:24| 16  10  71   0   0|1373M  820M  173M 5367M|8119B 4770B|   0   208k|   0  20.0 |4348  4134 |2.33 1.41 0.72|1.0   0 136|   0     0 |           | 11   32    1   57    0
May 20 08:22:25 ubuntu dstat.sh[64862]: 20-05 08:22:25|  9  24  66   0   0|1354M  839M  173M 5367M|5113B 1611B|   0   204k|   0  11.0 |5533  3820 |2.33 1.41 0.72|3.0   0 399|   0     0 |           | 11   32    1   57    0
May 20 08:22:26 ubuntu dstat.sh[64862]: 20-05 08:22:26| 40  11  48   0   0|1421M  772M  173M 5367M|4976B 1619B|   0   372k|   0  24.0 |3727  2554 |2.30 1.42 0.73|2.0   0  93|   0     0 |           | 11   32    1   56    0
May 20 08:22:27 ubuntu dstat.sh[64862]: 20-05 08:22:27| 39   6  47   6   0|1481M  707M  174M 5371M|4550B 1616B|   0    12M|   0  1155 |7274    12k|2.30 1.42 0.73|2.0 1.0  62|   0     0 |           | 11   36    1   56    0
May 20 08:22:28 ubuntu dstat.sh[64862]: 20-05 08:22:28| 36   8  41  13   0|1457M  727M  174M 5375M|4392B 1663B|   0    47M|   0  3883 |  15k   29k|2.30 1.42 0.73|3.0   0  85|   0     0 |           | 11   36    1   56    0
May 20 08:22:29 ubuntu dstat.sh[64862]: 20-05 08:22:29| 38   8  43   8   0|1448M  735M  174M 5375M|5278B 1620B|   0    25M|   0  2284 |  11k   19k|2.30 1.42 0.73|2.0   0  31|   0     0 |           | 11   32    1   56    0
May 20 08:22:30 ubuntu dstat.sh[64862]: 20-05 08:22:30| 44   8  45   2   0|1486M  697M  174M 5375M|5474B 1692B|   0    14M|   0   826 |4636  5456 |2.30 1.42 0.73|3.0   0 1.0|   0     0 |           | 11   32    1   51    0
May 20 08:22:31 ubuntu dstat.sh[64862]: 20-05 08:22:31| 37   9  44   9   0|1543M  639M  175M 5376M|5138B 1538B|   0    12M|   0  2122 |  14k   23k|2.20 1.41 0.73|2.0 1.0 3.0|   0     0 |           | 11   34    1   51    0
May 20 08:22:32 ubuntu dstat.sh[64862]: 20-05 08:22:32| 33   9  53   2   0|1428M  754M  175M 5376M|4524B 1688B|   0    10M|   0   860 |6164  8458 |2.20 1.41 0.73|1.0   0  99|   0     0 |           | 11   32    1   51    0
May 20 08:22:33 ubuntu dstat.sh[64862]: 20-05 08:22:33| 23   3  72   0   0|1428M  754M  175M 5376M|4786B 1689B|   0  2441k|   0   131 |2182  2083 |2.20 1.41 0.73|1.0   0   0|   0     0 |           | 11   32    1   51    0
May 20 08:22:34 ubuntu dstat.sh[64862]: 20-05 08:22:34| 24   3  72   0   0|1446M  735M  175M 5376M|4111B 1537B|   0  1328k|   0  77.2 |2027  1552 |2.20 1.41 0.73|1.0   0 3.0|   0     0 |           | 11   32    1   47    0
May 20 08:22:35 ubuntu dstat.sh[64862]: 20-05 08:22:35| 22   4  72   1   0|1428M  753M  175M 5376M|5840B 1788B|   0  5247k|   0   274 |2334  2469 |2.20 1.41 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   47    0
May 20 08:22:36 ubuntu dstat.sh[64862]: 20-05 08:22:36| 23   3  74   0   0|1463M  719M  175M 5376M|4848B 1616B|   0     0 |   0     0 |1768  1137 |2.10 1.41 0.73|2.0   0 2.0|   0     0 |           | 11   32    1   47    0
May 20 08:22:37 ubuntu dstat.sh[64862]: 20-05 08:22:37| 23   4  73   0   0|1430M  752M  175M 5376M|5433B 1536B|   0     0 |   0     0 |1830  1287 |2.10 1.41 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   47    0
May 20 08:22:38 ubuntu dstat.sh[64862]: 20-05 08:22:38| 22   3  73   0   0|1452M  729M  175M 5376M|4979B 1620B|   0     0 |   0     0 |1787  1127 |2.10 1.41 0.73|1.0   0 2.0|   0     0 |           | 11   32    1   46    0
May 20 08:22:39 ubuntu dstat.sh[64862]: 20-05 08:22:39| 23   3  73   0   0|1421M  761M  175M 5376M|5161B 1620B|   0     0 |   0     0 |1707  1095 |2.10 1.41 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   46    0
May 20 08:22:40 ubuntu dstat.sh[64862]: 20-05 08:22:40| 23   3  74   0   0|1450M  732M  175M 5376M|5598B 1620B|   0  1872k|   0   196 |1889  1226 |2.10 1.41 0.73|1.0   0 2.0|   0     0 |           | 11   32    1   46    0
May 20 08:22:41 ubuntu dstat.sh[64862]: 20-05 08:22:41| 22   3  73   0   0|1414M  767M  175M 5376M|4638B 1532B|   0   116k|   0  10.0 |1885  1517 |2.01 1.40 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   46    0
May 20 08:22:42 ubuntu dstat.sh[64862]: 20-05 08:22:42| 22   4  74   0   0|1419M  762M  175M 5376M|5040B 1620B|   0   336k|   0  22.0 |1863  1438 |2.01 1.40 0.73|2.0   0 1.0|   0     0 |           | 11   32    1   41    0
May 20 08:22:43 ubuntu dstat.sh[64862]: 20-05 08:22:43| 22   3  73   0   0|1430M  752M  175M 5376M|5050B 1620B|   0     0 |   0     0 |1775  1235 |2.01 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    1   41    0
May 20 08:22:44 ubuntu dstat.sh[64862]: 20-05 08:22:44| 23   3  74   0   0|1435M  746M  175M 5376M|4742B 1621B|   0   248k|   0  52.0 |1834  1262 |2.01 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    1   41    0
May 20 08:22:45 ubuntu dstat.sh[64862]: 20-05 08:22:45| 23   3  73   0   0|1472M  709M  175M 5376M|4875B 1619B|   0     0 |   0     0 |1697  1145 |2.01 1.40 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   41    0
May 20 08:22:46 ubuntu dstat.sh[64862]: 20-05 08:22:46| 22   4  74   0   0|1469M  713M  175M 5376M|4560B 1620B|   0  4096B|   0  1.00 |1709  1171 |1.93 1.39 0.73|1.0   0   0|   0     0 |           | 11   32    1   37    0
May 20 08:22:47 ubuntu dstat.sh[64862]: 20-05 08:22:47| 23   3  74   0   0|1472M  709M  175M 5376M|3919B 1458B|   0    92k|   0  2.00 |1718  1060 |1.93 1.39 0.73|1.0   0 3.0|   0     0 |           | 11   32    1   37    0
May 20 08:22:48 ubuntu dstat.sh[64862]: 20-05 08:22:48|  8  22  70   0   0|1448M  733M  175M 5376M|4802B 1621B|   0   704k|   0  8.00 |6193  4980 |1.93 1.39 0.73|1.0   0 498|   0     0 |           | 11   32    1   37    0
May 20 08:22:49 ubuntu dstat.sh[64862]: 20-05 08:22:49|  9  21  69   0   0|1409M  772M  175M 5376M|4752B 1698B|   0   541k|   0  9.02 |6039  4613 |1.93 1.39 0.73|1.0   0 451|   0     0 |           | 11   32    1   37    0
May 20 08:22:50 ubuntu dstat.sh[64862]: 20-05 08:22:50|  9  19  70   0   0|1406M  775M  175M 5376M|4981B 1565B|   0   652k|   0  91.0 |5858  4469 |1.93 1.39 0.73|2.0   0 420|   0     0 |           | 11   32    1   35    0
May 20 08:22:51 ubuntu dstat.sh[64862]: 20-05 08:22:51| 22   3  73   0   0|1421M  759M  175M 5376M|4819B 1508B|   0   195k|   0  8.98 |1899  1592 |1.86 1.39 0.73|1.0   0   0|   0     0 |           | 11   32    1   35    0
May 20 08:22:52 ubuntu dstat.sh[64862]: 20-05 08:22:52| 23   3  74   0   0|1434M  747M  175M 5376M|4501B 1620B|   0   404k|   0  31.0 |1784  1177 |1.86 1.39 0.73|1.0   0 2.0|   0     0 |           | 11   32    1   35    0
May 20 08:22:53 ubuntu dstat.sh[64862]: 20-05 08:22:53| 22   3  74   0   0|1479M  702M  175M 5376M|5838B 1625B|   0     0 |   0     0 |1786  1222 |1.86 1.39 0.73|1.0   0 1.0|   0     0 |           | 11   32    1   35    0
May 20 08:22:54 ubuntu dstat.sh[64862]: 20-05 08:22:54| 22   3  73   0   0|1489M  692M  175M 5376M|6043B 1615B|   0    20k|   0  1.00 |1802  1118 |1.86 1.39 0.73|1.0   0 3.0|   0     0 |           | 11   32    1   31    0
May 20 08:22:55 ubuntu dstat.sh[64862]: 20-05 08:22:55| 22   4  74   0   0|1454M  727M  175M 5376M|6060B 1462B|   0  4106B|   0  1.00 |1833  1338 |1.86 1.39 0.73|2.0   0 1.0|   0     0 |           | 11   32    1   31    0
May 20 08:22:56 ubuntu dstat.sh[64862]: 20-05 08:22:56| 28   5  65   0   0|1443M  738M  175M 5376M|4784B 1615B|   0    12k|   0  1.00 |2833  4887 |2.03 1.43 0.75|2.0   0  38|   0     0 |           | 11   32    1   32    0
May 20 08:22:57 ubuntu dstat.sh[64862]: 20-05 08:22:57| 22   4  74   0   0|1419M  762M  175M 5376M|4982B 1621B|   0    44k|   0  2.00 |1836  1272 |2.03 1.43 0.75|2.0   0 1.0|   0     0 |           | 11   32    1   32    0
May 20 08:22:58 ubuntu dstat.sh[64862]: 20-05 08:22:58| 22   3  74   0   0|1441M  740M  175M 5376M|4260B 1620B|   0    48k|   0  5.00 |1750  1177 |2.03 1.43 0.75|2.0   0 2.0|   0     0 |           | 11   32    1   25    0
May 20 08:22:59 ubuntu dstat.sh[64862]: 20-05 08:22:59| 22   4  74   0   0|1447M  734M  175M 5376M|4741B 1620B|   0     0 |   0     0 |1733  1236 |2.03 1.43 0.75|2.0   0 1.0|   0     0 |           | 11   32    1   25    0
May 20 08:23:00 ubuntu dstat.sh[64862]: 20-05 08:23:00| 23   3  73   0   0|1477M  704M  175M 5376M|5289B 1618B|   0  2333k|   0  68.9 |1784  1124 |2.03 1.43 0.75|1.0   0 3.0|   0     0 |           | 11   32    1   25    0
May 20 08:23:01 ubuntu dstat.sh[64862]: 20-05 08:23:01| 22   4  73   0   0|1435M  746M  175M 5376M|4823B 1459B|   0   208k|   0  12.0 |1948  1673 |1.95 1.42 0.75|2.0   0 1.0|   0     0 |           | 11   32    1   25    0
May 20 08:23:02 ubuntu dstat.sh[64862]: 20-05 08:23:02| 22   4  73   0   0|1490M  690M  175M 5376M|5160B 1620B|   0   408k|   0  29.0 |1865  1347 |1.95 1.42 0.75|1.0   0 2.0|   0     0 |           | 11   32    1   19    0
May 20 08:23:03 ubuntu dstat.sh[64862]: 20-05 08:23:03| 23   2  73   0   0|1453M  728M  175M 5376M|4979B 1620B|   0     0 |   0     0 |1806  1252 |1.95 1.42 0.75|1.0   0 1.0|   0     0 |           | 11   32    1   19    0
May 20 08:23:04 ubuntu dstat.sh[64862]: 20-05 08:23:04| 23   4  73   0   0|1453M  728M  175M 5376M|4980B 1620B|   0  4096B|   0  1.00 |1908  1306 |1.95 1.42 0.75|1.0   0 3.0|   0     0 |           | 11   32    1   19    0
May 20 08:23:05 ubuntu dstat.sh[64862]: 20-05 08:23:05| 23   3  73   0   0|1407M  774M  175M 5376M|5130B 1456B|   0    88k|   0  1.00 |1742  1130 |1.95 1.42 0.75|1.0   0 1.0|   0     0 |           | 11   32    1   19    0
May 20 08:23:06 ubuntu dstat.sh[64862]: 20-05 08:23:06| 23   4  72   0   0|1427M  753M  175M 5376M|4995B 1696B|   0    12k|   0  1.00 |1921  1378 |1.87 1.41 0.75|1.0   0 7.0|   0     0 |           | 11   32    1   19    0
May 20 08:23:07 ubuntu dstat.sh[64862]: 20-05 08:23:07| 22   3  73   0   0|1440M  741M  175M 5376M|4440B 1620B|   0    68k|   0  2.00 |1758  1178 |1.87 1.41 0.75|2.0   0 2.0|   0     0 |           | 11   32    1   13    0
May 20 08:23:08 ubuntu dstat.sh[64862]: 20-05 08:23:08| 23   3  73   0   0|1420M  761M  175M 5376M|4693B 1663B|   0    68k|   0  4.00 |1871  1383 |1.87 1.41 0.75|1.0   0 1.0|   0     0 |           | 11   32    1   13    0
May 20 08:23:09 ubuntu dstat.sh[64862]: 20-05 08:23:09| 23   3  73   0   0|1439M  741M  175M 5376M|4278B 1500B|   0  3724k|   0   169 |1986  1832 |1.87 1.41 0.75|1.0   0 1.0|   0     0 |           | 11   32    1   13    0
May 20 08:23:10 ubuntu dstat.sh[64862]: 20-05 08:23:10| 22   4  73   0   0|1448M  733M  175M 5376M|5116B 1620B|   0   160k|   0  34.0 |1878  1380 |1.87 1.41 0.75|1.0   0   0|   0     0 |           | 11   32    1   13    0
May 20 08:23:11 ubuntu dstat.sh[64862]: 20-05 08:23:11| 22   3  73   0   0|1467M  713M  175M 5376M|4859B 1662B|   0   560k|   0  66.0 |1997  1574 |1.80 1.41 0.76|1.0   0 2.0|   0     0 |           | 11   32    1   10    0
May 20 08:23:12 ubuntu dstat.sh[64862]: 20-05 08:23:12| 11  19  69   0   0|1350M  831M  175M 5376M|4635B 1457B|   0   564k|   0  28.0 |5832  4537 |1.80 1.41 0.76|1.0   0 460|   0     0 |           | 11   32    1   10    0
May 20 08:23:13 ubuntu dstat.sh[64862]: 20-05 08:23:13| 22   4  74   0   0|1368M  813M  175M 5376M|4564B 1621B|   0    64k|   0  4.00 |1781  1233 |1.80 1.41 0.76|1.0   0   0|   0     0 |           | 11   32    1   10    0
May 20 08:23:14 ubuntu dstat.sh[64862]: 20-05 08:23:14| 24   3  73   0   0|1363M  817M  175M 5377M|4811B 1620B|   0     0 |   0     0 |1810  1089 |1.80 1.41 0.76|1.0   0  10|   0     0 |           | 11   32    1   10    0
May 20 08:23:15 ubuntu dstat.sh[64862]: 20-05 08:23:15| 22   4  74   0   0|1376M  804M  175M 5377M|4936B 1620B|   0     0 |   0     0 |1777  1269 |1.80 1.41 0.76|1.0   0   0|   0     0 |           | 11   32    1    7    0
May 20 08:23:16 ubuntu dstat.sh[64862]: 20-05 08:23:16| 18  11  70   0   0|1367M  813M  175M 5377M|4625B 1622B|  40k  192k|2.00  33.0 |3548  2684 |1.73 1.40 0.76|1.0   0 224|   0     0 |           | 11   32    1    7    0
May 20 08:23:17 ubuntu dstat.sh[64862]: 20-05 08:23:17|  8  22  70   0   0|1370M  810M  175M 5377M|4804B 1621B|   0   168k|   0  6.01 |5601  4000 |1.73 1.40 0.76|1.0   0 361|   0     0 |           | 11   32    1    7    0
May 20 08:23:18 ubuntu dstat.sh[64862]: 20-05 08:23:18|  8  22  68   0   0|1375M  805M  175M 5377M|4523B 1460B|   0   332k|   0  5.01 |6030  4573 |1.73 1.40 0.76|2.0   0 461|   0     0 |           | 11   32    1    7    0
May 20 08:23:19 ubuntu dstat.sh[64862]: 20-05 08:23:19|  7  23  68   0   0|1368M  813M  175M 5377M|5334B 1618B|   0   268k|   0  4.00 |5579  3965 |1.73 1.40 0.76|3.0   0 379|   0     0 |           | 11   32    1    4    0
May 20 08:23:20 ubuntu dstat.sh[64862]: 20-05 08:23:20|  9  21  68   0   0|1366M  815M  175M 5377M|5471B 1618B|   0   791k|   0  8.99 |5551  3924 |1.73 1.40 0.76|2.0   0 382|   0     0 |           | 11   32    1    4    0
May 20 08:23:21 ubuntu dstat.sh[64862]: 20-05 08:23:21|  8  23  68   0   0|1343M  837M  175M 5377M|5290B 1623B|   0  1082k|   0  39.1 |5406  3753 |1.76 1.41 0.76|2.0   0 344|   0     0 |           | 11   32    1    4    0
May 20 08:23:22 ubuntu dstat.sh[64862]: 20-05 08:23:22|  8  22  67   0   0|1340M  840M  175M 5377M|4515B 1457B|   0   887k|   0  12.0 |5522  3857 |1.76 1.41 0.76|2.0   0 370|   0     0 |           | 11   32    1    4    0
May 20 08:23:23 ubuntu dstat.sh[64862]: 20-05 08:23:23|  8  21  70   0   0|1338M  842M  175M 5377M|5041B 1620B|   0   400k|   0  8.00 |5844  4391 |1.76 1.41 0.76|1.0   0 410|   0     0 |           | 11   32    1    3    0
May 20 08:23:24 ubuntu dstat.sh[64862]: 20-05 08:23:24|  8  22  69   0   0|1331M  849M  175M 5377M|4676B 1619B|   0   376k|   0  9.99 |6317  5119 |1.76 1.41 0.76|1.0   0 514|   0     0 |           | 11   32    1    3    0
May 20 08:23:25 ubuntu dstat.sh[64862]: 20-05 08:23:25|  8  23  68   0   0|1328M  852M  175M 5377M|4639B 1621B|   0    56k|   0  14.0 |6353  5082 |1.76 1.41 0.76|1.0   0 546|   0     0 |           | 11   32    1    3    0
May 20 08:23:26 ubuntu dstat.sh[64862]: 20-05 08:23:26| 12  21  65   0   0|1298M  882M  175M 5377M|4326B 1622B|   0   397k|   0  20.0 |6037  5016 |1.70 1.40 0.77|4.0   0 505|   0     0 |           | 11   32    1    5    0
May 20 08:23:27 ubuntu dstat.sh[64862]: 20-05 08:23:27| 46  26  27   0   0|1446M  734M  175M 5377M|4215B 1457B|   0  1271k|   0   136 |6395  5898 |1.70 1.40 0.77|3.0   0 577|   0     0 |           | 11   32    1    7    0
May 20 08:23:28 ubuntu dstat.sh[64862]: 20-05 08:23:28| 61  12  24   2   0|1606M  571M  175M 5380M|4438B 1619B| 372k 4674k|3.00   367 |5344  5269 |1.70 1.40 0.77|2.0 1.0  22|   0     0 |           | 11   34    1    7    0
May 20 08:23:29 ubuntu dstat.sh[64862]: 20-05 08:23:29| 42  11  32  13   0|1580M  586M  176M 5388M|4621B 1620B|   0    50M|   0  3675 |  16k   31k|1.70 1.40 0.77|2.0 1.0 141|   0     0 |           | 11   36    1    8    0
May 20 08:23:30 ubuntu dstat.sh[64862]: 20-05 08:23:30| 39  12  32  14   0|1645M  510M  177M 5399M|4658B 1533B|   0    85M|   0  6129 |  22k   43k|1.70 1.40 0.77|7.0   0  98|   0     0 |           | 11   36    1    8    0
May 20 08:23:31 ubuntu dstat.sh[64862]: 20-05 08:23:31| 38  10  37  13   0|1652M  493M  177M 5408M|  12k 9824B|   0    83M|   0  6483 |  21k   43k|2.04 1.48 0.79|  0 1.0  57|   0     0 |           | 11   37    1    8    0
May 20 08:23:32 ubuntu dstat.sh[64862]: 20-05 08:23:32| 38  19  28  11   0|1522M  617M  177M 5414M|6547B 2828B| 296k   43M|4.00  3392 |  15k   28k|2.04 1.48 0.79|5.0   0 333|   0     0 |           | 11   34    1    9    0
May 20 08:23:33 ubuntu dstat.sh[64862]: 20-05 08:23:33| 44  21  24   9   0|1562M  568M  178M 5422M|7028B 4030B| 682k   53M|14.9  4088 |  18k   36k|2.04 1.48 0.79|4.0 1.0 205|   0     0 |           | 11   35    1    9    0
May 20 08:23:34 ubuntu dstat.sh[64862]: 20-05 08:23:34| 36  16  35  11   0|1575M  552M  178M 5425M|  16k   13k| 926k   72M|14.0  5073 |  20k   40k|2.04 1.48 0.79|5.0   0 184|   0     0 |           | 11   35    1    9    0
May 20 08:23:35 ubuntu dstat.sh[64862]: 20-05 08:23:35| 30   9  47  11   0|1494M  630M  178M 5427M|  12k 7738B|   0    39M|   0  3497 |  18k   32k|2.04 1.48 0.79|4.0   0  75|   0     0 |           | 11   34    1    9    0
May 20 08:23:36 ubuntu dstat.sh[64862]: 20-05 08:23:36| 36   9  42  12   0|1556M  567M  178M 5428M|7921B 3675B|   0    47M|   0  3986 |  16k   30k|2.28 1.54 0.82|  0 1.0  33|   0     0 |           | 11   35    1    9    0
May 20 08:23:37 ubuntu dstat.sh[64862]: 20-05 08:23:37| 31   8  48  11   0|1552M  570M  179M 5428M|  16k   12k|   0    51M|   0  4478 |  19k   36k|2.28 1.54 0.82|1.0 1.0  33|   0     0 |           | 11   35    1    9    0
May 20 08:23:38 ubuntu dstat.sh[64862]: 20-05 08:23:38| 34   8  44  12   0|1535M  585M  179M 5431M|  13k 9648B|   0    37M|   0  3504 |  17k   31k|2.28 1.54 0.82|4.0   0 113|   0     0 |           | 11   34    1   10    0
May 20 08:23:39 ubuntu dstat.sh[64862]: 20-05 08:23:39| 35   9  41  13   0|1587M  530M  179M 5433M|4629B 1623B|   0    49M|   0  4306 |  16k   32k|2.28 1.54 0.82|1.0 1.0  54|   0     0 |           | 11   36    1   10    0
May 20 08:23:40 ubuntu dstat.sh[64862]: 20-05 08:23:40| 27   7  50  14   0|1589M  525M  179M 5436M|  15k   11k|   0    60M|   0  4773 |  19k   37k|2.28 1.54 0.82|2.0 1.0  57|   0     0 |           | 11   37    1   10    0
May 20 08:23:41 ubuntu dstat.sh[64862]: 20-05 08:23:41| 29   6  48  13   0|1580M  531M  179M 5439M|  15k   11k|   0    49M|   0  4155 |  20k   38k|2.42 1.58 0.83|6.0 1.0  84|   0     0 |           | 11   36    1   10    0
May 20 08:23:42 ubuntu dstat.sh[64862]: 20-05 08:23:42| 34  11  40  13   0|1607M  501M  179M 5441M|4532B 1620B|   0    58M|   0  4527 |  17k   34k|2.42 1.58 0.83|2.0   0  96|   0     0 |           | 11   36    1   10    0
May 20 08:23:43 ubuntu dstat.sh[64862]: 20-05 08:23:43| 32   8  46  11   0|1614M  497M  179M 5438M|  13k 9886B|   0    42M|   0  3836 |  16k   32k|2.42 1.58 0.83|2.0 1.0  15|   0     0 |           | 11   37    1   10    0
May 20 08:23:44 ubuntu dstat.sh[64862]: 20-05 08:23:44| 27   8  49  12   0|1604M  509M  179M 5437M|  17k   13k|   0    54M|   0  4431 |  21k   39k|2.42 1.58 0.83|2.0   0  40|   0     0 |           | 11   36    1   11    0
May 20 08:23:45 ubuntu dstat.sh[64862]: 20-05 08:23:45| 35  14  47   2   0|1402M  710M  179M 5437M|5084B 1453B|   0    15M|   0   909 |6585  7553 |2.42 1.58 0.83|1.0   0 266|   0     0 |           | 11   32    1   13    0
May 20 08:23:46 ubuntu dstat.sh[64862]: 20-05 08:23:46| 18   3  78   1   0|1429M  683M  179M 5437M|  10k 7287B|   0  1601k|   0  73.0 |2349  2271 |2.30 1.57 0.83|1.0   0   0|   0     0 |           | 11   33    1   13    0
May 20 08:23:47 ubuntu dstat.sh[64862]: 20-05 08:23:47| 20   5  73   0   0|1436M  677M  179M 5437M|8210B 4796B|   0  4464k|   0   236 |3530  4061 |2.30 1.57 0.83|2.0   0  34|   0     0 |           | 11   32    1   14    0
May 20 08:23:48 ubuntu dstat.sh[64862]: 20-05 08:23:48| 19   3  78   0   0|1474M  638M  179M 5437M|6893B 6527B|   0  1341k|   0   140 |1905  1580 |2.30 1.57 0.83|  0   0   0|   0     0 |           | 11   33    1   14    0
May 20 08:23:49 ubuntu dstat.sh[64862]: 20-05 08:23:49| 16   6  77   0   0|1445M  667M  179M 5438M|8592B 3345B|   0   108k|   0  12.0 |2808  2447 |2.30 1.57 0.83|1.0   0  60|   0     0 |           | 11   32    1   15    0
May 20 08:23:50 ubuntu dstat.sh[64862]: 20-05 08:23:50| 21   4  74   0   0|1445M  667M  179M 5438M|4930B 1618B|   0   116k|   0  7.99 |1772  1202 |2.30 1.57 0.83|1.0   0   0|   0     0 |           | 11   32    1   15    0
