Sep 02 04:44:58 jammy-provider-cloud-0000007554 systemd[1]: Started Devstack devstack@dstat.service.
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 02 04:46:28 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:28| 23   2  74   0   0|1428M 1325M  166M 4825M|7407B 1768B|   0  4096B|   0  1.00 | 852  1142 |2.69 1.38 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:29 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:29| 22   4  74   0   0|1405M 1349M  166M 4825M|6437B 1694B|   0  4097B|   0  1.00 | 976  1190 |2.69 1.38 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:30 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:30| 23   3  74   0   0|1345M 1408M  166M 4825M|5933B 1515B|   0     0 |   0     0 | 925  1131 |2.55 1.38 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:31 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:31| 23   3  74   0   0|1413M 1341M  166M 4825M|6786B 1563B|   0  2467k|   0   181 |1091  1277 |2.55 1.38 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:32 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:32| 23   2  74   0   0|1359M 1395M  166M 4825M|7851B 1623B|   0     0 |   0     0 | 927  1116 |2.55 1.38 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:33 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:33| 23   4  74   0   0|1424M 1330M  166M 4825M|6471B 1620B|   0   156k|   0  2.00 | 900  1159 |2.55 1.38 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:34 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:34| 23   2  73   0   0|1360M 1394M  166M 4825M|6968B 1617B|   0   411k|   0  32.9 |1071  1521 |2.55 1.38 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:35| 23   3  74   0   0|1372M 1381M  166M 4826M|6344B 1621B|   0     0 |   0     0 | 913  1125 |2.43 1.37 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:36| 23   3  74   0   0|1422M 1332M  166M 4826M|7785B 1694B|   0     0 |   0     0 | 959  1269 |2.43 1.37 0.69|1.0   0 4.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:37| 24   1  74   0   0|1378M 1376M  166M 4826M|5837B 1585B|   0     0 |   0     0 | 813  1125 |2.43 1.37 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   46    0
Sep 02 04:46:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:38| 23   2  74   0   0|1387M 1367M  166M 4826M|  11k 1619B|   0    36k|   0  1.00 | 975  1181 |2.43 1.37 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   43    0
Sep 02 04:46:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:39| 22   4  74   0   0|1322M 1431M  166M 4826M|8665B 1568B|   0   140k|   0  4.00 |1064  1332 |2.43 1.37 0.69|1.0   0  24|   0     0 |   0     0 | 10   32    6   43    0
Sep 02 04:46:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:40|  9  21  70   0   0|1326M 1428M  166M 4826M|5185B 1622B|   0   557k|   0  7.01 |2762  4229 |2.32 1.36 0.69|1.0   0 387|   0     0 |   0     0 | 10   32    6   40    0
Sep 02 04:46:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:41| 10  20  70   0   0|1325M 1429M  166M 4826M|5311B 1618B|   0   471k|   0  7.99 |2589  3886 |2.32 1.36 0.69|1.0   0 329|   0     0 |   0     0 | 10   32    6   40    0
Sep 02 04:46:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:42|  9  22  69   0   0|1329M 1425M  166M 4826M|6561B 1666B|   0   277k|   0  3.01 |3170  5143 |2.32 1.36 0.69|1.0   0 487|   0     0 |   0     0 | 10   32    6   36    0
Sep 02 04:46:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:43| 18   7  73   0   0|1384M 1369M  166M 4826M|8698B 1617B|   0     0 |   0     0 |1618  2410 |2.32 1.36 0.69|1.0   0 152|   0     0 |   0     0 | 10   32    6   36    0
Sep 02 04:46:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:44| 22   4  74   0   0|1427M 1327M  166M 4826M|6907B 1512B|   0   436k|   0  28.0 |1125  1622 |2.32 1.36 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   32    0
Sep 02 04:46:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:45| 23   3  73   0   0|1394M 1359M  166M 4826M|9715B 1619B|   0   132k|   0  12.0 | 955  1197 |2.21 1.36 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   32    0
Sep 02 04:46:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:46| 23   4  74   0   0|1333M 1420M  166M 4826M|5630B 1642B|   0    24k|   0  2.00 | 959  1208 |2.21 1.36 0.69|1.0   0 5.0|   0     0 |   0     0 | 10   32    6   30    0
Sep 02 04:46:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:47| 24   3  73   0   0|1394M 1359M  166M 4826M|6353B 1844B|   0   280k|   0  9.99 | 865  1218 |2.21 1.36 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   30    0
Sep 02 04:46:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:48| 23   3  74   0   0|1336M 1417M  166M 4826M|6605B 1694B|   0    16k|   0  1.00 | 839  1080 |2.21 1.36 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   30    0
Sep 02 04:46:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:49| 22   3  74   0   0|1408M 1345M  166M 4826M|7069B 1620B|   0   236k|   0  4.00 | 874  1181 |2.21 1.36 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   30    0
Sep 02 04:46:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:50| 23   3  74   0   0|1352M 1402M  166M 4826M|5403B 1698B|   0    12k|   0  1.00 | 896  1139 |2.11 1.35 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   30    0
Sep 02 04:46:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:51| 23   4  74   0   0|1417M 1336M  166M 4826M|5899B 1510B|   0  4091B|   0  1.00 | 933  1154 |2.11 1.35 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   30    0
Sep 02 04:46:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:52| 23   2  74   0   0|1375M 1378M  166M 4826M|6508B 1777B|   0   100k|   0  4.00 | 928  1138 |2.11 1.35 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 02 04:46:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:53| 23   2  73   0   0|1421M 1332M  166M 4826M|6346B 1736B|   0    12k|   0  1.00 | 928  1124 |2.11 1.35 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 02 04:46:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:54| 24   2  74   0   0|1389M 1364M  166M 4826M|5723B 1640B|   0  2681k|   0   118 |1169  1624 |2.11 1.35 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 02 04:46:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:55| 23   3  74   0   0|1319M 1434M  166M 4826M|8407B 1665B|   0   204k|   0  11.0 | 991  1172 |2.02 1.35 0.70|1.0   0 3.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 02 04:46:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:56| 23   3  73   0   0|1391M 1363M  166M 4826M|4886B 1617B|   0     0 |   0     0 | 959  1256 |2.02 1.35 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 02 04:46:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:57| 25   3  71   0   0|1339M 1414M  166M 4826M|5391B 1624B|   0   100k|   0  2.00 |1136  2188 |2.02 1.35 0.70|3.0   0  35|   0     0 |   0     0 | 10   32    7   27    0
Sep 02 04:46:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:58| 25   4  70   0   0|1342M 1411M  166M 4826M|4978B 1509B|   0    16k|   0  2.00 |1364  5752 |2.02 1.35 0.70|1.0   0 3.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 02 04:46:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:46:59| 23   3  73   0   0|1414M 1339M  166M 4826M|6672B 1619B|   0    72k|   0  3.00 |1039  1371 |2.02 1.35 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 02 04:47:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:00| 24   2  73   0   0|1346M 1407M  166M 4826M|6829B 1623B|   0  4344k|   0   213 |1137  1902 |1.94 1.34 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   19    0
Sep 02 04:47:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:01| 24   3  74   0   0|1356M 1397M  166M 4826M|6746B 1622B|   0    20k|   0  1.00 | 909  1091 |1.94 1.34 0.70|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   19    0
Sep 02 04:47:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:02| 23   3  74   0   0|1415M 1338M  166M 4826M|6082B 1709B|   0   570k|   0   107 | 998  1174 |1.94 1.34 0.70|1.0   0 3.0|   0     0 |   0     0 | 10   32    6   19    0
Sep 02 04:47:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:03| 17  13  71   0   0|1327M 1426M  166M 4826M|6668B 1622B|   0   112k|   0  10.0 |2506  4079 |1.94 1.34 0.70|1.0   0 393|   0     0 |   0     0 | 10   32    6   19    0
Sep 02 04:47:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:04| 23   3  73   0   0|1406M 1347M  166M 4826M|6956B 1616B|   0   403k|   0  27.9 |1137  1689 |1.94 1.34 0.70|1.0   0   0|   0     0 |   0     0 | 10   32    6   16    0
Sep 02 04:47:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:05| 23   3  74   0   0|1375M 1378M  166M 4826M|5403B 1516B|   0   148k|   0  10.0 |1007  1321 |1.87 1.33 0.70|1.0   0 9.0|   0     0 |   0     0 | 10   32    6   16    0
Sep 02 04:47:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:06| 20   8  71   0   0|1329M 1424M  166M 4826M|5097B 1622B|   0     0 |   0     0 |1463  2196 |1.87 1.33 0.70|1.0   0 137|   0     0 |   0     0 | 10   32    6   16    0
Sep 02 04:47:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:07|  9  19  70   0   0|1328M 1425M  166M 4826M|7253B 1621B|   0   284k|   0  9.00 |3631  6308 |1.87 1.33 0.70|1.0   0 641|   0     0 |   0     0 | 10   32    6   16    0
Sep 02 04:47:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:08|  9  21  70   0   0|1327M 1426M  166M 4826M|6002B 1661B|   0   843k|   0  13.0 |3642  6267 |1.87 1.33 0.70|1.0   0 659|   0     0 |   0     0 | 10   32    6   13    0
Sep 02 04:47:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:09| 10  21  68   0   0|1326M 1427M  166M 4826M|8330B 1620B|   0  1488k|   0  18.0 |3517  5896 |1.87 1.33 0.70|1.0   0 618|   0     0 |   0     0 | 10   32    6   13    0
Sep 02 04:47:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:10|  8  21  70   0   0|1328M 1425M  166M 4826M|5007B 1565B|   0  1227k|   0  16.0 |3379  5737 |1.80 1.33 0.70|1.0   0 570|   0     0 |   0     0 | 10   32    6   13    0
Sep 02 04:47:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:11| 10  19  71   0   0|1329M 1423M  166M 4826M|5337B 1513B|   0   240k|   0  10.0 |3507  6024 |1.80 1.33 0.70|1.0   0 612|   0     0 |   0     0 | 10   32    6   12    0
Sep 02 04:47:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:12| 25  28  47   0   0|1378M 1375M  166M 4826M|5819B 1620B|   0   896k|   0  46.0 |4392  7948 |1.80 1.33 0.70|5.0   0 843|   0     0 |   0     0 | 10   34    6   18    0
Sep 02 04:47:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:13| 66  11  23   0   0|1567M 1185M  166M 4827M|7964B 1617B|   0   707k|   0  63.9 |1718  2363 |1.80 1.33 0.70|3.0   0  54|   0     0 |   0     0 | 10   32    6   16    0
Sep 02 04:47:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:14| 50  11  29  11   0|1564M 1176M  167M 4838M|6477B 1623B| 401k   42M|4.01  3476 |  13k   30k|1.80 1.33 0.70|3.0 2.0 163|   0     0 |   0     0 | 10   36    6   18    0
Sep 02 04:47:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:15| 44  12  31  14   0|1615M 1110M  168M 4850M|9842B 1620B|   0   112M|   0  8428 |  21k   53k|1.97 1.37 0.72|3.0   0 114|   0     0 |   0     0 | 10   36    6   16    0
Sep 02 04:47:16 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:16| 48  10  32   9   0|1598M 1118M  168M 4859M|6686B 1620B|   0    58M|   0  4744 |  15k   35k|1.97 1.37 0.72|5.0   0 111|   0     0 |   0     0 | 10   36    6   16    0
Sep 02 04:47:17 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:17| 42  19  27   9   0|1542M 1166M  169M 4866M|8815B 1713B| 364k   58M|7.00  4547 |  15k   37k|1.97 1.37 0.72|4.0 1.0 308|   0     0 |   0     0 | 10   35    6   15    0
Sep 02 04:47:18 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:18| 41  16  31   8   0|1524M 1179M  169M 4870M|6182B 1688B|1080k   46M|14.9  3867 |  14k   34k|1.97 1.37 0.72|7.0   0 160|   0     0 |   0     0 | 10   34    6   17    0
Sep 02 04:47:19 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:19| 39  13  39   7   0|1538M 1161M  169M 4874M|  10k 1465B| 530k   34M|8.04  3279 |  12k   28k|1.97 1.37 0.72|3.0 1.0 112|   0     0 |   0     0 | 10   35    6   16    0
Sep 02 04:47:20 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:20| 37   9  44   8   0|1481M 1219M  169M 4873M|5691B 1690B|   0    39M|   0  3549 |  15k   33k|2.30 1.45 0.75|2.0 1.0  39|   0     0 |   0     0 | 10   34    6   18    0
Sep 02 04:47:21 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:21| 34  10  43  12   0|1536M 1162M  170M 4875M|5861B 1698B|   0    37M|   0  3624 |  12k   27k|2.30 1.45 0.75|1.0 1.0  86|   0     0 |   0     0 | 10   34    6   16    0
Sep 02 04:47:22 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:22| 38   7  43   8   0|1536M 1159M  170M 4876M|5673B 1617B|   0    38M|   0  3664 |  15k   36k|2.30 1.45 0.75|4.0   0  18|   0     0 |   0     0 | 10   34    6   16    0
Sep 02 04:47:23 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:23| 41   8  46   4   0|1522M 1172M  170M 4878M|6292B 1696B|   0    32M|   0  3204 |  12k   26k|2.30 1.45 0.75|2.0 1.0  69|   0     0 |   0     0 | 10   34    6   16    0
Sep 02 04:47:24 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:24| 34  10  43  10   0|1534M 1156M  170M 4881M|6568B 1618B|   0    46M|   0  4019 |  15k   33k|2.30 1.45 0.75|2.0   0  36|   0     0 |   0     0 | 10   37    6   16    0
Sep 02 04:47:25 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:25| 35  10  44  10   0|1498M 1188M  170M 4885M|7493B 1618B|   0    44M|   0  4074 |  15k   34k|2.27 1.46 0.76|1.0 1.0  94|   0     0 |   0     0 | 10   36    6   16    0
Sep 02 04:47:26 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:26| 40   7  43  10   0|1532M 1149M  171M 4889M|8506B 1460B|   0    47M|   0  4338 |  16k   35k|2.27 1.46 0.76|2.0   0  95|   0     0 |   0     0 | 10   36    6   16    0
Sep 02 04:47:27 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:27| 38   7  41  11   0|1539M 1146M  171M 4886M|6153B 1767B|   0    41M|   0  4219 |  14k   32k|2.27 1.46 0.76|4.0   0  49|   0     0 |   0     0 | 10   36    6   16    0
Sep 02 04:47:28 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:28| 38  12  46   5   0|1399M 1286M  171M 4886M|5699B 1769B|   0    40M|   0  3140 |9449    22k|2.27 1.46 0.76|2.0   0 146|   0     0 |   0     0 | 10   32    6   18    0
Sep 02 04:47:29 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:29| 25   6  67   0   0|1422M 1263M  171M 4886M|7571B 1616B|   0  1241k|   0  75.8 |2982  5486 |2.27 1.46 0.76|1.0   0 144|   0     0 |   0     0 | 10   32    6   18    0
Sep 02 04:47:30 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:30| 20   6  73   0   0|1419M 1265M  171M 4886M|5248B 1695B|   0   580k|   0  34.0 |1200  1634 |2.17 1.45 0.76|1.0   0  43|   0     0 |   0     0 | 10   33    6   18    0
Sep 02 04:47:31 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:31| 17  13  71   0   0|1362M 1323M  171M 4886M|5701B 1622B|   0   629k|   0  46.1 |2830  5074 |2.17 1.45 0.76|1.0   0 144|   0     0 |   0     0 | 10   32    6   20    0
Sep 02 04:47:32 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:32|  9  22  68   0   0|1363M 1321M  171M 4886M|6209B 1661B|   0   584k|   0  36.0 |2600  3641 |2.17 1.45 0.76|1.0   0 308|   0     0 |   0     0 | 10   32    6   20    0
Sep 02 04:47:33 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:33| 34  22  44   0   0|1437M 1248M  171M 4886M|4881B 1514B|   0  4558k|   0   273 |3255  5416 |2.17 1.45 0.76|3.0   0 346|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:34 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:34| 66   9  24   0   0|1615M 1068M  171M 4887M|4832B 1638B|   0   240k|   0  8.99 |1320  1364 |2.17 1.45 0.76|3.0   0 2.0|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:35| 62   9  27   2   0|1744M  933M  171M 4893M|5774B 1621B|   0    13M|   0   853 |4418  7937 |2.24 1.48 0.77|2.0 1.0  39|   0     0 |   0     0 | 10   38    6   26    0
Sep 02 04:47:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:36| 36   8  40  13   0|1746M  918M  171M 4905M|5780B 1695B|   0    82M|   0  6518 |  21k   46k|2.24 1.48 0.77|3.0 1.0 236|   0     0 |   0     0 | 10   38    6   26    0
Sep 02 04:47:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:37| 39   9  37  14   0|1750M  903M  172M 4916M|6422B 1619B|   0   103M|   0  8030 |  24k   54k|2.24 1.48 0.77|7.0   0 186|   0     0 |   0     0 | 10   38    6   26    0
Sep 02 04:47:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:38| 44  12  35   8   0|1662M  979M  172M 4927M|5905B 1621B|   0    84M|   0  6522 |  20k   44k|2.24 1.48 0.77|2.0 1.0 256|   0     0 |   0     0 | 10   36    6   26    0
Sep 02 04:47:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:39| 49  11  34   5   0|1718M  913M  172M 4937M|  10k 1618B|   0    75M|   0  5406 |  16k   36k|2.24 1.48 0.77|3.0 1.0  60|   0     0 |   0     0 | 10   36    6   26    0
Sep 02 04:47:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:40| 57  10  28   5   0|1747M  871M  172M 4949M|6118B 1554B|   0    93M|   0  7217 |  22k   51k|2.54 1.55 0.80|3.0   0  21|   0     0 |   0     0 | 10   38    6   26    0
Sep 02 04:47:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:41| 33  16  49   2   0|1370M 1247M  172M 4950M|9304B 1619B|   0    17M|   0  1318 |5358    11k|2.54 1.55 0.80|1.0   0 285|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:42| 19   7  73   0   0|1423M 1194M  172M 4951M|5254B 1637B|   0  1090k|   0  70.9 |1381  1981 |2.54 1.55 0.80|1.0   0  61|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:43| 23   3  73   0   0|1482M 1135M  172M 4951M|8274B 1621B|   0  3798k|   0   230 |1278  2034 |2.54 1.55 0.80|1.0   0   0|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:44| 25   2  73   0   0|1365M 1251M  172M 4951M|5849B 1623B|   0   841k|   0   131 |1314  1865 |2.54 1.55 0.80|1.0   0 6.0|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:45| 22   5  73   0   0|1428M 1188M  172M 4951M|9444B 1617B|   0  3271k|   0  16.0 |1000  1386 |2.41 1.54 0.80|1.0   0  22|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:46| 23   2  73   0   0|1484M 1133M  172M 4951M|7199B 1619B|   0   668k|   0  44.0 |1191  1816 |2.41 1.54 0.80|1.0   0 2.0|   0     0 |   0     0 | 10   34    6   26    0
Sep 02 04:47:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:47| 16  24  59   0   0|1375M 1241M  172M 4951M|5326B 1517B|   0   209k|   0  22.1 |3311  5337 |2.41 1.54 0.80|3.0   0 620|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:48| 12  29  57   0   0|1377M 1239M  172M 4951M|5544B 1618B|   0   300k|   0  25.0 |3863  6292 |2.41 1.54 0.80|1.0   0 753|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:49|  9  22  69   0   0|1376M 1241M  172M 4951M|6428B 1612B|   0    84k|   0  8.96 |2410  3227 |2.41 1.54 0.80|2.0   0 304|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:50|  9  19  71   0   0|1376M 1240M  172M 4951M|7283B 1574B|   0    28k|   0  3.01 |2337  3247 |2.22 1.52 0.80|1.0   0 263|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:51| 10  20  70   0   0|1379M 1237M  172M 4951M|  16k 1770B|   0    16k|   0  4.00 |2482  3441 |2.22 1.52 0.80|1.0   0 265|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:52| 10  20  69   0   0|1379M 1237M  172M 4951M|7476B 1692B|   0   228k|   0  9.99 |2426  3549 |2.22 1.52 0.80|1.0   0 284|   0     0 |   0     0 | 10   32    6   26    0
Sep 02 04:47:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:53| 31  15  52   0   0|1432M 1183M  172M 4952M|7707B 1734B|   0    12k|   0  2.00 |4740  7962 |2.22 1.52 0.80|2.0   0 201|   0     0 |   0     0 | 10   33    6   26    0
Sep 02 04:47:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:54| 46   4  49   0   0|1541M 1074M  172M 4952M|5456B 1512B|   0   240k|   0  3.00 |1111  1226 |2.22 1.52 0.80|3.0   0   0|   0     0 |   0     0 | 10   33    6   26    0
Sep 02 04:47:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:55| 50   5  45   0   0|1600M 1011M  172M 4956M|8568B 1696B|   0   445k|   0  27.0 |2732  9310 |2.20 1.53 0.80|3.0   0 7.0|   0     0 |   0     0 | 10   49    6   26    0
Sep 02 04:47:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:56| 27  12  61   0   0|1627M  984M  172M 4956M|5845B 1618B|   0  1418k|   0   135 |2342  3459 |2.20 1.53 0.80|1.0   0 181|   0     0 |   0     0 | 10   48    6   27    0
Sep 02 04:47:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:57| 12   6  80   0   0|1644M  967M  172M 4956M|6192B 2259B|   0   212k|   0  10.0 |1375  1931 |2.20 1.53 0.80|  0   0  78|   0     0 |   0     0 | 10   49    6   27    0
Sep 02 04:47:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:58|  6   3  91   0   0|1646M  965M  172M 4956M| 119k 5036B|   0  4932k|   0   284 |1687  3510 |2.20 1.53 0.80|  0   0  34|   0     0 |   0     0 | 10   49    6   27    0
Sep 02 04:47:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:47:59| 10   7  81   1   0|1651M  958M  172M 4957M|  67k 3546B|4100B 4441k|1.00   299 |1891  3239 |2.20 1.53 0.80|1.0   0  52|   0     0 |   0     0 | 10   48    6   28    0
