Apr 16 18:57:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 18:57:15 ubuntu dstat.sh[65030]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 18:57:15 ubuntu dstat.sh[65030]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 18:58:57 ubuntu dstat.sh[65030]: 16-04 18:58:57| 38   6  55   0   0|1419M  801M  171M 5344M|  14k 9139B|   0   265k|   0  23.1 |4112  4939 |2.93 1.54 0.77|3.0   0  14|   0     0 |           | 11   32    0   61    0
Apr 16 18:58:58 ubuntu dstat.sh[65030]: 16-04 18:58:58| 38   7  54   0   0|1496M  723M  171M 5344M|9233B 6066B|   0   428k|   0  49.0 |2977  1962 |2.93 1.54 0.77|2.0   0  34|   0     0 |           | 11   33    0   60    0
Apr 16 18:58:59 ubuntu dstat.sh[65030]: 16-04 18:58:59| 32   5  62   0   0|1466M  753M  171M 5344M|  18k   15k|   0   260k|   0  25.0 |5283  6281 |2.93 1.54 0.77|3.0   0 5.0|   0     0 |           | 11   33    0   61    0
Apr 16 18:59:00 ubuntu dstat.sh[65030]: 16-04 18:59:00| 34  12  53   0   0|1471M  748M  171M 5344M|9548B 6780B|   0   232k|   0  22.0 |4685  4264 |2.93 1.54 0.77|1.0   0 160|   0     0 |           | 11   33    0   62    0
Apr 16 18:59:01 ubuntu dstat.sh[65030]: 16-04 18:59:01| 17   8  73   0   0|1471M  748M  171M 5344M|  13k 9687B|   0   192k|   0  11.0 |4143  4257 |2.78 1.53 0.78|1.0   0 118|   0     0 |           | 11   33    0   62    0
Apr 16 18:59:02 ubuntu dstat.sh[65030]: 16-04 18:59:02| 20   4  75   0   0|1379M  840M  171M 5344M|7104B 2899B|   0   224k|   0  20.0 |2387  2264 |2.78 1.53 0.78|2.0   0 5.0|   0     0 |           | 11   32    0   58    0
Apr 16 18:59:03 ubuntu dstat.sh[65030]: 16-04 18:59:03| 19   2  78   0   0|1409M  811M  171M 5344M|  10k 6635B|   0   144k|   0  11.0 |1926  1598 |2.78 1.53 0.78|1.0   0   0|   0     0 |           | 11   33    0   58    0
Apr 16 18:59:04 ubuntu dstat.sh[65030]: 16-04 18:59:04| 15   5  78   0   0|1383M  836M  171M 5344M|  11k 7316B|   0   574k|   0  47.2 |3834  4443 |2.78 1.53 0.78|1.0   0  66|   0     0 |           | 11   32    0   59    0
Apr 16 18:59:05 ubuntu dstat.sh[65030]: 16-04 18:59:05| 14  14  71   0   0|1388M  831M  171M 5344M|5508B 1616B|   0   184k|   0  14.0 |3720  2599 |2.78 1.53 0.78|1.0   0 218|   0     0 |           | 11   32    0   59    0
Apr 16 18:59:06 ubuntu dstat.sh[65030]: 16-04 18:59:06| 18   3  78   0   0|1413M  806M  171M 5344M|9992B 6403B|   0   142k|   0  5.92 |1947  1588 |2.63 1.52 0.78|1.0   0   0|   0     0 |           | 11   33    0   59    0
Apr 16 18:59:07 ubuntu dstat.sh[65030]: 16-04 18:59:07| 19   4  77   0   0|1389M  830M  171M 5344M|  11k 7391B|   0   114k|   0  8.12 |3563  3819 |2.63 1.52 0.78|3.0   0  36|   0     0 |           | 11   32    0   57    0
Apr 16 18:59:08 ubuntu dstat.sh[65030]: 16-04 18:59:08| 21   4  73   0   0|1427M  792M  171M 5344M|3701B  863B|   0  4092B|   0  1.00 |1829  1285 |2.63 1.52 0.78|2.0   0  11|   0     0 |           | 11   32    0   57    0
Apr 16 18:59:09 ubuntu dstat.sh[65030]: 16-04 18:59:09| 17   2  79   0   0|1429M  790M  171M 5344M|  10k 7645B|   0   188k|   0  11.0 |2784  3162 |2.63 1.52 0.78|3.0   0   0|   0     0 |           | 11   33    0   57    0
Apr 16 18:59:10 ubuntu dstat.sh[65030]: 16-04 18:59:10| 18   3  78   0   0|1396M  823M  171M 5344M|  12k 8815B|   0   204k|   0  19.0 |3923  4827 |2.63 1.52 0.78|2.0   0 9.0|   0     0 |           | 11   32    0   57    0
Apr 16 18:59:11 ubuntu dstat.sh[65030]: 16-04 18:59:11|  9  23  67   0   0|1379M  840M  171M 5344M|4880B 1459B|   0   224k|   0  15.0 |5426  3705 |2.50 1.51 0.78|1.0   0 345|   0     0 |           | 11   32    0   54    0
Apr 16 18:59:12 ubuntu dstat.sh[65030]: 16-04 18:59:12| 26  19  54   0   0|1373M  846M  171M 5344M|6735B 1713B|   0   663k|   0  27.0 |4705  3514 |2.50 1.51 0.78|3.0   0 273|   0     0 |           | 11   32    0   56    0
Apr 16 18:59:13 ubuntu dstat.sh[65030]: 16-04 18:59:13| 42   8  48   2   0|1467M  750M  171M 5346M|4893B 1505B|   0  3567k|   0   182 |3695  3313 |2.50 1.51 0.78|4.0   0  11|   0     0 |           | 11   36    0   56    0
Apr 16 18:59:14 ubuntu dstat.sh[65030]: 16-04 18:59:14| 36   8  41  12   0|1469M  741M  172M 5351M|5098B 1619B|   0    30M|   0  2881 |  13k   25k|2.50 1.51 0.78|1.0 1.0 115|   0     0 |           | 11   36    0   56    0
Apr 16 18:59:15 ubuntu dstat.sh[65030]: 16-04 18:59:15| 37   9  41  11   0|1536M  672M  173M 5352M|4869B 1455B|   0    44M|   0  3977 |  15k   29k|2.50 1.51 0.78|3.0   0  45|   0     0 |           | 11   36    0   51    0
Apr 16 18:59:16 ubuntu dstat.sh[65030]: 16-04 18:59:16| 45   8  46   2   0|1520M  689M  173M 5352M|5169B 1623B|   0    16M|   0   919 |4526  5256 |2.46 1.52 0.79|2.0   0 7.0|   0     0 |           | 11   32    0   51    0
Apr 16 18:59:17 ubuntu dstat.sh[65030]: 16-04 18:59:17| 40   7  46   5   0|1495M  714M  173M 5353M|4957B 1459B|   0  8796k|   0  1458 |  10k   17k|2.46 1.52 0.79|2.0 1.0 2.0|   0     0 |           | 11   34    0   51    0
Apr 16 18:59:18 ubuntu dstat.sh[65030]: 16-04 18:59:18| 37  11  45   5   0|1494M  714M  173M 5353M|5369B 1611B|   0    13M|   0  1490 |9884    15k|2.46 1.52 0.79|2.0   0  99|   0     0 |           | 11   32    0   51    0
Apr 16 18:59:19 ubuntu dstat.sh[65030]: 16-04 18:59:19| 22   6  72   0   0|1469M  739M  173M 5353M|4935B 1625B|   0  4911k|   0   295 |2187  2174 |2.46 1.52 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   47    0
Apr 16 18:59:20 ubuntu dstat.sh[65030]: 16-04 18:59:20| 24   5  70   0   0|1495M  713M  173M 5353M|5189B 1610B|   0   942k|   0  54.7 |2055  1481 |2.46 1.52 0.79|2.0   0 8.0|   0     0 |           | 11   32    0   47    0
Apr 16 18:59:21 ubuntu dstat.sh[65030]: 16-04 18:59:21| 22   4  72   1   0|1465M  742M  173M 5353M|5010B 1630B|   0  5569k|   0   301 |2255  2546 |2.34 1.51 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 16 18:59:22 ubuntu dstat.sh[65030]: 16-04 18:59:22| 23   3  72   0   0|1490M  717M  173M 5353M|4693B 1619B|   0     0 |   0     0 |1812  1121 |2.34 1.51 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 16 18:59:23 ubuntu dstat.sh[65030]: 16-04 18:59:23| 22   4  73   0   0|1456M  752M  173M 5353M|4394B 1457B|   0     0 |   0     0 |1804  1300 |2.34 1.51 0.79|4.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 16 18:59:24 ubuntu dstat.sh[65030]: 16-04 18:59:24| 23   3  73   0   0|1472M  735M  173M 5353M|4503B 1621B|   0  4099B|   0  1.00 |1701  1155 |2.34 1.51 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Apr 16 18:59:25 ubuntu dstat.sh[65030]: 16-04 18:59:25| 21   5  73   0   0|1439M  769M  173M 5353M|4042B 1460B|   0     0 |   0     0 |1761  1340 |2.34 1.51 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Apr 16 18:59:26 ubuntu dstat.sh[65030]: 16-04 18:59:26| 22   4  74   0   0|1470M  737M  173M 5353M|4629B 1620B|   0     0 |   0     0 |1757  1143 |2.24 1.50 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Apr 16 18:59:27 ubuntu dstat.sh[65030]: 16-04 18:59:27| 23   3  73   0   0|1422M  785M  173M 5353M|6142B 1455B|   0   327k|   0  14.0 |1991  1669 |2.24 1.50 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 16 18:59:28 ubuntu dstat.sh[65030]: 16-04 18:59:28| 21   4  73   0   0|1411M  797M  173M 5353M|6118B 1619B|   0   452k|   0  31.0 |1890  1433 |2.24 1.50 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 16 18:59:29 ubuntu dstat.sh[65030]: 16-04 18:59:29| 22   4  74   0   0|1437M  770M  173M 5353M|4766B 1460B|   0  2011k|   0   228 |1813  1217 |2.24 1.50 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Apr 16 18:59:30 ubuntu dstat.sh[65030]: 16-04 18:59:30| 23   4  74   0   0|1409M  799M  173M 5353M|4442B 1621B|   0     0 |   0     0 |1717  1167 |2.24 1.50 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 16 18:59:31 ubuntu dstat.sh[65030]: 16-04 18:59:31| 22   4  73   0   0|1389M  818M  173M 5353M|3391B  810B|   0     0 |   0     0 |1736  1229 |2.14 1.50 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 16 18:59:32 ubuntu dstat.sh[65030]: 16-04 18:59:32| 22   4  74   0   0|1440M  768M  173M 5353M|3426B  648B|   0     0 |   0     0 |1740  1253 |2.14 1.50 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 16 18:59:33 ubuntu dstat.sh[65030]: 16-04 18:59:33| 19   7  73   0   0|1425M  782M  173M 5353M|4518B 1458B|   0   112k|   0  3.00 |2542  1682 |2.14 1.50 0.79|2.0   0  73|   0     0 |           | 11   32    0   37    0
Apr 16 18:59:34 ubuntu dstat.sh[65030]: 16-04 18:59:34|  8  22  68   0   0|1407M  801M  173M 5353M|4690B 1623B|   0   557k|   0  10.0 |5301  3593 |2.14 1.50 0.79|1.0   0 329|   0     0 |           | 11   32    0   37    0
Apr 16 18:59:35 ubuntu dstat.sh[65030]: 16-04 18:59:35|  8  21  69   0   0|1380M  827M  173M 5354M|4747B 1497B|   0   814k|   0  80.8 |5367  3765 |2.14 1.50 0.79|2.0   0 318|   0     0 |           | 11   32    0   34    0
Apr 16 18:59:36 ubuntu dstat.sh[65030]: 16-04 18:59:36|  9  22  68   0   0|1380M  827M  173M 5354M|4824B 1625B|   0   273k|   0  3.01 |5678  4233 |2.05 1.49 0.79|2.0   0 392|   0     0 |           | 11   32    0   34    0
Apr 16 18:59:37 ubuntu dstat.sh[65030]: 16-04 18:59:37| 13  15  71   0   0|1385M  822M  173M 5354M|5229B 1617B|   0   192k|   0  11.0 |4737  3689 |2.05 1.49 0.79|1.0   0 258|   0     0 |           | 11   32    0   34    0
Apr 16 18:59:38 ubuntu dstat.sh[65030]: 16-04 18:59:38| 22   4  73   0   0|1438M  769M  173M 5354M|5099B 1616B|   0   399k|   0  26.9 |1923  1395 |2.05 1.49 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   34    0
Apr 16 18:59:39 ubuntu dstat.sh[65030]: 16-04 18:59:39| 22   3  73   0   0|1427M  780M  173M 5354M|4824B 1460B|   0    24k|   0  3.00 |1836  1257 |2.05 1.49 0.79|1.0   0 1.0|   0     0 |           | 11   32    0   31    0
Apr 16 18:59:40 ubuntu dstat.sh[65030]: 16-04 18:59:40| 22   4  74   0   0|1472M  735M  173M 5354M|5253B 1512B|   0     0 |   0     0 |1899  1301 |2.05 1.49 0.79|3.0   0 2.0|   0     0 |           | 11   32    0   31    0
Apr 16 18:59:41 ubuntu dstat.sh[65030]: 16-04 18:59:41| 22   3  74   0   0|1437M  770M  173M 5354M|4659B 1563B|   0    20k|   0  1.00 |1787  1195 |1.96 1.48 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   31    0
Apr 16 18:59:42 ubuntu dstat.sh[65030]: 16-04 18:59:42| 22   4  74   0   0|1484M  723M  173M 5354M|4780B 1460B|   0     0 |   0     0 |1803  1294 |1.96 1.48 0.79|4.0   0 2.0|   0     0 |           | 11   32    0   31    0
Apr 16 18:59:43 ubuntu dstat.sh[65030]: 16-04 18:59:43| 22   4  73   0   0|1463M  744M  173M 5354M|4743B 1621B|   0    32k|   0  3.00 |1725  1170 |1.96 1.48 0.79|3.0   0 1.0|   0     0 |           | 11   32    0   24    0
Apr 16 18:59:44 ubuntu dstat.sh[65030]: 16-04 18:59:44| 22   4  73   0   0|1478M  729M  173M 5354M|4333B 1456B|   0  2134k|   0  14.0 |1828  1243 |1.96 1.48 0.79|3.0   0 2.0|   0     0 |           | 11   32    0   24    0
Apr 16 18:59:45 ubuntu dstat.sh[65030]: 16-04 18:59:45| 22   3  74   0   0|1454M  753M  173M 5354M|2339B    0 |   0   488k|   0  91.0 |1701  1177 |1.96 1.48 0.79|2.0   0 1.0|   0     0 |           | 11   32    0   24    0
Apr 16 18:59:46 ubuntu dstat.sh[65030]: 16-04 18:59:46| 21   4  74   0   0|1465M  742M  173M 5354M|4420B 1457B|   0     0 |   0     0 |1785  1231 |1.88 1.47 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   24    0
Apr 16 18:59:47 ubuntu dstat.sh[65030]: 16-04 18:59:47| 23   2  73   0   0|1432M  775M  173M 5354M|5145B 1620B|   0   348k|   0  10.0 |1899  1549 |1.88 1.47 0.79|3.0   0 1.0|   0     0 |           | 11   32    0   24    0
Apr 16 18:59:48 ubuntu dstat.sh[65030]: 16-04 18:59:48| 22   4  73   0   0|1446M  761M  173M 5354M|5072B 1622B|   0   312k|   0  22.0 |1837  1326 |1.88 1.47 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   18    0
Apr 16 18:59:49 ubuntu dstat.sh[65030]: 16-04 18:59:49| 24   3  74   0   0|1420M  787M  173M 5354M|4549B 1460B|   0    28k|   0  1.00 |1801  1268 |1.88 1.47 0.79|3.0   0 1.0|   0     0 |           | 11   32    0   18    0
Apr 16 18:59:50 ubuntu dstat.sh[65030]: 16-04 18:59:50| 22   5  73   0   0|1418M  789M  173M 5354M|5041B 1620B|   0   112k|   0  2.00 |1846  1267 |1.88 1.47 0.79|2.0   0 2.0|   0     0 |           | 11   32    0   18    0
Apr 16 18:59:51 ubuntu dstat.sh[65030]: 16-04 18:59:51| 23   2  73   0   0|1402M  805M  173M 5354M|4737B 1619B|   0   260k|   0  32.0 |1762  1105 |1.89 1.48 0.80|2.0   0 3.0|   0     0 |           | 11   32    0   18    0
Apr 16 18:59:52 ubuntu dstat.sh[65030]: 16-04 18:59:52| 22   4  73   0   0|1427M  780M  173M 5354M|4934B 1619B|   0    12k|   0  1.00 |1779  1304 |1.89 1.48 0.80|2.0   0 1.0|   0     0 |           | 11   32    0   13    0
Apr 16 18:59:53 ubuntu dstat.sh[65030]: 16-04 18:59:53| 27   7  66   0   0|1428M  779M  173M 5357M|4082B 1621B|   0     0 |   0     0 |2536  8183 |1.89 1.48 0.80|5.0   0  36|   0     0 |           | 11   32    0   13    0
Apr 16 18:59:54 ubuntu dstat.sh[65030]: 16-04 18:59:54| 23   4  72   0   0|1420M  787M  173M 5354M|4196B 1619B|   0   116k|   0  3.00 |2114  5379 |1.89 1.48 0.80|3.0   0 3.0|   0     0 |           | 11   32    0   14    0
Apr 16 18:59:55 ubuntu dstat.sh[65030]: 16-04 18:59:55| 22   4  73   0   0|1448M  759M  173M 5354M|4797B 1661B|   0   156k|   0  5.00 |1903  1527 |1.89 1.48 0.80|2.0   0   0|   0     0 |           | 11   32    0   14    0
Apr 16 18:59:56 ubuntu dstat.sh[65030]: 16-04 18:59:56| 22   4  72   0   0|1426M  781M  173M 5354M|4397B 1458B|   0  4535k|   0   228 |2253  2096 |1.82 1.47 0.80|2.0   0 1.0|   0     0 |           | 11   32    0   10    0
Apr 16 18:59:57 ubuntu dstat.sh[65030]: 16-04 18:59:57| 23   3  73   0   0|1463M  744M  173M 5354M|5001B 1621B|   0   104k|   0  13.0 |1924  1437 |1.82 1.47 0.80|2.0   0 2.0|   0     0 |           | 11   32    0   10    0
Apr 16 18:59:58 ubuntu dstat.sh[65030]: 16-04 18:59:58| 12  19  69   0   0|1429M  777M  173M 5354M|4233B 1463B|   0   586k|   0  32.1 |4848  3406 |1.82 1.47 0.80|3.0   0 305|   0     0 |           | 11   32    0   10    0
Apr 16 18:59:59 ubuntu dstat.sh[65030]: 16-04 18:59:59| 15  12  71   0   0|1422M  785M  173M 5354M|4783B 1614B|   0   143k|   0  6.98 |3406  2451 |1.82 1.47 0.80|2.0   0 155|   0     0 |           | 11   32    0   10    0
Apr 16 19:00:00 ubuntu dstat.sh[65030]: 16-04 19:00:00| 24   3  73   0   0|1423M  784M  173M 5354M|4823B 1460B|   0    12k|   0  1.00 |1757  1180 |1.82 1.47 0.80|2.0   0   0|   0     0 |           | 11   32    0    7    0
Apr 16 19:00:01 ubuntu dstat.sh[65030]: 16-04 19:00:01| 22   4  73   0   0|1398M  808M  173M 5354M|5941B 1620B|   0     0 |   0     0 |1932  1343 |1.76 1.46 0.80|3.0   0  10|   0     0 |           | 11   32    0    7    0
Apr 16 19:00:02 ubuntu dstat.sh[65030]: 16-04 19:00:02| 23   4  73   0   0|1387M  819M  173M 5354M|6430B 1568B|   0     0 |   0     0 |1910  1239 |1.76 1.46 0.80|5.0   0  17|   0     0 |           | 11   32    0    7    0
Apr 16 19:00:03 ubuntu dstat.sh[65030]: 16-04 19:00:03|  9  23  66   0   0|1365M  841M  173M 5354M|5864B 1512B|  40k   96k|2.00  6.00 |5596  4069 |1.76 1.46 0.80|1.0   0 386|   0     0 |           | 11   32    0    7    0
Apr 16 19:00:04 ubuntu dstat.sh[65030]: 16-04 19:00:04|  8  22  68   0   0|1363M  844M  173M 5354M|4932B 1456B|   0   268k|   0  5.99 |5249  3573 |1.76 1.46 0.80|2.0   0 317|   0     0 |           | 11   32    0    5    0
Apr 16 19:00:05 ubuntu dstat.sh[65030]: 16-04 19:00:05|  9  22  68   0   0|1353M  853M  173M 5354M|5543B 1624B|   0   666k|   0  78.2 |5977  4495 |1.76 1.46 0.80|2.0   0 449|   0     0 |           | 11   32    0    5    0
Apr 16 19:00:06 ubuntu dstat.sh[65030]: 16-04 19:00:06|  8  22  68   0   0|1347M  859M  173M 5354M|5217B 1458B|   0   828k|   0  9.00 |6283  4962 |1.70 1.45 0.81|1.0   0 510|   0     0 |           | 11   32    0    5    0
Apr 16 19:00:07 ubuntu dstat.sh[65030]: 16-04 19:00:07|  8  23  68   0   0|1348M  859M  173M 5354M|4697B 1620B|   0  1848k|   0  92.0 |6528  5476 |1.70 1.45 0.81|1.0   0 549|   0     0 |           | 11   32    0    5    0
Apr 16 19:00:08 ubuntu dstat.sh[65030]: 16-04 19:00:08|  9  22  69   0   0|1355M  852M  173M 5354M|4759B 1458B|   0  1408k|   0  38.0 |6185  4906 |1.70 1.45 0.81|3.0   0 482|   0     0 |           | 11   32    0    3    0
Apr 16 19:00:09 ubuntu dstat.sh[65030]: 16-04 19:00:09|  8  22  69   0   0|1356M  851M  173M 5354M|4501B 1620B|   0   204k|   0  9.00 |6037  4705 |1.70 1.45 0.81|2.0   0 463|   0     0 |           | 11   32    0    3    0
Apr 16 19:00:10 ubuntu dstat.sh[65030]: 16-04 19:00:10|  8  21  69   0   0|1329M  877M  173M 5354M|4802B 1621B|   0   296k|   0  12.0 |6008  4493 |1.70 1.45 0.81|1.0   0 447|   0     0 |           | 11   32    0    3    0
Apr 16 19:00:11 ubuntu dstat.sh[65030]: 16-04 19:00:11|  9  21  69   0   0|1327M  879M  173M 5354M|5098B 1619B|   0    48k|   0  12.0 |6236  4944 |1.64 1.45 0.81|1.0   0 516|   0     0 |           | 11   32    0    3    0
Apr 16 19:00:12 ubuntu dstat.sh[65030]: 16-04 19:00:12| 22  26  52   0   0|1308M  898M  173M 5354M|5664B 1715B|   0   472k|   0  23.0 |7109  6387 |1.64 1.45 0.81|3.0   0 725|   0     0 |           | 11   34    0    4    0
Apr 16 19:00:13 ubuntu dstat.sh[65030]: 16-04 19:00:13| 63  15  23   0   0|1475M  731M  173M 5355M|5118B 1458B|   0  1508k|   0   174 |4656  3406 |1.64 1.45 0.81|3.0   0 212|   0     0 |           | 11   32    0    8    0
Apr 16 19:00:14 ubuntu dstat.sh[65030]: 16-04 19:00:14| 55  11  27   7   0|1577M  620M  174M 5362M|5035B 1619B| 372k   21M|3.00  1674 |  10k   16k|1.64 1.45 0.81|1.0 1.0  67|   0     0 |           | 11   38    0    8    0
Apr 16 19:00:15 ubuntu dstat.sh[65030]: 16-04 19:00:15| 40  12  35  13   0|1611M  574M  175M 5373M|4402B 1459B|   0    65M|   0  4965 |  20k   38k|1.64 1.45 0.81|3.0   0 169|   0     0 |           | 11   36    0    9    0
Apr 16 19:00:16 ubuntu dstat.sh[65030]: 16-04 19:00:16| 39  10  34  14   0|1641M  533M  175M 5383M|  10k 6643B|   0    83M|   0  6145 |  21k   42k|1.83 1.49 0.82|7.0   0  48|   0     0 |           | 11   37    0    9    0
Apr 16 19:00:17 ubuntu dstat.sh[65030]: 16-04 19:00:17| 44   9  33  12   0|1529M  639M  175M 5389M|9261B 5761B|   0    60M|   0  4802 |  18k   34k|1.83 1.49 0.82|2.0 1.0  69|   0     0 |           | 11   34    0   10    0
Apr 16 19:00:18 ubuntu dstat.sh[65030]: 16-04 19:00:18| 37  25  27   9   0|1553M  608M  176M 5395M|4977B 1619B| 296k   46M|4.00  3344 |  17k   30k|1.83 1.49 0.82|4.0 1.0 372|   0     0 |           | 11   34    0   10    0
Apr 16 19:00:19 ubuntu dstat.sh[65030]: 16-04 19:00:19| 40  20  30   9   0|1577M  577M  176M 5401M|  11k 8370B|1601k   55M|27.0  4073 |  18k   35k|1.83 1.49 0.82|2.0 1.0 243|   0     0 |           | 11   35    0   10    0
Apr 16 19:00:20 ubuntu dstat.sh[65030]: 16-04 19:00:20| 27   9  48  13   0|1574M  577M  176M 5404M|  17k   13k|   0    50M|   0  4127 |  19k   36k|1.83 1.49 0.82|2.0   0  96|   0     0 |           | 11   35    0   10    0
Apr 16 19:00:21 ubuntu dstat.sh[65030]: 16-04 19:00:21| 35   9  40  13   0|1574M  578M  176M 5404M|5048B 2004B|   0    46M|   0  4192 |  16k   32k|2.00 1.53 0.84|3.0   0  58|   0     0 |           | 11   34    0   10    0
Apr 16 19:00:22 ubuntu dstat.sh[65030]: 16-04 19:00:22| 33   7  45  13   0|1582M  567M  176M 5406M|  11k 7286B|   0    51M|   0  4300 |  16k   31k|2.00 1.53 0.84|2.0   0  42|   0     0 |           | 11   35    0   10    0
Apr 16 19:00:23 ubuntu dstat.sh[65030]: 16-04 19:00:23| 27   8  51  11   0|1571M  577M  177M 5406M|  15k   12k|   0    43M|   0  3967 |  18k   34k|2.00 1.53 0.84|3.0   0  30|   0     0 |           | 11   35    0   10    0
Apr 16 19:00:24 ubuntu dstat.sh[65030]: 16-04 19:00:24| 36   9  41  12   0|1506M  640M  177M 5408M|8788B 5735B|   0    35M|   0  3118 |  15k   28k|2.00 1.53 0.84|5.0 1.0 113|   0     0 |           | 11   34    0   11    0
Apr 16 19:00:25 ubuntu dstat.sh[65030]: 16-04 19:00:25| 30   7  45  13   0|1539M  604M  177M 5411M|7069B 3970B|   0    52M|   0  4393 |  17k   33k|2.00 1.53 0.84|2.0   0  54|   0     0 |           | 11   37    0   11    0
Apr 16 19:00:26 ubuntu dstat.sh[65030]: 16-04 19:00:26| 29   8  49  12   0|1538M  602M  177M 5414M|  14k   12k|   0    58M|   0  4818 |  20k   39k|2.24 1.59 0.86|1.0 1.0  57|   0     0 |           | 11   37    0   11    0
Apr 16 19:00:27 ubuntu dstat.sh[65030]: 16-04 19:00:27| 29   9  47  13   0|1529M  608M  177M 5417M|  13k 8263B|   0    60M|   0  4846 |  20k   39k|2.24 1.59 0.86|2.0   0 132|   0     0 |           | 11   36    0   11    0
Apr 16 19:00:28 ubuntu dstat.sh[65030]: 16-04 19:00:28| 35  11  40  12   0|1527M  608M  177M 5419M|6174B 1618B|   0    50M|   0  4452 |  18k   34k|2.24 1.59 0.86|5.0 1.0  48|   0     0 |           | 11   36    0   11    0
Apr 16 19:00:29 ubuntu dstat.sh[65030]: 16-04 19:00:29| 29   9  47  13   0|1533M  606M  177M 5414M|  14k 9711B|   0    63M|   0  5343 |  21k   40k|2.24 1.59 0.86|2.0 1.0  18|   0     0 |           | 11   37    0   11    0
Apr 16 19:00:30 ubuntu dstat.sh[65030]: 16-04 19:00:30| 35   6  52   6   0|1405M  734M  177M 5415M|  16k   12k|   0    31M|   0  2454 |  13k   23k|2.24 1.59 0.86|3.0   0  27|   0     0 |           | 11   33    0   12    2
Apr 16 19:00:31 ubuntu dstat.sh[65030]: 16-04 19:00:31| 23  16  60   0   0|1362M  777M  177M 5415M|5707B 2632B|   0  1218k|   0  47.8 |4117  3264 |2.14 1.58 0.87|2.0   0 267|   0     0 |           | 11   32    0   13    0
Apr 16 19:00:32 ubuntu dstat.sh[65030]: 16-04 19:00:32| 17   3  78   0   0|1397M  742M  177M 5415M|9622B 6728B|   0   601k|   0  32.0 |2022  1824 |2.14 1.58 0.87|3.0   0   0|   0     0 |           | 11   33    0   13    0
Apr 16 19:00:33 ubuntu dstat.sh[65030]: 16-04 19:00:33| 20   4  74   1   0|1365M  774M  177M 5415M|8536B 5220B|   0  4662k|   0   274 |3636  4237 |2.14 1.58 0.87|1.0   0  28|   0     0 |           | 11   32    0   14    0
Apr 16 19:00:34 ubuntu dstat.sh[65030]: 16-04 19:00:34| 21   4  73   0   0|1430M  709M  177M 5415M|4363B 1614B|   0     0 |   0     0 |1846  1241 |2.14 1.58 0.87|2.0   0 6.0|   0     0 |           | 11   32    0   14    0
Apr 16 19:00:35 ubuntu dstat.sh[65030]: 16-04 19:00:35| 15   2  82   0   0|1437M  702M  177M 5415M|  11k 8132B|   0   116k|   0  15.1 |2289  2396 |2.14 1.58 0.87|1.0   0   0|   0     0 |           | 11   32    0   14    1
Apr 16 19:00:36 ubuntu dstat.sh[65030]: 16-04 19:00:36| 18   7  73   0   0|1455M  683M  177M 5415M|5101B 1682B|   0   116k|   0  7.98 |2433  1767 |2.05 1.57 0.87|2.0   0  60|   0     0 |           | 11   32    0   15    0
