Apr 09 10:34:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 09 10:34:01 ubuntu dstat.sh[66115]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 09 10:34:01 ubuntu dstat.sh[66115]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 09 10:35:43 ubuntu dstat.sh[66115]: 09-04 10:35:43| 20   7  72   0   0|1429M  780M  170M 5354M|4698B 1507B|   0    12k|   0  2.99 |2669  1912 |2.11 1.30 0.67|1.0   0 112|   0     0 |           | 11   32    0   64    0
Apr 09 10:35:44 ubuntu dstat.sh[66115]: 09-04 10:35:44| 17   2  80   0   0|1431M  778M  170M 5354M|  13k 9882B|   0   164k|   0  13.0 |3056  3595 |2.11 1.30 0.67|1.0   0   0|   0     0 |           | 11   33    0   64    0
Apr 09 10:35:45 ubuntu dstat.sh[66115]: 09-04 10:35:45| 19   6  74   0   0|1411M  798M  170M 5354M|7353B 3901B|   0  2412k|   0   121 |2770  2365 |2.11 1.30 0.67|2.0   0  46|   0     0 |           | 11   32    0   60    0
Apr 09 10:35:46 ubuntu dstat.sh[66115]: 09-04 10:35:46| 18   2  79   0   0|1428M  781M  170M 5354M|  11k 7269B|   0   256k|   0  1.00 |1933  1611 |2.02 1.30 0.67|1.0   0   0|   0     0 |           | 11   33    0   60    0
Apr 09 10:35:47 ubuntu dstat.sh[66115]: 09-04 10:35:47| 18   3  78   0   0|1385M  824M  170M 5354M|  13k   10k|   0   289k|   0  28.1 |4692  6294 |2.02 1.30 0.67|2.0   0  10|   0     0 |           | 11   32    0   60    0
Apr 09 10:35:48 ubuntu dstat.sh[66115]: 09-04 10:35:48| 15  22  62   0   0|1380M  829M  170M 5354M|4676B 1619B|   0   464k|   0  31.0 |6633  5744 |2.02 1.30 0.67|2.0   0 617|   0     0 |           | 11   32    0   62    0
Apr 09 10:35:49 ubuntu dstat.sh[66115]: 09-04 10:35:49| 48  10  42   0   0|1480M  728M  170M 5355M|4384B 1622B|   0  2022k|   0   107 |3848    15k|2.02 1.30 0.67|2.0   0  36|   0     0 |           | 11   32    0   60    0
Apr 09 10:35:50 ubuntu dstat.sh[66115]: 09-04 10:35:50| 37   7  45   9   0|1469M  732M  171M 5361M|4560B 1620B|   0    30M|   0  2746 |  14k   24k|2.02 1.30 0.67|4.0 1.0 120|   0     0 |           | 11   36    0   60    0
Apr 09 10:35:51 ubuntu dstat.sh[66115]: 09-04 10:35:51| 37   9  41  10   0|1469M  729M  172M 5362M|4487B 1508B|   0    51M|   0  4569 |  17k   33k|2.02 1.31 0.68|3.0   0  51|   0     0 |           | 11   34    0   60    2
Apr 09 10:35:52 ubuntu dstat.sh[66115]: 09-04 10:35:52| 44   7  48   1   0|1478M  721M  172M 5362M|5178B 1612B|   0  9046k|   0   522 |3654  3815 |2.02 1.31 0.68|2.0   0 7.0|   0     0 |           | 11   32    0   60    0
Apr 09 10:35:53 ubuntu dstat.sh[66115]: 09-04 10:35:53| 39   8  44   7   0|1501M  697M  172M 5363M|6190B 1405B|   0    22M|   0  2827 |  14k   26k|2.02 1.31 0.68|3.0 1.0 2.0|   0     0 |           | 11   34    0   54    0
Apr 09 10:35:54 ubuntu dstat.sh[66115]: 09-04 10:35:54| 31   7  59   1   0|1475M  723M  172M 5363M|4734B  701B|   0  5926k|   0   605 |5314  6970 |2.02 1.31 0.68|2.0   0 100|   0     0 |           | 11   32    0   54    0
Apr 09 10:35:55 ubuntu dstat.sh[66115]: 09-04 10:35:55| 22   4  73   0   0|1436M  761M  172M 5363M|5912B 1512B|   0   672k|   0  35.0 |2019  1562 |2.02 1.31 0.68|2.0   0 1.0|   0     0 |           | 11   32    0   54    0
Apr 09 10:35:56 ubuntu dstat.sh[66115]: 09-04 10:35:56| 23   3  73   1   0|1423M  774M  173M 5363M|4649B 1189B|   0  8648k|   0   558 |2383  2639 |1.94 1.30 0.68|2.0   0 2.0|   0     0 |           | 11   32    0   54    0
Apr 09 10:35:57 ubuntu dstat.sh[66115]: 09-04 10:35:57| 22   4  73   0   0|1476M  722M  173M 5363M|4962B 1418B|   0   120k|   0  12.0 |1934  1491 |1.94 1.30 0.68|1.0   0 2.0|   0     0 |           | 11   32    0   51    0
Apr 09 10:35:58 ubuntu dstat.sh[66115]: 09-04 10:35:58| 22   3  74   0   0|1456M  741M  173M 5363M|4638B 1458B|   0     0 |   0     0 |1754  1146 |1.94 1.30 0.68|1.0   0 3.0|   0     0 |           | 11   32    0   51    0
Apr 09 10:35:59 ubuntu dstat.sh[66115]: 09-04 10:35:59| 22   4  74   0   0|1498M  699M  173M 5363M|4702B 1459B|   0     0 |   0     0 |1808  1410 |1.94 1.30 0.68|2.0   0 2.0|   0     0 |           | 11   32    0   51    0
Apr 09 10:36:00 ubuntu dstat.sh[66115]: 09-04 10:36:00| 22   3  74   0   0|1471M  726M  173M 5363M|4855B 1566B|   0  4095B|   0  1.00 |1747  1112 |1.94 1.30 0.68|2.0   0 1.0|   0     0 |           | 11   32    0   51    0
Apr 09 10:36:01 ubuntu dstat.sh[66115]: 09-04 10:36:01| 23   3  73   0   0|1492M  705M  173M 5363M|4636B 1512B|   0   904k|   0   123 |1826  1302 |1.86 1.30 0.68|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 09 10:36:02 ubuntu dstat.sh[66115]: 09-04 10:36:02| 23   3  74   0   0|1464M  733M  173M 5363M|4783B 1458B|   0    32k|   0  4.00 |1826  1215 |1.86 1.30 0.68|1.0   0 3.0|   0     0 |           | 11   32    0   47    0
Apr 09 10:36:03 ubuntu dstat.sh[66115]: 09-04 10:36:03| 22   3  73   0   0|1452M  745M  173M 5363M|5546B 1620B|   0   420k|   0  31.0 |2046  1812 |1.86 1.30 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Apr 09 10:36:04 ubuntu dstat.sh[66115]: 09-04 10:36:04| 22   4  73   0   0|1459M  738M  173M 5363M|5219B 1620B|   0     0 |   0     0 |1884  1403 |1.86 1.30 0.68|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 09 10:36:05 ubuntu dstat.sh[66115]: 09-04 10:36:05| 23   3  74   0   0|1432M  766M  173M 5363M|5497B 1619B|   0     0 |   0     0 |1790  1188 |1.86 1.30 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   45    0
Apr 09 10:36:06 ubuntu dstat.sh[66115]: 09-04 10:36:06| 22   4  74   0   0|1442M  755M  173M 5363M|5241B 1714B|   0  8193B|   0  2.00 |1797  1249 |1.79 1.29 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   45    0
Apr 09 10:36:07 ubuntu dstat.sh[66115]: 09-04 10:36:07| 22   3  74   0   0|1456M  741M  173M 5363M|5281B 1620B|   0     0 |   0     0 |1851  1300 |1.79 1.29 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   45    0
Apr 09 10:36:08 ubuntu dstat.sh[66115]: 09-04 10:36:08| 21   6  74   0   0|1416M  781M  173M 5363M|7311B 1516B|   0   104k|   0  3.01 |2323  1498 |1.79 1.29 0.68|1.0   0  53|   0     0 |           | 11   32    0   45    0
Apr 09 10:36:09 ubuntu dstat.sh[66115]: 09-04 10:36:09|  8  21  69   0   0|1426M  771M  173M 5363M|6401B 1565B|   0   879k|   0  9.99 |6299  5025 |1.79 1.29 0.68|1.0   0 523|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:10 ubuntu dstat.sh[66115]: 09-04 10:36:10| 10  21  70   0   0|1415M  782M  173M 5364M|5797B 1513B|   0   372k|   0  7.01 |6013  4696 |1.79 1.29 0.68|1.0   0 453|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:11 ubuntu dstat.sh[66115]: 09-04 10:36:11| 11  16  71   0   0|1391M  805M  173M 5364M|5213B 1563B|   0   228k|   0  1.00 |4985  3860 |1.73 1.29 0.68|1.0   0 341|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:12 ubuntu dstat.sh[66115]: 09-04 10:36:12| 21   4  74   0   0|1439M  757M  173M 5364M|4240B 1080B|   0  4096B|   0  1.00 |1860  1364 |1.73 1.29 0.68|3.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:13 ubuntu dstat.sh[66115]: 09-04 10:36:13| 22   3  73   0   0|1427M  770M  173M 5364M|4951B 1459B|   0   636k|   0  44.0 |2043  1727 |1.73 1.29 0.68|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:14 ubuntu dstat.sh[66115]: 09-04 10:36:14| 22   3  74   0   0|1480M  716M  173M 5364M|4495B 1618B|   0    12k|   0  2.00 |1805  1242 |1.73 1.29 0.68|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:15 ubuntu dstat.sh[66115]: 09-04 10:36:15| 22   3  73   0   0|1459M  738M  173M 5364M|4513B 1456B|   0    20k|   0  1.00 |1766  1225 |1.73 1.29 0.68|3.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:16 ubuntu dstat.sh[66115]: 09-04 10:36:16| 22   4  74   0   0|1488M  708M  173M 5364M|4671B  759B|   0   490k|   0  85.3 |1836  1291 |1.67 1.28 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 09 10:36:17 ubuntu dstat.sh[66115]: 09-04 10:36:17| 23   3  74   0   0|1454M  742M  173M 5364M|4947B 1344B|   0    12k|   0  1.00 |1864  1302 |1.67 1.28 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   32    0
Apr 09 10:36:18 ubuntu dstat.sh[66115]: 09-04 10:36:18| 22   4  74   0   0|1493M  704M  173M 5364M|5568B 1516B|   0    56k|   0  2.01 |1871  1310 |1.67 1.28 0.69|1.0 1.0 2.0|   0     0 |           | 11   32    0   32    0
Apr 09 10:36:19 ubuntu dstat.sh[66115]: 09-04 10:36:19| 23   3  73   0   0|1482M  714M  173M 5364M|5880B 1620B|   0    24k|   0  2.00 |1822  1253 |1.67 1.28 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   32    0
Apr 09 10:36:20 ubuntu dstat.sh[66115]: 09-04 10:36:20| 22   4  74   0   0|1535M  662M  173M 5364M|5688B 1566B|   0  4097B|   0  1.00 |1779  1144 |1.67 1.28 0.69|3.0   0 2.0|   0     0 |           | 11   32    0   32    0
Apr 09 10:36:21 ubuntu dstat.sh[66115]: 09-04 10:36:21| 22   3  74   0   0|1487M  709M  173M 5364M|4907B 1511B|   0    48k|   0  2.00 |1749  1224 |1.62 1.28 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   32    0
Apr 09 10:36:22 ubuntu dstat.sh[66115]: 09-04 10:36:22| 22   3  74   0   0|1521M  676M  173M 5364M|5121B 1618B|   0  2094k|   0  12.0 |1777  1206 |1.62 1.28 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   27    0
Apr 09 10:36:23 ubuntu dstat.sh[66115]: 09-04 10:36:23| 23   3  73   0   0|1501M  696M  173M 5364M|5179B 1618B|   0   583k|   0  40.9 |2000  1679 |1.62 1.28 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   27    0
Apr 09 10:36:24 ubuntu dstat.sh[66115]: 09-04 10:36:24| 22   4  74   0   0|1537M  659M  173M 5364M|4759B 1568B|   0    92k|   0  2.00 |1729  1209 |1.62 1.28 0.69|2.0   0 2.0|   0     0 |           | 11   32    0   27    0
Apr 09 10:36:25 ubuntu dstat.sh[66115]: 09-04 10:36:25| 22   4  74   0   0|1497M  699M  173M 5364M|4563B 1514B|   0     0 |   0     0 |1753  1254 |1.62 1.28 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   27    0
Apr 09 10:36:26 ubuntu dstat.sh[66115]: 09-04 10:36:26| 22   4  74   0   0|1466M  731M  173M 5364M|5059B 1621B|   0    16k|   0  2.00 |1760  1216 |1.57 1.27 0.69|5.0   0 1.0|   0     0 |           | 11   32    0   19    0
Apr 09 10:36:27 ubuntu dstat.sh[66115]: 09-04 10:36:27| 23   3  74   0   0|1491M  706M  173M 5364M|5067B 1458B|   0   408k|   0  61.0 |1760  1101 |1.57 1.27 0.69|3.0   0 3.0|   0     0 |           | 11   32    0   19    0
Apr 09 10:36:28 ubuntu dstat.sh[66115]: 09-04 10:36:28| 22   3  73   0   0|1449M  747M  173M 5364M|4796B 1619B|   0    52k|   0  1.00 |1766  1304 |1.57 1.27 0.69|3.0 1.0 1.0|   0     0 |           | 11   32    0   19    0
Apr 09 10:36:29 ubuntu dstat.sh[66115]: 09-04 10:36:29| 23   4  74   0   0|1437M  759M  173M 5364M|4779B 1456B|   0    28k|   0  2.00 |1776  1241 |1.57 1.27 0.69|3.0   0 1.0|   0     0 |           | 11   32    0   19    0
Apr 09 10:36:30 ubuntu dstat.sh[66115]: 09-04 10:36:30| 22   3  73   0   0|1480M  716M  173M 5364M|5065B 1620B|   0    20k|   0  3.00 |1723  1102 |1.57 1.27 0.69|3.0   0 2.0|   0     0 |           | 11   32    0   15    0
Apr 09 10:36:31 ubuntu dstat.sh[66115]: 09-04 10:36:31| 12  18  69   0   0|1439M  757M  173M 5364M|5301B 1463B|   0   241k|   0  10.0 |5448  4253 |1.52 1.27 0.69|1.0   0 442|   0     0 |           | 11   32    0   15    0
Apr 09 10:36:32 ubuntu dstat.sh[66115]: 09-04 10:36:32| 22   4  74   0   0|1459M  737M  173M 5364M|5475B 1617B|   0   112k|   0  2.99 |1997  1499 |1.52 1.27 0.69|1.0   0  20|   0     0 |           | 11   32    0   15    0
Apr 09 10:36:33 ubuntu dstat.sh[66115]: 09-04 10:36:33| 22   3  73   0   0|1449M  747M  173M 5364M|5264B 1457B|   0   504k|   0  28.0 |2070  1665 |1.52 1.27 0.69|1.0   0 9.0|   0     0 |           | 11   32    0   15    0
Apr 09 10:36:34 ubuntu dstat.sh[66115]: 09-04 10:36:34| 22   3  74   0   0|1451M  745M  173M 5364M|5664B 1619B|   0     0 |   0     0 |1742  1174 |1.52 1.27 0.69|1.0   0   0|   0     0 |           | 11   32    0   11    0
Apr 09 10:36:35 ubuntu dstat.sh[66115]: 09-04 10:36:35| 14  16  69   0   0|1420M  776M  173M 5364M|5475B 1625B|  40k  233k|2.01  13.0 |4967  3974 |1.52 1.27 0.69|1.0   0 402|   0     0 |           | 11   32    0   11    0
Apr 09 10:36:36 ubuntu dstat.sh[66115]: 09-04 10:36:36|  9  22  68   0   0|1405M  791M  173M 5364M|5771B 1618B|   0   328k|   0  7.99 |6542  5247 |1.56 1.28 0.70|3.0   0 562|   0     0 |           | 11   32    0   11    0
Apr 09 10:36:37 ubuntu dstat.sh[66115]: 09-04 10:36:37|  8  22  68   0   0|1413M  783M  173M 5364M|5877B 1619B|   0   484k|   0  6.99 |6526  5249 |1.56 1.28 0.70|1.0   0 556|   0     0 |           | 11   32    0   11    0
Apr 09 10:36:38 ubuntu dstat.sh[66115]: 09-04 10:36:38|  8  23  68   0   0|1390M  806M  173M 5364M|5187B 1461B|   0  1294k|   0  15.0 |6196  4796 |1.56 1.28 0.70|2.0   0 519|   0     0 |           | 11   32    0    7    0
Apr 09 10:36:39 ubuntu dstat.sh[66115]: 09-04 10:36:39|  8  22  68   0   0|1374M  821M  173M 5364M|5949B 1620B|   0  1288k|   0  14.0 |6486  5310 |1.56 1.28 0.70|1.0   0 559|   0     0 |           | 11   32    0    7    0
Apr 09 10:36:40 ubuntu dstat.sh[66115]: 09-04 10:36:40|  8  22  70   0   0|1373M  823M  173M 5364M|5701B 1620B|   0   300k|   0  9.00 |6210  4895 |1.56 1.28 0.70|1.0   0 495|   0     0 |           | 11   32    0    7    0
Apr 09 10:36:41 ubuntu dstat.sh[66115]: 09-04 10:36:41|  8  21  69   0   0|1358M  838M  173M 5364M|5178B 1620B|   0   316k|   0  11.0 |6214  4897 |1.52 1.27 0.70|1.0   0 502|   0     0 |           | 11   32    0    7    0
Apr 09 10:36:42 ubuntu dstat.sh[66115]: 09-04 10:36:42|  9  21  69   0   0|1349M  846M  173M 5364M|5468B 1619B|   0   276k|   0  16.0 |6208  4963 |1.52 1.27 0.70|1.0   0 520|   0     0 |           | 11   32    0    4    0
Apr 09 10:36:43 ubuntu dstat.sh[66115]: 09-04 10:36:43| 22  27  50   1   0|1339M  857M  173M 5364M|4639B 1458B|   0  1196k|   0  69.0 |7219  6699 |1.52 1.27 0.70|3.0   0 712|   0     0 |           | 11   34    0    6    0
Apr 09 10:36:44 ubuntu dstat.sh[66115]: 09-04 10:36:44| 62  16  22   0   0|1521M  675M  173M 5365M|4663B 1614B|   0   701k|   0  42.8 |4513  3319 |1.52 1.27 0.70|5.0   0 215|   0     0 |           | 11   32    0   10    0
Apr 09 10:36:45 ubuntu dstat.sh[66115]: 09-04 10:36:45| 56  11  27   6   0|1608M  577M  173M 5373M|4473B 1463B| 373k   29M|3.01  2190 |  11k   20k|1.52 1.27 0.70|4.0   0  73|   0     0 |           | 11   38    0   10    0
Apr 09 10:36:46 ubuntu dstat.sh[66115]: 09-04 10:36:46| 40  11  33  12   0|1587M  584M  174M 5385M|4938B 1662B|   0    86M|   0  6357 |  23k   45k|1.79 1.34 0.72|5.0 1.0 181|   0     0 |           | 11   36    0   11    0
Apr 09 10:36:47 ubuntu dstat.sh[66115]: 09-04 10:36:47| 44  11  33  12   0|1610M  551M  175M 5395M|9790B 6491B|   0    98M|   0  7647 |  24k   49k|1.79 1.34 0.72|3.0 1.0  64|   0     0 |           | 11   37    0   11    0
Apr 09 10:36:48 ubuntu dstat.sh[66115]: 09-04 10:36:48| 38  20  31   9   0|1515M  638M  175M 5403M|8913B 5850B| 296k   61M|4.00  4463 |  19k   36k|1.79 1.34 0.72|3.0 1.0 399|   0     0 |           | 11   34    0   12    0
Apr 09 10:36:49 ubuntu dstat.sh[66115]: 09-04 10:36:49| 52  20  19   8   0|1580M  566M  175M 5408M|4355B 1513B| 933k   57M|15.0  4368 |  19k   44k|1.79 1.34 0.72|4.0   0 220|   0     0 |           | 11   34    0   13    0
Apr 09 10:36:50 ubuntu dstat.sh[66115]: 09-04 10:36:50| 30  10  45  11   0|1584M  559M  176M 5411M|  14k   11k| 668k   62M|12.0  4946 |  21k   40k|1.79 1.34 0.72|3.0   0 167|   0     0 |           | 11   35    0   10    0
Apr 09 10:36:51 ubuntu dstat.sh[66115]: 09-04 10:36:51| 31   6  50  10   0|1580M  563M  176M 5411M|  15k   11k|   0    53M|   0  4541 |  19k   37k|1.81 1.35 0.73|3.0 1.0  30|   0     0 |           | 11   34    0   10    0
Apr 09 10:36:52 ubuntu dstat.sh[66115]: 09-04 10:36:52| 35  10  40  12   0|1566M  576M  176M 5412M|5315B 1589B|   0    57M|   0  5451 |  19k   37k|1.81 1.35 0.73|1.0 1.0  75|   0     0 |           | 11   34    0   10    0
Apr 09 10:36:53 ubuntu dstat.sh[66115]: 09-04 10:36:53| 36   6  46  10   0|1575M  564M  176M 5414M|  14k 9871B|   0    54M|   0  4788 |  17k   34k|1.81 1.35 0.73|1.0 1.0  45|   0     0 |           | 11   35    0   10    0
Apr 09 10:36:54 ubuntu dstat.sh[66115]: 09-04 10:36:54| 32   7  50  11   0|1566M  570M  176M 5418M|  18k   13k|   0    61M|   0  5057 |  21k   42k|1.81 1.35 0.73|1.0 1.0  60|   0     0 |           | 11   34    0   11    0
Apr 09 10:36:55 ubuntu dstat.sh[66115]: 09-04 10:36:55| 33  10  43  12   0|1564M  568M  176M 5421M|6063B 1621B|   0    63M|   0  5219 |  20k   39k|1.81 1.35 0.73|4.0 1.0 146|   0     0 |           | 11   34    0   11    0
Apr 09 10:36:56 ubuntu dstat.sh[66115]: 09-04 10:36:56| 32   9  45  11   0|1576M  551M  177M 5425M|  10k 7113B|   0    62M|   0  5340 |  21k   40k|1.83 1.36 0.74|3.0   0 120|   0     0 |           | 11   37    0   11    0
Apr 09 10:36:57 ubuntu dstat.sh[66115]: 09-04 10:36:57| 29   8  51  10   0|1567M  563M  177M 5423M|  17k   13k|   0    64M|   0  5532 |  23k   45k|1.83 1.36 0.74|3.0 1.0  28|   0     0 |           | 11   37    0   11    0
Apr 09 10:36:58 ubuntu dstat.sh[66115]: 09-04 10:36:58| 36   9  44   8   0|1542M  589M  177M 5422M|5631B 2644B|   0    51M|   0  4075 |  16k   31k|1.83 1.36 0.74|2.0   0  69|   0     0 |           | 11   34    0   13    0
Apr 09 10:36:59 ubuntu dstat.sh[66115]: 09-04 10:36:59| 26  10  63   0   0|1437M  694M  177M 5422M|9862B 6543B|   0  2936k|   0   178 |4222  3822 |1.83 1.36 0.74|1.0   0 212|   0     0 |           | 11   33    0   13    0
Apr 09 10:37:00 ubuntu dstat.sh[66115]: 09-04 10:37:00| 17   2  79   0   0|1432M  699M  177M 5422M|  15k   11k|   0   873k|   0  54.1 |4542  6314 |1.83 1.36 0.74|1.0   0   0|   0     0 |           | 11   33    0   13    0
Apr 09 10:37:01 ubuntu dstat.sh[66115]: 09-04 10:37:01| 18   6  76   0   0|1398M  733M  177M 5422M|  10k 6935B|   0  1185k|   0  67.8 |3847  4279 |1.76 1.35 0.74|1.0   0  55|   0     0 |           | 11   32    0   14    0
Apr 09 10:37:02 ubuntu dstat.sh[66115]: 09-04 10:37:02| 20   3  76   0   0|1439M  692M  177M 5422M|6426B 3423B|   0   844k|   0  49.0 |1782  1319 |1.76 1.35 0.74|1.0   0   0|   0     0 |           | 11   33    0   14    0
Apr 09 10:37:03 ubuntu dstat.sh[66115]: 09-04 10:37:03| 19   2  77   0   0|1408M  723M  177M 5422M|  12k 8514B|   0  3882k|   0   234 |3518  4421 |1.76 1.35 0.74|1.0   0 6.0|   0     0 |           | 11   32    0   15    0
Apr 09 10:37:04 ubuntu dstat.sh[66115]: 09-04 10:37:04| 21   4  73   0   0|1472M  659M  177M 5422M|5070B 1511B|   0     0 |   0     0 |2011  1358 |1.76 1.35 0.74|1.0   0  28|   0     0 |           | 11   32    0   15    0
Apr 09 10:37:05 ubuntu dstat.sh[66115]: 09-04 10:37:05| 16   2  82   0   0|1468M  662M  177M 5422M|  12k 8286B|   0    92k|   0  12.0 |2270  2469 |1.76 1.35 0.74|3.0   0   0|   0     0 |           | 11   32    0   16    0
Apr 09 10:37:06 ubuntu dstat.sh[66115]: 09-04 10:37:06| 20   6  73   0   0|1495M  636M  177M 5422M|5091B 1605B|   0   212k|   0  12.0 |2418  1657 |1.70 1.35 0.74|2.0   0  60|   0     0 |           | 11   32    0   16    0
Apr 09 10:37:07 ubuntu dstat.sh[66115]: 09-04 10:37:07| 16   2  80   0   0|1497M  634M  177M 5422M|  14k   10k|   0   288k|   0  24.0 |2835  3365 |1.70 1.35 0.74|1.0   0 1.0|   0     0 |           | 11   33    0   16    0
Apr 09 10:37:08 ubuntu dstat.sh[66115]: 09-04 10:37:08| 20   5  74   0   0|1465M  666M  177M 5422M|8579B 3767B|   0  2172k|   0   158 |3016  2738 |1.70 1.35 0.74|1.0   0  43|   0     0 |           | 11   32    0   17    0
Apr 09 10:37:09 ubuntu dstat.sh[66115]: 09-04 10:37:09| 18   2  78   0   0|1458M  672M  177M 5422M|  11k 6754B|   0    92k|   0  10.0 |1912  1556 |1.70 1.35 0.74|1.0   0   0|   0     0 |           | 11   33    0   17    0
Apr 09 10:37:10 ubuntu dstat.sh[66115]: 09-04 10:37:10| 15   6  78   0   0|1379M  751M  177M 5422M|  12k 7320B|   0   260k|   0  23.0 |4245  4751 |1.70 1.35 0.74|1.0   0 117|   0     0 |           | 11   32    0   18    0
Apr 09 10:37:11 ubuntu dstat.sh[66115]: 09-04 10:37:11| 20  23  56   0   0|1380M  750M  177M 5423M|4937B 1620B|   0   644k|   0  54.0 |7186  6495 |1.80 1.37 0.75|3.0   0 680|   0     0 |           | 11   32    0   24    0
Apr 09 10:37:12 ubuntu dstat.sh[66115]: 09-04 10:37:12| 66  10  24   0   0|1548M  581M  177M 5424M|4860B 1620B|   0   416k|   0  18.0 |3899  1700 |1.80 1.37 0.75|3.0   0 3.0|   0     0 |           | 11   32    0   24    0
Apr 09 10:37:13 ubuntu dstat.sh[66115]: 09-04 10:37:13| 68   8  24   0   0|1680M  446M  177M 5426M|4952B 1512B|   0  4668k|   0   144 |4173  1998 |1.80 1.37 0.75|3.0   0   0|   0     0 |           | 11   32    0   24    0
Apr 09 10:37:14 ubuntu dstat.sh[66115]: 09-04 10:37:14| 49   9  33   6   0|1757M  358M  177M 5436M|4979B 1620B|   0    56M|   0  3811 |  15k   27k|1.80 1.37 0.75|4.0   0 126|   0     0 |           | 11   38    0   24    0
Apr 09 10:37:15 ubuntu dstat.sh[66115]: 09-04 10:37:15| 28   9  46  14   0|1753M  348M  177M 5450M|4964B 1565B|   0   110M|   0  8289 |  29k   58k|1.80 1.37 0.75|3.0 1.0 301|   0     0 |           | 11   38    0   24    0
Apr 09 10:37:16 ubuntu dstat.sh[66115]: 09-04 10:37:16| 42   9  35  12   0|1751M  339M  177M 5460M|5503B 1510B|   0   107M|   0  8169 |  29k   60k|1.98 1.42 0.77|3.0 1.0 186|   0     0 |           | 11   38    0   24    0
Apr 09 10:37:17 ubuntu dstat.sh[66115]: 09-04 10:37:17| 46  11  31  11   0|1675M  405M  177M 5470M|5949B 1622B|   0    70M|   0  5455 |  21k   40k|1.98 1.42 0.77|2.0 1.0 215|   0     0 |           | 11   36    0   24    0
Apr 09 10:37:18 ubuntu dstat.sh[66115]: 09-04 10:37:18| 40  12  32  12   0|1735M  331M  177M 5484M|5415B 1457B|   0   126M|   0  8164 |  25k   53k|1.98 1.42 0.77|2.0 2.0  30|   0     0 |           | 11   36    0   24    0
Apr 09 10:37:19 ubuntu dstat.sh[66115]: 09-04 10:37:19| 49  11  30  10   0|1651M  408M  177M 5490M|5774B 1621B|   0    76M|   0  5833 |  21k   41k|1.98 1.42 0.77|6.0   0 191|   0     0 |           | 11   36    0   24    0
Apr 09 10:37:20 ubuntu dstat.sh[66115]: 09-04 10:37:20| 26  13  59   1   0|1439M  621M  177M 5490M|4804B 1454B|   0    14M|   0   815 |5743  6771 |1.98 1.42 0.77|2.0   0 248|   0     0 |           | 11   32    0   24    0
Apr 09 10:37:21 ubuntu dstat.sh[66115]: 09-04 10:37:21| 23   4  73   0   0|1495M  564M  177M 5490M|4829B 1624B|   0   806k|   0  49.1 |1901  1433 |1.90 1.41 0.77|4.0   0 1.0|   0     0 |           | 11   32    0   24    0
Apr 09 10:37:22 ubuntu dstat.sh[66115]: 09-04 10:37:22| 23   2  72   1   0|1543M  517M  177M 5490M|4631B 1456B|   0  4888k|   0   287 |2546  2870 |1.90 1.41 0.77|1.0   0 2.0|   0     0 |           | 11   38    0   24    0
