Feb 26 17:51:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 26 17:51:18 ubuntu dstat.sh[59076]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 26 17:51:18 ubuntu dstat.sh[59076]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 26 17:58:07 ubuntu dstat.sh[59076]: 26-02 17:58:07| 23   3  72   1   0|5285M  170M  169M 2205M|3600B 1086B|3978k 1335k|54.3  60.3 |2591  2399 |1.36 1.52 0.96|2.0   0 1.0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:08 ubuntu dstat.sh[59076]: 26-02 17:58:08| 25   3  72   0   0|5280M  159M  169M 2220M|4597B 1557B|   0  1635k|   0  41.8 |2512  2361 |1.33 1.51 0.96|3.0   0   0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:09 ubuntu dstat.sh[59076]: 26-02 17:58:09| 23   3  71   1   0|5294M  123M  169M 2242M|5071B 1509B|   0  3253k|   0   138 |2928  2946 |1.33 1.51 0.96|2.0   0   0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:10 ubuntu dstat.sh[59076]: 26-02 17:58:10| 24   3  72   1   0|5269M  151M  169M 2239M|5119B 1576B|   0  2782k|   0   112 |2782  2897 |1.33 1.51 0.96|2.0   0   0|   0     0 |           | 18  325    1   24    0
Feb 26 17:58:11 ubuntu dstat.sh[59076]: 26-02 17:58:11| 23   2  72   1   0|5159M  268M  170M 2231M|4971B 1678B|   0  2074k|   0  78.6 |2714  2570 |1.33 1.51 0.96|2.0   0 1.0|   0     0 |           | 18  324    1   24    0
Feb 26 17:58:12 ubuntu dstat.sh[59076]: 26-02 17:58:12| 19   5  76   0   0|5226M  201M  170M 2231M|8723B 3685B|   0  6789k|   0   293 |2519  2128 |1.33 1.51 0.96|1.0   0  34|   0     0 |           | 18  325    1   23    0
Feb 26 17:58:13 ubuntu dstat.sh[59076]: 26-02 17:58:13| 24   4  72   1   0|5241M  181M  170M 2236M|6235B 1935B|   0  1509k|   0  24.0 |2686  2449 |1.31 1.51 0.96|3.0   0 4.0|   0     0 |           | 18  324    1   23    0
Feb 26 17:58:14 ubuntu dstat.sh[59076]: 26-02 17:58:14| 19   3  75   0   0|5247M  170M  170M 2241M|  12k 4660B|  16k 1353k|1.00  45.9 |4388  6437 |1.31 1.51 0.96|1.0   0  23|   0     0 |           | 18  324    1   23    0
Feb 26 17:58:15 ubuntu dstat.sh[59076]: 26-02 17:58:15| 25   7  67   0   0|5249M  168M  170M 2242M|5096B 1693B|   0   328k|   0  11.0 |  17k   32k|1.31 1.51 0.96|4.0   0  13|   0     0 |           | 18  324    1   23    0
Feb 26 17:58:16 ubuntu dstat.sh[59076]: 26-02 17:58:16| 22   6  72   0   0|5199M  229M  170M 2231M|4532B 1656B|   0  1856k|   0  21.0 |2751  2365 |1.31 1.51 0.96|3.0   0  15|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:17 ubuntu dstat.sh[59076]: 26-02 17:58:17| 23   7  69   0   0|5191M  236M  170M 2231M|4752B 1740B|   0    15M|   0  98.3 |9068    16k|1.31 1.51 0.96|2.0   0  54|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:18 ubuntu dstat.sh[59076]: 26-02 17:58:18| 26   8  64   0   0|5222M  205M  170M 2231M|9025B 2952B|   0  8186B|   0  2.00 |5550    12k|1.44 1.53 0.97|1.0   0  71|   0     0 |           | 18  325    1   23    0
Feb 26 17:58:19 ubuntu dstat.sh[59076]: 26-02 17:58:19| 22   3  74   0   0|5222M  199M  170M 2237M|6181B 2559B|   0  1149k|   0  8.98 |2272  1981 |1.44 1.53 0.97|2.0   0 3.0|   0     0 |           | 18  324    1   23    0
Feb 26 17:58:20 ubuntu dstat.sh[59076]: 26-02 17:58:20| 19   4  76   0   0|5220M  197M  170M 2241M|  11k 4695B|   0  1314k|   0  30.0 |2502  2380 |1.44 1.53 0.97|3.0   0  20|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:21 ubuntu dstat.sh[59076]: 26-02 17:58:21| 25   7  65   0   0|5227M  190M  170M 2242M|4300B 1515B|   0   513k|   0  32.1 |  19k   37k|1.44 1.53 0.97|2.0   0  16|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:22 ubuntu dstat.sh[59076]: 26-02 17:58:22| 21   6  72   0   0|5194M  233M  170M 2231M|4488B 1616B|   0   790k|   0  17.0 |2615  2220 |1.44 1.53 0.97|2.0   0  15|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:23 ubuntu dstat.sh[59076]: 26-02 17:58:23| 24   3  72   0   0|5203M  224M  170M 2231M|4432B 1506B|   0   522k|   0  7.03 |2535  2091 |1.41 1.52 0.97|2.0   0  21|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:24 ubuntu dstat.sh[59076]: 26-02 17:58:24| 20   7  71   0   0|5194M  227M  170M 2238M|4461B 1701B|  16k  217k|1.00  21.1 |3591  3273 |1.41 1.52 0.97|3.0   0  97|   0     0 |           | 18  324    1   22    0
Feb 26 17:58:25 ubuntu dstat.sh[59076]: 26-02 17:58:25| 23   3  72   0   0|5216M  201M  170M 2242M|4993B 2043B|4064B  925k|0.99  18.9 |2451  2126 |1.41 1.52 0.97|2.0   0  17|   0     0 |           | 18  325    1   22    0
Feb 26 17:58:26 ubuntu dstat.sh[59076]: 26-02 17:58:26| 11   1  87   0   0|5214M  202M  170M 2242M|  18k 9868B|   0  1481k|   0  31.1 |1614  1798 |1.41 1.52 0.97|1.0   0   0|   0     0 |           | 18  325    1   22    0
Feb 26 17:58:27 ubuntu dstat.sh[59076]: 26-02 17:58:27| 11   2  86   1   0|5212M  204M  170M 2242M|  72k   15k|   0  1852k|   0  60.9 |1946  2151 |1.41 1.52 0.97|2.0   0   0|   0     0 |           | 18  326    1   22    0
Feb 26 17:58:28 ubuntu dstat.sh[59076]: 26-02 17:58:28| 18   2  78   1   0|5243M  173M  170M 2242M| 111k   13k|   0  1645k|   0  79.2 |2619  2714 |1.37 1.51 0.97|1.0   0 1.0|   0     0 |           | 18  326    1   19    0
Feb 26 17:58:29 ubuntu dstat.sh[59076]: 26-02 17:58:29| 28   6  64   1   0|5260M  155M  170M 2243M|  22k   11k| 623k 1676k|4.99  70.8 |3257  2722 |1.37 1.51 0.97|4.0   0 9.0|   0     0 |           | 18  326    1   19    0
Feb 26 17:58:30 ubuntu dstat.sh[59076]: 26-02 17:58:30| 25   6  67   0   0|5272M  157M  170M 2230M| 297k   14k| 512k 1655k|4.00  65.0 |3215  2577 |1.37 1.51 0.97|1.0   0 4.0|   0     0 |           | 18  326    1   19    0
Feb 26 17:58:31 ubuntu dstat.sh[59076]: 26-02 17:58:31| 10   2  86   1   0|5266M  163M  170M 2231M| 113k   21k| 132k 3288k|10.0   149 |2579  3123 |1.37 1.51 0.97|2.0 1.0   0|   0     0 |           | 18  326    1   19    0
Feb 26 17:58:32 ubuntu dstat.sh[59076]: 26-02 17:58:32| 13   3  82   0   0|5282M  127M  170M 2251M|6239k   70k|   0    18M|   0   374 |4777  3850 |1.37 1.51 0.97|2.0   0 4.0|   0     0 |           | 18  326    1   17    0
Feb 26 17:58:33 ubuntu dstat.sh[59076]: 26-02 17:58:33| 18   4  75   1   0|5262M  131M  170M 2267M|  11M   88k| 164k   13M|4.00  98.1 |6289  3833 |1.26 1.49 0.96|2.0   0 2.0|   0     0 |           | 18  326    1   17    0
Feb 26 17:58:34 ubuntu dstat.sh[59076]: 26-02 17:58:34| 26   6  66   1   0|5254M  139M  173M 2264M|5414B 1524B|   0  4467k|   0   108 |4570  6026 |1.26 1.49 0.96|2.0   0 1.0|   0     0 |           | 18  326    1   17    0
Feb 26 17:58:35 ubuntu dstat.sh[59076]: 26-02 17:58:35| 27   4  67   1   0|5261M  135M  174M 2259M|4560B  969B|   0  2106k|   0  57.8 |3119  2990 |1.26 1.49 0.96|3.0   0 1.0|   0     0 |           | 18  326    1   20    0
Feb 26 17:58:36 ubuntu dstat.sh[59076]: 26-02 17:58:36| 24   4  71   1   0|5279M  134M  174M 2242M|4965B 1081B|   0  1982k|   0  89.1 |2786  2761 |1.26 1.49 0.96|2.0   0   0|   0     0 |           | 18  326    1   16    0
Feb 26 17:58:37 ubuntu dstat.sh[59076]: 26-02 17:58:37| 24   6  69   0   0|5270M  142M  175M 2241M|4621B 1502B|   0  9187k|   0   111 |2766  2529 |1.26 1.49 0.96|2.0   0   0|   0     0 |           | 18  326    1   16    0
Feb 26 17:58:38 ubuntu dstat.sh[59076]: 26-02 17:58:38| 23   8  66   0   0|5273M  146M  177M 2233M|4664B 1510B|   0   172M|   0  1509 |4314  5421 |1.32 1.50 0.97|2.0   0   0|   0     0 |           | 18  326    1   16    0
Feb 26 17:58:39 ubuntu dstat.sh[59076]: 26-02 17:58:39| 25   2  71   1   0|5278M  128M  177M 2245M|4164B 1460B|   0  2331k|   0  45.1 |2544  2376 |1.32 1.50 0.97|2.0   0   0|   0     0 |           | 18  326    1   16    0
Feb 26 17:58:40 ubuntu dstat.sh[59076]: 26-02 17:58:40| 23   5  70   1   0|5279M  134M  178M 2236M|3657B 1085B|   0  2669k|   0  95.5 |2683  2606 |1.32 1.50 0.97|2.0   0   0|   0     0 |           | 18  326    1   12    0
Feb 26 17:58:41 ubuntu dstat.sh[59076]: 26-02 17:58:41| 22   2  75   0   0|5183M  263M  178M 2203M|  10k 4153B|4088B  531k|1.00  25.9 |2401  2183 |1.32 1.50 0.97|2.0   0 1.0|   0     0 |           | 18  324    1   12    0
Feb 26 17:58:42 ubuntu dstat.sh[59076]: 26-02 17:58:42| 20   5  73   0   0|5226M  220M  178M 2203M|8860B 2841B|   0  1284k|   0   156 |2568  2062 |1.32 1.50 0.97|1.0   0  34|   0     0 |           | 18  325    1   12    0
Feb 26 17:58:43 ubuntu dstat.sh[59076]: 26-02 17:58:43| 24   5  71   1   0|5237M  203M  178M 2209M|5966B 2596B|   0    55M|   0   548 |3370  3100 |1.30 1.49 0.97|2.0   0 4.0|   0     0 |           | 18  324    1   12    0
Feb 26 17:58:44 ubuntu dstat.sh[59076]: 26-02 17:58:44| 21   3  75   0   0|5209M  225M  179M 2214M|  11k 4649B|  32k 1824k|1.00  46.8 |2684  2596 |1.30 1.49 0.97|4.0   0  19|   0     0 |           | 18  324    1   10    0
Feb 26 17:58:45 ubuntu dstat.sh[59076]: 26-02 17:58:45| 23   7  66   0   0|5211M  222M  179M 2214M|4658B 1612B|   0  3054k|   0   163 |  11k   20k|1.30 1.49 0.97|4.0   0  12|   0     0 |           | 18  324    1   10    0
Feb 26 17:58:46 ubuntu dstat.sh[59076]: 26-02 17:58:46| 24   6  68   0   0|5227M  206M  179M 2214M|4693B 1667B|   0  1973k|   0  5.01 |8882    17k|1.30 1.49 0.97|2.0   0  12|   0     0 |           | 18  324    1   10    0
Feb 26 17:58:47 ubuntu dstat.sh[59076]: 26-02 17:58:47| 22   6  71   0   0|5185M  260M  179M 2203M|4406B 1510B|   0   467k|   0  12.0 |2420  1933 |1.30 1.49 0.97|2.0   0 8.0|   0     0 |           | 18  324    1   10    0
Feb 26 17:58:48 ubuntu dstat.sh[59076]: 26-02 17:58:48| 23   5  71   1   0|5217M  226M  179M 2206M|4291B 1742B|1068k 8219B| 119  2.01 |2546  2243 |1.27 1.48 0.97|3.0   0 5.0|   0     0 |           | 18  324    1    8    0
Feb 26 17:58:49 ubuntu dstat.sh[59076]: 26-02 17:58:49| 24   5  68   1   0|5226M  215M  179M 2208M|4500B 1620B| 860k 2412k|52.0  73.0 |4719  5860 |1.27 1.48 0.97|3.0 1.0 6.0|   0     0 |           | 18  325    1   10    0
Feb 26 17:58:50 ubuntu dstat.sh[59076]: 26-02 17:58:50| 25   7  64   2   0|5200M  239M  179M 2209M|4569B 1574B| 949k 4165k|52.3   423 |7443    11k|1.27 1.48 0.97|1.0   0  34|   0     0 |           | 18  326    1   10    0
Feb 26 17:58:51 ubuntu dstat.sh[59076]: 26-02 17:58:51|  9  21  67   0   0|5205M  234M  179M 2209M|4409B 1511B|4093B 1031k|1.00  62.0 |5747  4775 |1.27 1.48 0.97|3.0   0 299|   0     0 |           | 18  326    1   10    0
Feb 26 17:58:52 ubuntu dstat.sh[59076]: 26-02 17:58:52| 13  12  69   3   0|5193M  242M  179M 2213M|4596B 1565B|4678k  384k| 618  16.0 |4419  4234 |1.27 1.48 0.97|1.0 1.0 116|   0     0 |           | 18  326    1   12    0
Feb 26 17:58:53 ubuntu dstat.sh[59076]: 26-02 17:58:53|  9   5  71  14   0|5165M  232M  179M 2251M|4401B 1514B|  38M 2748k|2867   125 |5342  8333 |1.25 1.47 0.97|2.0   0   0|   0     0 |           | 18  326    1    9    0
Feb 26 17:58:54 ubuntu dstat.sh[59076]: 26-02 17:58:54|  5   2  92   0   0|5173M  224M  179M 2251M|  10k 4111B|   0  1304k|   0  26.8 |1756  2215 |1.25 1.47 0.97|2.0   0 5.9|   0     0 |           | 18  327    1    9    0
Feb 26 17:58:55 ubuntu dstat.sh[59076]: 26-02 17:58:55|  3   2  93   0   0|5172M  225M  179M 2251M|  61k 5362B|   0   260k|   0  25.0 |1670  2229 |1.25 1.47 0.97|2.0   0 3.0|   0     0 |           | 18  327    1    9    0
Feb 26 17:58:56 ubuntu dstat.sh[59076]: 26-02 17:58:56|  5   3  92   0   0|5123M  273M  179M 2251M|  82k  124k| 164k  464k|6.00  1.00 |1661  1823 |1.25 1.47 0.97|1.0   0  10|   0     0 |           | 18  326    1    9    0
Feb 26 17:58:57 ubuntu dstat.sh[59076]: 26-02 17:58:57|  3   1  95   0   0|5120M  277M  179M 2251M|4444B 1404B|   0   320k|   0  13.0 |1619  2163 |1.25 1.47 0.97|3.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:58:58 ubuntu dstat.sh[59076]: 26-02 17:58:58|  3   1  95   0   0|5120M  276M  179M 2251M|4874B 1619B|   0  2079k|   0   317 |1623  2297 |1.23 1.46 0.97|1.0   0 1.0|   0     0 |           | 18  326    1    8    0
Feb 26 17:58:59 ubuntu dstat.sh[59076]: 26-02 17:58:59|  2   1  96   0   0|5118M  278M  179M 2251M|4309B 1567B|   0    84k|   0  12.0 |1411  2149 |1.23 1.46 0.97|1.0   0 1.0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:00 ubuntu dstat.sh[59076]: 26-02 17:59:00|  3   1  95   0   0|5116M  280M  179M 2251M|4121B 1080B|  16k  332k|1.00  48.0 |1642  2433 |1.23 1.46 0.97|1.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:01 ubuntu dstat.sh[59076]: 26-02 17:59:01|  3   1  96   0   0|5116M  280M  179M 2251M|4414B 1513B|   0   128k|   0  11.0 |1478  2150 |1.23 1.46 0.97|2.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:02 ubuntu dstat.sh[59076]: 26-02 17:59:02|  2   1  96   0   0|5116M  280M  179M 2251M|4591B 1622B|   0   112k|   0  8.01 |1185  1675 |1.23 1.46 0.97|1.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:03 ubuntu dstat.sh[59076]: 26-02 17:59:03|  2   0  96   0   0|5116M  280M  179M 2251M|4594B 1564B|   0   523k|   0  36.9 |1191  1784 |1.13 1.44 0.97|1.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:04 ubuntu dstat.sh[59076]: 26-02 17:59:04|  2   3  94   0   0|5110M  287M  179M 2251M|4684B 1514B|   0   180k|   0  7.01 |1262  1677 |1.13 1.44 0.97|1.0   0   0|   0     0 |           | 18  326    1    8    0
Feb 26 17:59:05 ubuntu dstat.sh[59076]: 26-02 17:59:05|  3   1  95   0   0|5110M  286M  179M 2251M|4369B 1567B|   0   196k|   0  7.00 |1471  1979 |1.13 1.44 0.97|2.0   0 1.0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:06 ubuntu dstat.sh[59076]: 26-02 17:59:06|  2   0  96   0   0|5110M  286M  179M 2251M|4649B 1511B|   0  4093B|   0  1.00 |1147  1659 |1.13 1.44 0.97|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:07 ubuntu dstat.sh[59076]: 26-02 17:59:07|  2   1  96   0   0|5110M  286M  179M 2251M|4176B 1296B|   0     0 |   0     0 |1243  1744 |1.13 1.44 0.97|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:08 ubuntu dstat.sh[59076]: 26-02 17:59:08|  2   1  96   0   0|5110M  286M  179M 2251M|4192B 1296B|   0    80k|   0  9.00 |1196  1729 |1.04 1.41 0.96|2.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:09 ubuntu dstat.sh[59076]: 26-02 17:59:09|  3   2  94   0   0|5110M  286M  179M 2251M|4484B 1565B|   0    24M|   0   247 |1700  2162 |1.04 1.41 0.96|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:10 ubuntu dstat.sh[59076]: 26-02 17:59:10|  3   1  95   0   0|5110M  286M  179M 2251M|4281B 1242B|   0   168k|   0  27.0 |1538  2232 |1.04 1.41 0.96|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:11 ubuntu dstat.sh[59076]: 26-02 17:59:11|  2   1  96   0   0|5110M  286M  179M 2251M|4371B 1350B|   0   100k|   0  8.00 |1278  1819 |1.04 1.41 0.96|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:12 ubuntu dstat.sh[59076]: 26-02 17:59:12|  2   0  97   0   0|5110M  286M  179M 2251M|4591B 1532B|   0  4095B|   0  1.00 |1168  1627 |1.04 1.41 0.96|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:13 ubuntu dstat.sh[59076]: 26-02 17:59:13|  2   1  95   0   0|5110M  286M  179M 2251M|4620B 1693B|   0   436k|   0  34.0 |1614  2351 |0.96 1.39 0.96|2.0   0 1.0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:14 ubuntu dstat.sh[59076]: 26-02 17:59:14|  2   2  94   0   0|5110M  286M  179M 2251M|5431B 1586B|   0    41M|   0   362 |2008  2548 |0.96 1.39 0.96|1.0   0 1.0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:15 ubuntu dstat.sh[59076]: 26-02 17:59:15|  2   1  96   0   0|5110M  286M  179M 2251M|5518B 1620B|   0     0 |   0     0 |1290  1725 |0.96 1.39 0.96|1.0   0 1.0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:16 ubuntu dstat.sh[59076]: 26-02 17:59:16|  2   1  96   0   0|5110M  286M  179M 2251M|5327B 1640B|   0     0 |   0     0 |1237  1676 |0.96 1.39 0.96|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:17 ubuntu dstat.sh[59076]: 26-02 17:59:17|  2   1  97   0   0|5110M  286M  179M 2251M|4680B 1694B|   0   796k|   0  20.0 |1254  1743 |0.96 1.39 0.96|2.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:18 ubuntu dstat.sh[59076]: 26-02 17:59:18|  7   4  88   0   0|5116M  281M  179M 2251M|4701B 1695B|   0  8198B|   0  2.00 |2415  7396 |0.88 1.37 0.95|1.0   0  36|   0     0 |           | 18  328    1    9    0
Feb 26 17:59:19 ubuntu dstat.sh[59076]: 26-02 17:59:19|  2   0  96   0   0|5116M  281M  179M 2251M|4678B 1661B|   0  3535k|   0   169 |1301  1729 |0.88 1.37 0.95|1.0   0   0|   0     0 |           | 18  328    1    9    0
Feb 26 17:59:20 ubuntu dstat.sh[59076]: 26-02 17:59:20|  3   1  94   0   0|5116M  281M  179M 2251M|4410B 1627B|   0   288k|   0  23.0 |1717  2518 |0.88 1.37 0.95|3.0   0 2.0|   0     0 |           | 18  328    1    9    0
Feb 26 17:59:21 ubuntu dstat.sh[59076]: 26-02 17:59:21|  1   1  96   0   0|5116M  281M  179M 2251M|4182B 1565B|   0   536k|   0  37.0 |1376  2001 |0.88 1.37 0.95|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:22 ubuntu dstat.sh[59076]: 26-02 17:59:22|  2   1  96   0   0|5116M  281M  179M 2251M|4241B 1515B|   0    56k|   0  7.01 |1305  1860 |0.88 1.37 0.95|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:23 ubuntu dstat.sh[59076]: 26-02 17:59:23|  2   1  95   0   0|5116M  281M  179M 2251M|3905B 1567B|   0  3622k|   0   181 |1606  2470 |0.81 1.34 0.94|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:24 ubuntu dstat.sh[59076]: 26-02 17:59:24|  2   1  96   0   0|5116M  281M  179M 2251M|4126B 1640B|4096B   88k|1.00  13.0 |1211  1698 |0.81 1.34 0.94|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:25 ubuntu dstat.sh[59076]: 26-02 17:59:25|  2   1  96   0   0|5116M  281M  179M 2251M|4172B 1512B|   0  4096B|   0  1.00 |1273  1705 |0.81 1.34 0.94|2.0   0 1.0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:26 ubuntu dstat.sh[59076]: 26-02 17:59:26|  2   0  97   0   0|5116M  281M  179M 2251M|3646B  648B|   0     0 |   0     0 |1076  1585 |0.81 1.34 0.94|1.0   0   0|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:27 ubuntu dstat.sh[59076]: 26-02 17:59:27|  9   2  86   0   0|5124M  273M  179M 2251M| 266k 4140B|   0     0 |   0     0 |1939  1977 |0.81 1.34 0.94|2.0   0  11|   0     0 |           | 18  328    1    8    0
Feb 26 17:59:28 ubuntu dstat.sh[59076]: 26-02 17:59:28| 11   4  82   0   0|5129M  268M  179M 2252M| 275k 9195B| 124k  248k|5.99  16.0 |2909  2742 |0.83 1.34 0.95|2.0   0  34|   0     0 |           | 18  328    1    8    0
