Jul 08 18:29:51 jammy-provider-cloud-0000007313 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 18:31:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:21| 23   3  74   0   0|1323M 1499M  163M 4766M|  10k 1459B|   0     0 |   0     0 | 905  1121 |2.31 1.28 0.69|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   69    0
Jul 08 18:31:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:22| 22   3  74   0   0|1396M 1426M  163M 4766M|7449B 1446B|   0     0 |   0     0 | 878  1090 |2.31 1.28 0.69|1.0   0   0|   0     0 |   0     0 | 10   32    4   69    0
Jul 08 18:31:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:23| 23   2  74   1   0|1336M 1485M  163M 4766M|8922B 1405B|   0   256k|   0  15.0 |1144  1532 |2.20 1.28 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   69    0
Jul 08 18:31:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:24| 23   3  74   0   0|1354M 1468M  163M 4766M|4602B 1618B|   0   356k|   0  22.0 | 850  1226 |2.20 1.28 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   69    0
Jul 08 18:31:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:25| 23   2  74   0   0|1419M 1403M  163M 4766M|4797B 1620B|   0     0 |   0     0 | 880  1133 |2.20 1.28 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:26| 24   3  73   0   0|1381M 1441M  163M 4766M|5628B 1620B|   0  8192B|   0  2.00 | 868  1114 |2.20 1.28 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:27| 24   2  74   0   0|1394M 1428M  163M 4766M|7994B 1458B|   0     0 |   0     0 | 811  1124 |2.20 1.28 0.69|2.0   0 3.0|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:28| 19   7  73   0   0|1321M 1501M  163M 4766M|6269B 1623B|   0     0 |   0     0 |1199  1735 |2.10 1.27 0.69|1.0   0  91|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:29|  9  21  69   0   0|1321M 1501M  163M 4766M|4816B 1456B|   0  1194k|   0  13.0 |3055  4893 |2.10 1.27 0.69|2.0   0 482|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:30| 10  19  70   0   0|1324M 1497M  163M 4766M|5640B 1695B|   0   288k|   0  6.00 |2955  4697 |2.10 1.27 0.69|1.0   0 423|   0     0 |   0     0 | 10   32    4   67    0
Jul 08 18:31:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:31| 18  14  67   0   0|1347M 1474M  163M 4766M|5956B 1456B|   0    16k|   0  2.00 |2806  7459 |2.10 1.27 0.69|2.0   0 378|   0     0 |   0     0 | 10   32    4   62    0
Jul 08 18:31:32 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:32| 21   4  73   0   0|1416M 1406M  163M 4766M|8222B 1620B|   0  4096B|   0  1.00 | 980  1171 |2.10 1.27 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   62    0
Jul 08 18:31:33 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:33| 25   2  73   0   0|1374M 1447M  163M 4766M|5190B 1533B|   0   224k|   0  17.0 |1212  1762 |2.02 1.27 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   55    0
Jul 08 18:31:34 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:34| 24   2  73   0   0|1421M 1400M  163M 4766M|5075B 1532B|   0  6144k|   0   307 |1240  2221 |2.02 1.27 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   55    0
Jul 08 18:31:35 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:35| 23   3  74   0   0|1382M 1440M  163M 4766M|4575B 1735B|   0     0 |   0     0 | 905  1121 |2.02 1.27 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   51    0
Jul 08 18:31:36 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:36| 23   3  74   0   0|1324M 1497M  163M 4766M|  41k 1534B|   0   657k|   0   118 |1038  1154 |2.02 1.27 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   51    0
Jul 08 18:31:37 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:37| 23   3  74   0   0|1398M 1424M  163M 4766M|5503B 1458B|   0     0 |   0     0 | 881  1103 |2.02 1.27 0.69|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   48    0
Jul 08 18:31:38 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:38| 24   2  74   0   0|1349M 1473M  163M 4766M|5657B 1457B|   0    16k|   0  2.00 | 846  1016 |1.93 1.26 0.69|2.0   0 1.0|   0     0 |   0     0 | 10   32    4   48    0
Jul 08 18:31:39 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:39| 23   2  74   0   0|1414M 1407M  163M 4766M|6374B 1661B|   0   112k|   0  2.00 | 925  1165 |1.93 1.26 0.69|3.0   0 4.0|   0     0 |   0     0 | 10   32    4   43    0
Jul 08 18:31:40 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:40| 23   3  74   0   0|1372M 1449M  163M 4766M|4228B 1695B|   0    80k|   0  3.00 | 776  1064 |1.93 1.26 0.69|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   43    0
Jul 08 18:31:41 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:41| 24   2  74   0   0|1319M 1502M  163M 4766M|4545B 1623B|   0    12k|   0  1.00 | 775  1072 |1.93 1.26 0.69|1.0   0 3.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:42 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:42| 23   2  74   0   0|1396M 1425M  163M 4766M|6729B 1497B|   0  4088B|   0  1.00 | 882  1142 |1.93 1.26 0.69|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:43 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:43| 23   3  73   0   0|1339M 1482M  163M 4766M|5303B 1620B|   0   124k|   0  10.0 | 981  1381 |1.86 1.26 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:44 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:44| 23   3  73   0   0|1411M 1411M  163M 4766M|4403B 1458B|   0  2037k|   0  25.0 | 946  1257 |1.86 1.26 0.70|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:45 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:45| 24   2  74   0   0|1349M 1472M  163M 4766M|3761B 1458B|   0    92k|   0  1.00 | 907  1113 |1.86 1.26 0.70|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:46| 22   3  74   0   0|1373M 1448M  163M 4766M|5803B 1458B|   0    12k|   0  1.00 | 935  1180 |1.86 1.26 0.70|3.0   0 1.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:47| 23   3  74   0   0|1420M 1401M  163M 4767M|5324B 1619B|   0    20k|   0  1.00 | 849  1150 |1.86 1.26 0.70|3.0   0 2.0|   0     0 |   0     0 | 10   32    4   41    0
Jul 08 18:31:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:48| 24   2  74   0   0|1323M 1498M  163M 4767M|5039B 1458B|   0    28k|   0  2.00 | 891  1124 |1.79 1.25 0.70|3.0   0 2.0|   0     0 |   0     0 | 10   32    4   37    0
Jul 08 18:31:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:49| 24   3  74   0   0|1402M 1419M  163M 4767M|5274B 1533B|   0     0 |   0     0 | 824  1215 |1.79 1.25 0.70|4.0   0 4.0|   0     0 |   0     0 | 10   32    4   37    0
Jul 08 18:31:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:50| 20   8  72   0   0|1321M 1500M  163M 4767M|5442B 1460B|   0   108k|   0  7.01 |1551  2321 |1.79 1.25 0.70|1.0   0 163|   0     0 |   0     0 | 10   32    4   33    0
Jul 08 18:31:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:51| 17  10  72   0   0|1365M 1456M  163M 4767M|8829B 1453B|   0    60k|   0  4.98 |1918  2981 |1.79 1.25 0.70|3.0   0 228|   0     0 |   0     0 | 10   32    4   33    0
Jul 08 18:31:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:52| 23   3  74   0   0|1413M 1408M  163M 4767M|5007B 1461B|   0   184k|   0  34.1 | 898  1117 |1.79 1.25 0.70|1.0   0   0|   0     0 |   0     0 | 10   32    4   28    0
Jul 08 18:31:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:53| 22   4  73   0   0|1382M 1439M  163M 4767M|4265B 1460B|   0   184k|   0  9.01 |1139  1611 |1.73 1.25 0.70|1.0   0 9.0|   0     0 |   0     0 | 10   32    4   28    0
Jul 08 18:31:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:54| 18  12  70   0   0|1321M 1500M  163M 4767M|4915B 1623B|   0   837k|   0  95.2 |2255  3481 |1.73 1.25 0.70|1.0   0 287|   0     0 |   0     0 | 10   32    4   26    0
Jul 08 18:31:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:55|  9  20  69   0   0|1321M 1500M  163M 4767M|4410B 1511B|   0   236k|   0  7.00 |3127  5013 |1.73 1.25 0.70|1.0   0 483|   0     0 |   0     0 | 10   32    4   26    0
Jul 08 18:31:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:56|  9  21  69   0   0|1324M 1497M  163M 4767M|5617B 1567B|   0   392k|   0  10.0 |3163  5047 |1.73 1.25 0.70|1.0   0 496|   0     0 |   0     0 | 10   32    4   23    0
Jul 08 18:31:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:57|  8  21  69   0   0|1324M 1497M  163M 4767M|7984B 1619B|   0  1495k|   0  40.0 |3308  5359 |1.73 1.25 0.70|1.0   0 543|   0     0 |   0     0 | 10   32    4   23    0
Jul 08 18:31:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:58| 10  20  69   0   0|1323M 1498M  163M 4767M|5408B 1533B|   0  1289k|   0  14.0 |3245  5375 |1.67 1.24 0.70|1.0   0 544|   0     0 |   0     0 | 10   32    4   19    0
Jul 08 18:31:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:31:59| 10  18  71   0   0|1321M 1500M  163M 4767M|6628B 1586B|   0   768k|   0  11.0 |2891  4561 |1.67 1.24 0.70|4.0   0 416|   0     0 |   0     0 | 10   32    4   19    0
Jul 08 18:32:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:00|  8  20  70   0   0|1321M 1500M  163M 4767M|4776B 1566B|   0   172k|   0  8.00 |2829  4483 |1.67 1.24 0.70|2.0   0 413|   0     0 |   0     0 | 10   32    4   16    0
Jul 08 18:32:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:01| 21  25  53   0   0|1363M 1458M  163M 4767M|5053B 1760B|   0  1013k|   0  47.0 |4137  7190 |1.67 1.24 0.70|4.0   0 758|   0     0 |   0     0 | 10   32    5   20    0
Jul 08 18:32:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:02| 65  13  22   0   0|1549M 1271M  163M 4768M|4535B 1623B|  12k  715k|1.00  41.9 |2082  3476 |1.67 1.24 0.70|3.0   0 195|   0     0 |   0     0 | 10   32    5   18    0
Jul 08 18:32:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:03| 54   8  31   7   0|1553M 1256M  164M 4777M|6527B 1556B| 401k   42M|4.01  3287 |  12k   27k|1.78 1.27 0.71|3.0 1.0 113|   0     0 |   0     0 | 10   36    5   19    0
Jul 08 18:32:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:04| 41  14  30  15   0|1612M 1182M  165M 4790M|5156B 1641B|   0   117M|   0  8513 |  22k   53k|1.78 1.27 0.71|3.0   0 158|   0     0 |   0     0 | 10   37    5   14    0
Jul 08 18:32:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:05| 49   8  29  11   0|1589M 1193M  165M 4800M|5317B 1660B|   0    61M|   0  5043 |  17k   39k|1.78 1.27 0.71|8.0   0 115|   0     0 |   0     0 | 10   36    5   15    0
Jul 08 18:32:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:06| 43  19  26   9   0|1534M 1238M  166M 4809M|  41k 1649B| 364k   70M|7.00  5463 |  17k   41k|1.78 1.27 0.71|8.0   0 306|   0     0 |   0     0 | 10   35    5   14    0
Jul 08 18:32:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:07| 47  14  33   6   0|1478M 1290M  167M 4813M|5174B 1459B|1597k   51M|19.0  3988 |  17k   39k|1.78 1.27 0.71|2.0 1.0 178|   0     0 |   0     0 | 10   34    5   15    0
Jul 08 18:32:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:08| 38   9  44   9   0|1532M 1232M  167M 4817M|4582B 1693B|  16k   49M|4.00  4125 |  11k   29k|1.87 1.30 0.73|4.0 1.0 103|   0     0 |   0     0 | 10   35    5   13    0
Jul 08 18:32:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:09| 40   7  42  10   0|1473M 1289M  167M 4818M|5865B 1621B|   0    48M|   0  4221 |  17k   38k|1.87 1.30 0.73|5.0   0  50|   0     0 |   0     0 | 10   34    5   17    0
Jul 08 18:32:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:10| 38   9  40  12   0|1531M 1230M  168M 4820M|6563B 1512B|   0    55M|   0  4553 |  14k   34k|1.87 1.30 0.73|2.0 1.0  92|   0     0 |   0     0 | 10   34    5   15    0
Jul 08 18:32:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:11| 40   7  41   9   0|1531M 1226M  168M 4823M|6262B 1565B|   0    36M|   0  3529 |  15k   34k|1.87 1.30 0.73|7.0   0  51|   0     0 |   0     0 | 10   34    5   18    0
Jul 08 18:32:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:12| 38   8  41  13   0|1527M 1225M  168M 4827M|6405B 1620B|   0    54M|   0  4563 |  13k   33k|1.87 1.30 0.73|2.0 1.0  75|   0     0 |   0     0 | 10   34    5   18    0
Jul 08 18:32:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:13| 35   9  45  10   0|1530M 1218M  168M 4831M|6061B 1243B|   0    58M|   0  5064 |  18k   42k|1.96 1.33 0.74|1.0 1.0  93|   0     0 |   0     0 | 10   37    5   19    0
Jul 08 18:32:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:14| 38   6  43  10   0|1513M 1231M  168M 4834M|5356B 1313B|   0    48M|   0  4087 |  14k   32k|1.96 1.33 0.74|3.0 1.0  85|   0     0 |   0     0 | 10   36    4   19    0
Jul 08 18:32:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:15| 38   9  43  10   0|1500M 1250M  169M 4829M|6503B 1567B|   0    58M|   0  4737 |  16k   36k|1.96 1.33 0.74|4.0   0  52|   0     0 |   0     0 | 10   34    4   21    0
Jul 08 18:32:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:16| 34   9  55   1   0|1417M 1333M  169M 4829M|5339B 1531B|   0  5510k|   0   323 |3151  5578 |1.96 1.33 0.74|3.0   0 212|   0     0 |   0     0 | 10   32    4   21    0
Jul 08 18:32:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:17| 19   7  72   0   0|1414M 1335M  169M 4829M|5298B 1458B|   0   700k|   0  43.0 |1368  1858 |1.96 1.33 0.74|3.0   0  60|   0     0 |   0     0 | 10   32    4   21    0
Jul 08 18:32:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:18| 23   5  72   0   0|1389M 1361M  169M 4829M|8442B 1459B|   0   576k|   0  32.0 |2239  4427 |1.89 1.32 0.74|1.0   0  43|   0     0 |   0     0 | 10   32    4   23    0
Jul 08 18:32:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:19| 24   3  73   0   0|1414M 1335M  169M 4829M|5840B 1566B|   0   616k|   0  46.0 |2051  3973 |1.89 1.32 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   23    0
Jul 08 18:32:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:20| 10  20  69   0   0|1359M 1390M  169M 4829M|5753B 1460B|   0   509k|   0  29.0 |2919  4327 |1.89 1.32 0.74|3.0   0 450|   0     0 |   0     0 | 10   32    4   23    0
Jul 08 18:32:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:21| 47  17  36   0   0|1475M 1274M  169M 4829M|  10k 1512B|   0  7342k|   0   407 |3468  5883 |1.89 1.32 0.74|3.0   0 350|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:22| 66   8  24   0   0|1648M 1099M  169M 4831M|6636B 1498B|   0  2525k|   0   124 |1656  1858 |1.89 1.32 0.74|4.0   0   0|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:23| 52   7  35   7   0|1735M 1002M  169M 4840M|6755B 1621B|   0    30M|   0  2270 |9535    19k|1.98 1.35 0.75|2.0 1.0 108|   0     0 |   0     0 | 10   38    4   29    0
Jul 08 18:32:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:24| 31   9  41  15   0|1742M  981M  169M 4853M|5643B 1567B|   0   104M|   0  7879 |  23k   53k|1.98 1.35 0.75|6.0   0 276|   0     0 |   0     0 | 10   38    4   29    0
Jul 08 18:32:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:25| 43  12  31  12   0|1621M 1090M  169M 4865M|4171B 1511B|   0   103M|   0  7971 |  24k   57k|1.98 1.35 0.75|3.0   0 240|   0     0 |   0     0 | 10   36    4   29    0
Jul 08 18:32:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:26| 47   9  30  12   0|1687M 1014M  170M 4875M|4821B 1459B|   0    80M|   0  6214 |  18k   41k|1.98 1.35 0.75|3.0   0 151|   0     0 |   0     0 | 10   36    4   29    0
Jul 08 18:32:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:27| 42  10  31  16   0|1740M  946M  170M 4890M|7947B 1458B|   0   111M|   0  7981 |  23k   51k|1.98 1.35 0.75|2.0 1.0  15|   0     0 |   0     0 | 10   38    4   29    0
Jul 08 18:32:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:28| 47   7  38   7   0|1370M 1311M  170M 4894M|5348B 1621B|   0    45M|   0  3887 |  13k   26k|2.22 1.41 0.78|2.0   0 170|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:29| 19   8  71   0   0|1419M 1262M  170M 4894M|8160B 1456B|   0  1394k|   0  97.9 |1956  3051 |2.22 1.41 0.78|1.0   0 184|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:30| 22   3  73   1   0|1481M 1200M  170M 4894M|4661B 1532B|   0  4864k|   0   315 |1350  2161 |2.22 1.41 0.78|2.0   0   0|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:31| 27   5  68   0   0|1380M 1301M  170M 4894M|5230B 1454B|   0   515k|   0  26.9 |1870  4892 |2.22 1.41 0.78|1.0   0  61|   0     0 |   0     0 | 10   32    4   30    0
Jul 08 18:32:32 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:32| 23   3  74   0   0|1442M 1239M  170M 4894M|4366B 1534B|   0    36k|   0  5.01 | 884  1144 |2.22 1.41 0.78|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   30    0
Jul 08 18:32:33 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:33| 24   1  73   0   0|1363M 1318M  170M 4894M|6042B 1458B|   0   532k|   0  47.0 |1107  1644 |2.12 1.41 0.78|2.0   0 2.0|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:34 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:34| 13  34  52   0   0|1376M 1305M  170M 4894M|4870B 1460B|   0   312k|   0  30.0 |5290  9202 |2.12 1.41 0.78|2.0   0 1.2|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:35 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:35|  9  20  69   0   0|1377M 1303M  170M 4894M|5181B 1500B|   0  3381k|   0  26.0 |2997  4485 |2.12 1.41 0.78|1.0   0 509|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:36 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:36| 10  18  71   0   0|1377M 1304M  170M 4894M|  41k 1458B|   0  4097B|   0  1.00 |2716  3943 |2.12 1.41 0.78|1.0   0 336|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:37 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:37| 10  19  70   0   0|1377M 1304M  170M 4894M|4647B  810B|   0    44k|   0  11.0 |2858  4722 |2.12 1.41 0.78|1.0   0 401|   0     0 |   0     0 | 10   32    4   29    0
Jul 08 18:32:38 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:38| 28  15  55   0   0|1422M 1259M  170M 4894M|6937B  810B|   0    16k|   0  3.00 |4911  7870 |2.03 1.40 0.78|2.0   0 242|   0     0 |   0     0 | 10   33    4   29    0
Jul 08 18:32:39 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:39| 44   6  49   0   0|1527M 1154M  170M 4894M|7710B 1736B|   0    56k|   0  3.00 |1097  1354 |2.03 1.40 0.78|2.0   0 2.0|   0     0 |   0     0 | 10   33    4   29    0
Jul 08 18:32:40 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:40| 50   4  46   0   0|1589M 1089M  170M 4896M|6038B 1457B|  84k  912k|1.00  40.0 |1702  7479 |2.03 1.40 0.78|2.0   0 5.0|   0     0 |   0     0 | 10   49    4   29    0
Jul 08 18:32:41 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:41| 31  10  58   0   0|1635M 1043M  170M 4897M|5623B 1694B|4097B  728k|1.00   124 |2076  2967 |2.03 1.40 0.78|2.0   0 169|   0     0 |   0     0 | 10   48    4   30    0
Jul 08 18:32:42 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:42| 13   6  80   0   0|1651M 1026M  170M 4897M|5185B 2264B|   0   335k|   0  13.0 |1378  2098 |2.03 1.40 0.78|3.0   0  90|   0     0 |   0     0 | 10   49    4   30    0
Jul 08 18:32:43 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:43|  0   0  98   0   0|1651M 1026M  170M 4898M|  35k 2886B|   0   428k|   0  31.0 | 824  1421 |1.87 1.38 0.77|  0   0   0|   0     0 |   0     0 | 10   49    4   30    0
Jul 08 18:32:44 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:44|  0   0  98   0   0|1651M 1026M  170M 4898M| 113k 3871B|   0   172k|   0  7.00 | 698  1043 |1.87 1.38 0.77|1.0   0   0|   0     0 |   0     0 | 10   49    4   30    0
Jul 08 18:32:45 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:45| 15  10  75   1   0|1666M 1010M  170M 4899M|  40k 2323B|4109B 5168k|1.00   313 |2254  3576 |1.87 1.38 0.77|2.0   0  68|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:46| 16   9  73   1   0|1683M  944M  170M 4945M|4967B 1455B|  64k 4594k|3.99   130 |1918  2816 |1.87 1.38 0.77|2.0   0  43|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:47| 15  11  73   0   0|1673M  953M  170M 4946M|5949B 1546B|   0     0 |   0     0 |1670  1914 |1.87 1.38 0.77|2.0   0  75|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:48| 23   2  74   0   0|1703M  923M  170M 4946M|5298B 1523B|   0     0 |   0     0 | 994  1185 |1.80 1.37 0.78|2.0   0  12|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:49| 19   7  74   0   0|1641M 1032M  170M 4899M|6840B 1466B| 298k   20k|14.1  3.02 |1657  2181 |1.80 1.37 0.78|1.0   0 114|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:50| 18  15  66   0   0|1641M 1033M  170M 4899M|5188B 1509B|   0  8174B|   0  2.00 |4766  7804 |1.80 1.37 0.78|1.0   0 275|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:51|  0   1  98   0   0|1641M 1033M  170M 4899M|  11k 1457B|   0   260k|   0  2.00 | 625   987 |1.80 1.37 0.78|  0   0 3.0|   0     0 |   0     0 | 10   48    4   31    0
Jul 08 18:32:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:32:52|  1   0  98   0   0|1641M 1033M  170M 4899M|5326B 1567B|   0     0 |   0     0 | 580   941 |1.80 1.37 0.78|  0   0 1.0|   0     0 |   0     0 | 10   48    4   31    0
