Feb 19 09:51:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 09:51:49 ubuntu dstat.sh[59388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 09:51:49 ubuntu dstat.sh[59388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 09:53:30 ubuntu dstat.sh[59388]: 19-02 09:53:30| 36   8  54   0   0|1394M 1098M  166M 5090M|  12k 9401B|   0   188k|   0  24.0 |4854  5208 |2.36 1.34 0.71|2.0   0  48|   0     0 |           | 11   32    0   62    0
Feb 19 09:53:31 ubuntu dstat.sh[59388]: 19-02 09:53:31| 39   7  52   0   0|1462M 1030M  166M 5090M|9953B 6486B|   0  5660k|   0   256 |3140  2293 |2.36 1.34 0.71|2.0   0   0|   0     0 |           | 11   33    0   62    0
Feb 19 09:53:32 ubuntu dstat.sh[59388]: 19-02 09:53:32| 32   4  63   0   0|1441M 1051M  166M 5090M|  21k   17k|   0    88k|   0  9.02 |5495  6949 |2.41 1.37 0.72|1.0   0  17|   0     0 |           | 11   33    0   62    0
Feb 19 09:53:33 ubuntu dstat.sh[59388]: 19-02 09:53:33| 24  15  59   0   0|1372M 1120M  166M 5090M|6831B 2892B|   0   407k|   0  50.9 |4399  3701 |2.41 1.37 0.72|2.0   0 264|   0     0 |           | 11   32    0   63    0
Feb 19 09:53:34 ubuntu dstat.sh[59388]: 19-02 09:53:34|  8   2  90   0   0|1382M 1110M  166M 5090M|5219B 1700B|   0   192k|   0  15.0 |1147  1148 |2.41 1.37 0.72|  0   0   0|   0     0 |           | 11   32    1   63    0
Feb 19 09:53:35 ubuntu dstat.sh[59388]: 19-02 09:53:35| 10   1  88   0   0|1386M 1106M  166M 5090M|  11k 8004B|   0   104k|   0  7.01 |1655  1949 |2.41 1.37 0.72|  0   0   0|   0     0 |           | 11   33    0   63    0
Feb 19 09:53:36 ubuntu dstat.sh[59388]: 19-02 09:53:36| 14   9  76   0   0|1343M 1149M  166M 5090M|9744B 5493B|   0   400k|   0  30.0 |4055  3963 |2.41 1.37 0.72|2.0   0 128|   0     0 |           | 11   32    0   59    0
Feb 19 09:53:37 ubuntu dstat.sh[59388]: 19-02 09:53:37| 16  12  71   0   0|1343M 1149M  166M 5090M|4829B 1456B|   0    20k|   0  4.99 |3365  2316 |2.30 1.36 0.73|2.0   0 156|   0     0 |           | 11   32    0   59    0
Feb 19 09:53:38 ubuntu dstat.sh[59388]: 19-02 09:53:38| 18   2  78   0   0|1364M 1128M  166M 5090M|9749B 7053B|   0     0 |   0     0 |1965  1587 |2.30 1.36 0.73|  0   0   0|   0     0 |           | 11   33    0   59    0
Feb 19 09:53:39 ubuntu dstat.sh[59388]: 19-02 09:53:39| 18   6  75   0   0|1337M 1155M  166M 5090M|  10k 6577B|   0   276k|   0  13.0 |3834  4135 |2.30 1.36 0.73|1.0   0  47|   0     0 |           | 11   32    0   60    0
Feb 19 09:53:40 ubuntu dstat.sh[59388]: 19-02 09:53:40| 19   5  76   0   0|1369M 1123M  166M 5090M|6565B 3810B|   0   136k|   0  9.00 |2133  1856 |2.30 1.36 0.73|1.0   0 6.0|   0     0 |           | 11   33    0   57    0
Feb 19 09:53:41 ubuntu dstat.sh[59388]: 19-02 09:53:41| 18   2  77   0   0|1367M 1125M  166M 5090M|  14k   11k|   0   304k|   0  41.1 |4180  5332 |2.30 1.36 0.73|3.0   0   0|   0     0 |           | 11   33    0   57    0
Feb 19 09:53:42 ubuntu dstat.sh[59388]: 19-02 09:53:42| 12  16  70   0   0|1339M 1153M  166M 5090M|6602B 3455B|   0   204k|   0  20.0 |4624  3649 |2.19 1.35 0.73|1.0   0 219|   0     0 |           | 11   32    0   57    0
Feb 19 09:53:43 ubuntu dstat.sh[59388]: 19-02 09:53:43| 11  24  63   1   0|1323M 1169M  166M 5090M|4206B 1622B|   0   397k|   0  25.0 |5529  3913 |2.19 1.35 0.73|2.0   0 375|   0     0 |           | 11   32    0   59    0
Feb 19 09:53:44 ubuntu dstat.sh[59388]: 19-02 09:53:44| 42   9  48   0   0|1424M 1067M  166M 5090M|4489B 1616B|  36k  168k|1.00  9.98 |3196  1872 |2.19 1.35 0.73|2.0   0  33|   0     0 |           | 11   32    0   56    0
Feb 19 09:53:45 ubuntu dstat.sh[59388]: 19-02 09:53:45| 38   7  46   7   0|1486M  999M  167M 5095M|4150B 1406B| 437k   14M|17.0  1302 |9293    14k|2.19 1.35 0.73|2.0 1.0  65|   0     0 |           | 11   36    0   56    0
Feb 19 09:53:46 ubuntu dstat.sh[59388]: 19-02 09:53:46| 36   9  40  13   0|1491M  989M  168M 5099M|3629B 1027B|   0    53M|   0  4547 |  17k   34k|2.19 1.35 0.73|2.0   0 100|   0     0 |           | 11   36    0   56    0
Feb 19 09:53:47 ubuntu dstat.sh[59388]: 19-02 09:53:47| 43   7  46   3   0|1454M 1026M  168M 5099M|3784B 1132B|   0    16M|   0  1358 |6907    11k|2.18 1.36 0.74|2.0   0  13|   0     0 |           | 11   32    0   56    0
Feb 19 09:53:48 ubuntu dstat.sh[59388]: 19-02 09:53:48| 41   8  46   4   0|1426M 1054M  169M 5099M|3410B  865B|   0  8490k|   0  1037 |7350    11k|2.18 1.36 0.74|5.0   0 2.0|   0     0 |           | 11   34    0   51    0
Feb 19 09:53:49 ubuntu dstat.sh[59388]: 19-02 09:53:49| 37  10  45   7   0|1442M 1037M  169M 5099M|4404B 1567B|   0    22M|   0  2383 |  13k   22k|2.18 1.36 0.74|3.0   0  34|   0     0 |           | 11   32    0   51    0
Feb 19 09:53:50 ubuntu dstat.sh[59388]: 19-02 09:53:50| 23   6  69   0   0|1426M 1053M  169M 5099M|4306B 1550B|   0  4132k|   0   211 |2815  2636 |2.18 1.36 0.74|1.0   0  68|   0     0 |           | 11   32    0   51    0
Feb 19 09:53:51 ubuntu dstat.sh[59388]: 19-02 09:53:51| 23   4  73   0   0|1425M 1054M  169M 5099M|3889B 1460B|   0  2547k|   0   213 |2014  1581 |2.18 1.36 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   51    0
Feb 19 09:53:52 ubuntu dstat.sh[59388]: 19-02 09:53:52| 21   4  72   1   0|1430M 1049M  169M 5099M|3896B 1456B|   0  4650k|   0   241 |2250  2342 |2.08 1.36 0.74|1.0   0 2.0|   0     0 |           | 11   32    0   51    0
Feb 19 09:53:53 ubuntu dstat.sh[59388]: 19-02 09:53:53| 23   3  73   0   0|1410M 1069M  169M 5099M|4428B 1567B|   0     0 |   0     0 |1675  1103 |2.08 1.36 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Feb 19 09:53:54 ubuntu dstat.sh[59388]: 19-02 09:53:54| 22   4  74   0   0|1428M 1051M  169M 5099M|4402B 1459B|   0     0 |   0     0 |1731  1225 |2.08 1.36 0.74|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 19 09:53:55 ubuntu dstat.sh[59388]: 19-02 09:53:55| 23   3  73   0   0|1413M 1066M  169M 5099M|3675B 1457B|   0   304k|   0  2.00 |1786  1190 |2.08 1.36 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Feb 19 09:53:56 ubuntu dstat.sh[59388]: 19-02 09:53:56| 22   4  73   0   0|1434M 1045M  169M 5099M|4833B 1512B|   0     0 |   0     0 |1836  1208 |2.08 1.36 0.74|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 19 09:53:57 ubuntu dstat.sh[59388]: 19-02 09:53:57| 23   3  74   0   0|1408M 1070M  169M 5099M|5772B 1619B|   0   216k|   0  2.00 |1833  1262 |2.00 1.35 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 19 09:53:58 ubuntu dstat.sh[59388]: 19-02 09:53:58| 22   4  73   0   0|1409M 1069M  169M 5099M|5277B 1569B|   0   144k|   0  11.0 |1979  1594 |2.00 1.35 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 19 09:53:59 ubuntu dstat.sh[59388]: 19-02 09:53:59| 23   4  73   0   0|1443M 1036M  169M 5099M|4594B 1513B|   0   296k|   0  22.0 |1933  1445 |2.00 1.35 0.74|2.0   0 3.0|   0     0 |           | 11   32    0   46    0
Feb 19 09:54:00 ubuntu dstat.sh[59388]: 19-02 09:54:00| 22   4  74   0   0|1392M 1087M  169M 5099M|4725B 1566B|   0     0 |   0     0 |1778  1230 |2.00 1.35 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 19 09:54:01 ubuntu dstat.sh[59388]: 19-02 09:54:01| 22   3  73   0   0|1356M 1123M  169M 5099M|4651B 1554B|   0  4095B|   0  1.00 |1787  1215 |2.00 1.35 0.74|3.0   0 1.0|   0     0 |           | 11   32    0   40    0
Feb 19 09:54:02 ubuntu dstat.sh[59388]: 19-02 09:54:02| 20   5  74   0   0|1409M 1070M  169M 5099M|4235B 1458B|   0     0 |   0     0 |1758  1214 |1.92 1.35 0.74|3.0   0 2.0|   0     0 |           | 11   32    0   40    0
Feb 19 09:54:03 ubuntu dstat.sh[59388]: 19-02 09:54:03| 20   6  73   0   0|1350M 1129M  169M 5099M|4414B 1513B|   0  1809k|   0   200 |2589  1705 |1.92 1.35 0.74|2.0   0  72|   0     0 |           | 11   32    0   40    0
Feb 19 09:54:04 ubuntu dstat.sh[59388]: 19-02 09:54:04|  7  22  68   0   0|1359M 1120M  169M 5100M|5130B 1512B|   0   660k|   0  8.00 |5314  3655 |1.92 1.35 0.74|1.0   0 331|   0     0 |           | 11   32    0   40    0
Feb 19 09:54:05 ubuntu dstat.sh[59388]: 19-02 09:54:05|  8  21  69   0   0|1354M 1124M  169M 5100M|4334B 1457B|   0   452k|   0  7.99 |5199  3566 |1.92 1.35 0.74|1.0   0 295|   0     0 |           | 11   32    0   37    0
Feb 19 09:54:06 ubuntu dstat.sh[59388]: 19-02 09:54:06|  7  22  68   0   0|1360M 1119M  169M 5100M|4339B 1458B|   0   272k|   0  3.00 |5389  3633 |1.92 1.35 0.74|1.0   0 320|   0     0 |           | 11   32    0   37    0
Feb 19 09:54:07 ubuntu dstat.sh[59388]: 19-02 09:54:07|  7  22  69   0   0|1350M 1128M  169M 5100M|4418B 1459B|   0   540k|   0   100 |5414  3813 |1.84 1.34 0.74|1.0   0 334|   0     0 |           | 11   32    0   37    0
Feb 19 09:54:08 ubuntu dstat.sh[59388]: 19-02 09:54:08| 21   5  72   0   0|1410M 1069M  169M 5100M|4740B 1403B|   0   172k|   0  9.99 |2160  1695 |1.84 1.34 0.74|1.0   0  17|   0     0 |           | 11   32    0   37    0
Feb 19 09:54:09 ubuntu dstat.sh[59388]: 19-02 09:54:09| 22   3  73   0   0|1445M 1033M  169M 5100M|4701B 1511B|   0   432k|   0  32.0 |1980  1396 |1.84 1.34 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   33    0
Feb 19 09:54:10 ubuntu dstat.sh[59388]: 19-02 09:54:10| 22   4  74   0   0|1432M 1047M  169M 5100M|5584B 1514B|   0     0 |   0     0 |1843  1273 |1.84 1.34 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   33    0
Feb 19 09:54:11 ubuntu dstat.sh[59388]: 19-02 09:54:11| 23   3  74   0   0|1468M 1010M  169M 5100M|5404B 1080B|   0    20k|   0  1.00 |1766  1108 |1.84 1.34 0.74|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 19 09:54:12 ubuntu dstat.sh[59388]: 19-02 09:54:12| 22   4  73   0   0|1478M 1000M  169M 5100M|6305B 1660B|   0     0 |   0     0 |1836  1278 |1.77 1.33 0.74|3.0   0 1.0|   0     0 |           | 11   32    0   33    0
Feb 19 09:54:13 ubuntu dstat.sh[59388]: 19-02 09:54:13| 23   3  74   0   0|1497M  981M  169M 5100M|3998B 1080B|   0    16k|   0  2.00 |1727  1032 |1.77 1.33 0.74|2.0   0 2.0|   0     0 |           | 11   32    0   29    0
Feb 19 09:54:14 ubuntu dstat.sh[59388]: 19-02 09:54:14| 22   3  74   0   0|1470M 1008M  169M 5100M|4344B 1460B|   0    88k|   0  4.01 |1798  1272 |1.77 1.33 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   29    0
Feb 19 09:54:15 ubuntu dstat.sh[59388]: 19-02 09:54:15| 23   4  74   0   0|1461M 1017M  169M 5100M|4052B 1512B|   0    28k|   0  2.00 |1750  1060 |1.77 1.33 0.74|4.0   0 3.0|   0     0 |           | 11   32    0   29    0
Feb 19 09:54:16 ubuntu dstat.sh[59388]: 19-02 09:54:16| 21   4  74   0   0|1490M  989M  169M 5100M|4907B 1566B|   0     0 |   0     0 |1716  1146 |1.77 1.33 0.74|1.0   0   0|   0     0 |           | 11   32    0   29    0
Feb 19 09:54:17 ubuntu dstat.sh[59388]: 19-02 09:54:17| 22   3  74   0   0|1451M 1027M  169M 5100M|4622B 1566B|   0    12k|   0  1.00 |1758  1089 |1.71 1.33 0.74|3.0   0 3.0|   0     0 |           | 11   32    0   22    0
Feb 19 09:54:18 ubuntu dstat.sh[59388]: 19-02 09:54:18| 22   3  73   0   0|1498M  981M  169M 5100M|4608B 1349B|   0   108k|   0  8.99 |1872  1602 |1.71 1.33 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   22    0
Feb 19 09:54:19 ubuntu dstat.sh[59388]: 19-02 09:54:19| 22   3  73   0   0|1473M 1005M  169M 5100M|4087B 1188B|   0  2531k|   0  43.0 |1983  1434 |1.71 1.33 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   22    0
Feb 19 09:54:20 ubuntu dstat.sh[59388]: 19-02 09:54:20| 22   4  73   0   0|1492M  987M  169M 5100M|4726B 1566B|   0     0 |   0     0 |1778  1240 |1.71 1.33 0.74|1.0   0   0|   0     0 |           | 11   32    0   22    0
Feb 19 09:54:21 ubuntu dstat.sh[59388]: 19-02 09:54:21| 28   7  65   0   0|1461M 1017M  169M 5100M|5146B 1566B|   0    88k|   0  1.00 |3041  7418 |1.71 1.33 0.74|1.0   0  38|   0     0 |           | 11   32    0   16    0
Feb 19 09:54:22 ubuntu dstat.sh[59388]: 19-02 09:54:22| 22   4  74   0   0|1489M  989M  169M 5100M|4749B 1568B|   0    12k|   0  1.00 |1588  1287 |1.66 1.32 0.75|2.0   0 2.0|   0     0 |           | 11   32    0   16    0
Feb 19 09:54:23 ubuntu dstat.sh[59388]: 19-02 09:54:23| 21   4  74   0   0|1502M  976M  169M 5100M|4683B 1618B|   0     0 |   0     0 |1756  1306 |1.66 1.32 0.75|1.0   0   0|   0     0 |           | 11   32    0   16    0
Feb 19 09:54:24 ubuntu dstat.sh[59388]: 19-02 09:54:24| 23   3  73   0   0|1504M  975M  169M 5100M|4186B 1566B|   0   196k|   0  5.00 |1748  1101 |1.66 1.32 0.75|1.0   0 2.0|   0     0 |           | 11   32    0   16    0
Feb 19 09:54:25 ubuntu dstat.sh[59388]: 19-02 09:54:25| 21   5  74   0   0|1433M 1045M  169M 5100M|4319B 1458B|   0    16k|   0  2.00 |1878  1363 |1.66 1.32 0.75|1.0   0 1.0|   0     0 |           | 11   32    0   12    0
Feb 19 09:54:26 ubuntu dstat.sh[59388]: 19-02 09:54:26| 22   4  74   0   0|1460M 1018M  169M 5100M|3276B 1079B|   0    20k|   0  1.00 |1803  1286 |1.66 1.32 0.75|1.0   0 1.0|   0     0 |           | 11   32    0   12    0
Feb 19 09:54:27 ubuntu dstat.sh[59388]: 19-02 09:54:27| 21   5  73   0   0|1505M  974M  169M 5100M|4098B 1620B|   0   304k|   0  63.0 |1809  1259 |1.60 1.32 0.75|1.0   0 2.0|   0     0 |           | 11   32    0   12    0
Feb 19 09:54:28 ubuntu dstat.sh[59388]: 19-02 09:54:28| 15  14  70   0   0|1452M 1027M  169M 5100M|4219B 1458B|   0   252k|   0  16.0 |3887  2685 |1.60 1.32 0.75|2.0   0 200|   0     0 |           | 11   32    0   12    0
Feb 19 09:54:29 ubuntu dstat.sh[59388]: 19-02 09:54:29| 12  18  68   0   0|1435M 1043M  169M 5100M|4213B 1621B|   0   596k|   0  31.0 |4779  3518 |1.60 1.32 0.75|1.0   0 261|   0     0 |           | 11   32    0    9    0
Feb 19 09:54:30 ubuntu dstat.sh[59388]: 19-02 09:54:30| 22   3  74   0   0|1489M  989M  169M 5100M|4711B 1459B|   0     0 |   0     0 |1813  1282 |1.60 1.32 0.75|1.0   0   0|   0     0 |           | 11   32    0    9    0
Feb 19 09:54:31 ubuntu dstat.sh[59388]: 19-02 09:54:31| 23   4  73   0   0|1465M 1013M  169M 5100M|4135B 1134B|   0  4097B|   0  1.00 |1869  1214 |1.60 1.32 0.75|2.0   0 9.0|   0     0 |           | 11   32    0    9    0
Feb 19 09:54:32 ubuntu dstat.sh[59388]: 19-02 09:54:32| 23   2  73   0   0|1468M 1010M  169M 5100M|5192B 1457B|   0     0 |   0     0 |1669  1055 |1.55 1.31 0.75|2.0   0   0|   0     0 |           | 11   32    0    9    0
Feb 19 09:54:33 ubuntu dstat.sh[59388]: 19-02 09:54:33|  9  23  67   0   0|1438M 1039M  169M 5100M|3495B  703B|  40k  216k|2.00  33.0 |5414  3903 |1.55 1.31 0.75|1.0   0 369|   0     0 |           | 11   32    0    5    0
Feb 19 09:54:34 ubuntu dstat.sh[59388]: 19-02 09:54:34|  8  23  68   0   0|1419M 1059M  169M 5100M|4155B  973B|   0   560k|   0  59.0 |5187  3435 |1.55 1.31 0.75|1.0   0 288|   0     0 |           | 11   32    0    5    0
Feb 19 09:54:35 ubuntu dstat.sh[59388]: 19-02 09:54:35|  8  22  68   0   0|1402M 1076M  169M 5100M|4947B 1511B|   0   208k|   0  3.00 |5341  3695 |1.55 1.31 0.75|1.0   0 328|   0     0 |           | 11   32    0    5    0
Feb 19 09:54:36 ubuntu dstat.sh[59388]: 19-02 09:54:36|  9  23  68   0   0|1392M 1086M  169M 5100M|5042B 1621B|   0    96k|   0  2.00 |5452  3799 |1.55 1.31 0.75|1.0   0 362|   0     0 |           | 11   32    0    5    0
Feb 19 09:54:37 ubuntu dstat.sh[59388]: 19-02 09:54:37|  8  22  68   0   0|1379M 1099M  169M 5100M|4483B 1499B|   0   832k|   0  10.0 |5489  3842 |1.51 1.31 0.75|1.0   0 365|   0     0 |           | 11   32    0    5    0
Feb 19 09:54:38 ubuntu dstat.sh[59388]: 19-02 09:54:38|  8  22  68   0   0|1367M 1111M  169M 5100M|4505B 1622B|   0   869k|   0  15.0 |5175  3581 |1.51 1.31 0.75|1.0   0 304|   0     0 |           | 11   32    0    4    0
Feb 19 09:54:39 ubuntu dstat.sh[59388]: 19-02 09:54:39|  9  21  67   0   0|1352M 1126M  169M 5100M|4756B 1457B|   0  1455k|   0  70.0 |5442  3986 |1.51 1.31 0.75|2.0   0 323|   0     0 |           | 11   32    0    4    0
Feb 19 09:54:40 ubuntu dstat.sh[59388]: 19-02 09:54:40|  9  22  68   0   0|1348M 1130M  169M 5100M|4862B 1621B|   0   576k|   0  7.00 |5342  3735 |1.51 1.31 0.75|1.0   0 339|   0     0 |           | 11   32    0    4    0
Feb 19 09:54:41 ubuntu dstat.sh[59388]: 19-02 09:54:41|  8  20  69   0   0|1347M 1130M  169M 5100M|4529B 1511B|   0   120k|   0  5.00 |5213  3566 |1.51 1.31 0.75|1.0   0 308|   0     0 |           | 11   32    0    4    0
Feb 19 09:54:42 ubuntu dstat.sh[59388]: 19-02 09:54:42|  8  21  69   0   0|1340M 1137M  169M 5100M|3586B  593B|   0   303k|   0  6.99 |5681  4145 |1.47 1.30 0.75|2.0   0 383|   0     0 |           | 11   32    0    3    0
Feb 19 09:54:43 ubuntu dstat.sh[59388]: 19-02 09:54:43|  8  22  68   0   0|1333M 1144M  169M 5100M|4906B 1516B|   0    40k|   0  10.0 |5298  3582 |1.47 1.30 0.75|3.0   0 322|   0     0 |           | 11   32    0    3    0
Feb 19 09:54:44 ubuntu dstat.sh[59388]: 19-02 09:54:44|  8  22  67   0   0|1330M 1147M  169M 5100M|4514B 1457B|   0   416k|   0  70.9 |5276  3559 |1.47 1.30 0.75|1.0   0 321|   0     0 |           | 11   32    0    3    0
Feb 19 09:54:45 ubuntu dstat.sh[59388]: 19-02 09:54:45| 11  22  66   0   0|1278M 1199M  169M 5100M|4754B 1621B|   0   196k|   0  7.01 |5522  4242 |1.47 1.30 0.75|2.0   0 399|   0     0 |           | 11   32    0    4    0
Feb 19 09:54:46 ubuntu dstat.sh[59388]: 19-02 09:54:46| 37  31  31   0   0|1370M 1108M  169M 5101M|4272B 1456B|   0  1007k|   0  68.9 |6784  6211 |1.47 1.30 0.75|3.0   0 632|   0     0 |           | 11   32    0    7    0
Feb 19 09:54:47 ubuntu dstat.sh[59388]: 19-02 09:54:47| 65  12  24   0   0|1583M  892M  169M 5102M|4758B 1620B|  16k  184k|1.00  8.00 |3688  1726 |1.59 1.33 0.76|6.0   0 2.0|   0     0 |           | 11   32    0    7    0
Feb 19 09:54:48 ubuntu dstat.sh[59388]: 19-02 09:54:48| 41  11  35  12   0|1591M  872M  170M 5113M|4202B 1621B| 428k   57M|9.00  4211 |  17k   33k|1.59 1.33 0.76|3.0 1.0 111|   0     0 |           | 11   38    0    8    0
Feb 19 09:54:49 ubuntu dstat.sh[59388]: 19-02 09:54:49| 38  14  31  14   0|1582M  868M  171M 5124M|4782B 1656B|   0    91M|   0  6622 |  22k   46k|1.59 1.33 0.76|5.0   0 162|   0     0 |           | 11   36    0    8    0
Feb 19 09:54:50 ubuntu dstat.sh[59388]: 19-02 09:54:50| 41  11  33  13   0|1603M  837M  171M 5134M|9707B 6582B|   0    83M|   0  6410 |  20k   41k|1.59 1.33 0.76|2.0 1.0  42|   0     0 |           | 11   37    0    8    0
Feb 19 09:54:51 ubuntu dstat.sh[59388]: 19-02 09:54:51| 37  17  33  10   0|1504M  929M  172M 5140M|8969B 5847B| 256k   42M|2.00  3316 |  16k   29k|1.59 1.33 0.76|3.0 1.0 302|   0     0 |           | 11   34    0    9    0
Feb 19 09:54:52 ubuntu dstat.sh[59388]: 19-02 09:54:52| 47  19  22  10   0|1567M  858M  172M 5147M|5898B 3047B| 372k   54M|5.99  4135 |  18k   36k|1.86 1.39 0.79|3.0   0 229|   0     0 |           | 11   35    0    9    0
Feb 19 09:54:53 ubuntu dstat.sh[59388]: 19-02 09:54:53| 34  14  39  11   0|1572M  849M  172M 5150M|  14k   11k|1521k   49M|29.9  4041 |  18k   35k|1.86 1.39 0.79|2.0   0 209|   0     0 |           | 11   35    0    9    0
Feb 19 09:54:54 ubuntu dstat.sh[59388]: 19-02 09:54:54| 29   8  48  12   0|1538M  884M  172M 5150M|  14k   10k|   0    53M|   0  4337 |  18k   36k|1.86 1.39 0.79|3.0 1.0  50|   0     0 |           | 11   34    0    9    0
Feb 19 09:54:55 ubuntu dstat.sh[59388]: 19-02 09:54:55| 37  10  39  11   0|1592M  828M  173M 5152M|4498B 1703B|   0    52M|   0  4459 |  16k   31k|1.86 1.39 0.79|3.0 1.0  49|   0     0 |           | 11   34    0    9    0
Feb 19 09:54:56 ubuntu dstat.sh[59388]: 19-02 09:54:56| 29   9  48  11   0|1589M  829M  173M 5153M|  14k   11k|   0    64M|   0  5315 |  20k   39k|1.86 1.39 0.79|1.0 1.0  36|   0     0 |           | 11   35    0    9    0
Feb 19 09:54:57 ubuntu dstat.sh[59388]: 19-02 09:54:57| 37   5  46  10   0|1580M  837M  173M 5154M|  17k   12k|   0    35M|   0  3240 |  16k   31k|2.04 1.43 0.80|3.0   0  36|   0     0 |           | 11   34    0   10    0
Feb 19 09:54:58 ubuntu dstat.sh[59388]: 19-02 09:54:58| 32  13  41  12   0|1585M  828M  173M 5157M|6122B 1621B|   0    45M|   0  4136 |  16k   31k|2.04 1.43 0.80|2.0   0 125|   0     0 |           | 11   36    0   10    0
Feb 19 09:54:59 ubuntu dstat.sh[59388]: 19-02 09:54:59| 30   8  46  12   0|1593M  818M  173M 5160M|  11k 8288B|   0    60M|   0  4929 |  18k   37k|2.04 1.43 0.80|1.0 1.0  61|   0     0 |           | 11   37    0   10    0
Feb 19 09:55:00 ubuntu dstat.sh[59388]: 19-02 09:55:00| 29   8  50  11   0|1580M  828M  173M 5163M|  17k   13k|   0    57M|   0  4786 |  21k   41k|2.04 1.43 0.80|6.0   0  90|   0     0 |           | 11   37    0   10    0
Feb 19 09:55:01 ubuntu dstat.sh[59388]: 19-02 09:55:01| 35  11  41  12   0|1527M  878M  173M 5166M|5306B 1962B|   0    64M|   0  5210 |  18k   37k|2.04 1.43 0.80|2.0 1.0  96|   0     0 |           | 11   36    0   10    0
Feb 19 09:55:02 ubuntu dstat.sh[59388]: 19-02 09:55:02| 32   8  47  12   0|1549M  860M  173M 5161M|  10k 7757B|   0    61M|   0  5171 |  18k   37k|2.03 1.44 0.81|2.0   0  24|   0     0 |           | 11   37    0   10    0
Feb 19 09:55:03 ubuntu dstat.sh[59388]: 19-02 09:55:03| 35   7  52   5   0|1412M  997M  173M 5161M|  15k   11k|   0    30M|   0  2299 |  12k   21k|2.03 1.44 0.81|3.0   0  66|   0     0 |           | 11   33    0   12    0
Feb 19 09:55:04 ubuntu dstat.sh[59388]: 19-02 09:55:04| 20  11  66   0   0|1393M 1016M  173M 5161M|8215B 4345B|   0  1087k|   0  63.0 |4356  4217 |2.03 1.44 0.81|1.0   0 222|   0     0 |           | 11   32    0   13    0
Feb 19 09:55:05 ubuntu dstat.sh[59388]: 19-02 09:55:05| 18   3  77   0   0|1426M  983M  173M 5161M|  10k 6594B|   0   824k|   0  44.0 |2073  1850 |2.03 1.44 0.81|1.0   0   0|   0     0 |           | 11   33    0   13    0
Feb 19 09:55:06 ubuntu dstat.sh[59388]: 19-02 09:55:06| 18   6  74   1   0|1377M 1032M  173M 5161M|8502B 5244B|   0  6595k|   0   473 |3909  4550 |2.03 1.44 0.81|1.0   0  34|   0     0 |           | 11   32    0   14    0
Feb 19 09:55:07 ubuntu dstat.sh[59388]: 19-02 09:55:07| 21   4  75   0   0|1415M  994M  173M 5161M|6188B 3541B|   0  8213B|   0  2.01 |1778  1249 |1.95 1.44 0.81|  0   0   0|   0     0 |           | 11   33    0   14    0
Feb 19 09:55:08 ubuntu dstat.sh[59388]: 19-02 09:55:08| 17   3  79   0   0|1397M 1012M  173M 5162M|8713B 5506B|   0   120k|   0  12.0 |2661  2683 |1.95 1.44 0.81|1.0   0  28|   0     0 |           | 11   32    0   15    0
Feb 19 09:55:09 ubuntu dstat.sh[59388]: 19-02 09:55:09| 20   8  69   0   0|1434M  975M  173M 5162M|4398B 1241B|   0     0 |   0     0 |2517  1893 |1.95 1.44 0.81|2.0   0  81|   0     0 |           | 11   32    0   15    0
Feb 19 09:55:10 ubuntu dstat.sh[59388]: 19-02 09:55:10| 23  15  62   0   0|1442M  967M  173M 5162M|  13k 9991B|   0   411k|   0  52.9 |5743  6134 |1.95 1.44 0.81|1.0   0 369|   0     0 |           | 11   33    0   15    0
