Feb 19 18:05:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 18:05:28 ubuntu dstat.sh[59214]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 18:05:28 ubuntu dstat.sh[59214]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 18:07:10 ubuntu dstat.sh[59214]: 19-02 18:07:10| 20   7  71   0   0|1465M 1028M  166M 5090M|9837B 6526B|   0   191k|   0  11.0 |2993  2352 |2.30 1.38 0.70|1.0   0 111|   0     0 |           | 11   33    0   63    0
Feb 19 18:07:11 ubuntu dstat.sh[59214]: 19-02 18:07:11| 18   3  79   0   0|1456M 1036M  166M 5090M|9705B 6263B|   0   712k|   0  55.0 |3385  4251 |2.30 1.38 0.70|2.0   0   0|   0     0 |           | 11   32    0   64    0
Feb 19 18:07:12 ubuntu dstat.sh[59214]: 19-02 18:07:12| 11  19  69   0   0|1410M 1082M  166M 5090M|6375B 1512B|   0  1860k|   0   115 |4797  3529 |2.30 1.38 0.70|1.0   0 284|   0     0 |           | 11   32    0   64    0
Feb 19 18:07:13 ubuntu dstat.sh[59214]: 19-02 18:07:13| 19   2  77   0   0|1426M 1066M  166M 5090M|6954B 2667B|   0    88k|   0  7.00 |1702  1232 |2.30 1.38 0.70|  0   0   0|   0     0 |           | 11   33    0   59    0
Feb 19 18:07:14 ubuntu dstat.sh[59214]: 19-02 18:07:14| 19   2  78   0   0|1416M 1076M  166M 5090M|  15k   10k|   0  1113k|   0  7.00 |3474  4086 |2.19 1.37 0.70|3.0   0   0|   0     0 |           | 11   32    0   60    0
Feb 19 18:07:15 ubuntu dstat.sh[59214]: 19-02 18:07:15| 20   6  73   0   0|1385M 1107M  166M 5090M|4116B 1296B|   0  8192B|   0  2.00 |2212  1436 |2.19 1.37 0.70|3.0   0  46|   0     0 |           | 11   32    0   60    0
Feb 19 18:07:16 ubuntu dstat.sh[59214]: 19-02 18:07:16| 17   3  79   0   0|1398M 1094M  166M 5090M|  11k 8075B|   0     0 |   0     0 |2603  2607 |2.19 1.37 0.70|3.0   0 1.0|   0     0 |           | 11   33    0   60    0
Feb 19 18:07:17 ubuntu dstat.sh[59214]: 19-02 18:07:17| 18   4  77   0   0|1363M 1128M  166M 5090M|  13k 8906B|   0   353k|   0  32.1 |4586  5689 |2.19 1.37 0.70|2.0   0  38|   0     0 |           | 11   32    0   57    0
Feb 19 18:07:18 ubuntu dstat.sh[59214]: 19-02 18:07:18|  8  23  67   0   0|1350M 1142M  166M 5090M|5085B 1615B|   0   152k|   0  7.98 |5452  3732 |2.19 1.37 0.70|1.0   0 368|   0     0 |           | 11   32    0   57    0
Feb 19 18:07:19 ubuntu dstat.sh[59214]: 19-02 18:07:19| 35  15  49   0   0|1396M 1096M  166M 5090M|4698B 1458B|  36k 2540k|1.00   168 |4442  3180 |2.18 1.38 0.71|2.0   0 219|   0     0 |           | 11   32    0   59    0
Feb 19 18:07:20 ubuntu dstat.sh[59214]: 19-02 18:07:20| 40   8  48   3   0|1488M  999M  166M 5094M|4996B 1667B| 437k 7922k|17.1   668 |6007  7844 |2.18 1.38 0.71|1.0 1.0  44|   0     0 |           | 11   36    0   59    0
Feb 19 18:07:21 ubuntu dstat.sh[59214]: 19-02 18:07:21| 37   8  41  11   0|1485M  997M  167M 5098M|4637B 1458B|   0    46M|   0  3754 |  16k   30k|2.18 1.38 0.71|5.0   0 100|   0     0 |           | 11   36    0   54    0
Feb 19 18:07:22 ubuntu dstat.sh[59214]: 19-02 18:07:22| 38  10  42   8   0|1471M 1009M  168M 5099M|4681B 1615B|   0    28M|   0  2461 |  12k   21k|2.18 1.38 0.71|2.0   0  34|   0     0 |           | 11   32    0   54    0
Feb 19 18:07:23 ubuntu dstat.sh[59214]: 19-02 18:07:23| 44   7  49   0   0|1489M  992M  168M 5099M|4743B 1621B|   0   708k|   0  27.0 |2859  1504 |2.18 1.38 0.71|2.0   0 1.0|   0     0 |           | 11   32    0   54    0
Feb 19 18:07:24 ubuntu dstat.sh[59214]: 19-02 18:07:24| 36   9  42  10   0|1511M  969M  168M 5099M|3440B  812B|   0    26M|   0  3143 |  16k   29k|2.24 1.41 0.72|6.0 1.0 3.0|   0     0 |           | 11   34    0   54    0
Feb 19 18:07:25 ubuntu dstat.sh[59214]: 19-02 18:07:25| 30   9  60   0   0|1376M 1103M  168M 5099M|3776B 1184B|   0  2620k|   0   145 |3493  2838 |2.24 1.41 0.72|1.0   0  99|   0     0 |           | 11   32    0   49    0
Feb 19 18:07:26 ubuntu dstat.sh[59214]: 19-02 18:07:26| 22   4  72   0   0|1417M 1063M  168M 5099M|4231B 1462B|   0   726k|   0  47.1 |2169  1617 |2.24 1.41 0.72|1.0   0 9.0|   0     0 |           | 11   32    0   49    0
Feb 19 18:07:27 ubuntu dstat.sh[59214]: 19-02 18:07:27| 23   4  71   1   0|1386M 1094M  168M 5099M|4684B 1616B|   0  6239k|   0   313 |2477  2654 |2.24 1.41 0.72|3.0   0 1.0|   0     0 |           | 11   32    0   49    0
Feb 19 18:07:28 ubuntu dstat.sh[59214]: 19-02 18:07:28| 21   4  73   0   0|1452M 1027M  168M 5099M|4275B 1457B|   0     0 |   0     0 |1829  1239 |2.24 1.41 0.72|3.0   0 2.0|   0     0 |           | 11   32    0   49    0
Feb 19 18:07:29 ubuntu dstat.sh[59214]: 19-02 18:07:29| 23   4  73   0   0|1419M 1060M  168M 5099M|4202B 1621B|   0     0 |   0     0 |1792  1111 |2.14 1.40 0.72|2.0   0 1.0|   0     0 |           | 11   32    0   47    0
Feb 19 18:07:30 ubuntu dstat.sh[59214]: 19-02 18:07:30| 22   4  72   0   0|1482M  998M  168M 5099M|4860B 1566B|   0     0 |   0     0 |1837  1180 |2.14 1.40 0.72|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 19 18:07:31 ubuntu dstat.sh[59214]: 19-02 18:07:31| 23   3  73   0   0|1445M 1035M  168M 5099M|4771B 1615B|   0     0 |   0     0 |1835  1219 |2.14 1.40 0.72|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 19 18:07:32 ubuntu dstat.sh[59214]: 19-02 18:07:32| 23   5  72   0   0|1489M  990M  168M 5099M|5044B 1516B|   0  1849k|   0   207 |1991  1298 |2.14 1.40 0.72|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 19 18:07:33 ubuntu dstat.sh[59214]: 19-02 18:07:33| 23   4  73   0   0|1407M 1072M  168M 5099M|4562B 1621B|   0  8195B|   0  2.00 |1868  1273 |2.14 1.40 0.72|1.0   0 1.0|   0     0 |           | 11   32    0   45    0
Feb 19 18:07:34 ubuntu dstat.sh[59214]: 19-02 18:07:34| 22   4  72   0   0|1425M 1055M  168M 5099M|5338B 1619B|   0   484k|   0  37.0 |2170  1940 |2.05 1.39 0.72|2.0   0 1.0|   0     0 |           | 11   32    0   45    0
Feb 19 18:07:35 ubuntu dstat.sh[59214]: 19-02 18:07:35| 22   4  73   0   0|1476M 1004M  168M 5099M|4922B 1621B|   0     0 |   0     0 |1832  1210 |2.05 1.39 0.72|1.0   0 2.0|   0     0 |           | 11   32    0   45    0
Feb 19 18:07:36 ubuntu dstat.sh[59214]: 19-02 18:07:36| 22   3  73   0   0|1417M 1062M  168M 5099M|4905B 1566B|   0     0 |   0     0 |1907  1323 |2.05 1.39 0.72|2.0   0 2.0|   0     0 |           | 11   32    0   45    0
Feb 19 18:07:37 ubuntu dstat.sh[59214]: 19-02 18:07:37| 23   3  73   0   0|1428M 1051M  168M 5099M|4609B 1512B|   0    24k|   0  4.00 |1853  1229 |2.05 1.39 0.72|1.0   0 1.0|   0     0 |           | 11   32    0   38    0
Feb 19 18:07:38 ubuntu dstat.sh[59214]: 19-02 18:07:38| 26   7  66   0   0|1480M  999M  168M 5099M|4767B 1620B|   0     0 |   0     0 |2864  9630 |2.05 1.39 0.72|1.0   0  38|   0     0 |           | 11   32    0   39    0
Feb 19 18:07:39 ubuntu dstat.sh[59214]: 19-02 18:07:39| 18   9  72   0   0|1438M 1041M  168M 5099M|4555B 1458B|   0   124k|   0  3.00 |3363  2323 |1.97 1.39 0.73|2.0   0 160|   0     0 |           | 11   32    0   39    0
Feb 19 18:07:40 ubuntu dstat.sh[59214]: 19-02 18:07:40|  9  21  69   0   0|1426M 1053M  168M 5099M|4661B 1625B|   0   983k|   0  14.0 |6297  5206 |1.97 1.39 0.73|1.0   0 548|   0     0 |           | 11   32    0   39    0
Feb 19 18:07:41 ubuntu dstat.sh[59214]: 19-02 18:07:41|  9  21  69   0   0|1411M 1068M  168M 5100M|5084B 1455B|   0   271k|   0  2.99 |6084  4706 |1.97 1.39 0.73|2.0   0 462|   0     0 |           | 11   32    0   37    0
Feb 19 18:07:42 ubuntu dstat.sh[59214]: 19-02 18:07:42| 15  12  72   0   0|1393M 1086M  168M 5100M|3388B  755B|   0   331k|   0  2.00 |3802  2837 |1.97 1.39 0.73|1.0   0 200|   0     0 |           | 11   32    0   37    0
Feb 19 18:07:43 ubuntu dstat.sh[59214]: 19-02 18:07:43| 22   5  74   0   0|1444M 1035M  168M 5100M|2826B  486B|   0     0 |   0     0 |1857  1269 |1.97 1.39 0.73|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Feb 19 18:07:44 ubuntu dstat.sh[59214]: 19-02 18:07:44| 22   3  73   0   0|1437M 1042M  168M 5100M|2678B  378B|   0   692k|   0  42.0 |2061  1816 |1.89 1.38 0.73|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Feb 19 18:07:45 ubuntu dstat.sh[59214]: 19-02 18:07:45| 22   3  73   0   0|1448M 1031M  168M 5100M|3298B  743B|   0    24k|   0  2.00 |1817  1232 |1.89 1.38 0.73|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 19 18:07:46 ubuntu dstat.sh[59214]: 19-02 18:07:46| 22   4  74   0   0|1450M 1030M  168M 5100M|3667B  745B|   0     0 |   0     0 |1878  1393 |1.89 1.38 0.73|2.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 19 18:07:47 ubuntu dstat.sh[59214]: 19-02 18:07:47| 23   3  74   0   0|1461M 1018M  168M 5100M|4695B 1619B|   0    12k|   0  1.00 |1812  1188 |1.89 1.38 0.73|3.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 19 18:07:48 ubuntu dstat.sh[59214]: 19-02 18:07:48| 22   4  73   0   0|1453M 1026M  168M 5100M|5372B 1621B|   0     0 |   0     0 |1840  1327 |1.89 1.38 0.73|1.0   0 1.0|   0     0 |           | 11   32    0   33    0
Feb 19 18:07:49 ubuntu dstat.sh[59214]: 19-02 18:07:49| 22   4  74   0   0|1485M  994M  168M 5100M|4980B 1620B|   0    76k|   0  3.00 |1732  1086 |1.82 1.37 0.73|3.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 19 18:07:50 ubuntu dstat.sh[59214]: 19-02 18:07:50| 22   4  73   0   0|1445M 1034M  168M 5100M|4578B 1458B|   0  8192B|   0  1.00 |1850  1378 |1.82 1.37 0.73|3.0   0 1.0|   0     0 |           | 11   32    0   29    0
Feb 19 18:07:51 ubuntu dstat.sh[59214]: 19-02 18:07:51| 23   3  73   0   0|1470M 1009M  168M 5100M|4379B 1620B|   0   624k|   0   110 |1819  1206 |1.82 1.37 0.73|5.0   0 2.0|   0     0 |           | 11   32    0   29    0
Feb 19 18:07:52 ubuntu dstat.sh[59214]: 19-02 18:07:52| 22   5  73   0   0|1433M 1046M  168M 5100M|3996B 1458B|   0     0 |   0     0 |1779  1283 |1.82 1.37 0.73|2.0   0 1.0|   0     0 |           | 11   32    0   29    0
Feb 19 18:07:53 ubuntu dstat.sh[59214]: 19-02 18:07:53| 22   4  73   0   0|1458M 1021M  168M 5100M|4085B 1404B|   0  2093k|   0  13.0 |1775  1190 |1.82 1.37 0.73|2.0   0 2.0|   0     0 |           | 11   32    0   29    0
Feb 19 18:07:54 ubuntu dstat.sh[59214]: 19-02 18:07:54| 22   3  73   0   0|1465M 1014M  168M 5099M|4045B 1026B|   0   500k|   0  33.0 |2073  1787 |1.75 1.37 0.73|3.0   0 1.0|   0     0 |           | 11   32    0   21    0
Feb 19 18:07:55 ubuntu dstat.sh[59214]: 19-02 18:07:55| 23   3  74   0   0|1500M  979M  168M 5099M|3506B 1026B|   0    88k|   0  1.00 |1745  1138 |1.75 1.37 0.73|2.0   0 2.0|   0     0 |           | 11   32    0   21    0
Feb 19 18:07:56 ubuntu dstat.sh[59214]: 19-02 18:07:56| 22   4  73   0   0|1464M 1015M  168M 5100M|4327B 1188B|   0    12k|   0  1.00 |1845  1427 |1.75 1.37 0.73|4.0   0 2.0|   0     0 |           | 11   32    0   21    0
Feb 19 18:07:57 ubuntu dstat.sh[59214]: 19-02 18:07:57| 22   4  73   0   0|1445M 1034M  168M 5100M|4790B 1512B|   0  8193B|   0  2.00 |1830  1308 |1.75 1.37 0.73|3.0   0 1.0|   0     0 |           | 11   32    0   21    0
Feb 19 18:07:58 ubuntu dstat.sh[59214]: 19-02 18:07:58| 23   3  74   0   0|1438M 1041M  168M 5100M|5812B 1620B|   0    20k|   0  1.00 |1799  1087 |1.75 1.37 0.73|3.0   0 3.0|   0     0 |           | 11   32    0   15    0
Feb 19 18:07:59 ubuntu dstat.sh[59214]: 19-02 18:07:59| 22   4  73   0   0|1470M 1009M  168M 5100M|4663B 1458B|   0    92k|   0  3.00 |1754  1284 |1.69 1.36 0.73|2.0   0   0|   0     0 |           | 11   32    0   15    0
Feb 19 18:08:00 ubuntu dstat.sh[59214]: 19-02 18:08:00| 22   4  73   0   0|1454M 1025M  168M 5100M|4826B 1620B|   0  8192B|   0  1.00 |1841  1339 |1.69 1.36 0.73|2.0   0 1.0|   0     0 |           | 11   32    0   15    0
Feb 19 18:08:01 ubuntu dstat.sh[59214]: 19-02 18:08:01| 22   4  74   0   0|1466M 1013M  168M 5100M|4298B 1514B|   0    12k|   0  1.00 |2009  1285 |1.69 1.36 0.73|3.0   0  31|   0     0 |           | 11   32    0   15    0
Feb 19 18:08:02 ubuntu dstat.sh[59214]: 19-02 18:08:02|  9  21  69   0   0|1444M 1035M  168M 5100M|3818B 1025B|   0   200k|   0  9.99 |5685  4377 |1.69 1.36 0.73|2.0   0 430|   0     0 |           | 11   32    0   11    0
Feb 19 18:08:03 ubuntu dstat.sh[59214]: 19-02 18:08:03| 22   4  74   0   0|1447M 1032M  168M 5100M|4078B 1228B|   0   384k|   0  52.0 |1756  1222 |1.69 1.36 0.73|3.0   0   0|   0     0 |           | 11   32    0   11    0
Feb 19 18:08:04 ubuntu dstat.sh[59214]: 19-02 18:08:04| 23   3  73   0   0|1422M 1057M  168M 5100M|4338B 1458B|   0   552k|   0  34.0 |2087  1706 |1.64 1.35 0.73|2.0   0 9.0|   0     0 |           | 11   32    0   11    0
Feb 19 18:08:05 ubuntu dstat.sh[59214]: 19-02 18:08:05| 23   3  74   0   0|1472M 1007M  168M 5100M|3940B 1080B|   0  4096B|   0  1.00 |1688  1162 |1.64 1.35 0.73|3.0   0   0|   0     0 |           | 11   32    0   11    0
Feb 19 18:08:06 ubuntu dstat.sh[59214]: 19-02 18:08:06| 12  20  68   0   0|1435M 1044M  168M 5100M|4362B 1516B|  40k  120k|2.00  5.01 |5939  4887 |1.64 1.35 0.73|1.0   0 516|   0     0 |           | 11   32    0    9    0
Feb 19 18:08:07 ubuntu dstat.sh[59214]: 19-02 18:08:07|  8  22  68   0   0|1428M 1050M  168M 5100M|5040B 1565B|   0   260k|   0  6.00 |6616  5421 |1.64 1.35 0.73|1.0   0 600|   0     0 |           | 11   32    0    9    0
Feb 19 18:08:08 ubuntu dstat.sh[59214]: 19-02 18:08:08|  8  22  68   0   0|1409M 1070M  168M 5100M|4841B 1564B|   0   847k|   0  9.99 |6416  5087 |1.64 1.35 0.73|2.0   0 539|   0     0 |           | 11   32    0    9    0
Feb 19 18:08:09 ubuntu dstat.sh[59214]: 19-02 18:08:09|  9  23  68   0   0|1394M 1084M  168M 5100M|4733B 1568B|   0  1410k|   0  17.0 |6381  5005 |1.58 1.35 0.74|2.0   0 542|   0     0 |           | 11   32    0    9    0
Feb 19 18:08:10 ubuntu dstat.sh[59214]: 19-02 18:08:10|  8  21  69   0   0|1390M 1088M  168M 5100M|3994B 1078B|   0   943k|   0  11.0 |6155  4793 |1.58 1.35 0.74|1.0   0 486|   0     0 |           | 11   32    0    5    0
Feb 19 18:08:11 ubuntu dstat.sh[59214]: 19-02 18:08:11|  8  21  69   0   0|1384M 1095M  168M 5100M|4405B 1460B|   0   172k|   0  8.01 |6025  4679 |1.58 1.35 0.74|1.0   0 456|   0     0 |           | 11   32    0    5    0
Feb 19 18:08:12 ubuntu dstat.sh[59214]: 19-02 18:08:12|  8  21  69   0   0|1374M 1105M  168M 5100M|5534B 1619B|   0   280k|   0  11.0 |6053  4619 |1.58 1.35 0.74|1.0   0 471|   0     0 |           | 11   32    0    5    0
Feb 19 18:08:13 ubuntu dstat.sh[59214]: 19-02 18:08:13|  9  21  69   0   0|1364M 1114M  168M 5100M|6156B 1563B|   0    56k|   0  13.0 |6239  4892 |1.58 1.35 0.74|2.0   0 506|   0     0 |           | 11   32    0    5    0
Feb 19 18:08:14 ubuntu dstat.sh[59214]: 19-02 18:08:14| 24  27  48   1   0|1356M 1122M  168M 5100M|5836B 1624B|   0  1432k|   0  85.2 |7635  7434 |1.86 1.41 0.76|5.0   0 785|   0     0 |           | 11   32    0    8    0
Feb 19 18:08:15 ubuntu dstat.sh[59214]: 19-02 18:08:15| 63  15  21   0   0|1529M  948M  168M 5101M|4544B 1614B|  16k  458k|1.00  30.9 |4414  2804 |1.86 1.41 0.76|3.0   0 138|   0     0 |           | 11   32    0   10    0
Feb 19 18:08:16 ubuntu dstat.sh[59214]: 19-02 18:08:16| 51  12  28   7   0|1612M  855M  169M 5109M|4301B 1515B| 429k   28M|9.02  2082 |  12k   19k|1.86 1.41 0.76|1.0 1.0  69|   0     0 |           | 11   38    0   11    0
Feb 19 18:08:17 ubuntu dstat.sh[59214]: 19-02 18:08:17| 35  13  36  11   0|1638M  818M  170M 5119M|3617B  701B|   0    74M|   0  5367 |  21k   40k|1.86 1.41 0.76|1.0 1.0 162|   0     0 |           | 11   36    0   11    0
Feb 19 18:08:18 ubuntu dstat.sh[59214]: 19-02 18:08:18| 36  13  37  12   0|1670M  777M  170M 5128M|7378B 3828B|   0    95M|   0  6980 |  24k   46k|1.86 1.41 0.76|5.0 1.0  69|   0     0 |           | 11   37    0   10    0
Feb 19 18:08:19 ubuntu dstat.sh[59214]: 19-02 18:08:19| 40  13  35  10   0|1560M  878M  171M 5136M|  12k 8430B|   0    62M|   0  4821 |  19k   36k|2.03 1.45 0.78|2.0 2.0 119|   0     0 |           | 11   34    0   10    1
Feb 19 18:08:20 ubuntu dstat.sh[59214]: 19-02 18:08:20| 38  28  24   8   0|1536M  894M  171M 5143M|5088B 1629B| 371k   45M|5.99  3284 |  17k   31k|2.03 1.45 0.78|3.0 1.0 367|   0     0 |           | 11   34    0   11    0
Feb 19 18:08:21 ubuntu dstat.sh[59214]: 19-02 18:08:21| 40  19  30   9   0|1577M  848M  172M 5148M|9798B 6540B|1939k   52M|40.0  3881 |  17k   33k|2.03 1.45 0.78|2.0 1.0 237|   0     0 |           | 11   35    0   11    0
Feb 19 18:08:22 ubuntu dstat.sh[59214]: 19-02 18:08:22| 27   7  51  11   0|1573M  847M  172M 5151M|  11k 8515B|   0    49M|   0  4391 |  18k   35k|2.03 1.45 0.78|2.0 1.0  63|   0     0 |           | 11   35    0    9    0
Feb 19 18:08:23 ubuntu dstat.sh[59214]: 19-02 18:08:23| 30   7  51  11   0|1572M  849M  172M 5151M|  13k 9112B|   0    49M|   0  4140 |  18k   35k|2.03 1.45 0.78|6.0   0  21|   0     0 |           | 11   34    0    9    0
Feb 19 18:08:24 ubuntu dstat.sh[59214]: 19-02 18:08:24| 33  11  41  12   0|1565M  855M  173M 5152M|4310B 1455B|   0    53M|   0  4814 |  19k   36k|2.11 1.48 0.79|3.0   0  72|   0     0 |           | 11   34    0    9    0
Feb 19 18:08:25 ubuntu dstat.sh[59214]: 19-02 18:08:25| 32   6  50  10   0|1565M  852M  173M 5154M|  10k 7948B|   0    54M|   0  4640 |  17k   34k|2.11 1.48 0.79|4.0   0  45|   0     0 |           | 11   35    0    9    0
Feb 19 18:08:26 ubuntu dstat.sh[59214]: 19-02 18:08:26| 27   7  52  11   0|1559M  855M  173M 5157M|  13k   10k|   0    61M|   0  5186 |  21k   42k|2.11 1.48 0.79|1.0 1.0  67|   0     0 |           | 11   37    0    9    0
Feb 19 18:08:27 ubuntu dstat.sh[59214]: 19-02 18:08:27| 27  10  49  12   0|1477M  933M  173M 5161M|8738B 5314B|   0    60M|   0  5111 |  20k   40k|2.11 1.48 0.79|2.0   0 140|   0     0 |           | 11   36    0   10    0
Feb 19 18:08:28 ubuntu dstat.sh[59214]: 19-02 18:08:28| 32   8  45  13   0|1530M  876M  173M 5165M|6478B 3531B|   0    68M|   0  5858 |  22k   42k|2.11 1.48 0.79|1.0   0 114|   0     0 |           | 11   37    0   10    0
Feb 19 18:08:29 ubuntu dstat.sh[59214]: 19-02 18:08:29| 29   7  51  10   0|1531M  873M  173M 5165M|  12k 8948B|   0    51M|   0  4414 |  18k   35k|2.26 1.52 0.81|4.0   0  39|   0     0 |           | 11   37    0   10    0
Feb 19 18:08:30 ubuntu dstat.sh[59214]: 19-02 18:08:30| 26   8  53  10   0|1536M  873M  173M 5161M|  14k 9662B|   0    52M|   0  4740 |  21k   40k|2.26 1.52 0.81|2.0   0  27|   0     0 |           | 11   37    0   10    0
Feb 19 18:08:31 ubuntu dstat.sh[59214]: 19-02 18:08:31| 33  15  47   3   0|1402M 1006M  173M 5161M|6839B 3112B|   0    27M|   0  1831 |9617    15k|2.26 1.52 0.81|2.0   0 254|   0     0 |           | 11   32    0   11    0
Feb 19 18:08:32 ubuntu dstat.sh[59214]: 19-02 18:08:32| 18   3  77   0   0|1422M  987M  173M 5161M|  10k 6543B|   0  2048k|   0   180 |2102  1942 |2.26 1.52 0.81|3.0   0   0|   0     0 |           | 11   33    0   11    0
Feb 19 18:08:33 ubuntu dstat.sh[59214]: 19-02 18:08:33| 18   3  77   1   0|1417M  992M  173M 5161M|  12k 8191B|   0  5693k|   0   314 |4433  5847 |2.26 1.52 0.81|1.0   0   0|   0     0 |           | 11   33    0   11    0
Feb 19 18:08:34 ubuntu dstat.sh[59214]: 19-02 18:08:34| 18   2  77   0   0|1413M  996M  173M 5161M|  13k 9170B|   0    24k|   0  1.00 |3876  4761 |2.24 1.53 0.81|1.0   0   0|   0     0 |           | 11   32    0   12    0
Feb 19 18:08:35 ubuntu dstat.sh[59214]: 19-02 18:08:35| 19   8  73   0   0|1429M  980M  173M 5161M|4361B 1080B|   0     0 |   0     0 |2289  1489 |2.24 1.53 0.81|2.0   0  55|   0     0 |           | 11   32    0   12    0
Feb 19 18:08:36 ubuntu dstat.sh[59214]: 19-02 18:08:36| 16   3  79   0   0|1443M  965M  173M 5162M|  11k 8150B|   0     0 |   0     0 |2344  2297 |2.24 1.53 0.81|3.0   0 1.0|   0     0 |           | 11   33    0   12    0
Feb 19 18:08:37 ubuntu dstat.sh[59214]: 19-02 18:08:37| 19   6  74   0   0|1435M  974M  173M 5162M|7158B 3489B|   0   140k|   0  1.00 |2899  2591 |2.24 1.53 0.81|1.0   0  34|   0     0 |           | 11   32    0   13    0
Feb 19 18:08:38 ubuntu dstat.sh[59214]: 19-02 18:08:38| 24   6  69   0   0|1461M  947M  173M 5162M|9349B 6124B|   0    80k|   0  4.01 |3369    12k|2.24 1.53 0.81|1.0   0  36|   0     0 |           | 11   33    0   14    0
Feb 19 18:08:39 ubuntu dstat.sh[59214]: 19-02 18:08:39| 17   6  75   0   0|1433M  975M  173M 5162M|4719B 2161B|   0   787k|   0  67.9 |3003  2991 |2.30 1.55 0.82|1.0   0  60|   0     0 |           | 11   32    0   14    0
Feb 19 18:08:40 ubuntu dstat.sh[59214]: 19-02 18:08:40| 19   2  77   0   0|1462M  946M  173M 5162M|5157B 2889B|   0   172k|   0  11.0 |1740  1360 |2.30 1.55 0.82|1.0   0   0|   0     0 |           | 11   33    0   14    0
Feb 19 18:08:41 ubuntu dstat.sh[59214]: 19-02 18:08:41| 20   2  77   0   0|1452M  957M  173M 5162M|  11k 8679B|   0   144k|   0  9.00 |3180  3699 |2.30 1.55 0.82|2.0   0   0|   0     0 |           | 11   32    0   15    0
Feb 19 18:08:42 ubuntu dstat.sh[59214]: 19-02 18:08:42| 19   7  73   0   0|1432M  976M  173M 5162M|4440B 1565B|   0     0 |   0     0 |2207  1419 |2.30 1.55 0.82|1.0   0  43|   0     0 |           | 11   32    0   15    0
Feb 19 18:08:43 ubuntu dstat.sh[59214]: 19-02 18:08:43| 17   3  79   0   0|1437M  971M  173M 5162M|  11k 8352B|   0     0 |   0     0 |2157  2056 |2.30 1.55 0.82|  0   0   0|   0     0 |           | 11   33    0   15    0
Feb 19 18:08:44 ubuntu dstat.sh[59214]: 19-02 18:08:44| 14   9  76   0   0|1403M 1005M  173M 5162M|7669B 4321B|   0   269k|   0  22.1 |4413  4418 |2.28 1.56 0.83|1.0   0 164|   0     0 |           | 11   32    0   16    0
Feb 19 18:08:45 ubuntu dstat.sh[59214]: 19-02 18:08:45| 20  24  56   0   0|1393M 1015M  173M 5162M|3759B 1339B|   0   769k|   0  57.0 |6866  6007 |2.28 1.56 0.83|3.0   0 633|   0     0 |           | 11   32    0   22    0
Feb 19 18:08:46 ubuntu dstat.sh[59214]: 19-02 18:08:46| 65  10  25   0   0|1522M  885M  173M 5163M|4267B 1454B|   0   335k|   0  18.0 |3927  1919 |2.28 1.56 0.83|4.0   0 4.0|   0     0 |           | 11   32    0   22    0
Feb 19 18:08:47 ubuntu dstat.sh[59214]: 19-02 18:08:47| 67   9  24   0   0|1659M  745M  173M 5166M|4878B 1620B|   0  3773k|   0   122 |4131  1930 |2.28 1.56 0.83|5.0   0   0|   0     0 |           | 11   32    0   22    0
Feb 19 18:08:48 ubuntu dstat.sh[59214]: 19-02 18:08:48| 54   8  32   5   0|1742M  652M  174M 5175M|3354B  691B| 128k   41M|1.00  3028 |  13k   22k|2.28 1.56 0.83|2.0   0 122|   0     0 |           | 11   38    0   22    0
Feb 19 18:08:49 ubuntu dstat.sh[59214]: 19-02 18:08:49| 29  10  46  13   0|1740M  641M  174M 5188M|3450B  810B|   0   116M|   0  8352 |  29k   60k|2.25 1.57 0.84|3.0   0 300|   0     0 |           | 11   38    0   22    0
