Apr 21 11:47:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 21 11:47:09 ubuntu dstat.sh[65411]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 21 11:47:09 ubuntu dstat.sh[65411]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 21 11:48:51 ubuntu dstat.sh[65411]: 21-04 11:48:51| 37   6  56   0   0|1444M  764M  170M 5355M|  13k 7856B|   0   281k|   0  24.1 |3124  2584 |3.02 1.60 0.82|2.0   0 6.0|   0     0 |           | 11   33    0   60    0
Apr 21 11:48:52 ubuntu dstat.sh[65411]: 21-04 11:48:52| 36   5  57   0   0|1429M  780M  170M 5355M|  17k   13k|   0   148k|   0  10.0 |4658  4892 |3.02 1.60 0.82|2.0   0  43|   0     0 |           | 11   33    0   61    0
Apr 21 11:48:53 ubuntu dstat.sh[65411]: 21-04 11:48:53| 38   7  54   0   0|1462M  747M  170M 5355M|  13k 9097B|   0  5425k|   0   324 |3709  4461 |2.94 1.60 0.82|2.0   0 5.0|   0     0 |           | 11   33    0   62    0
Apr 21 11:48:54 ubuntu dstat.sh[65411]: 21-04 11:48:54| 37   4  58   0   0|1489M  720M  170M 5355M|  14k   10k|   0     0 |   0     0 |4134  4283 |2.94 1.60 0.82|1.0   0   0|   0     0 |           | 11   33    0   62    0
Apr 21 11:48:55 ubuntu dstat.sh[65411]: 21-04 11:48:55| 26  13  60   0   0|1474M  735M  170M 5355M|  16k   12k|   0   264k|   0  21.0 |5939  6292 |2.94 1.60 0.82|  0   0 277|   0     0 |           | 11   33    0   61    0
Apr 21 11:48:56 ubuntu dstat.sh[65411]: 21-04 11:48:56| 19   3  76   0   0|1391M  817M  170M 5355M|7046B 2963B|   0   204k|   0  19.0 |2396  2227 |2.94 1.60 0.82|1.0   0 5.0|   0     0 |           | 11   32    0   62    0
Apr 21 11:48:57 ubuntu dstat.sh[65411]: 21-04 11:48:57| 19   2  77   0   0|1430M  778M  170M 5355M|9846B 6554B|   0   120k|   0  9.00 |1973  1610 |2.94 1.60 0.82|1.0   0   0|   0     0 |           | 11   33    0   62    0
Apr 21 11:48:58 ubuntu dstat.sh[65411]: 21-04 11:48:58| 17   5  77   0   0|1405M  803M  170M 5355M|  11k 7345B|   0   213k|   0  21.1 |3914  4338 |2.86 1.61 0.83|1.0   0  73|   0     0 |           | 11   32    0   63    0
Apr 21 11:48:59 ubuntu dstat.sh[65411]: 21-04 11:48:59| 16  11  72   0   0|1436M  772M  170M 5355M|2521B  485B|   0    24k|   0  5.99 |3308  2483 |2.86 1.61 0.83|1.0   0 211|   0     0 |           | 11   32    0   57    0
Apr 21 11:49:00 ubuntu dstat.sh[65411]: 21-04 11:49:00| 19   3  78   0   0|1448M  760M  170M 5355M|9906B 6648B|   0   265k|   0  17.0 |2085  1946 |2.86 1.61 0.83|1.0   0   0|   0     0 |           | 11   33    0   57    0
Apr 21 11:49:01 ubuntu dstat.sh[65411]: 21-04 11:49:01| 19   5  75   0   0|1350M  859M  170M 5355M|  10k 6653B|   0  4085B|   0  1.00 |3570  3797 |2.86 1.61 0.83|1.0   0  47|   0     0 |           | 11   32    0   58    0
Apr 21 11:49:02 ubuntu dstat.sh[65411]: 21-04 11:49:02| 19   3  78   0   0|1386M  822M  170M 5355M|  10k 6559B|   0     0 |   0     0 |1911  1555 |2.86 1.61 0.83|2.0   0   0|   0     0 |           | 11   33    0   58    0
Apr 21 11:49:03 ubuntu dstat.sh[65411]: 21-04 11:49:03| 23   5  70   0   0|1375M  833M  170M 5356M|  14k   10k|   0   649k|   0  43.1 |5216    16k|2.71 1.60 0.83|1.0   0  36|   0     0 |           | 11   33    0   55    0
Apr 21 11:49:04 ubuntu dstat.sh[65411]: 21-04 11:49:04| 13  15  69   0   0|1303M  905M  170M 5356M|5860B 2160B|   0    96k|   0  13.0 |4435  3343 |2.71 1.60 0.83|2.0   0 230|   0     0 |           | 11   32    0   55    0
Apr 21 11:49:05 ubuntu dstat.sh[65411]: 21-04 11:49:05| 15  24  61   0   0|1309M  899M  170M 5356M|5277B 1569B|   0   273k|   0  18.0 |5648  4156 |2.71 1.60 0.83|3.0   0 397|   0     0 |           | 11   32    0   57    0
Apr 21 11:49:06 ubuntu dstat.sh[65411]: 21-04 11:49:06| 42   8  48   0   0|1422M  785M  170M 5356M|5436B 1508B|   0  1560k|   0  23.9 |2873  1609 |2.71 1.60 0.83|3.0   0   0|   0     0 |           | 11   32    0   57    0
Apr 21 11:49:07 ubuntu dstat.sh[65411]: 21-04 11:49:07| 38   8  45   8   0|1477M  724M  171M 5361M|4872B 1624B|   0    24M|   0  1950 |9537    16k|2.71 1.60 0.83|3.0   0  74|   0     0 |           | 11   36    0   54    0
Apr 21 11:49:08 ubuntu dstat.sh[65411]: 21-04 11:49:08| 37   9  42  13   0|1442M  756M  171M 5364M|4860B 1620B|   0    43M|   0  3836 |  15k   29k|2.82 1.64 0.85|4.0 2.0  88|   0     0 |           | 11   36    0   54    0
Apr 21 11:49:09 ubuntu dstat.sh[65411]: 21-04 11:49:09| 41   7  46   4   0|1442M  756M  172M 5364M|4346B 1293B|   0    10M|   0  1098 |7433    12k|2.82 1.64 0.85|3.0   0  16|   0     0 |           | 11   32    0   54    0
Apr 21 11:49:10 ubuntu dstat.sh[65411]: 21-04 11:49:10| 44   7  47   3   0|1473M  724M  172M 5364M|3729B  745B|   0    12M|   0   935 |5519  7726 |2.82 1.64 0.85|2.0   0 2.0|   0     0 |           | 11   34    0   54    0
Apr 21 11:49:11 ubuntu dstat.sh[65411]: 21-04 11:49:11| 37   8  44   8   0|1488M  709M  172M 5364M|5287B 1617B|   0    14M|   0  2269 |  12k   22k|2.82 1.64 0.85|2.0   0 3.0|   0     0 |           | 11   32    0   49    0
Apr 21 11:49:12 ubuntu dstat.sh[65411]: 21-04 11:49:12| 25   8  64   1   0|1409M  787M  172M 5364M|4664B 1565B|   0    13M|   0   719 |4258  5282 |2.82 1.64 0.85|2.0   0  99|   0     0 |           | 11   32    0   49    0
Apr 21 11:49:13 ubuntu dstat.sh[65411]: 21-04 11:49:13| 23   4  73   0   0|1452M  745M  172M 5364M|4718B 1514B|   0   489k|   0  33.0 |1905  1377 |2.67 1.63 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   49    0
Apr 21 11:49:14 ubuntu dstat.sh[65411]: 21-04 11:49:14| 23   3  72   0   0|1433M  763M  172M 5364M|4331B 1456B|   0  4325k|   0   237 |2218  2073 |2.67 1.63 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   49    0
Apr 21 11:49:15 ubuntu dstat.sh[65411]: 21-04 11:49:15| 21   5  74   0   0|1459M  738M  172M 5364M|4848B 1567B|   0  8196B|   0  2.00 |1814  1302 |2.67 1.63 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 21 11:49:16 ubuntu dstat.sh[65411]: 21-04 11:49:16| 23   3  73   0   0|1436M  761M  172M 5364M|5069B 1456B|   0     0 |   0     0 |1726  1060 |2.67 1.63 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   47    0
Apr 21 11:49:17 ubuntu dstat.sh[65411]: 21-04 11:49:17| 21   4  73   0   0|1440M  757M  172M 5364M|5177B 1458B|   0     0 |   0     0 |1768  1232 |2.67 1.63 0.85|2.0   0   0|   0     0 |           | 11   32    0   47    0
Apr 21 11:49:18 ubuntu dstat.sh[65411]: 21-04 11:49:18| 23   4  74   0   0|1470M  727M  172M 5364M|5134B 1513B|   0     0 |   0     0 |1773  1134 |2.54 1.62 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Apr 21 11:49:19 ubuntu dstat.sh[65411]: 21-04 11:49:19| 23   3  73   0   0|1438M  758M  172M 5364M|4602B 1565B|   0    36k|   0  1.00 |1823  1182 |2.54 1.62 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 21 11:49:20 ubuntu dstat.sh[65411]: 21-04 11:49:20| 22   4  74   0   0|1453M  744M  172M 5364M|4539B 1514B|   0   212k|   0  2.00 |1791  1265 |2.54 1.62 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   41    0
Apr 21 11:49:21 ubuntu dstat.sh[65411]: 21-04 11:49:21| 24   3  72   0   0|1416M  780M  172M 5364M|5232B 1618B|   0   128k|   0  13.0 |1963  1521 |2.54 1.62 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   41    0
Apr 21 11:49:22 ubuntu dstat.sh[65411]: 21-04 11:49:22| 22   4  73   0   0|1431M  765M  172M 5364M|5458B 1619B|   0   404k|   0  24.0 |1871  1392 |2.54 1.62 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Apr 21 11:49:23 ubuntu dstat.sh[65411]: 21-04 11:49:23| 21   4  74   0   0|1449M  747M  172M 5364M|4848B 1616B|   0     0 |   0     0 |1814  1241 |2.41 1.61 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:24 ubuntu dstat.sh[65411]: 21-04 11:49:24| 24   2  74   0   0|1430M  766M  172M 5365M|5722B 1626B|   0  2132k|   0   275 |1834  1167 |2.41 1.61 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:25 ubuntu dstat.sh[65411]: 21-04 11:49:25| 22   4  73   0   0|1453M  743M  172M 5365M|4620B 1620B|   0     0 |   0     0 |1732  1211 |2.41 1.61 0.85|1.0   0   0|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:26 ubuntu dstat.sh[65411]: 21-04 11:49:26| 21   4  73   0   0|1436M  760M  172M 5365M|4702B 1496B|   0     0 |   0     0 |1815  1331 |2.41 1.61 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:27 ubuntu dstat.sh[65411]: 21-04 11:49:27| 22   4  73   0   0|1466M  730M  172M 5365M|4994B 1625B|   0  4107B|   0  1.00 |1781  1221 |2.41 1.61 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:28 ubuntu dstat.sh[65411]: 21-04 11:49:28| 13  14  71   0   0|1418M  778M  172M 5365M|4762B 1459B|   0   188k|   0  3.00 |4024  2709 |2.30 1.60 0.85|2.0   0 200|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:29 ubuntu dstat.sh[65411]: 21-04 11:49:29|  8  22  67   0   0|1412M  784M  172M 5365M|4606B 1566B|   0  1064k|   0  39.0 |5357  3665 |2.30 1.60 0.85|1.0   0 331|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:30 ubuntu dstat.sh[65411]: 21-04 11:49:30|  8  21  69   0   0|1384M  812M  172M 5365M|4523B 1509B|   0   455k|   0  7.98 |4962  3317 |2.30 1.60 0.85|1.0   0 262|   0     0 |           | 11   32    0   37    0
Apr 21 11:49:31 ubuntu dstat.sh[65411]: 21-04 11:49:31|  8  23  67   0   0|1372M  823M  172M 5365M|4731B 1556B|   0   309k|   0  12.0 |5366  3938 |2.30 1.60 0.85|1.0   0 301|   0     0 |           | 11   32    0   33    0
Apr 21 11:49:32 ubuntu dstat.sh[65411]: 21-04 11:49:32|  9  20  69   0   0|1373M  823M  172M 5365M|4721B 1564B|   0   459k|   0  29.0 |5033  3464 |2.30 1.60 0.85|1.0   0 276|   0     0 |           | 11   32    0   33    0
Apr 21 11:49:33 ubuntu dstat.sh[65411]: 21-04 11:49:33| 23   3  73   0   0|1438M  758M  172M 5365M|4952B 1512B|   0  4096B|   0  1.00 |1861  1313 |2.20 1.59 0.85|1.0   0   0|   0     0 |           | 11   32    0   33    0
Apr 21 11:49:34 ubuntu dstat.sh[65411]: 21-04 11:49:34| 23   3  74   0   0|1464M  732M  172M 5365M|4648B 1458B|   0    20k|   0  2.00 |1787  1105 |2.20 1.59 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   33    0
Apr 21 11:49:35 ubuntu dstat.sh[65411]: 21-04 11:49:35| 21   4  73   0   0|1432M  764M  172M 5365M|4338B 1458B|   0   464k|   0  86.0 |1870  1392 |2.20 1.59 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   33    0
Apr 21 11:49:36 ubuntu dstat.sh[65411]: 21-04 11:49:36| 23   3  73   0   0|1438M  757M  172M 5365M|4411B 1457B|   0    20k|   0  1.00 |1830  1253 |2.20 1.59 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   28    0
Apr 21 11:49:37 ubuntu dstat.sh[65411]: 21-04 11:49:37| 22   4  74   0   0|1446M  749M  172M 5365M|5446B 1463B|   0    20k|   0  2.01 |1767  1176 |2.20 1.59 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   28    0
Apr 21 11:49:38 ubuntu dstat.sh[65411]: 21-04 11:49:38| 22   3  73   0   0|1442M  753M  172M 5365M|5911B 1562B|   0    72k|   0  1.99 |1782  1134 |2.10 1.58 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   28    0
Apr 21 11:49:39 ubuntu dstat.sh[65411]: 21-04 11:49:39| 23   4  72   0   0|1432M  764M  172M 5365M|5827B 1622B|   0  2090k|   0  12.0 |1948  1191 |2.10 1.58 0.85|1.0   0 7.0|   0     0 |           | 11   32    0   28    0
Apr 21 11:49:40 ubuntu dstat.sh[65411]: 21-04 11:49:40| 22   4  73   0   0|1477M  718M  172M 5365M|6146B 1511B|   0   116k|   0  26.0 |1772  1115 |2.10 1.58 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Apr 21 11:49:41 ubuntu dstat.sh[65411]: 21-04 11:49:41| 22   3  73   0   0|1431M  765M  172M 5365M|5056B 1620B|   0   220k|   0  12.0 |1979  1612 |2.10 1.58 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Apr 21 11:49:42 ubuntu dstat.sh[65411]: 21-04 11:49:42| 22   4  73   0   0|1469M  726M  172M 5365M|4621B 1620B|   0   464k|   0  30.0 |1831  1327 |2.10 1.58 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   21    0
Apr 21 11:49:43 ubuntu dstat.sh[65411]: 21-04 11:49:43| 23   3  74   0   0|1447M  748M  172M 5365M|4548B 1567B|   0    12k|   0  1.00 |1754  1179 |2.01 1.57 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   21    0
Apr 21 11:49:44 ubuntu dstat.sh[65411]: 21-04 11:49:44| 22   4  74   0   0|1473M  723M  172M 5365M|3550B  972B|   0     0 |   0     0 |1780  1250 |2.01 1.57 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   16    0
Apr 21 11:49:45 ubuntu dstat.sh[65411]: 21-04 11:49:45| 23   2  73   0   0|1412M  784M  172M 5365M|3566B 1026B|   0    32k|   0  2.00 |1720  1060 |2.01 1.57 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Apr 21 11:49:46 ubuntu dstat.sh[65411]: 21-04 11:49:46| 22   3  74   0   0|1424M  772M  172M 5365M|4415B 1458B|   0     0 |   0     0 |1749  1119 |2.01 1.57 0.85|1.0   0   0|   0     0 |           | 11   32    0   16    0
Apr 21 11:49:47 ubuntu dstat.sh[65411]: 21-04 11:49:47| 23   3  74   0   0|1456M  740M  172M 5365M|4469B 1458B|   0    88k|   0  1.00 |1728  1021 |2.01 1.57 0.85|2.0   0 2.0|   0     0 |           | 11   32    0   16    0
Apr 21 11:49:48 ubuntu dstat.sh[65411]: 21-04 11:49:48| 22   4  73   0   0|1439M  757M  172M 5365M|4639B 1458B|   0    52k|   0  2.00 |1875  1415 |1.93 1.56 0.85|2.0   0 1.0|   0     0 |           | 11   32    0   12    0
Apr 21 11:49:49 ubuntu dstat.sh[65411]: 21-04 11:49:49| 22   4  73   0   0|1423M  772M  172M 5365M|4697B 1458B|   0    60k|   0  2.00 |1804  1257 |1.93 1.56 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   12    0
Apr 21 11:49:50 ubuntu dstat.sh[65411]: 21-04 11:49:50| 22   4  73   0   0|1456M  740M  172M 5365M|5006B 1510B|   0     0 |   0     0 |1795  1157 |1.93 1.56 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   12    0
Apr 21 11:49:51 ubuntu dstat.sh[65411]: 21-04 11:49:51| 23   3  73   0   0|1426M  770M  172M 5365M|4868B 1568B|   0   300k|   0  48.1 |2008  1593 |1.93 1.56 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   12    0
Apr 21 11:49:52 ubuntu dstat.sh[65411]: 21-04 11:49:52| 23   3  73   0   0|1428M  767M  172M 5365M|4519B 1458B|   0   368k|   0  23.0 |1842  1328 |1.93 1.56 0.85|1.0   0 1.0|   0     0 |           | 11   32    0    9    0
Apr 21 11:49:53 ubuntu dstat.sh[65411]: 21-04 11:49:53| 21   5  73   0   0|1439M  756M  172M 5365M|4337B 1458B|   0     0 |   0     0 |1826  1268 |1.85 1.55 0.86|1.0   0 2.0|   0     0 |           | 11   32    0    9    0
Apr 21 11:49:54 ubuntu dstat.sh[65411]: 21-04 11:49:54| 19   9  72   0   0|1409M  787M  172M 5365M|4466B 1461B|   0    60k|   0  3.01 |2794  1814 |1.85 1.55 0.86|3.0   0 108|   0     0 |           | 11   32    0    9    0
Apr 21 11:49:55 ubuntu dstat.sh[65411]: 21-04 11:49:55|  8  23  68   0   0|1412M  784M  172M 5365M|4724B 1614B|   0   203k|   0  8.97 |5432  3782 |1.85 1.55 0.86|1.0   0 350|   0     0 |           | 11   32    0    9    0
Apr 21 11:49:56 ubuntu dstat.sh[65411]: 21-04 11:49:56| 21   4  73   0   0|1432M  763M  172M 5365M|4947B 1623B|   0     0 |   0     0 |1809  1267 |1.85 1.55 0.86|1.0   0 1.0|   0     0 |           | 11   32    0    5    0
Apr 21 11:49:57 ubuntu dstat.sh[65411]: 21-04 11:49:57| 23   3  74   0   0|1415M  780M  172M 5365M|4609B 1616B|   0  4087B|   0  1.00 |1812  1118 |1.85 1.55 0.86|1.0   0 9.0|   0     0 |           | 11   32    0    5    0
Apr 21 11:49:58 ubuntu dstat.sh[65411]: 21-04 11:49:58| 22   4  73   0   0|1431M  765M  172M 5365M|4389B 1504B|   0   148k|   0  2.01 |1719  1157 |1.79 1.54 0.86|1.0   0   0|   0     0 |           | 11   32    0    5    0
Apr 21 11:49:59 ubuntu dstat.sh[65411]: 21-04 11:49:59| 14  16  68   0   0|1400M  796M  172M 5365M|5233B 1624B|  40k   28k|2.01  1.00 |4144  2885 |1.79 1.54 0.86|1.0   0 247|   0     0 |           | 11   32    0    5    0
Apr 21 11:50:00 ubuntu dstat.sh[65411]: 21-04 11:50:00|  7  21  69   0   0|1392M  803M  172M 5365M|4996B 1457B|   0   712k|   0  61.0 |5492  3847 |1.79 1.54 0.86|1.0   0 347|   0     0 |           | 11   32    0    4    0
Apr 21 11:50:01 ubuntu dstat.sh[65411]: 21-04 11:50:01|  8  23  68   0   0|1388M  807M  172M 5365M|5763B 1616B|   0   212k|   0  2.99 |5493  3819 |1.79 1.54 0.86|1.0   0 351|   0     0 |           | 11   32    0    4    0
Apr 21 11:50:02 ubuntu dstat.sh[65411]: 21-04 11:50:02|  8  22  68   0   0|1385M  810M  172M 5365M|5185B 1460B|   0   164k|   0  37.1 |5314  3682 |1.79 1.54 0.86|1.0   0 324|   0     0 |           | 11   32    0    4    0
Apr 21 11:50:03 ubuntu dstat.sh[65411]: 21-04 11:50:03| 14  25  60   0   0|1360M  835M  172M 5365M|5346B 1622B|   0   781k|   0  12.0 |5976    14k|1.72 1.53 0.86|3.0   0 389|   0     0 |           | 11   32    0    5    0
Apr 21 11:50:04 ubuntu dstat.sh[65411]: 21-04 11:50:04|  8  22  67   0   0|1353M  842M  172M 5365M|4690B 1505B|   0   824k|   0  8.96 |5248  3575 |1.72 1.53 0.86|3.0   0 325|   0     0 |           | 11   32    0    3    0
Apr 21 11:50:05 ubuntu dstat.sh[65411]: 21-04 11:50:05|  9  23  67   0   0|1345M  850M  172M 5365M|4929B 1573B|   0   840k|   0  11.1 |5296  3594 |1.72 1.53 0.86|2.0   0 331|   0     0 |           | 11   32    0    3    0
Apr 21 11:50:06 ubuntu dstat.sh[65411]: 21-04 11:50:06|  8  22  67   0   0|1338M  858M  172M 5365M|5302B 1454B|   0   734k|   0  7.98 |5221  3437 |1.72 1.53 0.86|1.0   0 306|   0     0 |           | 11   32    0    3    0
Apr 21 11:50:07 ubuntu dstat.sh[65411]: 21-04 11:50:07|  8  20  70   0   0|1325M  870M  172M 5365M|5102B 1620B|   0    96k|   0  4.00 |5041  3394 |1.72 1.53 0.86|2.0   0 281|   0     0 |           | 11   32    0    3    0
Apr 21 11:50:08 ubuntu dstat.sh[65411]: 21-04 11:50:08|  8  21  69   0   0|1320M  875M  172M 5365M|4576B 1457B|   0   256k|   0  7.00 |5180  3567 |1.66 1.52 0.86|2.0   0 304|   0     0 |           | 11   32    0    1    0
Apr 21 11:50:09 ubuntu dstat.sh[65411]: 21-04 11:50:09|  8  22  69   0   0|1313M  882M  172M 5365M|4813B 1624B|   0   281k|   0  8.02 |5415  3746 |1.66 1.52 0.86|2.0   0 329|   0     0 |           | 11   32    0    1    0
Apr 21 11:50:10 ubuntu dstat.sh[65411]: 21-04 11:50:10|  8  23  67   0   0|1315M  880M  172M 5365M|4969B 1658B|   0    40k|   0  9.98 |5472  3739 |1.66 1.52 0.86|1.0   0 355|   0     0 |           | 11   32    0    1    0
Apr 21 11:50:11 ubuntu dstat.sh[65411]: 21-04 11:50:11|  8  21  69   0   0|1319M  876M  172M 5365M|5244B 1622B|   0    20k|   0  5.01 |5092  3510 |1.66 1.52 0.86|1.0   0 295|   0     0 |           | 11   32    0    1    0
Apr 21 11:50:12 ubuntu dstat.sh[65411]: 21-04 11:50:12| 20  26  53   0   0|1333M  862M  172M 5366M|5344B 1621B|   0  1145k|   0   160 |6715  5554 |1.66 1.52 0.86|2.0   0 561|   0     0 |           | 11   32    0    3    0
Apr 21 11:50:13 ubuntu dstat.sh[65411]: 21-04 11:50:13| 58  20  22   0   0|1496M  699M  172M 5366M|4451B 1456B|   0   755k|   0  48.9 |5057  3944 |1.77 1.55 0.87|3.0   0 360|   0     0 |           | 11   32    0    7    0
Apr 21 11:50:14 ubuntu dstat.sh[65411]: 21-04 11:50:14| 59  11  24   5   0|1622M  566M  173M 5371M|4806B 1622B| 372k   11M|3.00   827 |6911  9366 |1.77 1.55 0.87|3.0 1.0  43|   0     0 |           | 11   38    0    7    0
Apr 21 11:50:15 ubuntu dstat.sh[65411]: 21-04 11:50:15| 34  12  38  15   0|1554M  623M  174M 5381M|4685B 1622B|   0    67M|   0  4757 |  19k   37k|1.77 1.55 0.87|6.0 1.0 147|   0     0 |           | 11   36    0    8    0
Apr 21 11:50:16 ubuntu dstat.sh[65411]: 21-04 11:50:16| 42  11  28  15   0|1616M  549M  174M 5392M|5350B 2232B|   0    88M|   0  6547 |  21k   43k|1.77 1.55 0.87|  0 2.0  91|   0     0 |           | 11   37    0    8    0
Apr 21 11:50:17 ubuntu dstat.sh[65411]: 21-04 11:50:17| 40   9  34  14   0|1618M  539M  174M 5399M|  13k 9638B|   0    77M|   0  6027 |  21k   42k|1.77 1.55 0.87|4.0 1.0  42|   0     0 |           | 11   37    0    8    0
Apr 21 11:50:18 ubuntu dstat.sh[65411]: 21-04 11:50:18| 40  21  28  10   0|1560M  590M  175M 5405M|5727B 2351B| 295k   29M|3.99  2450 |  15k   26k|1.87 1.57 0.88|2.0 1.0 394|   0     0 |           | 11   34    0    9    0
Apr 21 11:50:19 ubuntu dstat.sh[65411]: 21-04 11:50:19| 42  20  25  11   0|1583M  561M  175M 5411M|9784B 6665B|1603k   64M|27.1  4438 |  18k   37k|1.87 1.57 0.88|5.0 1.0 204|   0     0 |           | 11   35    0    9    0
Apr 21 11:50:20 ubuntu dstat.sh[65411]: 21-04 11:50:20| 30  10  46  12   0|1579M  562M  175M 5414M|  16k   12k|   0    49M|   0  3830 |  19k   35k|1.87 1.57 0.88|2.0 1.0 118|   0     0 |           | 11   35    0    9    0
Apr 21 11:50:21 ubuntu dstat.sh[65411]: 21-04 11:50:21| 32   9  43  13   0|1538M  601M  175M 5416M|8608B 5140B|   0    44M|   0  3758 |  16k   31k|1.87 1.57 0.88|3.0 1.0  73|   0     0 |           | 11   34    0    9    0
Apr 21 11:50:22 ubuntu dstat.sh[65411]: 21-04 11:50:22| 32   8  44  13   0|1573M  565M  176M 5416M|  11k 6606B|   0    39M|   0  3469 |  14k   27k|1.87 1.57 0.88|2.0 1.0  27|   0     0 |           | 11   35    0    9    0
Apr 21 11:50:23 ubuntu dstat.sh[65411]: 21-04 11:50:23| 31   7  47  14   0|1569M  569M  176M 5416M|  15k   11k|   0    48M|   0  4340 |  18k   36k|1.96 1.59 0.89|1.0 1.0  30|   0     0 |           | 11   35    0    9    0
Apr 21 11:50:24 ubuntu dstat.sh[65411]: 21-04 11:50:24| 32  10  44  11   0|1524M  612M  176M 5418M|  11k 7075B|   0    40M|   0  3390 |  16k   29k|1.96 1.59 0.89|2.0   0 104|   0     0 |           | 11   34    0   10    0
Apr 21 11:50:25 ubuntu dstat.sh[65411]: 21-04 11:50:25| 35   9  41  12   0|1575M  559M  176M 5420M|6285B 3587B|   0    38M|   0  3554 |  15k   29k|1.96 1.59 0.89|3.0   0  51|   0     0 |           | 11   37    0   10    0
Apr 21 11:50:26 ubuntu dstat.sh[65411]: 21-04 11:50:26| 30   7  48  13   0|1567M  564M  176M 5423M|  15k   11k|   0    47M|   0  3907 |  17k   33k|1.96 1.59 0.89|1.0   0  45|   0     0 |           | 11   37    0   10    0
Apr 21 11:50:27 ubuntu dstat.sh[65411]: 21-04 11:50:27| 29   9  46  13   0|1530M  599M  176M 5425M|  13k 9322B|   0    57M|   0  4481 |  19k   36k|1.96 1.59 0.89|1.0 1.0  75|   0     0 |           | 11   36    0   10    0
Apr 21 11:50:28 ubuntu dstat.sh[65411]: 21-04 11:50:28| 35  10  40  13   0|1585M  541M  176M 5428M|4233B 1326B|   0    53M|   0  4564 |  17k   35k|1.96 1.60 0.90|2.0   0  99|   0     0 |           | 11   36    1   10    0
Apr 21 11:50:29 ubuntu dstat.sh[65411]: 21-04 11:50:29| 27   8  48  13   0|1576M  547M  176M 5431M|  14k   10k|   0    55M|   0  4480 |  18k   35k|1.96 1.60 0.90|2.0   0  42|   0     0 |           | 11   37    0   10    0
Apr 21 11:50:30 ubuntu dstat.sh[65411]: 21-04 11:50:30| 30   9  47  12   0|1493M  633M  176M 5427M|  15k   11k|   0    40M|   0  3582 |  18k   34k|1.96 1.60 0.90|1.0 1.0  19|   0     0 |           | 11   36    0   11    0
