Feb 13 09:28:21 np0000000052 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 13 09:28:21 np0000000052 dstat.sh[59573]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 13 09:28:21 np0000000052 dstat.sh[59573]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 13 09:30:02 np0000000052 dstat.sh[59573]: 13-02 09:30:02| 15   2  81   0   0|1467M 1028M  167M 5087M|  13k 9963B|   0   220k|   0  17.0 |3297  4251 |2.47 1.39 0.71|  0   0   0|   0     0 |           | 11   33    0   64    0
Feb 13 09:30:03 np0000000052 dstat.sh[59573]: 13-02 09:30:03| 14  15  71   0   0|1418M 1077M  167M 5087M|5752B 1822B|   0   204k|   0  19.0 |4244  3250 |2.47 1.39 0.71|1.0   0 285|   0     0 |           | 11   32    0   65    0
Feb 13 09:30:04 np0000000052 dstat.sh[59573]: 13-02 09:30:04| 18   3  77   0   0|1451M 1043M  167M 5087M|9533B 6474B|   0   140k|   0  5.99 |2012  1758 |2.47 1.39 0.71|1.0   0   0|   0     0 |           | 11   33    0   59    0
Feb 13 09:30:05 np0000000052 dstat.sh[59573]: 13-02 09:30:05| 18   5  76   0   0|1407M 1087M  167M 5087M|  10k 7307B|   0   116k|   0  9.01 |3690  4027 |2.47 1.39 0.71|1.0   0  46|   0     0 |           | 11   32    0   60    0
Feb 13 09:30:06 np0000000052 dstat.sh[59573]: 13-02 09:30:06| 20   4  75   0   0|1429M 1065M  167M 5087M|6339B 3248B|   0    92k|   0  6.99 |1913  1449 |2.47 1.39 0.71|1.0   0 1.0|   0     0 |           | 11   33    0   60    0
Feb 13 09:30:07 np0000000052 dstat.sh[59573]: 13-02 09:30:07| 16   2  80   0   0|1420M 1074M  167M 5087M|  13k   11k|   0    72k|   0  6.00 |3184  4094 |2.28 1.37 0.71|1.0   0 1.0|   0     0 |           | 11   33    0   60    0
Feb 13 09:30:08 np0000000052 dstat.sh[59573]: 13-02 09:30:08| 20  14  65   0   0|1382M 1112M  167M 5087M|8272B 4893B|   0   293k|   0  31.1 |5962    15k|2.28 1.37 0.71|1.0   0 277|   0     0 |           | 11   32    0   58    0
Feb 13 09:30:09 np0000000052 dstat.sh[59573]: 13-02 09:30:09| 25  18  56   0   0|1385M 1109M  167M 5087M|4906B 1615B|  36k  375k|1.00  26.9 |5337  4187 |2.28 1.37 0.71|2.0   0 386|   0     0 |           | 11   32    0   60    0
Feb 13 09:30:10 np0000000052 dstat.sh[59573]: 13-02 09:30:10| 42   7  48   1   0|1487M 1004M  167M 5090M|4698B 1626B| 438k 3634k|17.1   249 |4133  3964 |2.28 1.37 0.71|2.0 1.0  17|   0     0 |           | 11   36    0   60    0
Feb 13 09:30:11 np0000000052 dstat.sh[59573]: 13-02 09:30:11| 33   8  44  13   0|1469M 1016M  168M 5095M|4812B 1620B|   0    30M|   0  2826 |  14k   25k|2.28 1.37 0.71|2.0   0 112|   0     0 |           | 11   36    0   60    0
Feb 13 09:30:12 np0000000052 dstat.sh[59573]: 13-02 09:30:12| 36   8  40  13   0|1496M  987M  168M 5096M|4593B 1457B|   0    43M|   0  3728 |  16k   29k|2.33 1.40 0.72|2.0   0  44|   0     0 |           | 11   36    0   56    0
Feb 13 09:30:13 np0000000052 dstat.sh[59573]: 13-02 09:30:13| 42   9  47   1   0|1470M 1013M  169M 5096M|4799B 1620B|   0    12M|   0   703 |4433  4891 |2.33 1.40 0.72|2.0   0 6.0|   0     0 |           | 11   32    0   56    0
Feb 13 09:30:14 np0000000052 dstat.sh[59573]: 13-02 09:30:14| 39   9  45   6   0|1556M  927M  169M 5096M|4795B 1621B|   0  7081k|   0  1173 |8873    14k|2.33 1.40 0.72|2.0 1.0 3.0|   0     0 |           | 11   34    0   56    0
Feb 13 09:30:15 np0000000052 dstat.sh[59573]: 13-02 09:30:15| 36  11  45   6   0|1443M 1039M  169M 5096M|4639B 1618B|   0    15M|   0  1811 |  11k   18k|2.33 1.40 0.72|2.0   0  61|   0     0 |           | 11   32    0   56    0
Feb 13 09:30:16 np0000000052 dstat.sh[59573]: 13-02 09:30:16| 23   6  67   2   0|1455M 1027M  169M 5096M|4738B 1619B|   0    14M|   0   815 |3626  4506 |2.33 1.40 0.72|1.0   0  42|   0     0 |           | 11   32    0   51    0
Feb 13 09:30:17 np0000000052 dstat.sh[59573]: 13-02 09:30:17| 22   4  73   0   0|1512M  970M  169M 5096M|4810B 1618B|   0   336k|   0  21.0 |1926  1495 |2.23 1.39 0.72|1.0   0   0|   0     0 |           | 11   32    0   51    0
Feb 13 09:30:18 np0000000052 dstat.sh[59573]: 13-02 09:30:18| 22   4  72   0   0|1522M  960M  169M 5096M|5157B 1619B|   0  2023k|   0   116 |2024  1589 |2.23 1.39 0.72|1.0   0 2.0|   0     0 |           | 11   32    0   51    0
Feb 13 09:30:19 np0000000052 dstat.sh[59573]: 13-02 09:30:19| 22   3  73   0   0|1468M 1014M  169M 5096M|4699B 1458B|   0     0 |   0     0 |1734  1143 |2.23 1.39 0.72|1.0   0 1.0|   0     0 |           | 11   32    0   51    0
Feb 13 09:30:20 np0000000052 dstat.sh[59573]: 13-02 09:30:20| 21   5  73   0   0|1485M  997M  169M 5096M|4804B 1622B|   0     0 |   0     0 |1789  1217 |2.23 1.39 0.72|2.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 13 09:30:21 np0000000052 dstat.sh[59573]: 13-02 09:30:21| 22   3  73   0   0|1454M 1028M  169M 5096M|4198B 1619B|   0  8187B|   0  2.00 |1716  1152 |2.23 1.39 0.72|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Feb 13 09:30:22 np0000000052 dstat.sh[59573]: 13-02 09:30:22| 20   6  73   0   0|1476M 1005M  169M 5096M|4627B 1659B|   0   224k|   0  41.9 |1777  1193 |2.21 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
Feb 13 09:30:23 np0000000052 dstat.sh[59573]: 13-02 09:30:23| 21   5  73   0   0|1458M 1024M  169M 5097M|4519B 1623B|   0   184k|   0  2.00 |1707  1087 |2.21 1.40 0.73|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
Feb 13 09:30:24 np0000000052 dstat.sh[59573]: 13-02 09:30:24| 23   5  72   0   0|1435M 1046M  169M 5097M|4561B 1620B|   0   132k|   0  9.00 |2039  1605 |2.21 1.40 0.73|1.0   0 7.0|   0     0 |           | 11   32    0   47    0
Feb 13 09:30:25 np0000000052 dstat.sh[59573]: 13-02 09:30:25| 22   4  73   0   0|1433M 1048M  169M 5097M|4451B 1624B|   0   409k|   0  28.1 |1912  1406 |2.21 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
Feb 13 09:30:26 np0000000052 dstat.sh[59573]: 13-02 09:30:26| 22   3  73   0   0|1429M 1053M  169M 5097M|4670B 1616B|   0     0 |   0     0 |1781  1089 |2.21 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
Feb 13 09:30:27 np0000000052 dstat.sh[59573]: 13-02 09:30:27| 22   4  74   0   0|1449M 1033M  169M 5097M|4294B 1458B|   0  1072k|   0   142 |1798  1272 |2.11 1.40 0.73|1.0   0   0|   0     0 |           | 11   32    0   46    0
Feb 13 09:30:28 np0000000052 dstat.sh[59573]: 13-02 09:30:28| 21   4  73   0   0|1430M 1051M  169M 5097M|4440B 1620B|   0     0 |   0     0 |1771  1229 |2.11 1.40 0.73|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 13 09:30:29 np0000000052 dstat.sh[59573]: 13-02 09:30:29| 23   3  74   0   0|1457M 1025M  169M 5097M|4853B 1620B|   0     0 |   0     0 |1689  1040 |2.11 1.40 0.73|1.0   0 2.0|   0     0 |           | 11   32    0   41    0
Feb 13 09:30:30 np0000000052 dstat.sh[59573]: 13-02 09:30:30| 11  18  70   0   0|1421M 1061M  169M 5097M|4357B 1624B|   0   529k|   0  6.01 |5181  3818 |2.11 1.40 0.73|1.0   0 373|   0     0 |           | 11   32    0   41    0
Feb 13 09:30:31 np0000000052 dstat.sh[59573]: 13-02 09:30:31|  9  20  69   0   0|1408M 1073M  169M 5097M|5390B 1617B|   0   735k|   0  12.0 |5884  4412 |2.11 1.40 0.73|1.0   0 433|   0     0 |           | 11   32    0   41    0
Feb 13 09:30:32 np0000000052 dstat.sh[59573]: 13-02 09:30:32|  9  22  69   0   0|1404M 1077M  169M 5097M|5247B 1665B|   0    92k|   0  2.00 |6077  4583 |2.02 1.39 0.74|1.0   0 449|   0     0 |           | 11   32    0   41    0
Feb 13 09:30:33 np0000000052 dstat.sh[59573]: 13-02 09:30:33| 18   9  73   0   0|1452M 1029M  169M 5097M|5650B 1620B|   0  4096B|   0  1.00 |2779  2164 |2.02 1.39 0.74|1.0   0 115|   0     0 |           | 11   32    0   37    0
Feb 13 09:30:34 np0000000052 dstat.sh[59573]: 13-02 09:30:34| 22   4  73   0   0|1479M 1002M  169M 5097M|4925B 1454B|   0   180k|   0  13.0 |1905  1535 |2.02 1.39 0.74|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Feb 13 09:30:35 np0000000052 dstat.sh[59573]: 13-02 09:30:35| 22   4  73   0   0|1419M 1062M  169M 5097M|5810B 1623B|   0   321k|   0  22.0 |1846  1344 |2.02 1.39 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   37    0
Feb 13 09:30:36 np0000000052 dstat.sh[59573]: 13-02 09:30:36| 22   4  73   0   0|1447M 1034M  169M 5097M|5454B 1618B|   0    20k|   0  1.00 |1814  1199 |2.02 1.39 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   37    0
Feb 13 09:30:37 np0000000052 dstat.sh[59573]: 13-02 09:30:37| 22   4  74   0   0|1384M 1097M  169M 5097M|5056B 1620B|   0    12k|   0  2.00 |1716  1147 |1.94 1.38 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   33    0
Feb 13 09:30:38 np0000000052 dstat.sh[59573]: 13-02 09:30:38| 22   4  73   0   0|1441M 1040M  169M 5097M|4502B 1620B|   0     0 |   0     0 |1759  1159 |1.94 1.38 0.74|2.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 13 09:30:39 np0000000052 dstat.sh[59573]: 13-02 09:30:39| 22   3  74   0   0|1400M 1081M  169M 5097M|4491B 1620B|   0    16k|   0  2.00 |1719  1192 |1.94 1.38 0.74|5.0   0 1.0|   0     0 |           | 11   32    0   33    0
Feb 13 09:30:40 np0000000052 dstat.sh[59573]: 13-02 09:30:40| 22   4  74   0   0|1451M 1030M  169M 5097M|4407B 1620B|   0     0 |   0     0 |1751  1181 |1.94 1.38 0.74|2.0   0 2.0|   0     0 |           | 11   32    0   33    0
Feb 13 09:30:41 np0000000052 dstat.sh[59573]: 13-02 09:30:41| 23   3  73   0   0|1430M 1052M  169M 5097M|5081B 1625B|   0    64k|   0  3.01 |1707  1109 |1.94 1.38 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   29    0
Feb 13 09:30:42 np0000000052 dstat.sh[59573]: 13-02 09:30:42| 22   4  73   0   0|1420M 1061M  169M 5097M|5538B 1453B|   0  2061k|   0  11.0 |1855  1251 |1.86 1.38 0.74|2.0   0 2.0|   0     0 |           | 11   32    0   29    0
Feb 13 09:30:43 np0000000052 dstat.sh[59573]: 13-02 09:30:43| 23   3  74   0   0|1378M 1103M  169M 5097M|4861B 1620B|   0   516k|   0  92.0 |1879  1188 |1.86 1.38 0.74|2.0   0 1.0|   0     0 |           | 11   32    0   29    0
Feb 13 09:30:44 np0000000052 dstat.sh[59573]: 13-02 09:30:44| 22   4  73   0   0|1399M 1082M  169M 5097M|5506B 1618B|   0   192k|   0  11.0 |1911  1496 |1.86 1.38 0.74|1.0   0   0|   0     0 |           | 11   32    0   29    0
Feb 13 09:30:45 np0000000052 dstat.sh[59573]: 13-02 09:30:45| 22   4  73   0   0|1408M 1073M  169M 5097M|4287B 1620B|   0   364k|   0  25.0 |1873  1239 |1.86 1.38 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   21    0
Feb 13 09:30:46 np0000000052 dstat.sh[59573]: 13-02 09:30:46| 21   4  73   0   0|1414M 1067M  169M 5097M|4317B 1661B|   0     0 |   0     0 |1843  1306 |1.86 1.38 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   21    0
Feb 13 09:30:47 np0000000052 dstat.sh[59573]: 13-02 09:30:47| 22   4  73   0   0|1382M 1099M  169M 5097M|4390B 1617B|   0   451k|   0  54.9 |1845  1146 |1.80 1.37 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   21    0
Feb 13 09:30:48 np0000000052 dstat.sh[59573]: 13-02 09:30:48| 21   5  73   0   0|1374M 1107M  169M 5097M|4283B 1625B|   0   128k|   0  27.1 |1842  1341 |1.80 1.37 0.74|1.0   0   0|   0     0 |           | 11   32    0   21    0
Feb 13 09:30:49 np0000000052 dstat.sh[59573]: 13-02 09:30:49| 21   4  73   0   0|1445M 1036M  169M 5097M|4571B 1620B|   0     0 |   0     0 |1858  1373 |1.80 1.37 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Feb 13 09:30:50 np0000000052 dstat.sh[59573]: 13-02 09:30:50| 22   4  74   0   0|1437M 1044M  169M 5097M|4398B 1458B|   0    76k|   0  3.00 |1795  1213 |1.80 1.37 0.74|1.0   0 3.0|   0     0 |           | 11   32    0   16    0
Feb 13 09:30:51 np0000000052 dstat.sh[59573]: 13-02 09:30:51| 22   3  74   0   0|1436M 1045M  169M 5097M|4318B 1619B|   0    28k|   0  3.00 |1750  1417 |1.80 1.37 0.74|1.0   0   0|   0     0 |           | 11   32    0   16    0
Feb 13 09:30:52 np0000000052 dstat.sh[59573]: 13-02 09:30:52| 22   4  73   0   0|1420M 1061M  169M 5097M|4453B 1619B|   0   148k|   0  3.00 |1770  1307 |1.73 1.36 0.74|1.0   0 1.0|   0     0 |           | 11   32    0   16    0
Feb 13 09:30:53 np0000000052 dstat.sh[59573]: 13-02 09:30:53| 22   4  73   0   0|1425M 1056M  169M 5097M|4139B 1619B|   0   124k|   0  25.0 |1802  1145 |1.73 1.36 0.74|1.0   0 7.0|   0     0 |           | 11   32    0   11    0
Feb 13 09:30:54 np0000000052 dstat.sh[59573]: 13-02 09:30:54| 10  20  69   0   0|1422M 1059M  169M 5097M|4446B 1622B|   0   369k|   0  21.0 |5697  4777 |1.73 1.36 0.74|1.0   0 456|   0     0 |           | 11   32    0   11    0
Feb 13 09:30:55 np0000000052 dstat.sh[59573]: 13-02 09:30:55| 22   3  74   0   0|1487M  995M  169M 5097M|4679B 1620B|   0   332k|   0  22.0 |1663  1265 |1.73 1.36 0.74|1.0   0   0|   0     0 |           | 11   32    0   11    0
Feb 13 09:30:56 np0000000052 dstat.sh[59573]: 13-02 09:30:56| 22   4  73   0   0|1503M  978M  169M 5097M|5293B 1624B|   0     0 |   0     0 |1935  1312 |1.73 1.36 0.74|1.0   0  10|   0     0 |           | 11   32    0   11    0
Feb 13 09:30:57 np0000000052 dstat.sh[59573]: 13-02 09:30:57| 22   4  73   0   0|1531M  950M  169M 5097M|5183B 1455B|   0    24k|   0  2.00 |1763  1082 |1.67 1.36 0.74|2.0   0 7.0|   0     0 |           | 11   32    0    8    0
Feb 13 09:30:58 np0000000052 dstat.sh[59573]: 13-02 09:30:58|  8  22  68   0   0|1503M  978M  169M 5098M|6069B 1622B|  40k  168k|2.00  7.01 |6431  5212 |1.67 1.36 0.74|1.0   0 556|   0     0 |           | 11   32    0    8    0
Feb 13 09:30:59 np0000000052 dstat.sh[59573]: 13-02 09:30:59|  9  22  68   0   0|1486M  995M  169M 5098M|5879B 1715B|   0   324k|   0  30.0 |6698  5523 |1.67 1.36 0.74|1.0   0 612|   0     0 |           | 11   32    0    8    0
Feb 13 09:31:00 np0000000052 dstat.sh[59573]: 13-02 09:31:00|  9  22  68   0   0|1466M 1014M  169M 5098M|4406B 1620B|   0  1124k|   0  13.0 |6398  5117 |1.67 1.36 0.74|1.0   0 531|   0     0 |           | 11   32    0    8    0
Feb 13 09:31:01 np0000000052 dstat.sh[59573]: 13-02 09:31:01|  8  23  68   0   0|1446M 1035M  169M 5098M|4382B 1621B|   0  1381k|   0  15.0 |6511  5228 |1.67 1.36 0.74|1.0   0 569|   0     0 |           | 11   32    0    5    0
Feb 13 09:31:02 np0000000052 dstat.sh[59573]: 13-02 09:31:02|  9  21  69   0   0|1425M 1055M  169M 5098M|4873B 1619B|   0   955k|   0  13.0 |6350  5027 |1.54 1.33 0.74|1.0   0 518|   0     0 |           | 11   32    0    5    0
Feb 13 09:31:03 np0000000052 dstat.sh[59573]: 13-02 09:31:03|  8  21  69   0   0|1411M 1070M  169M 5098M|4441B 1620B|   0   196k|   0  9.00 |6045  4712 |1.54 1.33 0.74|1.0   0 473|   0     0 |           | 11   32    0    5    0
Feb 13 09:31:04 np0000000052 dstat.sh[59573]: 13-02 09:31:04|  8  22  68   0   0|1395M 1086M  169M 5098M|4916B 1619B|   0   548k|   0  48.0 |6359  5221 |1.54 1.33 0.74|3.0   0 490|   0     0 |           | 11   32    0    5    0
Feb 13 09:31:05 np0000000052 dstat.sh[59573]: 13-02 09:31:05|  9  21  69   0   0|1386M 1095M  169M 5098M|4282B 1460B|   0   416k|   0  33.0 |6125  4897 |1.54 1.33 0.74|1.0   0 470|   0     0 |           | 11   32    0    5    0
Feb 13 09:31:06 np0000000052 dstat.sh[59573]: 13-02 09:31:06| 23  28  49   0   0|1351M 1129M  169M 5098M|4623B 1621B|   0   640k|   0  38.0 |7259  6715 |1.54 1.33 0.74|4.0   0 778|   0     0 |           | 11   32    0    7    0
Feb 13 09:31:07 np0000000052 dstat.sh[59573]: 13-02 09:31:07| 63  14  22   0   0|1527M  952M  169M 5098M|4323B 1615B|  16k  586k|1.00  35.9 |4171  2776 |1.90 1.41 0.77|3.0   0 143|   0     0 |           | 11   32    0    9    0
Feb 13 09:31:08 np0000000052 dstat.sh[59573]: 13-02 09:31:08| 50  13  27   8   0|1607M  862M  170M 5107M|4213B 1625B| 429k   32M|9.03  2297 |  13k   31k|1.90 1.41 0.77|5.0   0 116|   0     0 |           | 11   38    0   11    0
Feb 13 09:31:09 np0000000052 dstat.sh[59573]: 13-02 09:31:09| 34  11  36  16   0|1607M  851M  171M 5116M|4674B 1618B|   0    76M|   0  5720 |  21k   41k|1.90 1.41 0.77|4.0   0 162|   0     0 |           | 11   36    0   11    0
Feb 13 09:31:10 np0000000052 dstat.sh[59573]: 13-02 09:31:10| 36  11  34  17   0|1643M  806M  171M 5125M|9660B 6723B|   0    85M|   0  6219 |  21k   42k|1.90 1.41 0.77|4.0 1.0  57|   0     0 |           | 11   37    0    8    0
Feb 13 09:31:11 np0000000052 dstat.sh[59573]: 13-02 09:31:11| 38  14  34  12   0|1529M  913M  171M 5132M|8799B 5852B|   0    50M|   0  3972 |  17k   31k|1.90 1.41 0.77|4.0   0 200|   0     0 |           | 11   34    0    9    0
Feb 13 09:31:12 np0000000052 dstat.sh[59573]: 13-02 09:31:12| 43  23  23  10   0|1539M  896M  172M 5138M|4517B 1620B| 372k   47M|6.00  3400 |  17k   31k|2.39 1.52 0.81|2.0 2.0 284|   0     0 |           | 11   34    0    9    0
Feb 13 09:31:13 np0000000052 dstat.sh[59573]: 13-02 09:31:13| 32  19  35  11   0|1558M  872M  172M 5143M|  14k   11k|1790k   54M|34.0  3924 |  18k   34k|2.39 1.52 0.81|3.0   0 216|   0     0 |           | 11   35    0    9    0
Feb 13 09:31:14 np0000000052 dstat.sh[59573]: 13-02 09:31:14| 29   7  49  12   0|1556M  871M  172M 5145M|  15k   11k|   0    36M|   0  3131 |  16k   30k|2.39 1.52 0.81|4.0   0  45|   0     0 |           | 11   34    0    9    0
Feb 13 09:31:15 np0000000052 dstat.sh[59573]: 13-02 09:31:15| 32  10  40  15   0|1578M  846M  172M 5148M|4596B 1704B|   0    51M|   0  4040 |  16k   30k|2.39 1.52 0.81|1.0 1.0  72|   0     0 |           | 11   34    0    9    0
Feb 13 09:31:16 np0000000052 dstat.sh[59573]: 13-02 09:31:16| 30   7  46  13   0|1590M  834M  173M 5148M|  13k 9842B|   0    41M|   0  3499 |  15k   29k|2.39 1.52 0.81|5.0 2.0  19|   0     0 |           | 11   35    0    9    0
Feb 13 09:31:17 np0000000052 dstat.sh[59573]: 13-02 09:31:17| 27   7  50  13   0|1582M  841M  173M 5149M|  16k   13k|   0    42M|   0  3779 |  18k   34k|2.35 1.53 0.81|1.0 1.0  36|   0     0 |           | 11   35    0    9    0
Feb 13 09:31:18 np0000000052 dstat.sh[59573]: 13-02 09:31:18| 33  11  40  13   0|1543M  878M  173M 5150M|6008B 1817B|   0    47M|   0  4135 |  15k   30k|2.35 1.53 0.81|2.0   0 107|   0     0 |           | 11   36    0   10    0
Feb 13 09:31:19 np0000000052 dstat.sh[59573]: 13-02 09:31:19| 35   8  41  13   0|1571M  848M  173M 5152M|9951B 7199B|   0    41M|   0  3814 |  15k   30k|2.35 1.53 0.81|2.0   0  45|   0     0 |           | 11   37    0   10    0
Feb 13 09:31:20 np0000000052 dstat.sh[59573]: 13-02 09:31:20| 26   8  50  12   0|1562M  854M  173M 5155M|  15k   12k|   0    47M|   0  3820 |  18k   34k|2.35 1.53 0.81|1.0   0  39|   0     0 |           | 11   37    0   10    0
Feb 13 09:31:21 np0000000052 dstat.sh[59573]: 13-02 09:31:21| 31  11  43  13   0|1492M  921M  173M 5158M|8687B 4892B|   0    54M|   0  4248 |  18k   33k|2.35 1.53 0.81|2.0   0  81|   0     0 |           | 11   36    0   10    0
Feb 13 09:31:22 np0000000052 dstat.sh[59573]: 13-02 09:31:22| 29   8  46  14   0|1538M  873M  173M 5160M|9620B 6702B|   0    52M|   0  4393 |  17k   34k|2.41 1.55 0.82|2.0   0  84|   0     0 |           | 11   37    0   10    0
Feb 13 09:31:23 np0000000052 dstat.sh[59573]: 13-02 09:31:23| 26   7  49  14   0|1535M  873M  173M 5163M|  13k   10k|   0    53M|   0  4376 |  19k   37k|2.41 1.55 0.82|1.0   0  57|   0     0 |           | 11   37    0   10    0
Feb 13 09:31:24 np0000000052 dstat.sh[59573]: 13-02 09:31:24| 29  10  46  12   0|1476M  934M  173M 5161M|  12k 8383B|   0    41M|   0  3508 |  17k   32k|2.41 1.55 0.82|2.0   0  82|   0     0 |           | 11   36    0   11    0
Feb 13 09:31:25 np0000000052 dstat.sh[59573]: 13-02 09:31:25| 33   8  41  15   0|1543M  869M  173M 5159M|4636B 2230B|   0    55M|   0  4490 |  15k   33k|2.41 1.55 0.82|1.0   0  30|   0     0 |           | 11   37    0   11    0
Feb 13 09:31:26 np0000000052 dstat.sh[59573]: 13-02 09:31:26| 31  10  55   3   0|1402M 1009M  174M 5159M|  13k 9764B|   0    13M|   0   984 |7385    10k|2.41 1.55 0.82|2.0   0 222|   0     0 |           | 11   32    0   13    0
Feb 13 09:31:27 np0000000052 dstat.sh[59573]: 13-02 09:31:27| 21   6  73   0   0|1449M  962M  174M 5159M|4543B 1620B|   0  4096B|   0  1.00 |2093  1426 |2.29 1.54 0.83|2.0   0  34|   0     0 |           | 11   32    0   13    0
Feb 13 09:31:28 np0000000052 dstat.sh[59573]: 13-02 09:31:28| 16   2  81   0   0|1452M  960M  174M 5159M|  11k 8326B|   0   844k|   0  17.0 |2332  2548 |2.29 1.54 0.83|3.0   0   0|   0     0 |           | 11   32    0   14    0
Feb 13 09:31:29 np0000000052 dstat.sh[59573]: 13-02 09:31:29| 20   6  73   0   0|1489M  923M  174M 5159M|4342B 1461B|   0  1363k|   0  80.2 |2391  1959 |2.29 1.54 0.83|1.0   0  60|   0     0 |           | 11   32    0   14    0
Feb 13 09:31:30 np0000000052 dstat.sh[59573]: 13-02 09:31:30| 17   2  80   0   0|1486M  925M  174M 5159M|  13k 9984B|   0  1081k|   0  60.9 |3016  3609 |2.29 1.54 0.83|2.0   0   0|   0     0 |           | 11   33    0   14    0
Feb 13 09:31:31 np0000000052 dstat.sh[59573]: 13-02 09:31:31| 19   6  74   0   0|1488M  924M  174M 5159M|7493B 3700B|   0   888k|   0  55.0 |2821  2565 |2.29 1.54 0.83|1.0   0  43|   0     0 |           | 11   32    0   15    0
Feb 13 09:31:32 np0000000052 dstat.sh[59573]: 13-02 09:31:32| 17   2  78   0   0|1507M  904M  174M 5159M|  10k 7281B|   0   544k|   0  35.0 |1884  1622 |2.19 1.54 0.83|  0   0   0|   0     0 |           | 11   33    0   15    0
Feb 13 09:31:33 np0000000052 dstat.sh[59573]: 13-02 09:31:33| 15   6  78   0   0|1463M  948M  174M 5159M|  11k 6810B|   0   585k|   0  43.0 |4197  4659 |2.19 1.54 0.83|2.0   0  73|   0     0 |           | 11   32    0   16    0
Feb 13 09:31:34 np0000000052 dstat.sh[59573]: 13-02 09:31:34| 12  24  63   1   0|1434M  977M  174M 5159M|5531B 1623B|   0   757k|   0  55.1 |6959  6119 |2.19 1.54 0.83|4.0   0 658|   0     0 |           | 11   32    0   18    0
Feb 13 09:31:35 np0000000052 dstat.sh[59573]: 13-02 09:31:35| 61  14  24   0   0|1509M  901M  174M 5160M|5336B 1607B|   0   782k|   0  49.6 |4322  2616 |2.19 1.54 0.83|3.0   0  70|   0     0 |           | 11   32    0   22    0
Feb 13 09:31:36 np0000000052 dstat.sh[59573]: 13-02 09:31:36| 67  10  23   0   0|1662M  745M  174M 5163M|5171B 1620B|   0  3973k|   0   140 |4073  1963 |2.19 1.54 0.83|3.0   0 1.0|   0     0 |           | 11   32    0   22    0
Feb 13 09:31:37 np0000000052 dstat.sh[59573]: 13-02 09:31:37| 54   8  30   6   0|1754M  646M  174M 5170M|4925B 1467B|   0    25M|   0  1706 |  10k   16k|2.25 1.56 0.84|8.0   0  91|   0     0 |           | 11   38    0   22    0
