Jun 17 12:17:52 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 12:17:52 ubuntu dstat.sh[64838]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 12:17:52 ubuntu dstat.sh[64838]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 12:19:34 ubuntu dstat.sh[64838]: 17-06 12:19:34| 54  10  36   0   0|1525M  698M  172M 5338M|  13k   10k|   0   120k|   0  7.00 |4556  4206 |2.54 1.38 0.73|3.0   0  47|   0     0 |           | 11   33    0   54    0
Jun 17 12:19:35 ubuntu dstat.sh[64838]: 17-06 12:19:35| 48   8  43   0   0|1526M  697M  172M 5338M|  17k   14k|   0   276k|   0  18.0 |5471  5866 |2.58 1.41 0.74|1.0   0  86|   0     0 |           | 11   34    0   55    0
Jun 17 12:19:36 ubuntu dstat.sh[64838]: 17-06 12:19:36| 32   7  59   0   0|1512M  711M  173M 5338M|  19k   14k|   0   316k|   0  32.0 |5677  6803 |2.58 1.41 0.74|3.0   0  67|   0     0 |           | 11   32    0   56    1
Jun 17 12:19:37 ubuntu dstat.sh[64838]: 17-06 12:19:37| 42  10  48   0   0|1498M  725M  173M 5338M|4589B 1403B|   0   164k|   0  12.0 |3461  2024 |2.58 1.41 0.74|2.0   0  68|   0     0 |           | 11   32    1   57    0
Jun 17 12:19:38 ubuntu dstat.sh[64838]: 17-06 12:19:38| 35   4  59   0   0|1526M  697M  173M 5338M|  16k   13k|   0   112k|   0  7.99 |4147  4095 |2.58 1.41 0.74|3.0   0 1.0|   0     0 |           | 11   33    0   57    0
Jun 17 12:19:39 ubuntu dstat.sh[64838]: 17-06 12:19:39| 36  12  51   0   0|1510M  713M  173M 5338M|9193B 5772B|   0   200k|   0  17.0 |5103  4849 |2.58 1.41 0.74|2.0   0 138|   0     0 |           | 11   32    0   58    0
Jun 17 12:19:40 ubuntu dstat.sh[64838]: 17-06 12:19:40| 39   6  54   0   0|1508M  715M  173M 5338M|9171B 6945B|   0  2628k|   0   167 |3356  2942 |2.53 1.42 0.75|1.0   0   0|   0     0 |           | 11   33    0   58    0
Jun 17 12:19:41 ubuntu dstat.sh[64838]: 17-06 12:19:41| 35   8  56   0   0|1479M  744M  173M 5338M|  15k   11k|   0  3153k|   0   168 |4624  4964 |2.53 1.42 0.75|2.0   0  60|   0     0 |           | 11   33    0   59    0
Jun 17 12:19:42 ubuntu dstat.sh[64838]: 17-06 12:19:42| 38   5  57   0   0|1441M  782M  173M 5338M|  11k 8346B|   0   212k|   0  13.0 |2902  2594 |2.53 1.42 0.75|3.0   0 5.0|   0     0 |           | 11   33    0   59    0
Jun 17 12:19:43 ubuntu dstat.sh[64838]: 17-06 12:19:43| 38   4  57   0   0|1480M  742M  173M 5338M|  16k   13k|   0    12k|   0  1.00 |3661  4619 |2.53 1.42 0.75|2.0   0   0|   0     0 |           | 11   33    0   60    0
Jun 17 12:19:44 ubuntu dstat.sh[64838]: 17-06 12:19:44| 37   8  54   1   0|1455M  768M  173M 5338M|  11k 7346B|   0   241k|   0  22.1 |3716  3906 |2.53 1.42 0.75|2.0   0  43|   0     0 |           | 11   32    0   61    0
Jun 17 12:19:45 ubuntu dstat.sh[64838]: 17-06 12:19:45| 39   6  54   0   0|1445M  777M  173M 5338M|  11k 8233B|   0  1334k|   0  12.0 |3232  2548 |2.49 1.43 0.76|1.0   0 5.0|   0     0 |           | 11   33    0   61    0
Jun 17 12:19:46 ubuntu dstat.sh[64838]: 17-06 12:19:46| 34   5  60   0   0|1425M  797M  173M 5338M|  17k   13k|   0   220k|   0  18.0 |4588  5151 |2.49 1.43 0.76|2.0   0  48|   0     0 |           | 11   33    0   55    0
Jun 17 12:19:47 ubuntu dstat.sh[64838]: 17-06 12:19:47| 20  15  64   0   0|1411M  811M  173M 5338M|8994B 5454B|   0   268k|   0  21.0 |4551  4527 |2.49 1.43 0.76|1.0   0 234|   0     0 |           | 11   32    0   56    0
Jun 17 12:19:48 ubuntu dstat.sh[64838]: 17-06 12:19:48| 21   3  75   0   0|1426M  796M  173M 5338M|6185B 3423B|   0   108k|   0  8.00 |1853  1214 |2.49 1.43 0.76|  0   0 1.0|   0     0 |           | 11   33    0   56    0
Jun 17 12:19:49 ubuntu dstat.sh[64838]: 17-06 12:19:49| 16   2  79   0   0|1423M  799M  173M 5338M|  13k 9423B|   0   483k|   0  29.0 |3036  3603 |2.49 1.43 0.76|1.0   0   0|   0     0 |           | 11   33    0   56    0
Jun 17 12:19:50 ubuntu dstat.sh[64838]: 17-06 12:19:50| 13  15  70   0   0|1376M  846M  173M 5338M|5453B 2539B|   0   140k|   0  18.0 |4367  3353 |2.37 1.42 0.76|1.0   0 243|   0     0 |           | 11   32    0   56    0
Jun 17 12:19:51 ubuntu dstat.sh[64838]: 17-06 12:19:51| 20   6  73   0   0|1385M  837M  173M 5338M|4414B 1458B|   0  8191B|   0  2.00 |2167  1436 |2.37 1.42 0.76|1.0   0  41|   0     0 |           | 11   32    0   56    0
Jun 17 12:19:52 ubuntu dstat.sh[64838]: 17-06 12:19:52| 18   3  78   0   0|1397M  825M  173M 5338M|9546B 6846B|   0   268k|   0  12.0 |2519  2650 |2.37 1.42 0.76|1.0   0   0|   0     0 |           | 11   33    0   56    0
Jun 17 12:19:53 ubuntu dstat.sh[64838]: 17-06 12:19:53| 19   6  74   0   0|1398M  824M  173M 5338M|8163B 5383B|   0   329k|   0  45.1 |3163  2946 |2.37 1.42 0.76|2.0   0  46|   0     0 |           | 11   32    0   57    0
Jun 17 12:19:54 ubuntu dstat.sh[64838]: 17-06 12:19:54| 20   2  77   0   0|1450M  772M  173M 5338M|7094B 3958B|   0   179k|   0  16.9 |1827  1503 |2.37 1.42 0.76|4.0   0   0|   0     0 |           | 11   33    0   52    0
Jun 17 12:19:55 ubuntu dstat.sh[64838]: 17-06 12:19:55| 20   2  77   0   0|1439M  783M  173M 5339M|  13k   10k|   0   124k|   0  7.00 |3572  4405 |2.34 1.43 0.76|1.0   0   0|   0     0 |           | 11   33    0   52    0
Jun 17 12:19:56 ubuntu dstat.sh[64838]: 17-06 12:19:56| 17  10  72   0   0|1390M  832M  173M 5339M|8364B 4867B|   0   260k|   0  21.0 |4367  4195 |2.34 1.43 0.76|1.0   0 141|   0     0 |           | 11   32    0   52    0
Jun 17 12:19:57 ubuntu dstat.sh[64838]: 17-06 12:19:57|  8  23  67   0   0|1386M  835M  173M 5339M|4804B 1621B|   0   168k|   0  11.0 |5237  3481 |2.34 1.43 0.76|1.0   0 320|   0     0 |           | 11   32    0   52    0
Jun 17 12:19:58 ubuntu dstat.sh[64838]: 17-06 12:19:58| 37  15  47   0   0|1439M  782M  173M 5339M|4516B 1499B|   0   892k|   0  43.0 |4149  3018 |2.34 1.43 0.76|2.0   0 172|   0     0 |           | 11   32    0   51    0
Jun 17 12:19:59 ubuntu dstat.sh[64838]: 17-06 12:19:59| 39   7  47   5   0|1504M  713M  173M 5342M|4564B 1621B|   0    11M|   0   930 |6972  9732 |2.34 1.43 0.76|1.0 1.0  50|   0     0 |           | 11   36    0   51    0
Jun 17 12:20:00 ubuntu dstat.sh[64838]: 17-06 12:20:00| 39  10  37  11   0|1504M  708M  174M 5346M|4549B 1613B|   0    32M|   0  3023 |  14k   33k|2.31 1.44 0.77|3.0   0 131|   0     0 |           | 11   36    0   52    0
Jun 17 12:20:01 ubuntu dstat.sh[64838]: 17-06 12:20:01| 39   9  41   9   0|1486M  725M  174M 5347M|5982B 1627B|   0    45M|   0  3479 |  13k   25k|2.31 1.44 0.77|2.0 1.0  34|   0     0 |           | 11   32    0   52    0
Jun 17 12:20:02 ubuntu dstat.sh[64838]: 17-06 12:20:02| 46   5  48   0   0|1463M  748M  174M 5347M|5445B 1685B|   0  5588k|   0   344 |3171  2119 |2.31 1.44 0.77|3.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 17 12:20:03 ubuntu dstat.sh[64838]: 17-06 12:20:03| 36  10  42   9   0|1528M  682M  175M 5347M|7224B 1625B|   0    18M|   0  2256 |  14k   24k|2.31 1.44 0.77|3.0   0 1.0|   0     0 |           | 11   34    0   47    0
Jun 17 12:20:04 ubuntu dstat.sh[64838]: 17-06 12:20:04| 33   9  53   3   0|1471M  739M  175M 5347M|6246B 1455B|   0  5486k|   0   779 |6821  9546 |2.31 1.44 0.77|2.0   0 100|   0     0 |           | 11   32    0   47    0
Jun 17 12:20:05 ubuntu dstat.sh[64838]: 17-06 12:20:05| 22   3  73   0   0|1432M  778M  175M 5347M|5158B 1620B|   0   760k|   0  44.0 |1903  1551 |2.21 1.43 0.77|3.0   0 1.0|   0     0 |           | 11   32    0   47    0
Jun 17 12:20:06 ubuntu dstat.sh[64838]: 17-06 12:20:06| 23   4  72   1   0|1455M  755M  175M 5347M|4837B 1459B|   0  6595k|   0   368 |2473  2649 |2.21 1.43 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Jun 17 12:20:07 ubuntu dstat.sh[64838]: 17-06 12:20:07| 23   3  74   0   0|1438M  772M  175M 5347M|4581B 1456B|   0    84k|   0  4.99 |1675  1102 |2.21 1.43 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 17 12:20:08 ubuntu dstat.sh[64838]: 17-06 12:20:08| 22   3  73   0   0|1477M  733M  175M 5347M|4398B 1458B|   0     0 |   0     0 |1723  1121 |2.21 1.43 0.77|2.0   0 3.0|   0     0 |           | 11   32    0   46    0
Jun 17 12:20:09 ubuntu dstat.sh[64838]: 17-06 12:20:09| 22   4  74   0   0|1456M  754M  175M 5347M|4325B 1622B|   0  4101B|   0  1.00 |1738  1199 |2.21 1.43 0.77|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
Jun 17 12:20:10 ubuntu dstat.sh[64838]: 17-06 12:20:10| 23   4  74   0   0|1502M  708M  175M 5347M|4338B 1458B|   0     0 |   0     0 |1765  1173 |2.11 1.42 0.77|3.0   0 2.0|   0     0 |           | 11   32    0   46    0
Jun 17 12:20:11 ubuntu dstat.sh[64838]: 17-06 12:20:11| 23   2  74   0   0|1482M  728M  175M 5347M|4878B 1620B|   0     0 |   0     0 |1671  1061 |2.11 1.42 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   41    0
Jun 17 12:20:12 ubuntu dstat.sh[64838]: 17-06 12:20:12| 22   3  73   0   0|1495M  715M  175M 5347M|5115B 1457B|   0   160k|   0  2.00 |1690  1157 |2.11 1.42 0.77|3.0   0   0|   0     0 |           | 11   32    0   41    0
Jun 17 12:20:13 ubuntu dstat.sh[64838]: 17-06 12:20:13| 22   5  72   1   0|1495M  715M  175M 5347M|4316B 1618B|   0  7025k|   0   356 |2633  2956 |2.11 1.42 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
Jun 17 12:20:14 ubuntu dstat.sh[64838]: 17-06 12:20:14| 23   3  73   0   0|1418M  792M  175M 5347M|4339B 1458B|   0   668k|   0  39.0 |1745  1140 |2.11 1.42 0.77|4.0   0 1.0|   0     0 |           | 11   32    0   41    0
Jun 17 12:20:15 ubuntu dstat.sh[64838]: 17-06 12:20:15| 21   5  73   0   0|1454M  755M  175M 5347M|4325B 1622B|   0   136k|   0  7.01 |1733  1294 |2.02 1.42 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:16 ubuntu dstat.sh[64838]: 17-06 12:20:16| 22   4  74   0   0|1461M  748M  175M 5347M|4752B 1618B|   0    56k|   0  4.00 |1711  1132 |2.02 1.42 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:17 ubuntu dstat.sh[64838]: 17-06 12:20:17| 22   3  73   0   0|1448M  762M  175M 5347M|4559B 1620B|   0     0 |   0     0 |1639  1023 |2.02 1.42 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:18 ubuntu dstat.sh[64838]: 17-06 12:20:18| 23   4  74   0   0|1445M  765M  175M 5347M|4458B 1458B|   0   304k|   0  60.0 |1769  1289 |2.02 1.42 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:19 ubuntu dstat.sh[64838]: 17-06 12:20:19| 21   5  74   0   0|1449M  761M  175M 5348M|4686B 1622B|   0  4101B|   0  1.00 |1788  1222 |2.02 1.42 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:20 ubuntu dstat.sh[64838]: 17-06 12:20:20| 22   3  73   0   0|1482M  727M  175M 5348M|4810B 1620B|   0     0 |   0     0 |1706  1067 |1.94 1.41 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:21 ubuntu dstat.sh[64838]: 17-06 12:20:21| 16  11  72   0   0|1432M  777M  175M 5348M|4443B 1349B|   0   148k|   0  4.00 |3393  2258 |1.94 1.41 0.78|3.0   0 151|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:22 ubuntu dstat.sh[64838]: 17-06 12:20:22|  7  22  68   0   0|1416M  794M  175M 5348M|3351B  649B|   0   617k|   0  7.01 |5246  3492 |1.94 1.41 0.78|2.0   0 317|   0     0 |           | 11   32    0   37    0
Jun 17 12:20:23 ubuntu dstat.sh[64838]: 17-06 12:20:23|  8  22  68   0   0|1394M  816M  175M 5348M|4325B 1622B|   0  2779k|   0   232 |5232  3741 |1.94 1.41 0.78|1.0   0 267|   0     0 |           | 11   32    0   31    0
Jun 17 12:20:24 ubuntu dstat.sh[64838]: 17-06 12:20:24|  9  22  68   0   0|1389M  821M  175M 5348M|4563B 1553B|   0   348k|   0  7.00 |5100  3512 |1.94 1.41 0.78|1.0   0 304|   0     0 |           | 11   32    0   31    0
Jun 17 12:20:25 ubuntu dstat.sh[64838]: 17-06 12:20:25|  8  21  69   0   0|1382M  827M  175M 5348M|4243B 1565B|   0    12k|   0  2.00 |5284  3729 |1.86 1.40 0.78|1.0   0 319|   0     0 |           | 11   32    0   31    0
Jun 17 12:20:26 ubuntu dstat.sh[64838]: 17-06 12:20:26| 21   5  73   0   0|1445M  765M  175M 5348M|4424B 1510B|   0     0 |   0     0 |2003  1487 |1.86 1.40 0.78|2.0   0  11|   0     0 |           | 11   32    0   31    0
Jun 17 12:20:27 ubuntu dstat.sh[64838]: 17-06 12:20:27| 22   4  73   0   0|1489M  721M  175M 5348M|4333B 1456B|   0    20k|   0  2.00 |1843  1234 |1.86 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   26    0
Jun 17 12:20:28 ubuntu dstat.sh[64838]: 17-06 12:20:28| 22   4  73   0   0|1437M  772M  175M 5348M|3861B 1459B|   0   216k|   0  2.00 |1905  1404 |1.86 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   26    0
Jun 17 12:20:29 ubuntu dstat.sh[64838]: 17-06 12:20:29| 23   4  74   0   0|1467M  742M  175M 5348M|4758B 1458B|   0   600k|   0  95.0 |1835  1239 |1.86 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   26    0
Jun 17 12:20:30 ubuntu dstat.sh[64838]: 17-06 12:20:30| 21   4  74   0   0|1463M  746M  175M 5348M|3978B 1458B|   0     0 |   0     0 |1725  1188 |1.79 1.40 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   26    0
Jun 17 12:20:31 ubuntu dstat.sh[64838]: 17-06 12:20:31| 22   4  74   0   0|1500M  709M  175M 5348M|4364B 1461B|   0    12k|   0  2.00 |1736  1192 |1.79 1.40 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   20    0
Jun 17 12:20:32 ubuntu dstat.sh[64838]: 17-06 12:20:32| 23   3  74   0   0|1421M  788M  175M 5348M|4791B 1617B|   0    12k|   0  1.00 |1737  1137 |1.79 1.40 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   20    0
Jun 17 12:20:33 ubuntu dstat.sh[64838]: 17-06 12:20:33| 23   3  73   0   0|1490M  720M  175M 5348M|4679B 1620B|   0   480k|   0  38.0 |2062  1707 |1.79 1.40 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   20    0
Jun 17 12:20:34 ubuntu dstat.sh[64838]: 17-06 12:20:34| 23   4  73   0   0|1446M  763M  175M 5348M|5054B 1624B|   0  1993k|   0  16.0 |1758  1062 |1.79 1.40 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   20    0
Jun 17 12:20:35 ubuntu dstat.sh[64838]: 17-06 12:20:35| 21   4  73   0   0|1490M  719M  175M 5348M|4547B 1615B|   0     0 |   0     0 |1805  1216 |1.73 1.39 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   15    0
Jun 17 12:20:36 ubuntu dstat.sh[64838]: 17-06 12:20:36| 24   3  73   0   0|1477M  733M  175M 5348M|5044B 1566B|   0    12k|   0  1.00 |1744  1063 |1.73 1.39 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   15    0
Jun 17 12:20:37 ubuntu dstat.sh[64838]: 17-06 12:20:37| 22   4  74   0   0|1488M  721M  175M 5348M|4560B 1620B|   0  4096B|   0  1.00 |1802  1308 |1.73 1.39 0.78|1.0   0   0|   0     0 |           | 11   32    0   15    0
Jun 17 12:20:38 ubuntu dstat.sh[64838]: 17-06 12:20:38| 24   3  72   0   0|1506M  704M  175M 5348M|4292B 1512B|   0    28k|   0  1.00 |1784  1223 |1.73 1.39 0.78|1.0   0 3.0|   0     0 |           | 11   32    0   15    0
Jun 17 12:20:39 ubuntu dstat.sh[64838]: 17-06 12:20:39| 22   4  74   0   0|1500M  710M  175M 5348M|4501B 1620B|   0   164k|   0  5.00 |1777  1224 |1.73 1.39 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 17 12:20:40 ubuntu dstat.sh[64838]: 17-06 12:20:40| 22   4  73   0   0|1522M  688M  175M 5348M|4358B 1514B|   0   160k|   0  35.0 |1787  1137 |1.67 1.38 0.78|1.0   0 2.0|   0     0 |           | 11   32    0   11    0
Jun 17 12:20:41 ubuntu dstat.sh[64838]: 17-06 12:20:41| 23   3  74   0   0|1421M  788M  175M 5348M|4736B 1564B|   0    88k|   0  1.00 |1705  1009 |1.67 1.38 0.78|1.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 17 12:20:42 ubuntu dstat.sh[64838]: 17-06 12:20:42| 22   4  73   0   0|1438M  771M  175M 5348M|4196B 1570B|   0    12k|   0  1.00 |1822  1350 |1.67 1.38 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   11    0
Jun 17 12:20:43 ubuntu dstat.sh[64838]: 17-06 12:20:43| 23   3  72   0   0|1441M  769M  175M 5348M|4823B 1509B|   0   467k|   0  33.9 |1988  1709 |1.67 1.38 0.78|2.0   0   0|   0     0 |           | 11   32    0    8    0
Jun 17 12:20:44 ubuntu dstat.sh[64838]: 17-06 12:20:44| 22   3  73   0   0|1468M  742M  175M 5348M|4456B 1457B|   0   116k|   0  6.00 |1815  1195 |1.67 1.38 0.78|3.0   0 2.0|   0     0 |           | 11   32    0    8    0
Jun 17 12:20:45 ubuntu dstat.sh[64838]: 17-06 12:20:45| 22   4  74   0   0|1480M  730M  175M 5348M|4803B 1621B|   0  8196B|   0  2.00 |1772  1382 |1.62 1.38 0.78|3.0   0 1.0|   0     0 |           | 11   32    0    8    0
Jun 17 12:20:46 ubuntu dstat.sh[64838]: 17-06 12:20:46| 23   3  74   0   0|1487M  722M  175M 5348M|4082B 1299B|   0    24k|   0  1.00 |1743  1248 |1.62 1.38 0.78|2.0   0 1.0|   0     0 |           | 11   32    0    8    0
Jun 17 12:20:47 ubuntu dstat.sh[64838]: 17-06 12:20:47| 22   3  74   0   0|1519M  690M  175M 5348M|3913B 1239B|   0     0 |   0     0 |1726  1164 |1.62 1.38 0.78|2.0   0 2.0|   0     0 |           | 11   32    0    5    0
Jun 17 12:20:48 ubuntu dstat.sh[64838]: 17-06 12:20:48| 20   8  72   0   0|1481M  729M  175M 5348M|4105B 1460B|   0    60k|   0  3.01 |2751  1812 |1.62 1.38 0.78|2.0   0 104|   0     0 |           | 11   32    0    5    0
Jun 17 12:20:49 ubuntu dstat.sh[64838]: 17-06 12:20:49|  7  23  67   0   0|1467M  743M  175M 5348M|4612B 1617B|   0   303k|   0  12.0 |5375  3713 |1.62 1.38 0.78|1.0   0 351|   0     0 |           | 11   32    0    5    0
Jun 17 12:20:50 ubuntu dstat.sh[64838]: 17-06 12:20:50| 22   4  74   0   0|1458M  751M  175M 5348M|4245B 1566B|   0   148k|   0  33.0 |1886  1353 |1.57 1.37 0.79|1.0   0 5.0|   0     0 |           | 11   32    0    5    0
Jun 17 12:20:51 ubuntu dstat.sh[64838]: 17-06 12:20:51| 24   2  74   0   0|1477M  732M  175M 5348M|4490B 1512B|   0     0 |   0     0 |1597   886 |1.57 1.37 0.79|1.0   0   0|   0     0 |           | 11   32    0    5    0
Jun 17 12:20:52 ubuntu dstat.sh[64838]: 17-06 12:20:52| 21   5  74   0   0|1471M  738M  175M 5348M|4450B 1624B|   0     0 |   0     0 |1720  1293 |1.57 1.37 0.79|2.0   0 9.0|   0     0 |           | 11   32    0    4    0
Jun 17 12:20:53 ubuntu dstat.sh[64838]: 17-06 12:20:53| 21   5  72   0   0|1479M  730M  175M 5348M|4428B 1616B|   0   451k|   0  26.9 |2234  1739 |1.57 1.37 0.79|4.0   0  48|   0     0 |           | 11   32    0    4    0
Jun 17 12:20:54 ubuntu dstat.sh[64838]: 17-06 12:20:54|  8  23  68   0   0|1458M  751M  175M 5348M|4754B 1625B|  40k  441k|2.01  52.2 |5820  4225 |1.57 1.37 0.79|1.0   0 410|   0     0 |           | 11   32    0    4    0
Jun 17 12:20:55 ubuntu dstat.sh[64838]: 17-06 12:20:55|  8  22  68   0   0|1441M  768M  175M 5348M|4679B 1620B|   0   116k|   0  5.00 |5539  3901 |1.44 1.35 0.78|3.0   0 359|   0     0 |           | 11   32    0    4    0
Jun 17 12:20:56 ubuntu dstat.sh[64838]: 17-06 12:20:56|  8  23  67   0   0|1417M  792M  175M 5348M|5058B 1620B|   0   180k|   0  3.00 |5445  3871 |1.44 1.35 0.78|1.0   0 356|   0     0 |           | 11   32    0    3    0
Jun 17 12:20:57 ubuntu dstat.sh[64838]: 17-06 12:20:57|  8  22  68   0   0|1398M  811M  175M 5348M|4637B 1500B|   0   356k|   0  5.00 |5291  3643 |1.44 1.35 0.78|1.0   0 320|   0     0 |           | 11   32    0    3    0
Jun 17 12:20:58 ubuntu dstat.sh[64838]: 17-06 12:20:58|  9  22  68   0   0|1379M  830M  175M 5348M|4716B 1513B|   0   792k|   0  9.00 |5536  3915 |1.44 1.35 0.78|1.0   0 367|   0     0 |           | 11   32    0    3    0
Jun 17 12:20:59 ubuntu dstat.sh[64838]: 17-06 12:20:59|  8  22  67   0   0|1370M  839M  175M 5348M|3563B 1025B|   0   975k|   0  12.0 |5385  3796 |1.44 1.35 0.78|1.0   0 352|   0     0 |           | 11   32    0    3    0
Jun 17 12:21:00 ubuntu dstat.sh[64838]: 17-06 12:21:00| 13  24  61   0   0|1343M  866M  175M 5348M|3907B 1188B|   0   792k|   0  9.00 |5996    13k|1.57 1.37 0.79|4.0   0 404|   0     0 |           | 11   32    0    2    0
Jun 17 12:21:01 ubuntu dstat.sh[64838]: 17-06 12:21:01|  8  20  69   0   0|1343M  866M  175M 5348M|4921B 1348B|   0   547k|   0  72.9 |5401  3887 |1.57 1.37 0.79|1.0   0 335|   0     0 |           | 11   32    0    2    0
Jun 17 12:21:02 ubuntu dstat.sh[64838]: 17-06 12:21:02|  8  22  69   0   0|1340M  868M  175M 5348M|6672B 1623B|   0   140k|   0  5.01 |5389  3643 |1.57 1.37 0.79|2.0   0 323|   0     0 |           | 11   32    0    2    0
Jun 17 12:21:03 ubuntu dstat.sh[64838]: 17-06 12:21:03|  7  22  69   0   0|1336M  872M  175M 5348M|6556B 1458B|   0   248k|   0  8.00 |5183  3520 |1.57 1.37 0.79|1.0   0 299|   0     0 |           | 11   32    0    2    0
Jun 17 12:21:04 ubuntu dstat.sh[64838]: 17-06 12:21:04|  8  22  67   0   0|1332M  877M  175M 5348M|6515B 1563B|   0   132k|   0  11.0 |5441  3694 |1.57 1.37 0.79|1.0   0 349|   0     0 |           | 11   32    0    1    0
Jun 17 12:21:05 ubuntu dstat.sh[64838]: 17-06 12:21:05|  9  20  69   0   0|1298M  910M  175M 5348M|5021B 1514B|   0    20k|   0  5.01 |5210  3587 |1.52 1.37 0.80|4.0   0 280|   0     0 |           | 11   32    0    1    0
Jun 17 12:21:06 ubuntu dstat.sh[64838]: 17-06 12:21:06| 20  26  52   0   0|1325M  883M  175M 5348M|4954B 1458B|   0   688k|   0  34.0 |6423  5350 |1.52 1.37 0.80|4.0   0 572|   0     0 |           | 11   32    0    3    0
Jun 17 12:21:07 ubuntu dstat.sh[64838]: 17-06 12:21:07| 56  22  20   0   0|1486M  722M  175M 5348M|4856B 1619B|   0   683k|   0  44.0 |5115  3970 |1.52 1.37 0.80|3.0   0 335|   0     0 |           | 11   32    0    7    0
Jun 17 12:21:08 ubuntu dstat.sh[64838]: 17-06 12:21:08| 60  13  24   3   0|1613M  589M  175M 5354M|4571B 1624B| 373k   11M|3.01   779 |6621  8320 |1.52 1.37 0.80|1.0 1.0  33|   0     0 |           | 11   36    0    7    0
Jun 17 12:21:09 ubuntu dstat.sh[64838]: 17-06 12:21:09| 38  11  35  13   0|1607M  584M  176M 5363M|4367B 1565B|   0    69M|   0  5075 |  20k   39k|1.52 1.37 0.80|3.0   0 177|   0     0 |           | 11   36    0    8    0
Jun 17 12:21:10 ubuntu dstat.sh[64838]: 17-06 12:21:10| 42  14  27  14   0|1656M  524M  177M 5373M|4061B 1564B|   0    99M|   0  7346 |  22k   46k|1.96 1.46 0.83|3.0 1.0  72|   0     0 |           | 11   36    0    8    0
Jun 17 12:21:11 ubuntu dstat.sh[64838]: 17-06 12:21:11| 40   9  35  15   0|1669M  502M  177M 5381M|  10k 8390B|   0    65M|   0  5178 |  19k   36k|1.96 1.46 0.83|3.0 1.0  36|   0     0 |           | 11   37    0    8    0
Jun 17 12:21:12 ubuntu dstat.sh[64838]: 17-06 12:21:12| 34  23  31   9   0|1501M  665M  177M 5387M|7517B 4172B| 295k   40M|3.99  2946 |  16k   28k|1.96 1.46 0.83|7.0 2.0 394|   0     0 |           | 11   34    0    9    0
Jun 17 12:21:13 ubuntu dstat.sh[64838]: 17-06 12:21:13| 46  21  21  11   0|1564M  594M  178M 5394M|4330B 1624B| 942k   55M|17.0  3910 |  17k   33k|1.96 1.46 0.83|3.0 1.0 175|   0     0 |           | 11   34    0    9    0
