Sep 07 17:50:54 jammy-provider-cloud-0000007592 systemd[1]: Started Devstack devstack@dstat.service.
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 07 17:52:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:25| 30   6  63   1   0|1339M 1402M  167M 4836M|5458B 1457B|   0  6230k|   0   436 |2454  4732 |2.57 1.49 0.76|2.0   0 101|   0     0 |   0     0 | 10   28    7   61    0
Sep 07 17:52:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:26| 23   3  74   0   0|1417M 1324M  167M 4836M|8474B 1619B|   0   596k|   0  24.0 | 988  1243 |2.57 1.49 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   28    7   61    0
Sep 07 17:52:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:27| 23   3  73   0   0|1360M 1381M  167M 4836M|8150B 1660B|   0  2992k|   0   175 |1123  1861 |2.44 1.48 0.76|3.0   0 1.0|   0     0 |   0     0 | 10   28    7   61    0
Sep 07 17:52:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:28| 24   3  72   0   0|1422M 1319M  167M 4836M|7668B 1718B|   0   148k|   0  22.1 |1005  1373 |2.44 1.48 0.76|3.0   0 2.0|   0     0 |   0     0 | 10   32    7   61    0
Sep 07 17:52:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:29| 23   2  73   0   0|1378M 1364M  167M 4836M|7093B 1614B|   0     0 |   0     0 | 905  1073 |2.44 1.48 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   58    0
Sep 07 17:52:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:30| 22   3  74   0   0|1424M 1318M  167M 4836M|6161B 1767B|   0     0 |   0     0 | 828  1147 |2.44 1.48 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   58    0
Sep 07 17:52:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:31| 23   4  74   0   0|1398M 1343M  167M 4836M|6528B 1769B|   0   264k|   0  50.0 |1043  1291 |2.44 1.48 0.76|2.0   0 5.0|   0     0 |   0     0 | 10   32    7   58    0
Sep 07 17:52:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:32| 23   3  73   0   0|1338M 1403M  167M 4836M|7571B 1619B|   0     0 |   0     0 | 910  1112 |2.33 1.47 0.76|2.0   0 3.0|   0     0 |   0     0 | 10   32    7   58    0
Sep 07 17:52:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:33| 24   2  74   0   0|1409M 1332M  167M 4836M|6204B 1532B|   0     0 |   0     0 | 856  1096 |2.33 1.47 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   57    0
Sep 07 17:52:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:34| 23   4  73   0   0|1348M 1394M  167M 4836M|6082B 1621B|   0   580k|   0  30.0 |1089  1562 |2.33 1.47 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   57    0
Sep 07 17:52:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:35| 23   3  74   0   0|1362M 1379M  167M 4836M|5771B 1620B|   0    32k|   0  5.00 | 888  1142 |2.33 1.47 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   56    0
Sep 07 17:52:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:36| 24   3  73   0   0|1423M 1318M  167M 4836M|7434B 1624B|   0  5493k|   0   273 |1268  2276 |2.33 1.47 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   56    0
Sep 07 17:52:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:37| 24   2  74   0   0|1385M 1356M  167M 4836M|5830B 1615B|   0    36k|   0  4.98 | 883  1084 |2.22 1.46 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   54    0
Sep 07 17:52:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:38| 22   4  73   0   0|1393M 1348M  167M 4836M|7195B 1767B|   0     0 |   0     0 | 889  1120 |2.22 1.46 0.76|2.0   0 3.0|   0     0 |   0     0 | 10   32    7   54    0
Sep 07 17:52:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:39| 21   5  73   0   0|1321M 1420M  167M 4836M|5592B 1614B|   0     0 |   0     0 |1176  1532 |2.22 1.46 0.76|2.0   0  54|   0     0 |   0     0 | 10   32    7   51    0
Sep 07 17:52:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:40| 11  20  70   0   0|1325M 1416M  167M 4837M|5568B 1469B|   0   742k|   0  8.06 |3019  4776 |2.22 1.46 0.76|2.0   0 480|   0     0 |   0     0 | 10   32    7   51    0
Sep 07 17:52:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:41| 10  19  71   0   0|1329M 1411M  167M 4837M|  10k 1620B|   0   868k|   0  11.0 |2944  4623 |2.22 1.46 0.76|2.0   0 431|   0     0 |   0     0 | 10   32    7   47    0
Sep 07 17:52:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:42|  9  20  70   0   0|1329M 1412M  167M 4837M|7788B 1615B|   0   167k|   0  1.99 |2893  4547 |2.04 1.44 0.76|2.0   0 415|   0     0 |   0     0 | 10   32    7   47    0
Sep 07 17:52:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:43| 22   4  73   0   0|1409M 1332M  167M 4837M|7886B 1614B|   0  4081B|   0  1.00 | 942  1127 |2.04 1.44 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   45    0
Sep 07 17:52:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:44| 24   2  73   0   0|1353M 1387M  167M 4837M|6360B 1629B|   0  1323k|   0   151 |1219  1693 |2.04 1.44 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   45    0
Sep 07 17:52:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:45| 23   2  74   0   0|1418M 1322M  167M 4837M|6040B 1618B|   0    28k|   0  3.99 | 976  1226 |2.04 1.44 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   44    0
Sep 07 17:52:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:46| 24   2  74   0   0|1376M 1364M  167M 4837M|6493B 1773B|   0    24k|   0  2.01 | 955  1120 |2.04 1.44 0.76|1.0   0 1.0|   0     0 |   0     0 | 10   32    7   44    0
Sep 07 17:52:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:47| 24   2  73   0   0|1423M 1318M  167M 4837M|8853B 1585B|   0    16k|   0  1.00 | 931  1080 |1.96 1.43 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:48| 23   4  73   0   0|1396M 1344M  167M 4837M|7438B 1641B|   0     0 |   0     0 | 967  1116 |1.96 1.43 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:49| 23   3  73   0   0|1341M 1400M  167M 4837M|5419B 1617B|   0    52k|   0  2.99 | 969  1126 |1.96 1.43 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:50| 22   3  74   0   0|1418M 1323M  167M 4837M|5412B 1693B|   0    96k|   0  4.00 | 974  1198 |1.96 1.43 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:51| 23   3  74   0   0|1369M 1371M  167M 4837M|  10k 1624B|   0    20k|   0  1.00 | 941  1165 |1.96 1.43 0.76|1.0   0 3.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:52| 23   2  73   0   0|1423M 1317M  167M 4837M|  12k 1618B|   0  2733k|   0   126 | 962  1128 |1.88 1.42 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:53| 22   3  74   0   0|1397M 1344M  167M 4837M|6042B 1626B|   0     0 |   0     0 | 912  1128 |1.88 1.42 0.76|3.0   0 3.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:54| 23   3  73   0   0|1335M 1405M  167M 4837M|8442B 1577B|   0   485k|   0  32.8 |1115  1528 |1.88 1.42 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   41    0
Sep 07 17:52:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:55| 23   3  74   0   0|1403M 1338M  167M 4837M|6051B 1690B|   0    40k|   0  4.99 | 948  1154 |1.88 1.42 0.76|1.0   0 2.0|   0     0 |   0     0 | 10   32    7   39    0
Sep 07 17:52:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:56| 24   2  74   0   0|1345M 1396M  167M 4837M|5284B 1650B|   0    93k|   0  1.01 | 914  1116 |1.88 1.42 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   39    0
Sep 07 17:52:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:57| 22   4  74   0   0|1362M 1378M  167M 4837M|8142B 1657B|   0    12k|   0  1.00 | 973  1165 |1.81 1.42 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 07 17:52:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:58| 21   4  73   0   0|1423M 1317M  167M 4837M|6344B 1694B|   0     0 |   0     0 | 952  1196 |1.81 1.42 0.76|2.0   0 2.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 07 17:52:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:52:59| 24   3  74   0   0|1380M 1360M  167M 4837M|7434B 1627B|   0    20k|   0  1.00 | 963  1159 |1.81 1.42 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   27    0
Sep 07 17:53:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:00| 22   2  73   0   0|1386M 1354M  167M 4837M|5992B 1655B|   0    72k|   0  2.99 | 932  1175 |1.81 1.42 0.76|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   23    0
Sep 07 17:53:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:01| 20   6  73   0   0|1322M 1418M  167M 4837M|7906B 1554B|   0    20k|   0  3.00 |1185  1518 |1.81 1.42 0.76|2.0   0  48|   0     0 |   0     0 | 10   32    7   23    0
Sep 07 17:53:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:02|  8  23  68   0   0|1326M 1414M  167M 4837M|7459B 1693B|   0    96k|   0  8.00 |2487  3505 |1.74 1.41 0.76|3.0   0 322|   0     0 |   0     0 | 10   32    7   17    0
Sep 07 17:53:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:03| 21   4  73   0   0|1398M 1343M  167M 4837M|7656B 1767B|   0     0 |   0     0 |1011  1338 |1.74 1.41 0.76|3.0   0  26|   0     0 |   0     0 | 10   32    7   17    0
Sep 07 17:53:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:04| 22   4  73   0   0|1370M 1370M  167M 4837M|7651B 1573B|   0   470k|   0  30.1 |1193  1677 |1.74 1.41 0.76|2.0   0 9.0|   0     0 |   0     0 | 10   32    7   16    0
Sep 07 17:53:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:05| 23   4  74   0   0|1323M 1417M  167M 4837M|5694B 1621B|   0   236k|   0  46.0 |1072  1348 |1.74 1.41 0.76|1.0   0  34|   0     0 |   0     0 | 10   32    7   16    0
Sep 07 17:53:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:06|  9  22  68   0   0|1326M 1414M  167M 4837M|6430B 1618B|   0    72k|   0  3.00 |2544  3679 |1.74 1.41 0.76|1.0   0 325|   0     0 |   0     0 | 10   32    7   13    0
Sep 07 17:53:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:07|  9  20  70   0   0|1326M 1414M  167M 4837M|6520B 1620B|   0   140k|   0  6.00 |2340  3289 |1.68 1.40 0.76|1.0   0 273|   0     0 |   0     0 | 10   32    7   13    0
Sep 07 17:53:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:08|  8  23  68   0   0|1326M 1414M  167M 4837M|6130B 1513B|   0   212k|   0  4.00 |2443  3506 |1.68 1.40 0.76|2.0   0 304|   0     0 |   0     0 | 10   32    7   11    0
Sep 07 17:53:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:09|  7  21  69   0   0|1326M 1414M  167M 4837M|6381B 1614B|   0   195k|   0  4.98 |2378  3304 |1.68 1.40 0.76|2.0   0 282|   0     0 |   0     0 | 10   32    7   11    0
Sep 07 17:53:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:10|  9  20  69   0   0|1325M 1415M  167M 4837M|5930B 1620B|   0   840k|   0  10.0 |2387  3279 |1.68 1.40 0.76|2.0   0 283|   0     0 |   0     0 | 10   32    7    7    0
Sep 07 17:53:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:11|  9  20  69   0   0|1326M 1414M  167M 4837M|7173B 1693B|   0   764k|   0  30.0 |2444  3444 |1.68 1.40 0.76|4.0   0 295|   0     0 |   0     0 | 10   32    7    7    0
Sep 07 17:53:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:12| 13  23  63   0   0|1318M 1421M  167M 4837M|6680B 1647B|   0  1093k|   0  13.1 |3038  7411 |1.63 1.40 0.77|3.0   0 367|   0     0 |   0     0 | 10   32    7    6    0
Sep 07 17:53:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:13| 10  22  68   0   0|1326M 1414M  167M 4837M|6768B 1605B|   0   733k|   0  8.92 |2454  3402 |1.63 1.40 0.77|1.0   0 293|   0     0 |   0     0 | 10   32    7    6    0
Sep 07 17:53:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:14|  8  19  71   0   0|1326M 1414M  167M 4838M|7330B 1630B|   0   233k|   0  4.02 |2362  3229 |1.63 1.40 0.77|2.0   0 260|   0     0 |   0     0 | 10   32    7    3    0
Sep 07 17:53:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:15|  8  21  70   0   0|1324M 1416M  167M 4838M|6689B 1516B|   0   185k|   0  6.02 |2377  3229 |1.63 1.40 0.77|3.0   0 268|   0     0 |   0     0 | 10   32    7    3    0
Sep 07 17:53:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:16|  9  21  70   0   0|1322M 1418M  167M 4838M|5954B 1620B|   0   240k|   0  28.0 |2464  3507 |1.63 1.40 0.77|3.0   0 289|   0     0 |   0     0 | 10   32    7    3    0
Sep 07 17:53:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:17| 14  25  60   0   0|1343M 1396M  167M 4838M|6238B 1620B|   0   628k|   0  33.0 |2896  4365 |1.66 1.41 0.77|3.0   0 397|   0     0 |   0     0 | 10   32    7    5    0
Sep 07 17:53:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:18| 47  24  28   0   0|1462M 1278M  167M 4838M|6030B 1615B|   0   802k|   0  50.9 |3109  5436 |1.66 1.41 0.77|4.0   0 496|   0     0 |   0     0 | 10   32    7    9    0
Sep 07 17:53:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:19| 60  10  27   3   0|1602M 1132M  167M 4843M|8460B 1699B| 401k   11M|4.01   781 |4150  8038 |1.66 1.41 0.77|4.0 1.0  37|   0     0 |   0     0 | 10   36    7   10    0
Sep 07 17:53:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:20| 37  12  37  11   0|1571M 1149M  168M 4855M|5872B 1640B|   0    73M|   0  6110 |  18k   42k|1.66 1.41 0.77|3.0 1.0 164|   0     0 |   0     0 | 10   36    7    8    0
Sep 07 17:53:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:21| 46  11  30  13   0|1612M 1096M  169M 4866M|5759B 1512B|   0    92M|   0  6969 |  21k   47k|1.66 1.41 0.77|3.0 1.0  92|   0     0 |   0     0 | 10   37    7    9    0
Sep 07 17:53:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:22| 47  11  29  11   0|1497M 1202M  169M 4874M|9757B 1620B|   0    67M|   0  5738 |  17k   40k|1.85 1.45 0.79|9.0   0 106|   0     0 |   0     0 | 10   34    7   10    0
Sep 07 17:53:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:23| 37  24  28   9   0|1536M 1154M  170M 4882M|6321B 1618B| 364k   70M|6.99  5181 |  19k   44k|1.85 1.45 0.79|5.0   0 318|   0     0 |   0     0 | 10   35    7   10    0
Sep 07 17:53:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:24| 44  18  30   6   0|1495M 1191M  170M 4885M|6357B 1616B|1476k   43M|20.9  3683 |  15k   35k|1.85 1.45 0.79|4.0 1.0 168|   0     0 |   0     0 | 10   34    7   10    0
Sep 07 17:53:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:25| 40  12  38   9   0|1536M 1150M  170M 4885M|6525B 1626B| 144k   43M|5.02  3771 |  13k   30k|1.85 1.45 0.79|4.0   0  94|   0     0 |   0     0 | 10   35    7   10    0
Sep 07 17:53:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:26| 37   8  44   9   0|1476M 1207M  170M 4887M|7253B 1620B|   0    33M|   0  3170 |  15k   32k|1.85 1.45 0.79|4.0   0  94|   0     0 |   0     0 | 10   34    7   12    0
Sep 07 17:53:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:27| 41  10  41  10   0|1533M 1149M  171M 4888M|7120B 1694B|   0    60M|   0  4976 |  16k   35k|1.94 1.47 0.80|6.0   0  40|   0     0 |   0     0 | 10   35    7   12    0
Sep 07 17:53:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:28| 42   7  42   7   0|1533M 1147M  171M 4890M|7946B 1639B|   0    30M|   0  3014 |  14k   31k|1.94 1.47 0.80|5.0   0  39|   0     0 |   0     0 | 10   34    6   15    0
Sep 07 17:53:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:29| 36   8  43  10   0|1527M 1150M  171M 4893M|6248B 1576B|   0    31M|   0  3012 |  11k   25k|1.94 1.47 0.80|4.0 2.0  62|   0     0 |   0     0 | 10   36    6   15    0
Sep 07 17:53:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:30| 36   8  44   9   0|1528M 1146M  171M 4896M|5779B 1689B|   0    52M|   0  4402 |  16k   39k|1.94 1.47 0.80|4.0 1.0  37|   0     0 |   0     0 | 10   37    6   18    0
Sep 07 17:53:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:31| 36   9  42  10   0|1512M 1158M  171M 4900M|7109B 1694B|   0    48M|   0  4163 |  15k   34k|1.94 1.47 0.80|1.0 1.0 150|   0     0 |   0     0 | 10   36    6   19    0
Sep 07 17:53:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:32| 36   9  42  10   0|1486M 1182M  172M 4901M|5428B 1664B|   0    49M|   0  4256 |  14k   33k|1.94 1.48 0.81|1.0 1.0  55|   0     0 |   0     0 | 10   36    6   21    0
Sep 07 17:53:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:33| 38   9  44  10   0|1535M 1138M  172M 4897M|7275B 1695B|   0    44M|   0  3997 |  13k   31k|1.94 1.48 0.81|3.0 1.0  18|   0     0 |   0     0 | 10   35    6   22    0
Sep 07 17:53:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:34| 33  16  50   1   0|1411M 1262M  172M 4897M|4839B 1613B|   0    12M|   0   761 |3384  6400 |1.94 1.48 0.81|2.0   0 271|   0     0 |   0     0 | 10   32    6   23    0
Sep 07 17:53:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:35| 23   6  72   0   0|1368M 1305M  172M 4897M|5788B 1514B|   0   953k|   0  60.1 |1900  3824 |1.94 1.48 0.81|2.0   0  43|   0     0 |   0     0 | 10   32    6   23    0
Sep 07 17:53:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:36| 22   4  73   0   0|1413M 1260M  172M 4897M|6627B 1646B|   0   458k|   0  26.1 |1595  2560 |1.94 1.48 0.81|3.0   0   0|   0     0 |   0     0 | 10   33    6   23    0
Sep 07 17:53:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:37| 13  15  70   0   0|1358M 1314M  172M 4897M|7779B 1692B|   0  2277k|   0   194 |2716  4316 |2.03 1.51 0.82|3.0   0 207|   0     0 |   0     0 | 10   32    6   23    0
Sep 07 17:53:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:38|  9  23  68   0   0|1363M 1309M  172M 4897M|6825B 1692B|   0   651k|   0  19.0 |2486  3386 |2.03 1.51 0.82|3.0   0 301|   0     0 |   0     0 | 10   32    6   23    0
Sep 07 17:53:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:39| 42  19  38   0   0|1468M 1204M  172M 4897M|6823B 1685B|   0  2848k|   0   164 |2814  4417 |2.03 1.51 0.82|8.0   0 290|   0     0 |   0     0 | 10   32    6   29    0
Sep 07 17:53:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:40| 66   9  24   0   0|1654M 1015M  172M 4899M|5847B 1612B|   0     0 |   0     0 |1352  1280 |2.03 1.51 0.82|4.0   0   0|   0     0 |   0     0 | 10   32    6   29    0
Sep 07 17:53:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:41| 55   7  32   6   0|1748M  913M  172M 4907M|9487B 1639B|   0    25M|   0  2007 |8961    18k|2.03 1.51 0.82|2.0   0 108|   0     0 |   0     0 | 10   38    6   29    0
Sep 07 17:53:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:42| 30  10  45  15   0|1752M  895M  172M 4921M|5870B 1620B|   0    98M|   0  7647 |  24k   53k|2.35 1.58 0.85|4.0   0 252|   0     0 |   0     0 | 10   38    6   29    0
Sep 07 17:53:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:43| 41  10  35  11   0|1630M 1005M  172M 4931M|6391B 1511B|   0    77M|   0  6202 |  20k   46k|2.35 1.58 0.85|2.0   0 206|   0     0 |   0     0 | 10   36    6   29    0
Sep 07 17:53:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:44| 48  10  28  14   0|1691M  933M  173M 4942M|6793B 1868B|   0    94M|   0  7563 |  21k   49k|2.35 1.58 0.85|6.0   0 212|   0     0 |   0     0 | 10   36    7   29    0
Sep 07 17:53:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:45| 47  12  30  10   0|1748M  862M  173M 4955M|5903B 1692B|   0    93M|   0  6742 |  18k   43k|2.35 1.58 0.85|7.0   0 3.0|   0     0 |   0     0 | 10   38    7   29    0
Sep 07 17:53:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:46| 48   8  34   8   0|1638M  966M  173M 4962M|5754B 1696B|   0    70M|   0  5320 |  14k   35k|2.35 1.58 0.85|3.0   0 114|   0     0 |   0     0 | 10   34    7   29    0
Sep 07 17:53:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:47| 21  14  64   0   0|1398M 1205M  173M 4962M|6282B 1687B|   0   828k|   0  59.7 |2122  3018 |2.24 1.57 0.85|2.0   0 248|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:48| 22   3  73   0   1|1457M 1146M  173M 4962M|5368B 1626B|   0   835k|   0  49.2 |1098  1529 |2.24 1.57 0.85|2.0   0 1.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:49| 24   3  72   0   0|1498M 1105M  173M 4962M|5151B 1702B|   0  6696k|   0   405 |1915  3240 |2.24 1.57 0.85|5.0   0   0|   0     0 |   0     0 | 10   38    7   29    0
Sep 07 17:53:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:50| 22   4  73   0   0|1417M 1186M  173M 4962M|5137B 1512B|   0    68k|   0  6.00 |1164  1496 |2.24 1.57 0.85|2.0   0  28|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:51| 22   3  74   0   0|1484M 1119M  173M 4962M|6115B 1616B|   0    40k|   0  3.99 |1009  1281 |2.24 1.57 0.85|3.0   0 2.0|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:52| 20  16  65   1   0|1383M 1220M  173M 4962M|  10k 1721B|   0   514k|   0  50.2 |3076  5106 |2.06 1.55 0.85|3.0   0 497|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:53| 13  28  58   0   0|1383M 1220M  173M 4962M|6301B 1688B|   0  3436k|   0  31.9 |4348  7214 |2.06 1.55 0.85|4.0   0 938|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:54|  9  21  69   0   0|1384M 1219M  173M 4962M|7929B 1624B|   0   417k|   0  18.0 |3176  4915 |2.06 1.55 0.85|2.0   0 477|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:55| 10  18  70   0   0|1385M 1218M  173M 4963M|7800B 1620B|   0   120k|   0  11.0 |2772  4346 |2.06 1.55 0.85|2.0   0 370|   0     0 |   0     0 | 10   32    7   29    0
Sep 07 17:53:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:53:56| 15  17  65   0   0|1388M 1214M  173M 4964M|5700B 1614B|   0    24k|   0  5.98 |4453  8628 |2.06 1.55 0.85|2.0   0 277|   0     0 |   0     0 | 10   32    7   29    0
