Jul 25 06:17:03 jammy-provider-cloud-0000007400 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 06:18:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:33| 23   3  74   0   0|1373M 1360M  164M 4848M|5043B 1555B|   0  4099B|   0  1.00 | 839  1073 |2.71 1.54 0.73|1.0   0 1.0|   0     0 |   0     0 | 10   32    5   67    0
Jul 25 06:18:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:34| 24   2  74   0   0|1435M 1298M  164M 4848M|5979B 1620B|   0   172k|   0  2.00 | 911  1183 |2.71 1.54 0.73|2.0   0 4.0|   0     0 |   0     0 | 10   32    5   67    0
Jul 25 06:18:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:35| 22   3  73   0   0|1340M 1393M  164M 4848M|5840B 1693B|   0   416k|   0  34.0 |1103  1638 |2.71 1.54 0.73|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   67    0
Jul 25 06:18:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:36| 25   2  74   0   0|1420M 1313M  164M 4848M|6545B 1620B|   0     0 |   0     0 | 908  1147 |2.57 1.53 0.73|1.0   0 2.0|   0     0 |   0     0 | 10   32    5   66    0
Jul 25 06:18:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:37| 23   2  73   0   0|1366M 1367M  164M 4848M|6417B 1846B|   0   308k|   0  10.0 | 997  1296 |2.57 1.53 0.73|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   66    0
Jul 25 06:18:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:38| 24   3  74   0   0|1374M 1358M  164M 4848M|9879B 1641B|   0     0 |   0     0 | 925  1145 |2.57 1.53 0.73|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   65    0
Jul 25 06:18:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:39| 24   2  73   0   0|1431M 1302M  164M 4848M|6405B 1620B|   0  8190B|   0  2.00 | 890  1145 |2.57 1.53 0.73|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   65    0
Jul 25 06:18:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:40| 10  18  71   0   0|1333M 1400M  164M 4848M|4450B 1589B|   0   553k|   0  6.01 |2795  4416 |2.57 1.53 0.73|1.0   0 416|   0     0 |   0     0 | 10   32    6   64    0
Jul 25 06:18:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:41| 11  18  70   0   0|1337M 1395M  164M 4848M|8121B 1661B|   0   564k|   0  8.99 |2953  4691 |2.52 1.54 0.74|2.0   0 431|   0     0 |   0     0 | 10   32    6   64    0
Jul 25 06:18:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:42|  8  22  70   0   0|1334M 1399M  164M 4848M|  43k 1707B|   0  2308k|   0   198 |3312  5089 |2.52 1.54 0.74|1.0   0 494|   0     0 |   0     0 | 10   32    6   63    0
Jul 25 06:18:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:43| 22   3  74   0   0|1410M 1323M  164M 4848M|5742B 1690B|   0     0 |   0     0 | 805  1116 |2.52 1.54 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   63    0
Jul 25 06:18:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:44| 23   3  73   0   0|1362M 1370M  164M 4848M|8238B 1769B|   0   280k|   0  14.0 | 938  1878 |2.52 1.54 0.74|1.0   0 3.0|   0     0 |   0     0 | 10   32    6   61    0
Jul 25 06:18:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:45| 24   4  72   0   0|1437M 1295M  164M 4848M|7429B 1620B|   0  5132k|   0   263 |1428  2523 |2.52 1.54 0.74|2.0   0  14|   0     0 |   0     0 | 10   32    6   61    0
Jul 25 06:18:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:46| 28   4  69   0   0|1369M 1364M  164M 4848M|6972B 1569B|   0    56k|   0  2.00 |1356  3771 |2.40 1.53 0.74|1.0   0  23|   0     0 |   0     0 | 10   32    6   59    0
Jul 25 06:18:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:47| 23   2  73   0   0|1425M 1307M  164M 4848M|6024B 1512B|   0    16k|   0  1.00 | 862  1053 |2.40 1.53 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   59    0
Jul 25 06:18:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:48| 23   2  74   0   0|1391M 1341M  164M 4848M|5672B 1617B|   0     0 |   0     0 | 868  1040 |2.40 1.53 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:49| 22   3  74   0   0|1332M 1400M  164M 4848M|5613B 1620B|   0    32k|   0  4.00 | 893  1099 |2.40 1.53 0.74|1.0   0 3.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:50| 24   2  74   0   0|1413M 1319M  164M 4848M|8228B 1622B|   0    64k|   0  3.00 | 934  1163 |2.40 1.53 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:51| 22   3  74   0   0|1354M 1378M  164M 4848M|6795B 1620B|   0    20k|   0  1.00 | 892  1102 |2.29 1.52 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:52| 24   2  74   0   0|1424M 1308M  164M 4848M|5809B 1768B|   0     0 |   0     0 | 904  1154 |2.29 1.52 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:53| 24   2  74   0   0|1382M 1351M  164M 4848M|6081B 1619B|   0  1855k|   0  6.00 | 841  1066 |2.29 1.52 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:54| 23   2  73   0   0|1429M 1303M  164M 4848M|5800B 1458B|   0    32k|   0  2.00 | 907  1163 |2.29 1.52 0.74|1.0   0 4.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:55| 22   3  74   0   0|1383M 1349M  164M 4848M|8228B 1662B|   0   484k|   0  32.0 |1014  1583 |2.29 1.52 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:56| 23   3  74   0   0|1330M 1403M  164M 4848M|5766B 1620B|   0    96k|   0  2.00 | 817  1049 |2.19 1.51 0.74|1.0   0 3.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:57| 23   2  74   0   0|1350M 1383M  164M 4848M|7930B 1661B|   0    12k|   0  1.00 | 868  1103 |2.19 1.51 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   54    0
Jul 25 06:18:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:58| 22   3  74   0   0|1423M 1310M  164M 4848M|7894B 1620B|   0   648k|   0   126 | 923  1205 |2.19 1.51 0.74|1.0   0 2.0|   0     0 |   0     0 | 10   32    6   52    0
Jul 25 06:18:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:18:59| 24   2  74   0   0|1377M 1355M  164M 4848M|5626B 1694B|   0    36k|   0  2.00 | 811  1121 |2.19 1.51 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   52    0
Jul 25 06:19:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:00| 24   2  74   0   0|1379M 1353M  164M 4848M|5058B 1620B|   0    84k|   0  3.00 | 880  1135 |2.19 1.51 0.74|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   43    0
Jul 25 06:19:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:01| 23   3  74   0   0|1324M 1409M  164M 4848M|4454B 1459B|   0    12k|   0  1.00 | 985  1368 |2.09 1.50 0.75|4.0   0  34|   0     0 |   0     0 | 10   32    6   43    0
Jul 25 06:19:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:02| 14  14  71   0   0|1365M 1367M  164M 4848M|5995B 1620B|   0   100k|   0  9.00 |2514  3926 |2.09 1.50 0.75|1.0   0 360|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:03| 23   2  74   0   0|1377M 1355M  164M 4849M|6010B 1616B|   0    20k|   0  1.00 | 874  1092 |2.09 1.50 0.75|2.0   0   0|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:04| 22   4  74   0   0|1404M 1327M  164M 4849M|6602B 1621B|   0     0 |   0     0 |1008  1273 |2.09 1.50 0.75|1.0   0  11|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:05| 16  14  70   0   0|1331M 1401M  164M 4849M|8180B 1621B|   0   624k|   0  34.0 |2721  4449 |2.09 1.50 0.75|2.0   0 363|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:06| 10  20  69   0   0|1334M 1398M  164M 4849M|6219B 1622B|   0   304k|   0  7.01 |3226  5147 |2.00 1.49 0.75|1.0   0 511|   0     0 |   0     0 | 10   32    6   24    0
Jul 25 06:19:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:07| 10  19  69   0   0|1334M 1397M  164M 4849M|4990B 1661B|   0   963k|   0  24.0 |3174  5075 |2.00 1.49 0.75|1.0   0 468|   0     0 |   0     0 | 10   32    6   24    0
Jul 25 06:19:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:08| 11  20  69   0   0|1335M 1397M  164M 4849M|8004B 1606B|   0  1316k|   0  17.0 |3242  5187 |2.00 1.49 0.75|1.0   0 534|   0     0 |   0     0 | 10   32    6   21    0
Jul 25 06:19:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:09|  9  21  69   0   0|1335M 1396M  164M 4849M|8044B 1695B|   0  1380k|   0  15.0 |3281  5205 |2.00 1.49 0.75|2.0   0 539|   0     0 |   0     0 | 10   32    6   21    0
Jul 25 06:19:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:10|  9  18  71   0   0|1334M 1397M  164M 4849M|5472B 1619B|   0   280k|   0  6.00 |2816  4330 |2.00 1.49 0.75|1.0   0 386|   0     0 |   0     0 | 10   32    6   19    0
Jul 25 06:19:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:11| 10  18  70   0   0|1334M 1398M  164M 4849M|7929B 1693B|   0   168k|   0  7.00 |2804  4458 |1.84 1.47 0.74|1.0   0 416|   0     0 |   0     0 | 10   32    6   19    0
Jul 25 06:19:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:12| 17  24  57   0   0|1363M 1368M  164M 4849M|  40k 1622B|   0   929k|   0  45.1 |3959  6461 |1.84 1.47 0.74|3.0   0 672|   0     0 |   0     0 | 10   32    6   21    0
Jul 25 06:19:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:13| 63  15  22   0   0|1537M 1194M  164M 4849M|5374B 1617B|   0   810k|   0  41.9 |2336  3723 |1.84 1.47 0.74|3.0   0 283|   0     0 |   0     0 | 10   32    6   24    0
Jul 25 06:19:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:14| 57  10  26   8   0|1564M 1156M  165M 4858M|5667B 1623B| 401k   41M|4.01  3231 |  11k   26k|1.84 1.47 0.74|4.0 1.0 139|   0     0 |   0     0 | 10   36    6   25    0
Jul 25 06:19:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:15| 42  11  31  13   0|1622M 1081M  166M 4874M|7871B 1512B|   0   109M|   0  7994 |  21k   52k|1.84 1.47 0.74|3.0 1.0 142|   0     0 |   0     0 | 10   37    6   19    0
Jul 25 06:19:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:16| 48  12  29  10   0|1595M 1095M  167M 4885M|6808B 1640B|   0    96M|   0  7162 |  19k   47k|1.94 1.49 0.76|5.0   0 112|   0     0 |   0     0 | 10   36    6   20    0
Jul 25 06:19:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:17| 44  17  28  10   0|1553M 1128M  167M 4894M|6340B 1788B| 364k   60M|7.00  5088 |  18k   40k|1.94 1.49 0.76|6.0   0 318|   0     0 |   0     0 | 10   35    6   17    0
Jul 25 06:19:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:18| 47  15  30   6   0|1491M 1184M  168M 4899M|6579B 1694B|1092k   44M|17.0  3768 |  17k   41k|1.94 1.49 0.76|3.0   0 181|   0     0 |   0     0 | 10   34    6   19    0
Jul 25 06:19:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:19| 38  10  44   7   0|1542M 1132M  168M 4899M|6580B 1620B| 528k   55M|8.00  5070 |  15k   35k|1.94 1.49 0.76|3.0   0 106|   0     0 |   0     0 | 10   35    6   14    0
Jul 25 06:19:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:20| 40   7  43   8   0|1544M 1128M  168M 4901M|5491B 1694B|   0    53M|   0  4658 |  19k   41k|1.94 1.49 0.76|2.0   0  30|   0     0 |   0     0 | 10   35    6   17    0
Jul 25 06:19:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:21| 40   8  41   9   0|1534M 1135M  168M 4904M|6435B 1620B|   0    34M|   0  3268 |  13k   28k|1.94 1.50 0.76|3.0 1.0 116|   0     0 |   0     0 | 10   34    6   14    0
Jul 25 06:19:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:22| 37   8  46   8   0|1545M 1120M  169M 4907M|9055B 1663B|   0    49M|   0  4200 |  15k   36k|1.94 1.50 0.76|2.0   0  42|   0     0 |   0     0 | 10   35    6   15    0
Jul 25 06:19:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:23| 36   9  43  11   0|1529M 1132M  169M 4912M|5970B 1512B|   0    59M|   0  5239 |  16k   39k|1.94 1.50 0.76|2.0 1.0 114|   0     0 |   0     0 | 10   34    6   15    0
Jul 25 06:19:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:24| 37   6  47   8   0|1548M 1108M  169M 4916M|7240B 1767B|   0    44M|   0  4069 |  16k   37k|1.94 1.50 0.76|3.0   0  62|   0     0 |   0     0 | 10   37    6   15    0
Jul 25 06:19:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:25| 36   9  43   8   0|1520M 1139M  169M 4912M|8424B 1567B|   0    55M|   0  5049 |  17k   40k|1.94 1.50 0.76|7.0   0  70|   0     0 |   0     0 | 10   36    6   17    0
Jul 25 06:19:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:26| 39   9  49   2   0|1435M 1225M  169M 4912M|9003B 1619B|   0    22M|   0  1599 |6956    15k|1.95 1.51 0.77|1.0   0 221|   0     0 |   0     0 | 10   32    6   18    0
Jul 25 06:19:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:27| 22   4  73   0   0|1437M 1223M  169M 4912M|6875B 1617B|   0   663k|   0  34.9 |1385  2002 |1.95 1.51 0.77|2.0   0  34|   0     0 |   0     0 | 10   32    6   18    0
Jul 25 06:19:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:28| 21   6  73   0   0|1412M 1248M  169M 4912M|6998B 1620B|   0   664k|   0  47.0 |1737  2686 |1.95 1.51 0.77|1.0   0  60|   0     0 |   0     0 | 10   32    6   18    0
Jul 25 06:19:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:29| 23   4  72   0   0|1376M 1283M  169M 4912M|4591B 1619B|   0   468k|   0  29.0 |2784  5010 |1.95 1.51 0.77|1.0   0  43|   0     0 |   0     0 | 10   32    6   21    0
Jul 25 06:19:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:30| 24   2  74   0   0|1433M 1227M  169M 4912M|4974B 1623B|   0   469k|   0  29.1 |1228  1842 |1.95 1.51 0.77|1.0   0   0|   0     0 |   0     0 | 10   33    6   22    0
Jul 25 06:19:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:31| 15  14  70   0   0|1373M 1286M  169M 4912M|5999B 1511B|   0   492k|   0  36.0 |3325  5729 |1.79 1.49 0.76|1.0   0 290|   0     0 |   0     0 | 10   32    6   22    0
Jul 25 06:19:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:32| 31  19  50   0   0|1436M 1223M  169M 4912M|5549B 1697B|   0  6514k|   0   381 |3886  6972 |1.79 1.49 0.76|3.0   0 508|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:33| 66   9  24   0   0|1613M 1046M  170M 4913M|5582B 1635B|   0  1344k|   0  55.8 |1554  1657 |1.79 1.49 0.76|3.0   0 3.0|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:34| 66   7  26   1   0|1756M  898M  170M 4917M|6374B 1624B|   0    16M|   0   930 |3460  6020 |1.79 1.49 0.76|9.0   0  10|   0     0 |   0     0 | 10   38    6   28    0
Jul 25 06:19:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:35| 34   7  44  13   0|1757M  879M  170M 4934M|6876B 1621B|   0   104M|   0  8115 |  26k   58k|1.79 1.49 0.76|2.0 2.0 319|   0     0 |   0     0 | 10   38    6   28    0
Jul 25 06:19:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:36| 48  13  28  10   0|1635M  990M  170M 4944M|6916B 1619B|   0   108M|   0  8722 |  28k   65k|2.13 1.56 0.79|4.0   0 245|   0     0 |   0     0 | 10   36    6   28    0
Jul 25 06:19:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:37| 50   9  28  11   0|1693M  918M  170M 4957M|7952B 1620B|   0    76M|   0  6401 |  20k   47k|2.13 1.56 0.79|1.0 3.0 200|   0     0 |   0     0 | 10   36    6   28    0
Jul 25 06:19:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:38| 55  10  26  10   0|1753M  844M  171M 4970M|9297B 1619B|   0   111M|   0  7926 |  20k   50k|2.13 1.56 0.79|5.0 1.0 6.0|   0     0 |   0     0 | 10   38    6   28    0
Jul 25 06:19:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:39| 46   7  37   7   0|1512M 1079M  171M 4977M|8866B 1513B|   0    46M|   0  3911 |  14k   32k|2.13 1.56 0.79|4.0   0 120|   0     0 |   0     0 | 10   34    6   28    0
Jul 25 06:19:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:40| 17  13  69   1   0|1408M 1183M  171M 4977M|6724B 1692B|   0    15M|   0  1072 |3115  6457 |2.13 1.56 0.79|1.0   0 243|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:41| 23   3  72   1   0|1473M 1117M  171M 4977M|7720B 1696B|   0  4362k|   0   283 |1349  2420 |2.04 1.55 0.79|1.0   0 1.0|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:42| 24   2  73   0   0|1379M 1211M  171M 4977M|  41k 1605B|   0   132k|   0  12.0 |1258  1720 |2.04 1.55 0.79|1.0   0 7.0|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:43| 23   3  74   0   0|1442M 1149M  171M 4977M|5534B 1619B|   0    40k|   0  4.00 |1045  1305 |2.04 1.55 0.79|2.0   0  21|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:44| 23   2  73   0   0|1492M 1098M  171M 4977M|6882B 1620B|   0  1712k|   0  50.0 |1171  1750 |2.04 1.55 0.79|1.0   0 2.0|   0     0 |   0     0 | 10   34    6   28    0
Jul 25 06:19:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:45| 16  31  52   0   0|1387M 1203M  171M 4977M|6411B 1624B|   0   369k|   0  28.1 |4977  8947 |2.04 1.55 0.79|2.0   0 1.1|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:46| 13  24  64   0   0|1387M 1204M  171M 4977M|  14k 1553B|   0   204k|   0  18.0 |4174    11k|1.95 1.54 0.80|1.0   0 763|   0     0 |   0     0 | 10   32    6   29    0
Jul 25 06:19:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:47| 10  19  70   0   0|1387M 1203M  171M 4977M|6782B 1620B|   0    32k|   0  8.00 |3169  5733 |1.95 1.54 0.80|1.0   0 497|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:48| 20  16  63   0   0|1399M 1191M  171M 4978M|9581B 1693B|   0    24k|   0  5.00 |4131  8955 |1.95 1.54 0.80|3.0   0 242|   0     0 |   0     0 | 10   32    6   28    0
Jul 25 06:19:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:49| 47   7  45   0   0|1504M 1086M  171M 4978M|  10k 1620B|   0  2860k|   0  60.0 |1649  1929 |1.95 1.54 0.80|3.0   0  94|   0     0 |   0     0 | 10   33    5   28    0
Jul 25 06:19:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:50| 49   5  46   0   0|1589M  999M  171M 4980M|5488B 1567B|   0  5016k|   0   240 |2100    13k|1.95 1.54 0.80|2.0 1.0 5.0|   0     0 |   0     0 | 10   49    5   28    0
Jul 25 06:19:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:51| 38   9  53   0   0|1638M  948M  171M 4981M|4723B 1620B|   0  9100k|   0   578 |2394  3406 |1.96 1.55 0.80|3.0   0  99|   0     0 |   0     0 | 10   48    5   29    0
Jul 25 06:19:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:52| 14   8  76   0   0|1655M  931M  171M 4981M|5879B 1710B|   0   259k|   0  14.0 |1716  2492 |1.96 1.55 0.80|  0   0 160|   0     0 |   0     0 | 10   48    5   29    0
Jul 25 06:19:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:53|  1   0  99   0   0|1655M  931M  171M 4981M|  16k 2375B|   0   168k|   0  9.00 | 601   972 |1.96 1.55 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:54|  1   0  98   0   0|1655M  931M  171M 4981M|  19k 1818B|   0   428k|   0  39.0 | 935  1605 |1.96 1.55 0.80|  0   0 2.0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:55|  0   0  98   0   0|1655M  931M  171M 4981M|6539B 1620B|   0    32k|   0  4.00 | 556   950 |1.96 1.55 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:56|  0   0  99   0   0|1655M  931M  171M 4981M|6731B 1620B|   0   616k|   0  3.00 | 554   939 |1.80 1.52 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:57|  1   1  99   0   0|1655M  931M  171M 4981M|  12k 2286B|   0    32k|   0  1.00 | 548   871 |1.80 1.52 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:58|  0   0  98   0   0|1655M  931M  171M 4981M|  40k 2132B|   0     0 |   0     0 | 624   948 |1.80 1.52 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:19:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:19:59|  1   0  99   0   0|1655M  931M  171M 4981M|  54k 2222B|   0    80k|   0  1.00 | 635   970 |1.80 1.52 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:20:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:20:00|  1   0  99   0   0|1656M  931M  171M 4981M|  12k 1644B|   0    80k|   0  2.00 | 610   970 |1.80 1.52 0.80|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:20:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:20:01|  1   1  99   0   0|1656M  931M  171M 4981M|  45k 2354B|   0     0 |   0     0 | 654   985 |1.66 1.50 0.79|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:20:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:20:02|  1   0  99   0   0|1656M  931M  171M 4981M|5700B 1620B|   0  4096B|   0  1.00 | 585   946 |1.66 1.50 0.79|  0   0   0|   0     0 |   0     0 | 10   49    5   29    0
Jul 25 06:20:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:20:03| 13   5  80   1   0|1675M  910M  171M 4982M|  22k 1952B|4100B 4369k|1.00   295 |2044  3269 |1.66 1.50 0.79|1.0   0  60|   0     0 |   0     0 | 10   48    5   30    0
Jul 25 06:20:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:20:04| 15  10  72   1   0|1686M  850M  171M 5030M|9420B 1620B|   0  6854k|   0   181 |2326  3658 |1.66 1.50 0.79|1.0   0  47|   0     0 |   0     0 | 10   48    5   30    0
