Jul 19 11:34:53 jammy-provider-cloud-0000007368 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 11:40:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:40:59| 21   6  72   1   0|4472M  124M  178M 2994M|  12k 1512B|   0  2188k|   0  86.0 |1680  2773 |1.33 1.45 0.92|1.0   0   0|   0     0 |   0     0 | 18  295    6   16    1
Jul 19 11:41:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:00| 23   4  72   0   0|4462M  118M  179M 3006M|8796B 1558B|   0  2578k|   0  60.7 |1608  2522 |1.33 1.45 0.92|1.0   0   0|   0     0 |   0     0 | 18  295    6   16    1
Jul 19 11:41:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:01| 22   4  74   1   0|4475M  141M  180M 2968M|  13k 4461B|  24k 2703k|4.02   101 |1864  3177 |1.33 1.45 0.92|1.0   0 2.0|   0     0 |   0     0 | 18  293    6   16    0
Jul 19 11:41:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:02| 24   3  72   0   0|4435M  180M  180M 2970M|5665B 1620B|   0    14M|   0  45.0 |1451  2158 |1.30 1.44 0.92|1.0   0 6.0|   0     0 |   0     0 | 18  293    6   16    0
Jul 19 11:41:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:03| 23   6  69   0   0|4413M  201M  180M 2970M|7985B 1620B|   0    84k|   0  1.00 |9939    20k|1.30 1.44 0.92|1.0   0  12|   0     0 |   0     0 | 18  293    6   16    0
Jul 19 11:41:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:04| 30   9  61   0   0|4444M  170M  180M 2970M|5880B 1621B| 256k   24k|2.00  6.00 |7367    17k|1.30 1.44 0.92|2.0   0  18|   0     0 |   0     0 | 18  293    6   16    0
Jul 19 11:41:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:05| 39   9  51   0   0|4434M  179M  180M 2971M|5966B 1624B| 938k  100k|10.0  4.01 |1675  2240 |1.30 1.44 0.92|2.0   0  13|   0     0 |   0     0 | 18  293    6   16    0
Jul 19 11:41:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:06| 24   4  70   0   0|4429M  181M  180M 2973M|6755B 1508B| 778k 4443k|29.9   122 |3672  7486 |1.30 1.44 0.92|1.0   0   0|   0     0 |   0     0 | 18  297    6   23    0
Jul 19 11:41:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:07| 20  10  68   1   0|4376M  234M  180M 2974M|5623B 1572B| 518k   30M|25.1   559 |4588  8383 |1.20 1.42 0.92|1.0   0 256|   0     0 |   0     0 | 18  295    6   26    0
Jul 19 11:41:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:08| 13  12  69   5   0|4360M  231M  180M 2992M|4603B 1614B|  18M 2862k| 804   364 |3711  6064 |1.20 1.42 0.92|  0 1.0 194|   0     0 |   0     0 | 18  295    6   26    0
Jul 19 11:41:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:09|  8   3  78  10   0|4361M  212M  180M 3010M|5945B 2712B|  18M 1568k|1847  23.0 |3201  5752 |1.20 1.42 0.92|1.0   0 6.0|   0     0 |   0     0 | 18  296    6   26    0
Jul 19 11:41:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:10|  3   1  94   0   0|4362M  211M  180M 3010M|  41k 4900B|   0  1950k|   0   113 |1297  2319 |1.20 1.42 0.92|  0   0   0|   0     0 |   0     0 | 18  296    6   26    0
Jul 19 11:41:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:11|  8   2  91   0   0|4364M  208M  180M 3012M|  88k 4378B| 859k  795k|23.1  60.2 |1592  2552 |1.20 1.42 0.92|1.0   0  20|   0     0 |   0     0 | 18  295    6   26    1
Jul 19 11:41:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:12| 21   8  70   1   0|4393M  167M  180M 3024M|6979B 1731B|  11M   50M| 211   120 |3466  5922 |1.18 1.41 0.92|1.0   0  57|   0     0 |   0     0 | 18  295    6   23    0
Jul 19 11:41:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:13| 25   6  66   1   0|4443M  130M  180M 3010M|4701B 1976B|2497k    0 | 143     0 |2200  6846 |1.18 1.41 0.92|1.0   0  42|   0     0 |   0     0 | 18  296    6   24    0
Jul 19 11:41:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:14| 19   2  79   0   0|4409M  163M  180M 3011M| 142k 6576B| 149k 1406k|9.04  7.03 |2582  4406 |1.18 1.41 0.92|2.0   0 4.0|   0     0 |   0     0 | 18  295    6   20    0
Jul 19 11:41:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:15| 28   2  69   0   0|4413M  160M  180M 3011M|5615B 1561B|  92k   16k|3.99  1.99 |7637    19k|1.18 1.41 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  295    6   20    0
Jul 19 11:41:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:16| 26   4  71   0   0|4384M  188M  180M 3012M|8505B 1620B|  32k  956k|4.00  33.0 |1786  2728 |1.18 1.41 0.92|3.0   0 7.0|   0     0 |   0     0 | 18  295    6   20    0
Jul 19 11:41:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:17| 14   2  81   1   0|4386M  185M  180M 3013M| 590k   15k|   0    11M|   0   102 |2032  3272 |1.17 1.40 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  297    6   20    0
Jul 19 11:41:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:18| 19   1  77   1   0|4407M  147M  180M 3029M|6398k   47k|   0  8056k|   0   190 |3368  3171 |1.17 1.40 0.92|1.0 1.0 4.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:19| 13   1  84   0   0|4402M  155M  181M 3026M| 729k   14k|   0  2042k|   0  48.0 |1706  2500 |1.17 1.40 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:20|  8   2  89   0   0|4402M  154M  181M 3027M| 526k   10k|   0  1344k|   0  32.0 |1587  2392 |1.17 1.40 0.92|  0   0 3.0|   0     0 |   0     0 | 18  297    6   14    0
Jul 19 11:41:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:21| 12   2  86   1   0|4403M  152M  181M 3027M| 339k   12k|   0  1456k|   0  37.1 |2526  4346 |1.17 1.40 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  297    6   14    0
Jul 19 11:41:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:22| 12   2  84   0   0|4404M  149M  181M 3029M| 641k   12k|   0  6413k|   0  36.9 |1890  2846 |1.15 1.40 0.92|  0   0 5.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:23| 13   1  85   0   0|4406M  146M  181M 3030M| 849k   12k|   0  1742k|   0  40.0 |1819  2607 |1.15 1.40 0.92|1.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:24| 11   1  87   0   0|4406M  142M  181M 3033M|1666k   17k|   0  3133k|   0  50.8 |2025  2765 |1.15 1.40 0.92|  0   0 6.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:25| 26   2  72   0   0|4422M  125M  182M 3034M|  89k 2667B|   0   554k|   0  18.0 |1335  1928 |1.15 1.40 0.92|1.0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:26| 25   1  73   0   0|4416M  125M  182M 3040M|3493k   23k|   0  3842k|   0  28.1 |2204  2252 |1.15 1.40 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:27|  9   3  86   0   0|4420M  119M  182M 3042M| 976k   13k|4095B   36M|1.00   151 |1978  3152 |1.14 1.39 0.92|  0   0 4.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:28| 13   2  84   1   0|4412M  138M  182M 3031M|1378k   14k|   0  3107k|   0   173 |2187  2903 |1.14 1.39 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:29|  8   2  89   0   0|4413M  169M  182M 3000M|  11M   66k|   0    12M|   0  25.9 |4182  2697 |1.14 1.39 0.92|  0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:30| 21   2  77   0   0|4416M  162M  182M 3004M|2321k   16k|   0  3011k|   0  31.0 |1827  2078 |1.14 1.39 0.92|  0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:31| 24   1  74   0   0|4423M  144M  182M 3015M|5892k   26k|   0  1536k|   0  23.1 |2667  2314 |1.14 1.39 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:32| 19   3  76   0   0|4428M  150M  182M 3004M|8036k   44k|   0    14M|   0  69.8 |3417  2732 |1.13 1.38 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:33| 15   4  81   1   0|4436M  141M  183M 3005M| 476k   13k|   0   102M|   0   352 |2565  3779 |1.13 1.38 0.92|  0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:34| 12   2  84   1   0|4437M  133M  183M 3011M|3365k   23k|   0  4614k|   0  43.9 |2042  2325 |1.13 1.38 0.92|  0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:35| 11   1  86   1   0|4436M  133M  183M 3012M| 333k 7765B|   0  1132k|   0  40.0 |1683  2640 |1.13 1.38 0.92|1.0   0 1.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:36| 18   1  81   0   0|4440M  128M  183M 3013M| 840k   14k|   0  2032k|   0  39.0 |1640  2396 |1.13 1.38 0.92|1.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:37| 15   2  82   1   0|4442M  123M  183M 3016M|1272k   12k|   0  2524k|   0  60.0 |1972  3090 |1.04 1.36 0.92|1.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:38| 16   2  80   0   0|4444M  120M  183M 3016M| 272k   10k|   0    14M|   0   379 |1911  3001 |1.04 1.36 0.92|1.0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:39| 12   1  86   1   0|4443M  134M  184M 3004M|1905k   14k|   0  3477k|   0   135 |1794  2394 |1.04 1.36 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:40| 21   2  76   1   0|4448M  127M  184M 3005M| 759k   11k|   0  3539k|   0   140 |2122  3427 |1.04 1.36 0.92|2.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:41| 17   1  81   0   0|4450M  124M  184M 3006M| 513k   10k|   0  1237k|   0  24.9 |1568  2424 |1.04 1.36 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:42| 22   2  76   0   0|4446M  140M  184M 2994M| 730k   11k|   0  1528k|   0  30.0 |1619  2381 |1.04 1.35 0.92|1.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:43| 24   2  75   0   0|4464M  133M  184M 2983M| 510k 8669B|   0  1957k|   0  29.0 |1538  2205 |1.04 1.35 0.92|2.0   0 3.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:44| 26   1  71   0   0|4467M  139M  184M 2974M|6406B 1619B|   0  8189B|   0  2.00 |1302  1929 |1.04 1.35 0.92|1.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:45| 27   4  68   0   0|4498M  127M  184M 2955M|5663B 1626B|   0   185k|   0  6.02 |  12k   24k|1.04 1.35 0.92|2.0   0 6.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:46| 26   1  73   0   0|4498M  127M  184M 2955M|7595B 1566B|  60k    0 |6.00     0 |1310  2007 |1.04 1.35 0.92|2.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:47| 21   5  70   2   0|4477M  133M  185M 2967M|5391B 1616B|2774k 1880k| 319  36.9 |3439  6192 |1.03 1.35 0.92|2.0   0 7.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:48| 27   8  62   0   0|4488M  131M  185M 2957M|5750B 1510B| 467k 3199k|12.0  23.0 |  31k   64k|1.03 1.35 0.92|4.0   0 5.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:49| 23   8  68   0   0|4498M  131M  187M 2945M|4837B 1625B|  40k    0 |6.02     0 |  11k   24k|1.03 1.35 0.92|2.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:50| 25   3  71   0   0|4476M  181M  187M 2918M|5449B 1695B|   0  2658k|   0  24.0 |1962  3132 |1.03 1.35 0.92|2.0   0 1.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:51| 27   1  72   0   0|4481M  175M  187M 2919M|4947B 1695B|   0   128k|   0  9.01 |1482  2291 |1.03 1.35 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:52| 26   1  72   0   0|4487M  170M  187M 2919M|5437B 1691B|   0  4088B|   0  1.00 |1369  2148 |1.03 1.34 0.92|2.0   0 1.0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:53| 27   1  72   0   0|4473M  184M  187M 2919M|7626B 1622B|   0  6996k|   0  22.0 |1452  2061 |1.03 1.34 0.92|2.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:54| 22   4  72   1   0|4479M  154M  187M 2941M|5910B 1560B|   0  3993k|   0   230 |1827  2938 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:55| 24   3  72   1   0|4480M  129M  188M 2960M|7036B 1512B|   0  2079k|   0  84.0 |1577  2622 |1.03 1.34 0.92|2.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:56| 24   3  72   1   0|4464M  131M  189M 2972M|  41k 1620B|   0  1408k|   0  24.0 |1469  2374 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:57| 22   4  72   1   0|4465M  133M  190M 2967M|5930B 1620B|   0  2816k|   0   124 |1750  3299 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:41:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:58| 24   4  70   1   0|4466M  134M  191M 2962M|7562B 1735B|   0  9651k|   0   119 |2098  3349 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:41:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:41:59| 23   4  72   1   0|4467M  126M  195M 2961M|5068B 1695B|   0  5595k|   0  64.0 |1464  2406 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:00| 24   5  71   1   0|4466M  142M  196M 2944M|4947B 1622B|  64k   20M|1.00   176 |1605  2634 |1.03 1.34 0.92|1.0   0   0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:01| 22   6  69   0   0|4471M  132M  197M 2946M|5442B 1617B|   0   140M|   0   598 |2904  4561 |1.03 1.34 0.92|1.0   0 2.0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:02| 23   5  71   1   0|4473M  121M  199M 2950M|6280B 1501B|   0  3567k|   0  96.1 |1615  2791 |1.11 1.35 0.92|1.0   0   0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:03| 22   5  71   0   0|4477M  129M  200M 2935M|6304B 1619B|   0  1575k|   0  28.0 |1474  2278 |1.11 1.35 0.92|1.0   0   0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:04| 31   6  63   0   0|4493M  147M  201M 2901M|5388B 1622B| 256k    0 |2.00     0 |1502  2147 |1.11 1.35 0.92|3.0   0 5.0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:05| 43   8  49   0   0|4515M  136M  201M 2890M|5010B 1624B| 770k  100M|6.02   343 |1921  2503 |1.11 1.35 0.92|2.0   0 7.0|   0     0 |   0     0 | 18  299    6   15    0
Jul 19 11:42:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:06| 27   2  70   0   0|4493M  209M  201M 2839M|5684B 2036B|   0  4132k|   0  13.0 |1464  2211 |1.11 1.35 0.92|4.0   0   0|   0     0 |   0     0 | 18  297    6   15    0
Jul 19 11:42:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:07| 26   5  68   0   0|4394M  308M  201M 2839M|5838B 1626B|  20k 1321k|2.01  29.1 |  12k   25k|1.10 1.34 0.92|2.0   0 7.0|   0     0 |   0     0 | 18  297    6    5    0
Jul 19 11:42:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:08| 28   2  68   0   0|4395M  307M  201M 2838M|6978B 1614B|   0   159k|   0  23.9 |9314    19k|1.10 1.34 0.92|4.0   0 2.0|   0     0 |   0     0 | 18  297    6    5    0
Jul 19 11:42:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:09| 27   7  63   0   0|4412M  289M  201M 2839M|5052B 1457B|   0   544k|   0  3.00 |  29k   61k|1.10 1.34 0.92|2.0   0 7.0|   0     0 |   0     0 | 18  297    6    3    0
Jul 19 11:42:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:10| 25   3  72   0   0|4413M  289M  201M 2839M|5119B 1620B|   0  1024k|   0   126 |1349  1836 |1.10 1.34 0.92|4.0   0 3.0|   0     0 |   0     0 | 18  297    6    3    0
Jul 19 11:42:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:11| 42   8  50   0   0|4138M  563M  201M 2839M| 274k 5964B| 576k  324k|18.0  22.0 |1969  2701 |1.10 1.34 0.92|1.0   0  23|   0     0 |   0     0 | 18  281    6    7    0
Jul 19 11:42:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:12| 55  10  34   0   0|4232M  468M  201M 2840M|6302B 1625B| 586k   40k|15.0  3.01 |1536  2041 |1.25 1.37 0.94|3.0   0 4.0|   0     0 |   0     0 | 18  281    6    7    0
Jul 19 11:42:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:13| 50  10  39   0   0|4312M  387M  201M 2841M|5125B 1620B| 616k  272k|51.0  4.00 |1918  7823 |1.25 1.37 0.94|2.0   0  36|   0     0 |   0     0 | 18  277    6    9    0
Jul 19 11:42:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:14| 63   8  29   0   0|4066M  634M  201M 2841M|6861B 1620B|  36k  172k|6.00  17.0 |2026  2790 |1.25 1.37 0.94|3.0   0 5.0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:15| 58  10  31   0   0|4050M  649M  201M 2842M|7063B 1612B|  28k    0 |6.97     0 |1778  2142 |1.25 1.37 0.94|5.0   0 3.0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:16|  3   1  96   0   0|3970M  729M  201M 2842M|8541B 1533B|   0  1753k|   0   283 |1073  1729 |1.25 1.37 0.94|  0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:17|  2   1  96   0   0|3970M  729M  201M 2842M|7133B 1695B|  32k  576k|1.00  40.0 |1248  2308 |1.15 1.35 0.93|  0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:18|  4   1  95   0   0|3970M  729M  201M 2842M|9244B 1620B|   0   160k|   0  23.0 |1297  2186 |1.15 1.35 0.93|  0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:19|  2   0  97   0   0|3970M  729M  201M 2842M|  11k 1694B|   0     0 |   0     0 | 970  1648 |1.15 1.35 0.93|  0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:20|  2   1  97   0   0|3970M  729M  201M 2842M|7947B 1693B|   0   564k|   0  15.0 | 935  1580 |1.15 1.35 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:21|  3   1  96   0   0|3970M  729M  201M 2842M|7831B 1737B|   0    48k|   0  4.00 | 956  1706 |1.15 1.35 0.93|  0   0 2.0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:22|  2   1  96   0   0|3970M  729M  201M 2842M|6082B 1619B|   0     0 |   0     0 | 886  1620 |1.14 1.34 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:23|  3   1  95   0   0|3970M  729M  201M 2842M|5776B 1606B|   0  4096B|   0  1.00 |1097  1709 |1.14 1.34 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    6    9    0
Jul 19 11:42:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:24|  6   2  91   0   0|3970M  729M  201M 2842M|6060B 1939B|   0   264k|   0  10.0 |2105  3714 |1.14 1.34 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    7    0
Jul 19 11:42:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:25|  5   1  93   0   0|3970M  729M  201M 2842M|5266B 1694B|   0     0 |   0     0 |1280  2037 |1.14 1.34 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:26|  2   1  97   0   0|3970M  729M  201M 2842M|  41k 1620B|   0  4097B|   0  1.00 |1044  1723 |1.14 1.34 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:27|  2   1  96   0   0|3970M  729M  201M 2842M|6235B 1694B|   0     0 |   0     0 |1030  1822 |1.05 1.32 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:28|  4   1  94   0   0|3970M  729M  201M 2842M|4958B 1694B|   0   424k|   0  40.0 |1400  2414 |1.05 1.32 0.93|1.0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:29|  2   1  96   0   0|3970M  729M  201M 2842M|5456B 1596B|   0   160k|   0  6.00 |1042  1733 |1.05 1.32 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:30|  3   1  97   0   0|3970M  729M  201M 2842M|4702B 1571B|   0    25M|   0  53.2 |1066  1720 |1.05 1.32 0.93|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
