Apr 06 08:16:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 06 08:16:59 ubuntu dstat.sh[71936]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 06 08:16:59 ubuntu dstat.sh[71936]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 06 08:23:50 ubuntu dstat.sh[71936]: 06-04 08:23:50|  8  23  67   0   0|5244M  185M  169M 2209M|5697B 1619B|   0   224k|   0  25.0 |5717  4396 |1.61 1.69 1.09|1.0   0 373|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:51 ubuntu dstat.sh[71936]: 06-04 08:23:51|  9  22  67   0   0|5229M  200M  169M 2209M|4802B 1621B|   0    32k|   0  8.00 |5809  4534 |1.61 1.69 1.09|2.0   0 400|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:52 ubuntu dstat.sh[71936]: 06-04 08:23:52| 10  21  66   0   0|5228M  200M  169M 2209M|4406B 1457B|   0   268k|   0  12.0 |5850  4904 |1.61 1.69 1.09|1.0   0 374|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:53 ubuntu dstat.sh[71936]: 06-04 08:23:53|  8  23  67   0   0|5211M  217M  169M 2209M|4797B 1619B|   0    28k|   0  7.00 |5927  4497 |1.61 1.69 1.09|1.0   0 401|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:54 ubuntu dstat.sh[71936]: 06-04 08:23:54|  9  22  68   0   0|5212M  217M  169M 2209M|4938B 1620B|   0   120k|   0  12.0 |5952  4581 |1.56 1.67 1.09|2.0   0 410|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:55 ubuntu dstat.sh[71936]: 06-04 08:23:55|  9  23  67   0   0|5204M  224M  169M 2209M|5046B 1622B|   0    88k|   0  9.01 |6032  4734 |1.56 1.67 1.09|1.0   0 430|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:56 ubuntu dstat.sh[71936]: 06-04 08:23:56| 12  18  67   0   0|5203M  225M  169M 2209M|4674B 1451B|  16k  955k|0.99  75.6 |5645  4968 |1.56 1.67 1.09|3.0 1.0 303|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:57 ubuntu dstat.sh[71936]: 06-04 08:23:57| 21   8  71   0   0|5201M  323M  169M 2123M|4580B 1627B|   0    92k|   0  10.0 |2801  2911 |1.56 1.67 1.09|1.0   0  43|   0     0 |           | 18  320    0   26    0
Apr 06 08:23:58 ubuntu dstat.sh[71936]: 06-04 08:23:58| 32   6  60   0   0|5217M  304M  169M 2126M|9096B 3522B| 271k 6887k|4.99   487 |3658  3074 |1.56 1.67 1.09|2.0   0  22|   0     0 |           | 18  321    0   25    0
Apr 06 08:23:59 ubuntu dstat.sh[71936]: 06-04 08:23:59| 29   8  61   1   0|5251M  268M  169M 2127M|  25k   14k|1641k 2098k|70.2  77.2 |3376  2634 |1.52 1.66 1.09|  0   0 8.0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:00 ubuntu dstat.sh[71936]: 06-04 08:24:00| 16   2  81   1   0|5277M  242M  169M 2129M|  20k   11k| 892k 1456k|44.0  47.0 |1857  1677 |1.52 1.66 1.09|  0   0   0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:01 ubuntu dstat.sh[71936]: 06-04 08:24:01| 15   2  81   1   0|5273M  244M  169M 2130M|  23k   13k| 874k 2467k|53.4  96.9 |2136  2098 |1.52 1.66 1.09|2.0   0   0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:02 ubuntu dstat.sh[71936]: 06-04 08:24:02| 17   2  79   1   0|5276M  229M  169M 2142M|  21k   12k|6048k 1502k|61.6  43.4 |2260  2352 |1.52 1.66 1.09|2.0   0 2.0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:03 ubuntu dstat.sh[71936]: 06-04 08:24:03| 23   3  72   1   0|5276M  202M  170M 2168M|5284B 1733B|6301k 1437k|91.1  61.0 |2431  2130 |1.52 1.66 1.09|3.0   0 1.0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:04 ubuntu dstat.sh[71936]: 06-04 08:24:04| 23   2  72   0   0|5278M  184M  170M 2184M|6514B 1458B|   0  1296k|   0  30.0 |2304  2001 |1.47 1.65 1.09|2.0   0   0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:05 ubuntu dstat.sh[71936]: 06-04 08:24:05| 23   3  72   1   0|5295M  147M  170M 2204M|4924B 1136B|   0  2477k|   0   102 |2557  2462 |1.47 1.65 1.09|2.0   0 2.0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:06 ubuntu dstat.sh[71936]: 06-04 08:24:06| 24   3  69   1   0|5284M  135M  170M 2227M|5078B  483B|  16k 3739k|0.99   166 |3266  3686 |1.47 1.65 1.09|2.0   0   0|   0     0 |           | 18  321    0   25    0
Apr 06 08:24:07 ubuntu dstat.sh[71936]: 06-04 08:24:07| 25   3  71   1   0|5295M  126M  170M 2224M|5327B 1796B|   0  2226k|   0  73.1 |2759  2897 |1.47 1.65 1.09|3.0   0   0|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:08 ubuntu dstat.sh[71936]: 06-04 08:24:08| 24   5  71   0   0|5268M  153M  170M 2224M|5349B 1623B|   0    14M|   0  77.1 |2583  2010 |1.47 1.65 1.09|2.0   0  19|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:09 ubuntu dstat.sh[71936]: 06-04 08:24:09| 19   3  77   0   0|5269M  147M  170M 2230M|  10k 3736B|   0  1350k|   0  30.0 |2228  1926 |1.44 1.64 1.09|1.0   0  18|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:10 ubuntu dstat.sh[71936]: 06-04 08:24:10| 18   3  78   0   0|5272M  143M  170M 2230M|  11k 4578B|   0   418k|   0  6.02 |1977  1653 |1.44 1.64 1.09|1.0   0  17|   0     0 |           | 18  321    0   23    0
Apr 06 08:24:11 ubuntu dstat.sh[71936]: 06-04 08:24:11| 23   5  70   0   0|5266M  144M  170M 2235M|4611B 1629B|   0   791k|   0  12.0 |8571    16k|1.44 1.64 1.09|2.0   0  14|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:12 ubuntu dstat.sh[71936]: 06-04 08:24:12| 25   6  68   0   0|5259M  151M  170M 2235M|4747B 1706B|   0    84k|   0  1.00 |  11k   20k|1.44 1.64 1.09|1.0   0  14|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:13 ubuntu dstat.sh[71936]: 06-04 08:24:13| 21   6  71   0   0|5192M  229M  170M 2224M|4453B 1456B|   0  1786k|   0  26.0 |2819  2400 |1.44 1.64 1.09|3.0   0  18|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:14 ubuntu dstat.sh[71936]: 06-04 08:24:14| 23   5  69   0   0|5211M  210M  170M 2224M|5040B 1621B|   0  2193k|   0   228 |  11k   20k|1.40 1.63 1.09|2.0   0  49|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:15 ubuntu dstat.sh[71936]: 06-04 08:24:15| 20   4  76   0   0|5237M  184M  170M 2225M|9952B 3676B|   0   272k|   0  15.0 |2397  2189 |1.40 1.63 1.09|1.0   0  33|   0     0 |           | 18  321    0   23    0
Apr 06 08:24:16 ubuntu dstat.sh[71936]: 06-04 08:24:16| 24   4  70   0   0|5229M  186M  170M 2230M|4998B 2034B|  16k 1858k|1.00  71.9 |2950  2963 |1.40 1.63 1.09|2.0   0  19|   0     0 |           | 18  320    1   23    0
Apr 06 08:24:17 ubuntu dstat.sh[71936]: 06-04 08:24:17| 22   4  73   0   0|5252M  158M  170M 2235M|  11k 4507B|   0  1128k|   0  26.1 |7849    15k|1.40 1.63 1.09|1.0   0 6.0|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:18 ubuntu dstat.sh[71936]: 06-04 08:24:18| 23   6  68   0   0|5257M  152M  170M 2236M|4740B 1452B|   0    84k|   0  1.00 |  14k   25k|1.40 1.63 1.09|2.0   0  22|   0     0 |           | 18  320    0   23    0
Apr 06 08:24:19 ubuntu dstat.sh[71936]: 06-04 08:24:19| 22   7  70   0   0|5200M  221M  170M 2225M|5232B 1619B|   0  1267k|   0  28.0 |3647  4050 |1.45 1.64 1.10|2.0   0  15|   0     0 |           | 18  320    0   19    0
Apr 06 08:24:20 ubuntu dstat.sh[71936]: 06-04 08:24:20| 23   6  70   0   0|5193M  228M  170M 2225M|5363B 1459B|   0    16k|   0  4.00 |3182  2654 |1.45 1.64 1.10|3.0   0  72|   0     0 |           | 18  320    0   21    0
Apr 06 08:24:21 ubuntu dstat.sh[71936]: 06-04 08:24:21| 23   5  72   0   0|5223M  189M  170M 2233M|4932B 1624B|   0   630k|   0  17.0 |2964  2998 |1.45 1.64 1.10|2.0   0  44|   0     0 |           | 18  320    0   21    0
Apr 06 08:24:22 ubuntu dstat.sh[71936]: 06-04 08:24:22| 20   2  76   0   0|5233M  176M  171M 2236M|  11k 5089B|4082B 1021k|1.00  5.98 |2261  2309 |1.45 1.64 1.10|2.0   0  17|   0     0 |           | 18  321    0   21    0
Apr 06 08:24:23 ubuntu dstat.sh[71936]: 06-04 08:24:23| 13   2  84   1   0|5246M  162M  171M 2236M|  28k   16k|   0  9151k|   0   301 |1973  1886 |1.45 1.64 1.10|  0   0   0|   0     0 |           | 18  321    0   19    0
Apr 06 08:24:24 ubuntu dstat.sh[71936]: 06-04 08:24:24|  4   1  93   0   0|5245M  164M  171M 2236M|  58k 5913B|   0   880k|   0  43.0 |1335  1648 |1.33 1.61 1.09|2.0   0   0|   0     0 |           | 18  322    0   19    0
Apr 06 08:24:25 ubuntu dstat.sh[71936]: 06-04 08:24:25| 10   1  87   1   0|5250M  158M  171M 2236M| 110k   12k|   0  1527k|   0  61.0 |1718  1799 |1.33 1.61 1.09|2.0   0   0|   0     0 |           | 18  322    0   19    0
Apr 06 08:24:26 ubuntu dstat.sh[71936]: 06-04 08:24:26| 18   2  79   1   0|5264M  143M  171M 2237M|  19k   11k|  32k 1801k|1.00  86.0 |2312  2552 |1.33 1.61 1.09|2.0   0   0|   0     0 |           | 18  322    0   19    0
Apr 06 08:24:27 ubuntu dstat.sh[71936]: 06-04 08:24:27| 12   2  84   0   0|5278M  129M  171M 2237M| 281k   14k|   0  1000k|   0  27.0 |2382  2473 |1.33 1.61 1.09|1.0   0 6.0|   0     0 |           | 18  322    0   15    0
Apr 06 08:24:28 ubuntu dstat.sh[71936]: 06-04 08:24:28|  9   3  86   2   0|5277M  129M  171M 2238M| 119k   21k|  28k   14M|4.01   214 |2513  2971 |1.33 1.61 1.09|  0   0 1.0|   0     0 |           | 18  322    0   15    0
Apr 06 08:24:29 ubuntu dstat.sh[71936]: 06-04 08:24:29| 14   1  82   0   0|5277M  121M  171M 2246M|  42k   14k| 104k 3254k|5.99   300 |2208  2306 |1.23 1.58 1.08|1.0   0 2.0|   0     0 |           | 18  322    0   15    0
Apr 06 08:24:30 ubuntu dstat.sh[71936]: 06-04 08:24:30|  3   2  92   0   0|5265M  159M  171M 2222M|2743k   59k|   0  1936k|   0  28.0 |4407  3240 |1.23 1.58 1.08|1.0   0 1.0|   0     0 |           | 18  322    0   15    0
Apr 06 08:24:31 ubuntu dstat.sh[71936]: 06-04 08:24:31|  6   3  89   1   0|5268M  144M  171M 2233M|6146k   97k|   0  4806k|   0  42.0 |6844  4091 |1.23 1.58 1.08|2.0   0 2.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:32 ubuntu dstat.sh[71936]: 06-04 08:24:32|  7   4  84   0   0|5260M  129M  171M 2257M|9043k  140k| 164k   12M|3.99  46.9 |  10k 6035 |1.23 1.58 1.08|1.0   0 2.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:33 ubuntu dstat.sh[71936]: 06-04 08:24:33| 20   4  75   1   0|5256M  120M  174M 2267M| 298k 6776B|   0    12M|   0   156 |2589  2371 |1.23 1.58 1.08|3.0   0 1.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:34 ubuntu dstat.sh[71936]: 06-04 08:24:34| 24   4  70   0   0|5279M  113M  175M 2251M|4607B 1462B|   0  1347k|   0  36.1 |2592  2234 |1.21 1.57 1.08|3.0   0  13|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:35 ubuntu dstat.sh[71936]: 06-04 08:24:35| 28   6  65   0   0|5274M  128M  175M 2241M|5389B 1709B|   0  1089k|   0  30.9 |3297    11k|1.21 1.57 1.08|3.0   0  23|   0     0 |           | 18  322    0    9    0
Apr 06 08:24:36 ubuntu dstat.sh[71936]: 06-04 08:24:36| 23   5  70   1   0|5294M  111M  176M 2237M|5096B 1619B|   0  2986k|   0   133 |2887  3019 |1.21 1.57 1.08|1.0   0   0|   0     0 |           | 18  322    0    9    0
Apr 06 08:24:37 ubuntu dstat.sh[71936]: 06-04 08:24:37| 24   6  68   1   0|5288M  111M  177M 2241M|4786B 1516B|   0    77M|   0   529 |3026  3731 |1.21 1.57 1.08|1.0   0   0|   0     0 |           | 18  322    0    9    0
Apr 06 08:24:38 ubuntu dstat.sh[71936]: 06-04 08:24:38| 24   3  72   0   0|5293M  126M  178M 2220M|5079B 1564B|   0  1870k|   0  32.0 |2304  1955 |1.21 1.57 1.08|2.0   0   0|   0     0 |           | 18  322    0    9    0
Apr 06 08:24:39 ubuntu dstat.sh[71936]: 06-04 08:24:39| 23   3  70   1   0|5287M  120M  179M 2231M|5231B 1618B|   0  4606k|   0   267 |2749  2656 |1.19 1.56 1.08|3.0   0   0|   0     0 |           | 18  322    0    7    0
Apr 06 08:24:40 ubuntu dstat.sh[71936]: 06-04 08:24:40| 20   3  76   1   0|5288M  118M  180M 2231M|  11k 3540B|   0  1997k|   0  76.2 |2346  2393 |1.19 1.56 1.08|3.0   0   0|   0     0 |           | 18  323    0    7    0
Apr 06 08:24:41 ubuntu dstat.sh[71936]: 06-04 08:24:41| 22   4  72   0   0|5215M  224M  180M 2197M|5214B 2203B|4087B   56k|1.00  3.99 |2314  1730 |1.19 1.56 1.08|1.0   0  19|   0     0 |           | 18  320    0    7    0
Apr 06 08:24:42 ubuntu dstat.sh[71936]: 06-04 08:24:42| 22   5  72   1   0|5242M  192M  180M 2202M|  10k 3820B|   0    40M|   0   475 |3465  3897 |1.19 1.56 1.08|1.0   0  19|   0     0 |           | 18  320    0    7    0
Apr 06 08:24:43 ubuntu dstat.sh[71936]: 06-04 08:24:43| 19   5  75   0   0|5259M  174M  180M 2202M|  11k 4489B|   0    80M|   0  1173 |5266  6444 |1.19 1.56 1.08|2.0   0  19|   0     0 |           | 18  321    0    5    0
Apr 06 08:24:44 ubuntu dstat.sh[71936]: 06-04 08:24:44| 23   6  69   0   0|5258M  170M  180M 2207M|5261B 1752B|   0   988k|   0  28.0 |  10k   19k|1.18 1.55 1.08|1.0   0  15|   0     0 |           | 18  320    0    5    0
Apr 06 08:24:45 ubuntu dstat.sh[71936]: 06-04 08:24:45| 22   6  70   0   0|5248M  180M  180M 2208M|3596B  743B|   0    84k|   0  1.00 |  10k   19k|1.18 1.55 1.08|3.0   0  13|   0     0 |           | 18  320    0    5    0
Apr 06 08:24:46 ubuntu dstat.sh[71936]: 06-04 08:24:46| 21   7  71   0   0|5248M  180M  180M 2208M|4681B 1402B|   0  3188k|   0  71.9 |2694  2608 |1.18 1.55 1.08|2.0   0 7.0|   0     0 |           | 18  320    0    5    0
Apr 06 08:24:47 ubuntu dstat.sh[71936]: 06-04 08:24:47| 24   5  70   1   0|5223M  215M  180M 2198M|4228B 1462B| 249k 3015k|4.01   160 |2806  2914 |1.18 1.55 1.08|2.0   0 6.0|   0     0 |           | 18  320    0    5    0
Apr 06 08:24:48 ubuntu dstat.sh[71936]: 06-04 08:24:48| 23   4  71   0   0|5238M  197M  180M 2200M|4745B 1618B| 467k 1950k|14.0  59.9 |4241  5480 |1.18 1.55 1.08|1.0   0   0|   0     0 |           | 18  322    0    5    0
Apr 06 08:24:49 ubuntu dstat.sh[71936]: 06-04 08:24:49| 24   6  66   2   0|5201M  233M  180M 2201M|5122B 1621B| 896k 2133k|48.0   274 |7696    11k|1.16 1.54 1.08|3.0   0  44|   0     0 |           | 18  322    0    9    0
Apr 06 08:24:50 ubuntu dstat.sh[71936]: 06-04 08:24:50| 11  19  69   1   0|5198M  235M  180M 2202M|5990B 1567B| 901k 4023k|11.0   464 |6367  5367 |1.16 1.54 1.08|2.0   0 386|   0     0 |           | 18  324    0    9    0
Apr 06 08:24:51 ubuntu dstat.sh[71936]: 06-04 08:24:51| 11   5  71  11   0|5155M  247M  180M 2234M|4647B 1510B|  32M  835k|1854  20.0 |4244  5804 |1.16 1.54 1.08|5.0   0  20|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:52 ubuntu dstat.sh[71936]: 06-04 08:24:52|  8   4  77  10   0|5147M  245M  180M 2244M|5362B 2177B|9671k 4140k|1631   162 |3853  6203 |1.16 1.54 1.08|2.0   0 7.0|   0     0 |           | 18  323    0   11    0
Apr 06 08:24:53 ubuntu dstat.sh[71936]: 06-04 08:24:53|  2   0  96   0   0|5147M  245M  180M 2244M|8910B 2681B|   0  8166B|   0  1.00 | 942  1356 |1.16 1.54 1.08|1.0   0   0|   0     0 |           | 18  323    0   11    0
Apr 06 08:24:54 ubuntu dstat.sh[71936]: 06-04 08:24:54|  3   1  96   0   0|5148M  244M  180M 2244M|  43k 5967B|   0    12k|   0  3.00 |1114  1394 |1.07 1.52 1.08|1.0   0   0|   0     0 |           | 18  323    0   11    0
Apr 06 08:24:55 ubuntu dstat.sh[71936]: 06-04 08:24:55|  4   2  92   0   0|5134M  258M  180M 2243M| 201k  126k|  36k  861k|4.01  15.0 |1768  1907 |1.07 1.52 1.08|1.0   0  15|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:56 ubuntu dstat.sh[71936]: 06-04 08:24:56|  2   1  96   0   0|5134M  258M  180M 2243M|4800B 1616B|   0   383k|   0  24.9 |1243  1820 |1.07 1.52 1.08|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:57 ubuntu dstat.sh[71936]: 06-04 08:24:57|  3   1  95   0   0|5124M  268M  180M 2244M|4960B 1504B|   0   176k|   0  11.0 |1480  2213 |1.07 1.52 1.08|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:58 ubuntu dstat.sh[71936]: 06-04 08:24:58| 13   4  81   0   0|5157M  235M  180M 2244M|4944B 1619B| 256k   88k|2.00  12.0 |2150  2190 |1.07 1.52 1.08|2.0   0 6.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:24:59 ubuntu dstat.sh[71936]: 06-04 08:24:59| 19   7  73   0   0|5180M  212M  180M 2244M|5099B 1457B| 768k  324k|6.00  45.0 |2971  2810 |1.06 1.51 1.07|1.0   0 8.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:00 ubuntu dstat.sh[71936]: 06-04 08:25:00|  1   1  97   0   0|5168M  223M  180M 2244M|5369B 1621B|   0   112k|   0  9.01 | 980  1402 |1.06 1.51 1.07|2.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:01 ubuntu dstat.sh[71936]: 06-04 08:25:01|  2   1  95   0   0|5163M  229M  180M 2244M|4710B 1436B|   0   110k|   0  7.88 |1214  1609 |1.06 1.51 1.07|2.0   0 3.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:02 ubuntu dstat.sh[71936]: 06-04 08:25:02|  3   2  94   0   0|5157M  234M  180M 2244M|4995B 1645B|   0   414k|   0  29.4 |1538  2228 |1.06 1.51 1.07|1.0   0 1.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:03 ubuntu dstat.sh[71936]: 06-04 08:25:03|  2   1  97   0   0|5140M  252M  180M 2244M|5369B 1458B|   0    32k|   0  3.00 | 980  1374 |1.06 1.51 1.07|  0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:04 ubuntu dstat.sh[71936]: 06-04 08:25:04|  1   1  97   0   0|5137M  254M  180M 2244M|7046B 1622B|   0    32k|   0  3.00 |1081  1461 |0.98 1.48 1.07|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:05 ubuntu dstat.sh[71936]: 06-04 08:25:05|  2   1  97   0   0|5136M  256M  180M 2244M|6414B 1619B|   0     0 |   0     0 |1088  1504 |0.98 1.48 1.07|1.0   0 2.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:06 ubuntu dstat.sh[71936]: 06-04 08:25:06|  1   1  97   0   0|5134M  258M  180M 2244M|6018B 1458B|   0    96k|   0  12.0 |1236  1806 |0.98 1.48 1.07|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:07 ubuntu dstat.sh[71936]: 06-04 08:25:07|  3   1  95   0   0|5132M  259M  180M 2244M|4984B 1621B|   0   232k|   0  12.0 |1384  2230 |0.98 1.48 1.07|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:08 ubuntu dstat.sh[71936]: 06-04 08:25:08|  1   0  97   0   0|5131M  260M  180M 2244M|4669B 1616B|   0   100k|   0  15.0 |1016  1437 |0.98 1.48 1.07|2.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:09 ubuntu dstat.sh[71936]: 06-04 08:25:09|  1   4  94   1   0|5130M  261M  180M 2244M|4424B 1461B|  16k   27M|1.00   378 |2168  2669 |0.90 1.46 1.06|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:10 ubuntu dstat.sh[71936]: 06-04 08:25:10|  1   1  97   0   0|5130M  261M  180M 2244M|4500B 1620B|   0   284k|   0  19.0 | 938  1418 |0.90 1.46 1.06|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:11 ubuntu dstat.sh[71936]: 06-04 08:25:11|  2   1  97   0   0|5131M  261M  180M 2244M|4094B 1456B|   0  1914k|   0   292 |1066  1418 |0.90 1.46 1.06|2.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:12 ubuntu dstat.sh[71936]: 06-04 08:25:12|  3   2  94   0   0|5131M  261M  180M 2244M|4676B 1619B|   0     0 |   0     0 |1402  1960 |0.90 1.46 1.06|1.0   0 1.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:13 ubuntu dstat.sh[71936]: 06-04 08:25:13|  2   1  97   0   0|5131M  261M  180M 2244M|4047B 1461B|   0    88k|   0  12.0 |1357  1882 |0.90 1.46 1.06|1.0   0 1.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:14 ubuntu dstat.sh[71936]: 06-04 08:25:14|  2   2  94   0   0|5131M  260M  180M 2244M|4976B 1620B|   0    41M|   0   336 |1809  2163 |0.83 1.43 1.06|1.0   0 1.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:15 ubuntu dstat.sh[71936]: 06-04 08:25:15|  1   1  96   0   0|5131M  260M  180M 2244M|4507B 1454B|   0    32k|   0  2.99 |1051  1519 |0.83 1.43 1.06|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:16 ubuntu dstat.sh[71936]: 06-04 08:25:16|  2   1  96   0   0|5131M  260M  180M 2244M|3410B  648B|   0   356k|   0  32.0 |1296  1909 |0.83 1.43 1.06|2.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:17 ubuntu dstat.sh[71936]: 06-04 08:25:17|  4   1  94   0   0|5131M  260M  180M 2244M|4363B 1458B|   0   744k|   0  12.0 |1496  2394 |0.83 1.43 1.06|  0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:18 ubuntu dstat.sh[71936]: 06-04 08:25:18|  1   0  97   0   0|5131M  260M  180M 2244M|4212B 1517B|   0    44k|   0  4.01 | 963  1371 |0.83 1.43 1.06|  0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:19 ubuntu dstat.sh[71936]: 06-04 08:25:19|  1   1  96   0   0|5131M  260M  180M 2244M|5199B 1661B|   0  2790k|   0  21.0 |1265  1789 |0.76 1.41 1.05|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:20 ubuntu dstat.sh[71936]: 06-04 08:25:20|  2   0  97   0   0|5131M  260M  180M 2244M|5294B 1616B|   0   287k|   0  19.0 |1070  1558 |0.76 1.41 1.05|2.0   0   0|   0     0 |           | 18  322    0    9    0
Apr 06 08:25:21 ubuntu dstat.sh[71936]: 06-04 08:25:21|  2   1  96   0   0|5131M  260M  180M 2244M|5061B 1623B|   0    44k|   0  4.01 |1167  1614 |0.76 1.41 1.05|1.0   0 1.0|   0     0 |           | 18  322    0    9    0
Apr 06 08:25:22 ubuntu dstat.sh[71936]: 06-04 08:25:22|  6   2  89   0   0|5131M  260M  180M 2244M|5314B 1563B|   0     0 |   0     0 |2892  4450 |0.76 1.41 1.05|1.0   0 4.0|   0     0 |           | 18  322    0    9    0
Apr 06 08:25:23 ubuntu dstat.sh[71936]: 06-04 08:25:23|  4   1  93   0   0|5131M  260M  180M 2244M|4129B  648B|   0   160k|   0  18.0 |1684  2209 |0.76 1.41 1.05|1.0   0 2.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:24 ubuntu dstat.sh[71936]: 06-04 08:25:24|  2   1  96   0   0|5131M  260M  180M 2244M|4372B  811B|   0    68k|   0  11.0 |1037  1473 |0.70 1.39 1.05|2.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:25 ubuntu dstat.sh[71936]: 06-04 08:25:25|  2   1  97   0   0|5131M  260M  180M 2244M|3901B  919B|   0    44k|   0  3.00 | 961  1380 |0.70 1.39 1.05|1.0   0   0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:26 ubuntu dstat.sh[71936]: 06-04 08:25:26|  4   2  93   0   0|5141M  250M  180M 2244M| 130k 1871B|   0  1634k|   0   225 |1496  2131 |0.70 1.39 1.05|1.0   0 3.0|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:27 ubuntu dstat.sh[71936]: 06-04 08:25:27| 14   5  78   0   0|5152M  239M  180M 2244M| 274k 7018B|  16k 3527k|1.00   160 |3198  3529 |0.70 1.39 1.05|4.0   0  30|   0     0 |           | 18  322    0   11    0
Apr 06 08:25:28 ubuntu dstat.sh[71936]: 06-04 08:25:28| 11   5  83   0   0|5153M  238M  180M 2245M| 285k 9127B| 104k  357k|4.01  22.1 |2727  2621 |0.70 1.39 1.05|1.0   0  26|   0     0 |           | 18  322    0   11    0
