Sep 16 10:42:54 jammy-provider-cloud-0000007627 systemd[1]: Started Devstack devstack@dstat.service.
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 16 10:44:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:25| 23   3  73   0   0|1397M 1361M  165M 4822M|5362B 1694B|   0    96k|   0  6.00 | 989  1200 |2.52 1.42 0.67|1.0   0 3.0|   0     0 |   0     0 | 10   32    3   53    0
Sep 16 10:44:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:26| 23   3  74   0   0|1337M 1421M  165M 4822M|5359B 1621B|   0    36k|   0  4.00 | 880  1083 |2.52 1.42 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   53    0
Sep 16 10:44:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:27| 23   3  74   0   0|1351M 1408M  165M 4822M|7365B 1694B|   0  1804k|   0   212 | 997  1167 |2.52 1.42 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   53    0
Sep 16 10:44:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:28| 23   3  74   0   0|1415M 1344M  165M 4822M|6131B 1549B|   0     0 |   0     0 | 955  1155 |2.40 1.41 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   51    0
Sep 16 10:44:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:29| 14  15  72   0   0|1323M 1436M  165M 4822M|  12k 1626B|   0   554k|   0  6.02 |2610  4104 |2.40 1.41 0.67|2.0   0 387|   0     0 |   0     0 | 10   32    3   51    0
Sep 16 10:44:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:30|  8  21  70   0   0|1325M 1433M  165M 4822M|7279B 1620B|   0   756k|   0  13.0 |3473  5687 |2.40 1.41 0.67|1.0   0 572|   0     0 |   0     0 | 10   32    3   49    0
Sep 16 10:44:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:31| 10  19  70   0   0|1329M 1429M  165M 4822M|7090B 1689B|   0   156k|   0  1.99 |3014  4594 |2.40 1.41 0.67|1.0   0 416|   0     0 |   0     0 | 10   32    3   49    0
Sep 16 10:44:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:32| 23   2  74   0   0|1404M 1355M  165M 4822M|6166B 1713B|   0   332k|   0  2.00 |1001  1172 |2.40 1.41 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   48    0
Sep 16 10:44:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:33| 23   3  74   0   0|1348M 1410M  165M 4822M|5816B 1706B|   0    16k|   0  1.00 |1030  1236 |2.28 1.40 0.67|1.0   0 3.0|   0     0 |   0     0 | 10   32    3   48    0
Sep 16 10:44:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:34| 23   4  74   0   0|1422M 1337M  165M 4822M|6360B 1620B|   0   332k|   0  11.0 |1155  1517 |2.28 1.40 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   44    0
Sep 16 10:44:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:35| 24   1  73   0   0|1380M 1379M  165M 4822M|6049B 1620B|   0   328k|   0  20.0 |1027  1273 |2.28 1.40 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   44    0
Sep 16 10:44:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:36| 23   2  74   0   0|1426M 1332M  165M 4822M|7755B 1458B|   0    52k|   0  6.00 | 960  1151 |2.28 1.40 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   39    0
Sep 16 10:44:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:37| 23   3  73   0   0|1396M 1363M  165M 4822M|5538B 1620B|   0     0 |   0     0 | 948  1142 |2.28 1.40 0.67|1.0   0 3.0|   0     0 |   0     0 | 10   32    3   39    0
Sep 16 10:44:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:38| 24   2  74   0   0|1341M 1418M  165M 4822M|7143B 1620B|   0    12k|   0  1.00 | 893  1053 |2.18 1.39 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   33    0
Sep 16 10:44:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:39| 23   3  74   0   0|1418M 1340M  165M 4822M|8245B 1694B|   0     0 |   0     0 | 874  1152 |2.18 1.39 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   33    0
Sep 16 10:44:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:40| 23   3  74   0   0|1367M 1391M  165M 4822M|6435B 1620B|   0    20k|   0  1.00 | 938  1092 |2.18 1.39 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   24    0
Sep 16 10:44:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:41| 23   3  73   0   0|1424M 1335M  165M 4822M|5403B 1621B|   0    56k|   0  3.00 | 924  1124 |2.18 1.39 0.67|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   24    0
Sep 16 10:44:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:42| 23   2  74   0   0|1393M 1365M  165M 4822M|7635B 1619B|   0  4094B|   0  1.00 | 874  1092 |2.18 1.39 0.67|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:43| 23   4  74   0   0|1336M 1423M  165M 4822M|8101B 1458B|   0  1844k|   0  6.00 |1004  1194 |2.09 1.39 0.68|1.0   0 5.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:44| 23   3  73   0   0|1410M 1349M  165M 4822M|6895B 1662B|   0   180k|   0  11.0 |1102  1455 |2.09 1.39 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:45| 24   2  74   0   0|1356M 1403M  165M 4822M|6738B 1620B|   0   412k|   0  21.0 | 918  1156 |2.09 1.39 0.68|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:46| 24   3  73   0   0|1377M 1382M  165M 4822M|5943B 1620B|   0    56k|   0  5.00 | 944  1128 |2.09 1.39 0.68|1.0   0 1.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:47| 23   2  73   0   0|1431M 1327M  165M 4822M|6285B 1620B|   0    20k|   0  1.00 |1001  1148 |2.09 1.39 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:48| 23   3  74   0   0|1334M 1424M  165M 4822M|7226B 1695B|   0    24k|   0  2.00 | 896  1146 |2.00 1.38 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:49| 23   2  74   0   0|1414M 1344M  165M 4822M|7954B 1458B|   0     0 |   0     0 | 968  1177 |2.00 1.38 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    3   22    0
Sep 16 10:44:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:50| 18  10  71   0   0|1329M 1429M  165M 4822M|5596B 1624B|   0   666k|   0   113 |1836  2577 |2.00 1.38 0.68|2.0   0 197|   0     0 |   0     0 | 10   32    3   17    0
Sep 16 10:44:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:51| 18   8  73   0   0|1383M 1375M  165M 4822M|5450B 1616B|   0    48k|   0  3.99 |1818  2665 |2.00 1.38 0.68|2.0   0 195|   0     0 |   0     0 | 10   32    3   17    0
Sep 16 10:44:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:52| 23   4  73   0   0|1339M 1419M  165M 4822M|6341B 1848B|   0   737k|   0  27.0 |1227  1546 |2.00 1.38 0.68|1.0   0 9.0|   0     0 |   0     0 | 10   32    4   16    0
Sep 16 10:44:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:53| 23   2  73   0   0|1407M 1351M  165M 4822M|5933B 1692B|   0    20k|   0  1.00 | 983  1130 |1.92 1.37 0.68|1.0   0 2.0|   0     0 |   0     0 | 10   32    4   16    0
Sep 16 10:44:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:54| 12  19  69   0   0|1325M 1433M  165M 4822M|6031B 1623B|   0   285k|   0  16.0 |3278  5210 |1.92 1.37 0.68|1.0   0 489|   0     0 |   0     0 | 10   32    4   15    0
Sep 16 10:44:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:55| 10  20  69   0   0|1327M 1431M  166M 4822M|6516B 1769B|   0   580k|   0  24.0 |3218  5271 |1.92 1.37 0.68|2.0   0 506|   0     0 |   0     0 | 10   32    4   15    0
Sep 16 10:44:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:56| 10  21  69   0   0|1328M 1429M  166M 4822M|5971B 1619B|   0   944k|   0  16.0 |3179  4963 |1.92 1.37 0.68|1.0   0 504|   0     0 |   0     0 | 10   32    4   15    0
Sep 16 10:44:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:57|  9  21  69   0   0|1326M 1432M  166M 4822M|7168B 1617B|   0  1289k|   0  14.0 |3202  5100 |1.92 1.37 0.68|1.0   0 521|   0     0 |   0     0 | 10   32    5   13    0
Sep 16 10:44:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:58|  8  22  69   0   0|1326M 1431M  166M 4822M|7301B 1693B|   0  1215k|   0  14.0 |3182  4981 |2.01 1.40 0.69|2.0   0 491|   0     0 |   0     0 | 10   32    5   13    0
Sep 16 10:44:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:44:59|  9  20  70   0   0|1326M 1432M  166M 4822M|7094B 1695B|   0   120k|   0  5.00 |2815  4271 |2.01 1.40 0.69|1.0   0 393|   0     0 |   0     0 | 10   32    5   13    0
Sep 16 10:45:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:00|  9  20  71   0   0|1326M 1432M  166M 4822M|7389B 1693B|   0   336k|   0  10.0 |2855  4354 |2.01 1.40 0.69|1.0   0 413|   0     0 |   0     0 | 10   32    5   13    0
Sep 16 10:45:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:01| 33  26  39   0   0|1419M 1339M  166M 4822M|5673B 1618B|   0  1103k|   0  72.9 |4419  8041 |2.01 1.40 0.69|3.0   0 813|   0     0 |   0     0 | 10   32    5   17    0
Sep 16 10:45:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:02| 66   8  25   2   0|1594M 1160M  166M 4825M|6633B 1622B| 401k 4639k|4.01   389 |3027  5030 |2.01 1.40 0.69|3.0   0  25|   0     0 |   0     0 | 10   34    5   17    0
Sep 16 10:45:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:03| 42   7  34  15   0|1575M 1168M  167M 4835M|6530B 1620B|   0    63M|   0  4937 |  16k   36k|2.25 1.46 0.72|1.0 1.0 154|   0     0 |   0     0 | 10   36    5   16    0
Sep 16 10:45:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:04| 37   8  34  19   0|1614M 1115M  168M 4847M|8563B 1695B|   0    82M|   0  6501 |  20k   45k|2.25 1.46 0.72|3.0 1.0 102|   0     0 |   0     0 | 10   37    5   16    0
Sep 16 10:45:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:05| 47   9  31  13   0|1605M 1117M  168M 4854M|6895B 1457B|   0    71M|   0  5295 |  17k   38k|2.25 1.46 0.72|2.0 1.0 103|   0     0 |   0     0 | 10   36    4   16    0
Sep 16 10:45:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:06| 43  15  30   9   0|1540M 1174M  168M 4861M|6822B 1617B| 363k   32M|6.99  2692 |  15k   33k|2.25 1.46 0.72|4.0 1.0 314|   0     0 |   0     0 | 10   35    4   18    0
Sep 16 10:45:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:07| 41  15  30  12   0|1518M 1190M  169M 4867M|6417B 1699B|1087k   67M|15.0  4759 |  17k   38k|2.25 1.46 0.72|1.0 1.0 175|   0     0 |   0     0 | 10   34    4   15    0
Sep 16 10:45:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:08| 35  10  44   9   0|1534M 1169M  169M 4871M|7728B 1618B| 527k   37M|7.99  3426 |  14k   34k|2.39 1.50 0.73|2.0   0  97|   0     0 |   0     0 | 10   35    4   17    0
Sep 16 10:45:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:09| 35   9  46  10   0|1527M 1176M  169M 4870M|8864B 1621B|   0    38M|   0  3534 |  12k   28k|2.39 1.50 0.73|3.0   0  86|   0     0 |   0     0 | 10   34    4   16    0
Sep 16 10:45:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:10| 35   7  43  14   0|1536M 1166M  169M 4871M|5946B 1620B|   0    50M|   0  4242 |  16k   37k|2.39 1.50 0.73|2.0   0  39|   0     0 |   0     0 | 10   35    4   18    0
Sep 16 10:45:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:11| 39   6  40  14   0|1531M 1169M  170M 4873M|6026B 1620B|   0    46M|   0  4185 |  12k   29k|2.39 1.50 0.73|2.0 1.0  51|   0     0 |   0     0 | 10   34    4   16    0
Sep 16 10:45:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:12| 37   8  43  12   0|1482M 1215M  170M 4876M|7768B 1620B|   0    37M|   0  3274 |  13k   31k|2.39 1.50 0.73|3.0   0  94|   0     0 |   0     0 | 10   34    4   18    0
Sep 16 10:45:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:13| 36   5  43  14   0|1532M 1162M  170M 4879M|5187B 1531B|   0    38M|   0  3537 |  12k   29k|2.44 1.53 0.75|2.0   0  44|   0     0 |   0     0 | 10   37    4   19    0
Sep 16 10:45:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:14| 36  10  45  10   0|1518M 1172M  170M 4882M|8050B 1662B|   0    49M|   0  4239 |  15k   36k|2.44 1.53 0.75|3.0   0  98|   0     0 |   0     0 | 10   36    4   20    0
Sep 16 10:45:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:15| 36   7  46  10   0|1495M 1191M  170M 4886M|6304B 1617B|   0    43M|   0  3722 |  13k   31k|2.44 1.53 0.75|2.0   0 147|   0     0 |   0     0 | 10   36    4   19    0
Sep 16 10:45:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:16| 38   7  42  15   0|1536M 1150M  170M 4886M|6618B 1622B|   0    50M|   0  4228 |  13k   33k|2.44 1.53 0.75|2.0 1.0  21|   0     0 |   0     0 | 10   37    4   19    0
Sep 16 10:45:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:17| 36   8  43  12   0|1531M 1158M  170M 4883M|6624B 1621B|   0    42M|   0  3912 |  12k   32k|2.44 1.53 0.75|2.0   0  61|   0     0 |   0     0 | 10   34    4   21    0
Sep 16 10:45:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:18| 29  15  54   1   0|1367M 1322M  170M 4883M|7225B 1620B|   0  4135k|   0   241 |4190  7907 |2.32 1.52 0.75|1.0   0 448|   0     0 |   0     0 | 10   32    4   21    0
Sep 16 10:45:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:19| 24  21  54   0   0|1421M 1268M  170M 4883M|6837B 1620B|   0  1688k|   0   113 |3751  6228 |2.32 1.52 0.75|3.0   0 561|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:20| 68   8  25   0   0|1594M 1094M  170M 4884M|5419B 1555B|   0   632k|   0  30.0 |1455  1587 |2.32 1.52 0.75|3.0   0 3.0|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:21| 66   7  25   1   0|1750M  934M  171M 4887M|7757B 1566B|   0  7177k|   0   387 |2277  3333 |2.32 1.52 0.75|2.0 2.0   0|   0     0 |   0     0 | 10   38    4   27    0
Sep 16 10:45:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:22| 29   5  47  18   0|1749M  921M  171M 4900M|9260B 1621B|   0    68M|   0  5430 |  20k   42k|2.32 1.52 0.75|1.0 1.0 234|   0     0 |   0     0 | 10   38    4   27    0
Sep 16 10:45:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:23| 29   5  43  20   0|1748M  912M  171M 4909M|5933B 1693B|   0    96M|   0  7207 |  22k   50k|2.70 1.61 0.78|3.0 1.0 191|   0     0 |   0     0 | 10   38    4   27    0
Sep 16 10:45:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:24| 40   9  36  16   0|1644M 1007M  171M 4919M|6127B 1619B|   0    70M|   0  5506 |  19k   40k|2.70 1.61 0.78|1.0 1.0 219|   0     0 |   0     0 | 10   36    4   27    0
Sep 16 10:45:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:25| 40   7  32  19   0|1705M  937M  171M 4927M|6412B 1621B|   0    75M|   0  5733 |  18k   40k|2.70 1.61 0.78|3.0   0 133|   0     0 |   0     0 | 10   36    4   27    0
Sep 16 10:45:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:26| 44   8  32  16   0|1629M 1001M  171M 4938M|5676B 1620B|   0    90M|   0  6424 |  17k   41k|2.70 1.61 0.78|2.0 1.0  17|   0     0 |   0     0 | 10   36    4   27    0
Sep 16 10:45:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:27| 26   8  48  18   0|1627M  994M  171M 4947M|5970B 1616B|   0    74M|   0  6019 |  18k   43k|2.70 1.61 0.78|5.0   0 100|   0     0 |   0     0 | 10   36    4   27    0
Sep 16 10:45:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:28| 30   9  57   2   0|1393M 1228M  171M 4947M|5973B 1511B|   0    11M|   0   696 |3260  6319 |2.56 1.60 0.78|1.0   0 249|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:29| 23   4  73   0   0|1456M 1165M  171M 4947M|7368B 1716B|   0  1109k|   0  70.1 |1079  1406 |2.56 1.60 0.78|1.0   0 1.0|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:30| 24   2  73   0   0|1491M 1130M  171M 4947M|6506B 1618B|   0  3963k|   0   259 |1572  2613 |2.56 1.60 0.78|1.0   0   0|   0     0 |   0     0 | 10   34    4   27    0
Sep 16 10:45:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:31| 21   5  73   0   0|1435M 1186M  171M 4947M|5772B 1620B|   0   108k|   0  10.0 |1119  1379 |2.56 1.60 0.78|2.0   0  28|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:32| 22   3  74   0   0|1490M 1131M  171M 4947M|5835B 1713B|   0   108k|   0  13.0 |1095  1486 |2.56 1.60 0.78|2.0   0   0|   0     0 |   0     0 | 10   34    4   27    0
Sep 16 10:45:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:33| 17  23  59   0   0|1381M 1240M  171M 4947M|5677B 1625B|   0   578k|   0  47.1 |3980  6765 |2.68 1.64 0.80|4.0   0 800|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:34| 11  24  62   0   0|1378M 1243M  171M 4947M|5949B 1659B|   0  3870k|   0  56.9 |3895  6256 |2.68 1.64 0.80|1.0   0 774|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:35|  8  19  71   0   0|1380M 1240M  171M 4947M|7368B 1514B|   0   200k|   0  12.0 |2982  4568 |2.68 1.64 0.80|2.0   0 421|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:36| 10  19  69   0   0|1380M 1241M  171M 4948M|5848B 1618B|   0   679k|   0  85.9 |2941  4766 |2.68 1.64 0.80|1.0   0 418|   0     0 |   0     0 | 10   32    4   27    0
Sep 16 10:45:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:37| 27  16  56   0   0|1418M 1202M  171M 4948M|5855B 1569B|   0   100k|   0  6.01 |5418  9172 |2.68 1.64 0.80|2.0   0 282|   0     0 |   0     0 | 10   33    4   27    0
Sep 16 10:45:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:38| 45   5  49   0   0|1529M 1091M  171M 4948M|6184B 1618B|   0    32k|   0  2.00 |1014  1096 |2.62 1.65 0.81|2.0   0   0|   0     0 |   0     0 | 10   33    4   27    0
Sep 16 10:45:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:39| 49   4  45   0   0|1589M 1028M  171M 4951M|  11k 1620B|   0   496k|   0  25.0 |3759    12k|2.62 1.65 0.81|2.0   0 5.0|   0     0 |   0     0 | 10   49    4   27    0
Sep 16 10:45:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:40| 32  10  58   0   0|1636M  980M  172M 4952M|6958B 1620B|   0  1288k|   0   160 |2108  3233 |2.62 1.65 0.81|2.0   0 160|   0     0 |   0     0 | 10   48    4   28    0
Sep 16 10:45:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:41| 13   6  80   0   0|1651M  965M  172M 4953M|8574B 2316B|   0   196k|   0  11.0 |1393  1987 |2.62 1.65 0.81|  0   0  99|   0     0 |   0     0 | 10   49    4   28    0
Sep 16 10:45:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:42|  0   1  98   0   0|1651M  964M  172M 4953M| 122k 4649B|   0   144k|   0  12.0 | 975  1294 |2.62 1.65 0.81|  0   0   0|   0     0 |   0     0 | 10   49    4   28    0
Sep 16 10:45:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:43|  9   4  87   1   0|1659M  956M  172M 4953M|  76k 3140B|   0   752k|   0  37.0 |1319  1683 |2.49 1.64 0.81|1.0   0  22|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:44| 15  11  71   3   0|1681M  883M  172M 5002M|9128B 1620B|4096B 8929k|1.00   426 |2869  4477 |2.49 1.64 0.81|1.0   0  69|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:45| 16  11  73   0   0|1684M  880M  172M 5002M|  14k 1569B|   0     0 |   0     0 |1796  1940 |2.49 1.64 0.81|1.0   0  59|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:46| 20   5  74   0   0|1701M  863M  172M 5002M|  14k 1702B|   0     0 |   0     0 |1369  1394 |2.49 1.64 0.81|2.0   0  41|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:47| 22   4  73   0   0|1710M  854M  172M 5002M|5909B 1619B|   0  4501k|   0   232 |1339  1509 |2.49 1.64 0.81|1.0   0  23|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:48| 15  11  74   0   0|1645M  968M  172M 4954M|5748B 1622B| 160k   28k|10.0  5.01 |1845  2613 |2.37 1.63 0.81|1.0   0 156|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:49| 13  16  70   0   0|1645M  966M  172M 4954M|6657B 1508B|   0   295k|   0  3.99 |5267    11k|2.37 1.63 0.81|  0   0 224|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:50|  1   1  98   0   0|1646M  966M  172M 4954M|6004B 1620B|   0    60k|   0  3.00 | 633  1046 |2.37 1.63 0.81|  0   0 3.0|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:51|  1   1  97   1   0|1646M  966M  172M 4954M|5373B 1621B|   0  6593k|   0   326 |1160  2171 |2.37 1.63 0.81|  0   0 2.0|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:52|  1   0  98   0   0|1645M  966M  172M 4954M|  11k 1565B|   0  1115k|   0  59.9 | 868  1311 |2.37 1.63 0.81|  0   0 2.0|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:53|  1   1  98   0   0|1645M  966M  172M 4954M|6902B 1620B|   0   288k|   0  22.0 | 839  1307 |2.18 1.60 0.81|  0   0 3.0|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:54| 16  15  67   0   0|1641M  971M  172M 4954M|8057B 1700B|   0  2068k|   0  15.1 |4426  7041 |2.18 1.60 0.81|3.0   0 242|   0     0 |   0     0 | 10   48    4   29    0
Sep 16 10:45:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:45:55| 11  15  73   0   0|1637M  974M  172M 4954M|  13k 1845B|   0  4094B|   0  1.00 |3200  5342 |2.18 1.60 0.81|1.0   0 344|   0     0 |   0     0 | 11   48    4   29    0
