Feb 16 18:11:12 np0000000000 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 16 18:11:12 np0000000000 dstat.sh[59187]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 16 18:11:12 np0000000000 dstat.sh[59187]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 16 18:12:53 np0000000000 dstat.sh[59187]: 16-02 18:12:53| 30   4  64   0   0|1383M 1110M  168M 5087M|  18k   14k|   0  1760k|   0  37.1 |5784  7509 |2.75 1.52 0.76|2.0   0  15|   0     0 |           | 11   32    0   64    0
Feb 16 18:12:54 np0000000000 dstat.sh[59187]: 16-02 18:12:54| 23  12  64   0   0|1398M 1096M  168M 5087M|4550B 1697B|   0   160k|   0  11.0 |3607  2882 |2.75 1.52 0.76|1.0   0 267|   0     0 |           | 11   32    1   64    0
Feb 16 18:12:55 np0000000000 dstat.sh[59187]: 16-02 18:12:55| 13   2  83   0   0|1399M 1095M  168M 5087M|  13k   10k|   0   188k|   0  9.98 |2979  3601 |2.75 1.52 0.76|1.0   0   0|   0     0 |           | 11   33    0   63    0
Feb 16 18:12:56 np0000000000 dstat.sh[59187]: 16-02 18:12:56| 14  13  73   0   0|1375M 1118M  168M 5087M|6698B 2910B|   0   965k|   0  89.1 |4336  4153 |2.61 1.51 0.76|2.0   0 284|   0     0 |           | 11   32    0   64    0
Feb 16 18:12:57 np0000000000 dstat.sh[59187]: 16-02 18:12:57| 18   3  78   0   0|1393M 1101M  168M 5087M|7365B 6519B|   0     0 |   0     0 |1804  1657 |2.61 1.51 0.76|  0   0   0|   0     0 |           | 11   33    0   64    0
Feb 16 18:12:58 np0000000000 dstat.sh[59187]: 16-02 18:12:58| 18   4  78   0   0|1369M 1124M  168M 5087M|  14k 7442B|   0     0 |   0     0 |3588  3997 |2.61 1.51 0.76|1.0   0  40|   0     0 |           | 11   32    0   65    0
Feb 16 18:12:59 np0000000000 dstat.sh[59187]: 16-02 18:12:59| 21   4  74   0   0|1412M 1081M  168M 5087M|5310B 1858B|   0  4087B|   0  1.00 |1667  1190 |2.61 1.51 0.76|  0   0 6.0|   0     0 |           | 11   32    1   58    0
Feb 16 18:13:00 np0000000000 dstat.sh[59187]: 16-02 18:13:00| 14   2  82   0   0|1404M 1089M  168M 5087M|  14k   11k|   0  4081B|   0  1.00 |2977  3686 |2.61 1.51 0.76|2.0   0   0|   0     0 |           | 11   33    0   58    0
Feb 16 18:13:01 np0000000000 dstat.sh[59187]: 16-02 18:13:01| 14  10  75   0   0|1378M 1115M  168M 5087M|9179B 6195B|   0   506k|   0  39.2 |5092  5791 |2.40 1.48 0.75|2.0   0 211|   0     0 |           | 11   32    0   58    0
Feb 16 18:13:02 np0000000000 dstat.sh[59187]: 16-02 18:13:02| 24  18  56   0   0|1392M 1101M  168M 5087M|4181B 1564B|  36k  415k|1.00  26.0 |5565  4454 |2.40 1.48 0.75|2.0   0 415|   0     0 |           | 11   32    0   60    0
Feb 16 18:13:03 np0000000000 dstat.sh[59187]: 16-02 18:13:03| 42   8  49   1   0|1498M  992M  168M 5090M|4578B 1620B| 436k 3289k|17.0   219 |3977  3764 |2.40 1.48 0.75|2.0 1.0  18|   0     0 |           | 11   36    0   59    0
Feb 16 18:13:04 np0000000000 dstat.sh[59187]: 16-02 18:13:04| 35   7  42  14   0|1474M 1009M  169M 5095M|4208B 1623B|   0    30M|   0  2859 |  13k   26k|2.40 1.48 0.75|2.0 1.0 121|   0     0 |           | 11   36    0   59    0
Feb 16 18:13:05 np0000000000 dstat.sh[59187]: 16-02 18:13:05| 36   9  43  12   0|1496M  986M  170M 5096M|4985B 1664B|   0    40M|   0  3349 |  12k   26k|2.40 1.48 0.75|2.0   0  35|   0     0 |           | 11   32    0   59    0
Feb 16 18:13:06 np0000000000 dstat.sh[59187]: 16-02 18:13:06| 44   7  47   1   0|1479M 1002M  170M 5096M|5091B 1617B|   0    13M|   0   768 |4122  4591 |2.37 1.49 0.76|2.0   0 6.0|   0     0 |           | 11   32    0   59    0
Feb 16 18:13:07 np0000000000 dstat.sh[59187]: 16-02 18:13:07| 36   9  43  10   0|1559M  922M  170M 5096M|5533B 1624B|   0    20M|   0  2460 |  13k   24k|2.37 1.49 0.76|2.0   0 3.0|   0     0 |           | 11   34    0   54    0
Feb 16 18:13:08 np0000000000 dstat.sh[59187]: 16-02 18:13:08| 33  10  51   4   0|1463M 1018M  170M 5096M|4747B 1617B|   0  9489k|   0   922 |6956  9909 |2.37 1.49 0.76|2.0   0  99|   0     0 |           | 11   32    0   54    0
Feb 16 18:13:09 np0000000000 dstat.sh[59187]: 16-02 18:13:09| 21   4  73   0   0|1477M 1003M  170M 5096M|4320B 1512B|   0   904k|   0  42.0 |1862  1379 |2.37 1.49 0.76|2.0   0 2.0|   0     0 |           | 11   32    0   54    0
Feb 16 18:13:10 np0000000000 dstat.sh[59187]: 16-02 18:13:10| 23   3  73   0   0|1399M 1082M  170M 5096M|4441B 1560B|   0   689k|   0  42.8 |1856  1362 |2.37 1.49 0.76|2.0   0 1.0|   0     0 |           | 11   32    0   54    0
Feb 16 18:13:11 np0000000000 dstat.sh[59187]: 16-02 18:13:11| 22   5  72   1   0|1438M 1043M  170M 5096M|4569B 1623B|   0  6778k|   0   363 |2420  2870 |2.26 1.48 0.76|2.0   0 2.0|   0     0 |           | 11   32    0   49    0
Feb 16 18:13:12 np0000000000 dstat.sh[59187]: 16-02 18:13:12| 21   5  73   0   0|1398M 1083M  170M 5096M|4684B 1621B|   0    44k|   0  6.00 |1804  1275 |2.26 1.48 0.76|2.0   0 1.0|   0     0 |           | 11   32    0   49    0
Feb 16 18:13:13 np0000000000 dstat.sh[59187]: 16-02 18:13:13| 22   4  74   0   0|1467M 1014M  170M 5096M|5121B 1621B|   0     0 |   0     0 |1795  1214 |2.26 1.48 0.76|3.0   0 3.0|   0     0 |           | 11   32    0   49    0
Feb 16 18:13:14 np0000000000 dstat.sh[59187]: 16-02 18:13:14| 22   3  74   0   0|1427M 1053M  170M 5097M|4738B 1619B|   0     0 |   0     0 |1766  1280 |2.26 1.48 0.76|2.0   0 1.0|   0     0 |           | 11   32    0   49    0
Feb 16 18:13:15 np0000000000 dstat.sh[59187]: 16-02 18:13:15| 23   3  73   0   0|1446M 1035M  170M 5097M|4379B 1620B|   0     0 |   0     0 |1710  1131 |2.26 1.48 0.76|2.0   0 2.0|   0     0 |           | 11   32    0   46    0
Feb 16 18:13:16 np0000000000 dstat.sh[59187]: 16-02 18:13:16| 22   3  74   0   0|1422M 1058M  170M 5097M|4740B 1620B|   0     0 |   0     0 |1787  1311 |2.16 1.48 0.76|1.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 16 18:13:17 np0000000000 dstat.sh[59187]: 16-02 18:13:17| 22   4  73   0   0|1411M 1069M  171M 5097M|4582B 1459B|   0   292k|   0  13.0 |1987  1686 |2.16 1.48 0.76|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
Feb 16 18:13:18 np0000000000 dstat.sh[59187]: 16-02 18:13:18| 23   4  73   0   0|1411M 1069M  171M 5097M|4881B 1621B|   0  2346k|   0   238 |2078  1327 |2.16 1.48 0.76|1.0   0 9.0|   0     0 |           | 11   32    0   46    0
Feb 16 18:13:19 np0000000000 dstat.sh[59187]: 16-02 18:13:19| 22   4  73   0   0|1468M 1013M  171M 5097M|4784B 1615B|   0   104k|   0  3.99 |1752  1313 |2.16 1.48 0.76|2.0   0   0|   0     0 |           | 11   32    0   41    0
Feb 16 18:13:20 np0000000000 dstat.sh[59187]: 16-02 18:13:20| 21   5  74   0   0|1455M 1026M  171M 5097M|4935B 1622B|   0     0 |   0     0 |1744  1242 |2.16 1.48 0.76|1.0   0 1.0|   0     0 |           | 11   32    0   41    0
Feb 16 18:13:21 np0000000000 dstat.sh[59187]: 16-02 18:13:21| 23   3  73   0   0|1377M 1103M  171M 5097M|4742B 1621B|   0     0 |   0     0 |1697  1048 |2.06 1.47 0.77|2.0   0 3.0|   0     0 |           | 11   32    0   41    0
Feb 16 18:13:22 np0000000000 dstat.sh[59187]: 16-02 18:13:22|  9  21  69   0   0|1369M 1111M  171M 5097M|4392B 1667B|   0   441k|   0  5.01 |5451  3864 |2.06 1.47 0.77|4.0   0 354|   0     0 |           | 11   32    0   41    0
Feb 16 18:13:23 np0000000000 dstat.sh[59187]: 16-02 18:13:23|  8  21  68   0   0|1367M 1113M  171M 5097M|4871B 1660B|   0   527k|   0  5.99 |5152  3506 |2.06 1.47 0.77|2.0   0 296|   0     0 |           | 11   32    0   41    0
Feb 16 18:13:24 np0000000000 dstat.sh[59187]: 16-02 18:13:24|  8  21  69   0   0|1367M 1113M  171M 5097M|4494B 1618B|   0   571k|   0  14.0 |5085  3545 |2.06 1.47 0.77|3.0   0 294|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:25 np0000000000 dstat.sh[59187]: 16-02 18:13:25|  8  21  69   0   0|1357M 1123M  171M 5097M|4168B 1461B|   0     0 |   0     0 |5198  3652 |2.06 1.47 0.77|2.0   0 305|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:26 np0000000000 dstat.sh[59187]: 16-02 18:13:26| 15  11  71   0   0|1373M 1107M  171M 5097M|4658B 1612B|   0     0 |   0     0 |3270  2205 |2.06 1.48 0.77|2.0   0 121|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:27 np0000000000 dstat.sh[59187]: 16-02 18:13:27| 22   4  73   0   0|1435M 1045M  171M 5097M|4509B 1623B|   0   136k|   0  8.02 |1977  1529 |2.06 1.48 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:28 np0000000000 dstat.sh[59187]: 16-02 18:13:28| 22   4  73   0   0|1403M 1077M  171M 5097M|4448B 1617B|   0   315k|   0  22.0 |1917  1458 |2.06 1.48 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:29 np0000000000 dstat.sh[59187]: 16-02 18:13:29| 22   4  73   0   0|1413M 1067M  171M 5097M|4145B 1622B|   0    20k|   0  1.00 |1766  1132 |2.06 1.48 0.77|3.0   0 3.0|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:30 np0000000000 dstat.sh[59187]: 16-02 18:13:30| 21   5  73   0   0|1424M 1057M  171M 5097M|4602B 1621B|   0  4098B|   0  1.00 |1856  1295 |2.06 1.48 0.77|2.0   0 2.0|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:31 np0000000000 dstat.sh[59187]: 16-02 18:13:31| 22   3  73   0   0|1423M 1057M  171M 5097M|5216B 1619B|   0    12k|   0  1.00 |1798  1223 |1.97 1.47 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   37    0
Feb 16 18:13:32 np0000000000 dstat.sh[59187]: 16-02 18:13:32| 22   5  73   0   0|1495M  985M  171M 5097M|4769B 1461B|   0     0 |   0     0 |1830  1244 |1.97 1.47 0.77|3.0   0 2.0|   0     0 |           | 11   32    0   31    0
Feb 16 18:13:33 np0000000000 dstat.sh[59187]: 16-02 18:13:33| 22   4  73   0   0|1481M  999M  171M 5097M|5420B 1621B|   0    64k|   0  3.00 |1774  1139 |1.97 1.47 0.77|3.0   0 2.0|   0     0 |           | 11   32    0   31    0
Feb 16 18:13:34 np0000000000 dstat.sh[59187]: 16-02 18:13:34| 27   7  66   0   0|1489M  991M  171M 5097M|5521B 1620B|   0  2077k|   0  11.0 |2979  6536 |1.97 1.47 0.77|2.0   0  38|   0     0 |           | 11   32    0   32    0
Feb 16 18:13:35 np0000000000 dstat.sh[59187]: 16-02 18:13:35| 22   4  73   0   0|1472M 1008M  171M 5097M|5580B 1620B|   0    12k|   0  1.00 |1729  1140 |1.97 1.47 0.77|2.0   0 1.0|   0     0 |           | 11   32    0   32    0
Feb 16 18:13:36 np0000000000 dstat.sh[59187]: 16-02 18:13:36| 23   3  74   0   0|1493M  987M  171M 5097M|5222B 1621B|   0  4097B|   0  1.00 |1765  1263 |1.90 1.46 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   25    0
Feb 16 18:13:37 np0000000000 dstat.sh[59187]: 16-02 18:13:37| 23   3  74   0   0|1462M 1018M  171M 5097M|5342B 1621B|   0   864k|   0   126 |1942  1516 |1.90 1.46 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   25    0
Feb 16 18:13:38 np0000000000 dstat.sh[59187]: 16-02 18:13:38| 22   4  73   0   0|1503M  977M  171M 5097M|4875B 1619B|   0   488k|   0  31.0 |1923  1392 |1.90 1.46 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   25    0
Feb 16 18:13:39 np0000000000 dstat.sh[59187]: 16-02 18:13:39| 23   3  74   0   0|1453M 1027M  171M 5097M|4322B 1621B|   0    40k|   0  1.00 |1811  1269 |1.90 1.46 0.78|2.0   0 1.0|   0     0 |           | 11   32    0   25    0
Feb 16 18:13:40 np0000000000 dstat.sh[59187]: 16-02 18:13:40| 22   3  73   0   0|1448M 1032M  171M 5097M|4396B 1457B|   0    12k|   0  1.00 |1818  1314 |1.90 1.46 0.78|3.0   0 1.0|   0     0 |           | 11   32    0   18    0
Feb 16 18:13:41 np0000000000 dstat.sh[59187]: 16-02 18:13:41| 22   4  73   0   0|1465M 1015M  171M 5097M|4437B 1619B|   0    20k|   0  1.00 |1790  1170 |1.82 1.45 0.78|3.0   0 3.0|   0     0 |           | 11   32    0   18    0
Feb 16 18:13:42 np0000000000 dstat.sh[59187]: 16-02 18:13:42| 22   4  74   0   0|1486M  994M  171M 5097M|4449B 1620B|   0    28k|   0  3.00 |1766  1243 |1.82 1.45 0.78|2.0   0   0|   0     0 |           | 11   32    0   18    0
Feb 16 18:13:43 np0000000000 dstat.sh[59187]: 16-02 18:13:43| 21   4  73   0   0|1468M 1012M  171M 5097M|4637B 1620B|   0    80k|   0  2.00 |1862  1358 |1.82 1.45 0.78|2.0   0 2.0|   0     0 |           | 11   32    0   18    0
Feb 16 18:13:44 np0000000000 dstat.sh[59187]: 16-02 18:13:44| 21   5  73   0   0|1461M 1019M  171M 5097M|4340B 1624B|   0    60k|   0  2.00 |2104  1334 |1.82 1.45 0.78|1.0   0  37|   0     0 |           | 11   32    0   13    0
Feb 16 18:13:45 np0000000000 dstat.sh[59187]: 16-02 18:13:45| 12  17  70   0   0|1446M 1034M  171M 5097M|4673B 1618B|   0   200k|   0  9.99 |5168  4332 |1.82 1.45 0.78|2.0   0 424|   0     0 |           | 11   32    0   13    0
Feb 16 18:13:46 np0000000000 dstat.sh[59187]: 16-02 18:13:46| 23   3  73   0   0|1456M 1024M  171M 5097M|4027B 1623B|   0     0 |   0     0 |1670  1120 |1.76 1.45 0.78|2.0   0   0|   0     0 |           | 11   32    0   13    0
Feb 16 18:13:47 np0000000000 dstat.sh[59187]: 16-02 18:13:47| 21   4  73   0   0|1434M 1046M  171M 5097M|4391B 1456B|   0   208k|   0  13.0 |2060  1700 |1.76 1.45 0.78|2.0   0 9.0|   0     0 |           | 11   32    0   13    0
Feb 16 18:13:48 np0000000000 dstat.sh[59187]: 16-02 18:13:48| 21   7  70   0   0|1436M 1043M  171M 5097M|4646B 1622B|  40k  312k|2.00  24.0 |2482  1756 |1.76 1.45 0.78|3.0   0 104|   0     0 |           | 11   32    0   10    0
Feb 16 18:13:49 np0000000000 dstat.sh[59187]: 16-02 18:13:49|  9  22  69   0   0|1421M 1059M  171M 5098M|4192B 1617B|   0   643k|   0  57.9 |6307  4953 |1.76 1.45 0.78|1.0   0 493|   0     0 |           | 11   32    0   10    0
Feb 16 18:13:50 np0000000000 dstat.sh[59187]: 16-02 18:13:50|  8  23  68   0   0|1402M 1077M  171M 5098M|5353B 1717B|   0   204k|   0  4.01 |6466  5123 |1.76 1.45 0.78|1.0   0 546|   0     0 |           | 11   32    0   10    0
Feb 16 18:13:51 np0000000000 dstat.sh[59187]: 16-02 18:13:51|  8  22  68   0   0|1394M 1085M  171M 5098M|5386B 1616B|   0   878k|   0  9.97 |6320  5024 |1.70 1.44 0.78|3.0   0 531|   0     0 |           | 11   32    0   10    0
Feb 16 18:13:52 np0000000000 dstat.sh[59187]: 16-02 18:13:52|  8  23  68   0   0|1377M 1103M  171M 5098M|5536B 1625B|   0  1472k|   0  16.0 |6611  5434 |1.70 1.44 0.78|1.0   0 594|   0     0 |           | 11   32    0    7    0
Feb 16 18:13:53 np0000000000 dstat.sh[59187]: 16-02 18:13:53|  9  21  69   0   0|1357M 1123M  171M 5098M|4875B 1619B|   0  1032k|   0  12.0 |6195  4920 |1.70 1.44 0.78|1.0   0 505|   0     0 |           | 11   32    0    7    0
Feb 16 18:13:54 np0000000000 dstat.sh[59187]: 16-02 18:13:54|  8  21  70   0   0|1348M 1132M  171M 5098M|4834B 1459B|   0   208k|   0  11.0 |5954  4580 |1.70 1.44 0.78|1.0   0 435|   0     0 |           | 11   32    0    7    0
Feb 16 18:13:55 np0000000000 dstat.sh[59187]: 16-02 18:13:55|  8  22  69   0   0|1346M 1133M  171M 5098M|4970B 1621B|   0   272k|   0  9.00 |6071  4674 |1.70 1.44 0.78|1.0   0 461|   0     0 |           | 11   32    0    7    0
Feb 16 18:13:56 np0000000000 dstat.sh[59187]: 16-02 18:13:56|  8  22  68   0   0|1350M 1129M  171M 5098M|4796B 1619B|   0    52k|   0  13.0 |6287  4959 |1.56 1.41 0.78|2.0   0 527|   0     0 |           | 11   32    0    4    0
Feb 16 18:13:57 np0000000000 dstat.sh[59187]: 16-02 18:13:57| 19  25  56   0   0|1341M 1138M  171M 5098M|5162B 1621B|   0   568k|   0  37.0 |6949  6367 |1.56 1.41 0.78|4.0   0 636|   0     0 |           | 11   32    0    6    0
Feb 16 18:13:58 np0000000000 dstat.sh[59187]: 16-02 18:13:58| 59  18  21   0   0|1496M  983M  171M 5098M|5168B 1617B|   0  1098k|   0  75.9 |5046  3996 |1.56 1.41 0.78|4.0   0 314|   0     0 |           | 11   32    0   10    0
Feb 16 18:13:59 np0000000000 dstat.sh[59187]: 16-02 18:13:59| 53  10  28   8   0|1603M  866M  171M 5106M|4389B 1623B| 445k   20M|10.0  1425 |9970    15k|1.56 1.41 0.78|3.0 1.0  62|   0     0 |           | 11   38    0   11    0
Feb 16 18:14:00 np0000000000 dstat.sh[59187]: 16-02 18:14:00| 33  12  38  14   0|1602M  857M  172M 5115M|4680B 1620B|   0    79M|   0  5718 |  20k   41k|1.56 1.41 0.78|4.0 2.0 159|   0     0 |           | 11   36    0   10    0
Feb 16 18:14:01 np0000000000 dstat.sh[59187]: 16-02 18:14:01| 33   9  37  15   0|1599M  852M  172M 5123M|7116B 6637B|   0    73M|   0  5463 |  19k   39k|1.84 1.47 0.80|2.0 3.0  60|   0     0 |           | 11   37    0   10    0
Feb 16 18:14:02 np0000000000 dstat.sh[59187]: 16-02 18:14:02| 42   9  34  13   0|1577M  865M  173M 5131M|  12k 6057B|   0    59M|   0  4782 |  18k   35k|1.84 1.47 0.80|3.0 1.0  53|   0     0 |           | 11   36    0   11    0
Feb 16 18:14:03 np0000000000 dstat.sh[59187]: 16-02 18:14:03| 37  24  26  11   0|1570M  866M  173M 5137M|4297B 1459B| 372k   48M|6.00  3597 |  16k   29k|1.84 1.47 0.80|2.0 1.0 384|   0     0 |           | 11   34    0   11    0
Feb 16 18:14:04 np0000000000 dstat.sh[59187]: 16-02 18:14:04| 38  19  29  10   0|1579M  850M  174M 5143M|  12k 9796B|1124k   48M|22.0  3452 |  17k   32k|1.84 1.47 0.80|1.0 1.0 194|   0     0 |           | 11   35    0   11    0
Feb 16 18:14:05 np0000000000 dstat.sh[59187]: 16-02 18:14:05| 28   9  48  12   0|1574M  852M  174M 5146M|  16k   12k| 667k   45M|12.0  3564 |  17k   33k|1.84 1.47 0.80|2.0   0 122|   0     0 |           | 11   35    0    9    0
Feb 16 18:14:06 np0000000000 dstat.sh[59187]: 16-02 18:14:06| 32  11  42  13   0|1499M  923M  174M 5148M|6990B 2260B|   0    55M|   0  4622 |  19k   35k|1.85 1.48 0.81|2.0   0  81|   0     0 |           | 11   34    0    9    0
Feb 16 18:14:07 np0000000000 dstat.sh[59187]: 16-02 18:14:07| 32   7  44  14   0|1527M  894M  174M 5149M|  11k 6674B|   0    55M|   0  4761 |  18k   34k|1.85 1.48 0.81|2.0 1.0  30|   0     0 |           | 11   35    0    9    0
Feb 16 18:14:08 np0000000000 dstat.sh[59187]: 16-02 18:14:08| 28   7  49  12   0|1527M  894M  174M 5149M|  14k   11k|   0    50M|   0  4159 |  18k   35k|1.85 1.48 0.81|2.0   0  30|   0     0 |           | 11   35    0    9    0
Feb 16 18:14:09 np0000000000 dstat.sh[59187]: 16-02 18:14:09| 32  10  44  11   0|1466M  953M  175M 5151M|  11k 7048B|   0    48M|   0  3826 |  17k   32k|1.85 1.48 0.81|2.0   0 110|   0     0 |           | 11   36    0   10    0
Feb 16 18:14:10 np0000000000 dstat.sh[59187]: 16-02 18:14:10| 35   8  41  12   0|1513M  904M  175M 5154M|6334B 3576B|   0    44M|   0  3790 |  17k   31k|1.85 1.48 0.81|1.0   0  60|   0     0 |           | 11   37    0   10    0
Feb 16 18:14:11 np0000000000 dstat.sh[59187]: 16-02 18:14:11| 29   7  50  11   0|1518M  895M  175M 5156M|  13k 9851B|   0    42M|   0  3716 |  16k   31k|2.18 1.56 0.83|  0 1.0  45|   0     0 |           | 11   37    0   10    0
Feb 16 18:14:12 np0000000000 dstat.sh[59187]: 16-02 18:14:12| 26   7  51  12   0|1514M  896M  175M 5159M|  15k   11k|   0    49M|   0  4200 |  19k   36k|2.18 1.56 0.83|2.0   0  48|   0     0 |           | 11   36    0   10    0
Feb 16 18:14:13 np0000000000 dstat.sh[59187]: 16-02 18:14:13| 34  11  38  14   0|1523M  884M  175M 5162M|4998B 1684B|   0    66M|   0  5597 |  19k   39k|2.18 1.56 0.83|2.0 1.0 142|   0     0 |           | 11   36    0   10    0
Feb 16 18:14:14 np0000000000 dstat.sh[59187]: 16-02 18:14:14| 30   8  47  12   0|1541M  867M  175M 5161M|  12k 9247B|   0    50M|   0  4439 |  19k   36k|2.18 1.56 0.83|  0 1.0  24|   0     0 |           | 11   37    0   10    0
Feb 16 18:14:15 np0000000000 dstat.sh[59187]: 16-02 18:14:15| 26   8  51  12   0|1541M  869M  175M 5159M|  16k   11k|   0    51M|   0  4450 |  20k   38k|2.18 1.56 0.83|6.0   0  39|   0     0 |           | 11   37    0   10    0
Feb 16 18:14:16 np0000000000 dstat.sh[59187]: 16-02 18:14:16| 34  14  50   2   0|1391M 1019M  175M 5159M|7541B 4467B|   0    15M|   0   959 |7021  8709 |2.25 1.58 0.85|2.0   0 268|   0     0 |           | 11   32    0   12    0
Feb 16 18:14:17 np0000000000 dstat.sh[59187]: 16-02 18:14:17| 18   2  78   0   0|1429M  981M  175M 5159M|9514B 6466B|   0   813k|   0  52.8 |2056  1943 |2.25 1.58 0.85|2.0   0   0|   0     0 |           | 11   33    0   12    0
Feb 16 18:14:18 np0000000000 dstat.sh[59187]: 16-02 18:14:18| 18   6  73   1   0|1402M 1008M  175M 5159M|8808B 5364B|   0  5606k|   0   338 |4095  4807 |2.25 1.58 0.85|1.0   0  40|   0     0 |           | 11   32    0   13    0
Feb 16 18:14:19 np0000000000 dstat.sh[59187]: 16-02 18:14:19| 18   3  78   0   0|1452M  958M  175M 5159M|7089B 3907B|   0     0 |   0     0 |1604  1120 |2.25 1.58 0.85|2.0   0   0|   0     0 |           | 11   33    0   13    0
Feb 16 18:14:20 np0000000000 dstat.sh[59187]: 16-02 18:14:20| 16   6  76   0   0|1428M  983M  175M 5159M|  11k 6109B|   0   680k|   0  24.0 |3137  3014 |2.25 1.58 0.85|2.0   0  60|   0     0 |           | 11   32    0   14    0
Feb 16 18:14:21 np0000000000 dstat.sh[59187]: 16-02 18:14:21| 21   4  75   0   0|1427M  983M  175M 5159M|5619B 2308B|   0    80k|   0  6.00 |1736  1143 |2.15 1.57 0.85|1.0   0   0|   0     0 |           | 11   33    0   14    0
Feb 16 18:14:22 np0000000000 dstat.sh[59187]: 16-02 18:14:22| 16   2  81   0   0|1426M  984M  175M 5159M|  14k   10k|   0     0 |   0     0 |3132  3661 |2.15 1.57 0.85|1.0   0   0|   0     0 |           | 11   33    0   14    0
Feb 16 18:14:23 np0000000000 dstat.sh[59187]: 16-02 18:14:23| 20   6  74   0   0|1390M 1020M  175M 5159M|5580B 2431B|   0     0 |   0     0 |2493  2045 |2.15 1.57 0.85|2.0   0  44|   0     0 |           | 11   32    0   15    0
Feb 16 18:14:24 np0000000000 dstat.sh[59187]: 16-02 18:14:24| 19   2  77   0   0|1401M 1009M  175M 5159M|9891B 6725B|   0   127k|   0  15.9 |2008  1807 |2.15 1.57 0.85|2.0   0   0|   0     0 |           | 11   33    0   15    0
Feb 16 18:14:25 np0000000000 dstat.sh[59187]: 16-02 18:14:25| 16   2  80   0   0|1325M 1084M  175M 5159M|  10k 7212B|   0   623k|   0  68.4 |3284  4050 |2.15 1.57 0.85|3.0   0 5.0|   0     0 |           | 11   32    0   16    0
Feb 16 18:14:26 np0000000000 dstat.sh[59187]: 16-02 18:14:26|  8  23  68   0   0|1323M 1086M  175M 5159M|4751B 1624B|   0   273k|   0  15.0 |5259  3504 |2.14 1.58 0.85|1.0   0 326|   0     0 |           | 11   32    0   16    0
Feb 16 18:14:27 np0000000000 dstat.sh[59187]: 16-02 18:14:27| 20  25  53   0   0|1347M 1062M  175M 5160M|4794B 1618B|   0   627k|   0  51.9 |6129  5020 |2.14 1.58 0.85|3.0   0 467|   0     0 |           | 11   32    0   22    0
Feb 16 18:14:28 np0000000000 dstat.sh[59187]: 16-02 18:14:28| 63  12  24   0   0|1542M  867M  175M 5161M|5185B 1622B|   0   341k|   0  18.0 |3731  1751 |2.14 1.58 0.85|3.0   0 3.0|   0     0 |           | 11   32    0   22    0
