May 25 16:01:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 25 16:01:08 ubuntu dstat.sh[65944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 25 16:01:08 ubuntu dstat.sh[65944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 25 16:02:52 ubuntu dstat.sh[65944]: 25-05 16:02:52| 38   7  54   0   0|1425M  761M  172M 5374M|  11k 7324B|   0   136k|   0  17.0 |4524  4627 |2.81 1.60 0.82|2.0   0  48|   0     0 |           | 11   32    0   61    0
May 25 16:02:53 ubuntu dstat.sh[65944]: 25-05 16:02:53| 38   5  56   0   0|1486M  701M  172M 5374M|  12k 9707B|   0   232k|   0  7.00 |2805  2341 |2.81 1.60 0.82|  0   0   0|   0     0 |           | 11   34    0   61    0
May 25 16:02:54 ubuntu dstat.sh[65944]: 25-05 16:02:54| 28  10  61   0   0|1398M  788M  172M 5374M|  20k   15k|   0   224k|   0  20.0 |6055  7243 |2.67 1.59 0.82|2.0   0 127|   0     0 |           | 11   33    0   62    0
May 25 16:02:55 ubuntu dstat.sh[65944]: 25-05 16:02:55| 23   9  67   0   0|1436M  750M  172M 5375M|5395B 2405B|   0   323k|   0  20.9 |3407  3019 |2.67 1.59 0.82|1.0   0 156|   0     0 |           | 11   32    0   63    0
May 25 16:02:56 ubuntu dstat.sh[65944]: 25-05 16:02:56| 23   5  71   0   0|1433M  753M  172M 5375M|8581B 6136B|   0  1441k|   0  14.0 |3383    11k|2.67 1.59 0.82|  0   0  36|   0     0 |           | 11   33    0   58    0
May 25 16:02:57 ubuntu dstat.sh[65944]: 25-05 16:02:57| 14   8  76   1   0|1401M  786M  172M 5375M|  10k 6135B|   0   688k|   0  52.0 |3846  4072 |2.67 1.59 0.82|1.0   0 111|   0     0 |           | 11   32    0   59    0
May 25 16:02:58 ubuntu dstat.sh[65944]: 25-05 16:02:58| 15  12  71   0   0|1403M  783M  172M 5375M|4377B 1619B|   0  2738k|   0   149 |3305  2315 |2.67 1.59 0.82|2.0   0 173|   0     0 |           | 11   32    0   59    0
May 25 16:02:59 ubuntu dstat.sh[65944]: 25-05 16:02:59| 18   3  78   0   0|1423M  764M  172M 5375M|9609B 6532B|   0     0 |   0     0 |1957  1605 |2.45 1.57 0.81|1.0   0   0|   0     0 |           | 11   33    0   59    0
May 25 16:03:00 ubuntu dstat.sh[65944]: 25-05 16:03:00| 18   6  76   0   0|1351M  836M  172M 5375M|  11k 7301B|   0   216k|   0  9.00 |3660  3918 |2.45 1.57 0.81|1.0   0  46|   0     0 |           | 11   32    0   57    0
May 25 16:03:01 ubuntu dstat.sh[65944]: 25-05 16:03:01| 21   3  76   0   0|1406M  780M  172M 5375M|6318B 3424B|   0     0 |   0     0 |1724  1162 |2.45 1.57 0.81|  0   0   0|   0     0 |           | 11   33    0   57    0
May 25 16:03:02 ubuntu dstat.sh[65944]: 25-05 16:03:02| 17   3  79   0   0|1401M  785M  172M 5375M|  15k   10k|   0   176k|   0  16.0 |3896  4981 |2.45 1.57 0.81|1.0   0   0|   0     0 |           | 11   33    0   57    0
May 25 16:03:03 ubuntu dstat.sh[65944]: 25-05 16:03:03| 14  12  72   0   0|1364M  822M  172M 5375M|8126B 4726B|   0   429k|   0  61.1 |5187  5062 |2.45 1.57 0.81|2.0   0 312|   0     0 |           | 11   32    0   57    0
May 25 16:03:04 ubuntu dstat.sh[65944]: 25-05 16:03:04| 27  18  54   0   0|1409M  776M  172M 5375M|4657B 1077B|   0  1468k|   0   179 |5119  4122 |2.42 1.57 0.82|2.0   0 315|   0     0 |           | 11   32    0   56    0
May 25 16:03:05 ubuntu dstat.sh[65944]: 25-05 16:03:05| 43   7  48   1   0|1510M  673M  172M 5377M|4946B 1460B|   0  3854k|   0   269 |4028  3936 |2.42 1.57 0.82|1.0 1.0  18|   0     0 |           | 11   36    0   56    0
May 25 16:03:06 ubuntu dstat.sh[65944]: 25-05 16:03:06| 36   8  42  12   0|1474M  703M  173M 5382M|5613B 1622B|   0    50M|   0  4205 |  17k   33k|2.42 1.57 0.82|2.0   0 121|   0     0 |           | 11   36    0   56    0
May 25 16:03:07 ubuntu dstat.sh[65944]: 25-05 16:03:07| 41   7  45   6   0|1422M  754M  173M 5383M|6346B 1616B|   0    26M|   0  2463 |  11k   20k|2.42 1.57 0.82|2.0   0  38|   0     0 |           | 11   32    0   56    0
May 25 16:03:08 ubuntu dstat.sh[65944]: 25-05 16:03:08| 45   6  47   1   0|1519M  657M  174M 5383M|5751B 1617B|   0  9457k|   0   549 |3970  3836 |2.42 1.57 0.82|2.0   0 2.0|   0     0 |           | 11   32    0   51    0
May 25 16:03:09 ubuntu dstat.sh[65944]: 25-05 16:03:09| 38   8  43   9   0|1486M  689M  174M 5383M|4712B 1512B|   0    24M|   0  3031 |  16k   29k|2.46 1.60 0.83|2.0   0 2.0|   0     0 |           | 11   34    0   51    0
May 25 16:03:10 ubuntu dstat.sh[65944]: 25-05 16:03:10| 26   7  66   1   0|1458M  717M  174M 5383M|4745B 1622B|   0  5734k|   0   281 |3323  3160 |2.46 1.60 0.83|1.0   0 100|   0     0 |           | 11   32    0   51    0
May 25 16:03:11 ubuntu dstat.sh[65944]: 25-05 16:03:11| 23   4  73   0   0|1421M  753M  174M 5383M|4517B 1620B|   0  1372k|   0  85.0 |2042  1789 |2.46 1.60 0.83|1.0   0 1.0|   0     0 |           | 11   32    0   51    0
May 25 16:03:12 ubuntu dstat.sh[65944]: 25-05 16:03:12| 21   4  72   0   0|1450M  725M  174M 5383M|4306B 1636B|   0  5920k|   0   309 |2363  2481 |2.46 1.60 0.83|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
May 25 16:03:13 ubuntu dstat.sh[65944]: 25-05 16:03:13| 23   3  74   0   0|1399M  776M  174M 5383M|4323B 1621B|   0   132k|   0  12.0 |1922  1398 |2.46 1.60 0.83|1.0   0 1.0|   0     0 |           | 11   32    0   47    0
May 25 16:03:14 ubuntu dstat.sh[65944]: 25-05 16:03:14| 23   3  74   0   0|1463M  711M  174M 5383M|4619B 1620B|   0  8190B|   0  2.00 |1793  1160 |2.35 1.59 0.83|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
May 25 16:03:15 ubuntu dstat.sh[65944]: 25-05 16:03:15| 22   3  73   0   0|1420M  754M  174M 5383M|4531B 1512B|   0     0 |   0     0 |1859  1258 |2.35 1.59 0.83|1.0   0 2.0|   0     0 |           | 11   32    0   47    0
May 25 16:03:16 ubuntu dstat.sh[65944]: 25-05 16:03:16| 22   3  73   0   0|1448M  727M  174M 5383M|5162B 1566B|   0     0 |   0     0 |1765  1116 |2.35 1.59 0.83|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
May 25 16:03:17 ubuntu dstat.sh[65944]: 25-05 16:03:17| 23   3  74   0   0|1432M  743M  174M 5384M|4953B 1512B|   0     0 |   0     0 |1803  1218 |2.35 1.59 0.83|2.0   0 1.0|   0     0 |           | 11   32    0   46    0
May 25 16:03:18 ubuntu dstat.sh[65944]: 25-05 16:03:18| 23   3  73   0   0|1479M  695M  174M 5384M|5035B 1566B|   0     0 |   0     0 |1703  1154 |2.35 1.59 0.83|2.0   0   0|   0     0 |           | 11   32    0   46    0
May 25 16:03:19 ubuntu dstat.sh[65944]: 25-05 16:03:19| 21   4  73   0   0|1487M  687M  174M 5384M|4773B 1512B|   0   380k|   0  12.0 |1904  1501 |2.24 1.58 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   46    0
May 25 16:03:20 ubuntu dstat.sh[65944]: 25-05 16:03:20| 23   2  74   0   0|1430M  744M  174M 5384M|5146B 1566B|   0   448k|   0  32.0 |1803  1241 |2.24 1.58 0.84|3.0   0 1.0|   0     0 |           | 11   32    0   46    0
May 25 16:03:21 ubuntu dstat.sh[65944]: 25-05 16:03:21| 22   4  74   0   0|1432M  742M  174M 5384M|5333B 1606B|   0     0 |   0     0 |1833  1299 |2.24 1.58 0.84|1.0   0 1.0|   0     0 |           | 11   32    0   41    0
May 25 16:03:22 ubuntu dstat.sh[65944]: 25-05 16:03:22| 22   4  74   0   0|1443M  731M  174M 5384M|4456B 1457B|   0     0 |   0     0 |1845  1309 |2.24 1.58 0.84|2.0   0 2.0|   0     0 |           | 11   32    0   41    0
May 25 16:03:23 ubuntu dstat.sh[65944]: 25-05 16:03:23| 24   4  72   0   0|1429M  745M  174M 5384M|4608B 1567B|   0     0 |   0     0 |1846  1136 |2.24 1.58 0.84|2.0   0 7.0|   0     0 |           | 11   32    0   41    0
May 25 16:03:24 ubuntu dstat.sh[65944]: 25-05 16:03:24| 23   4  73   0   0|1423M  751M  174M 5384M|4282B 1516B|   0     0 |   0     0 |1875  1357 |2.14 1.57 0.84|1.0   0   0|   0     0 |           | 11   32    0   41    0
May 25 16:03:25 ubuntu dstat.sh[65944]: 25-05 16:03:25| 23   2  74   0   0|1396M  778M  174M 5384M|4207B 1454B|   0   128k|   0  1.99 |1786  1103 |2.14 1.57 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   37    0
May 25 16:03:26 ubuntu dstat.sh[65944]: 25-05 16:03:26| 23   3  73   0   0|1420M  754M  174M 5384M|4785B 1621B|   0    96k|   0  2.00 |1822  1255 |2.14 1.57 0.84|1.0   0   0|   0     0 |           | 11   32    0   37    0
May 25 16:03:27 ubuntu dstat.sh[65944]: 25-05 16:03:27| 21   5  74   0   0|1412M  762M  174M 5384M|4716B 1624B|   0     0 |   0     0 |2207  1452 |2.14 1.57 0.84|2.0   0  41|   0     0 |           | 11   32    0   37    0
May 25 16:03:28 ubuntu dstat.sh[65944]: 25-05 16:03:28|  8  21  68   0   0|1390M  784M  174M 5384M|4456B 1616B|   0   798k|   0  8.98 |6226  5018 |2.14 1.57 0.84|1.0   0 525|   0     0 |           | 11   32    0   37    0
May 25 16:03:29 ubuntu dstat.sh[65944]: 25-05 16:03:29|  9  21  70   0   0|1385M  789M  174M 5384M|4448B 1623B|   0  1314k|   0   130 |6260  4989 |2.05 1.56 0.84|1.0   0 433|   0     0 |           | 11   32    0   36    0
May 25 16:03:30 ubuntu dstat.sh[65944]: 25-05 16:03:30| 13  16  71   0   0|1374M  800M  174M 5384M|4911B 1568B|   0   577k|   0  30.0 |4991  4172 |2.05 1.56 0.84|1.0   0 372|   0     0 |           | 11   32    0   36    0
May 25 16:03:31 ubuntu dstat.sh[65944]: 25-05 16:03:31| 22   4  73   0   0|1435M  739M  174M 5384M|5223B 1616B|   0     0 |   0     0 |1779  1181 |2.05 1.56 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   36    0
May 25 16:03:32 ubuntu dstat.sh[65944]: 25-05 16:03:32| 23   3  74   0   0|1412M  762M  174M 5384M|4893B 1512B|   0    20k|   0  2.00 |1790  1200 |2.05 1.56 0.84|1.0   0 1.0|   0     0 |           | 11   32    0   36    0
May 25 16:03:33 ubuntu dstat.sh[65944]: 25-05 16:03:33| 22   3  73   0   0|1430M  744M  174M 5384M|4439B 1620B|   0     0 |   0     0 |1842  1307 |2.05 1.56 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   31    0
May 25 16:03:34 ubuntu dstat.sh[65944]: 25-05 16:03:34| 23   4  73   0   0|1421M  752M  174M 5384M|4631B 1624B|   0  1945k|   0   201 |1821  1186 |1.96 1.55 0.84|2.0   0 1.0|   0     0 |           | 11   32    0   31    0
May 25 16:03:35 ubuntu dstat.sh[65944]: 25-05 16:03:35| 23   3  73   0   0|1428M  745M  174M 5384M|4609B 1616B|   0    64k|   0  2.00 |1882  1295 |1.96 1.55 0.84|1.0   0 3.0|   0     0 |           | 11   32    0   31    0
May 25 16:03:36 ubuntu dstat.sh[65944]: 25-05 16:03:36| 23   4  74   0   0|1414M  759M  174M 5384M|4766B 1623B|   0    24k|   0  3.01 |1759  1128 |1.96 1.55 0.84|1.0   0 1.0|   0     0 |           | 11   32    0   31    0
May 25 16:03:37 ubuntu dstat.sh[65944]: 25-05 16:03:37| 22   4  74   0   0|1467M  706M  174M 5384M|4881B 1459B|   0     0 |   0     0 |1775  1168 |1.96 1.55 0.84|1.0   0 2.0|   0     0 |           | 11   32    0   25    0
May 25 16:03:38 ubuntu dstat.sh[65944]: 25-05 16:03:38| 23   3  74   0   0|1483M  690M  174M 5384M|4553B 1617B|   0    32k|   0  3.00 |1727  1052 |1.96 1.55 0.84|1.0   0   0|   0     0 |           | 11   32    0   25    0
May 25 16:03:39 ubuntu dstat.sh[65944]: 25-05 16:03:39| 21   3  73   0   0|1430M  744M  174M 5384M|4757B 1458B|   0  2220k|   0  27.0 |2067  1716 |2.05 1.57 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   25    0
May 25 16:03:40 ubuntu dstat.sh[65944]: 25-05 16:03:40| 23   3  74   0   0|1431M  742M  174M 5384M|5092B 1618B|   0   675k|   0  77.9 |1847  1190 |2.05 1.57 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   25    0
May 25 16:03:41 ubuntu dstat.sh[65944]: 25-05 16:03:41| 22   4  74   0   0|1387M  786M  174M 5384M|4960B 1459B|   0     0 |   0     0 |1753  1287 |2.05 1.57 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   19    0
May 25 16:03:42 ubuntu dstat.sh[65944]: 25-05 16:03:42| 22   3  73   0   0|1449M  725M  174M 5384M|4738B 1619B|   0    32k|   0  2.00 |1695  1138 |2.05 1.57 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   19    0
May 25 16:03:43 ubuntu dstat.sh[65944]: 25-05 16:03:43| 23   3  74   0   0|1429M  745M  174M 5384M|4170B 1462B|   0     0 |   0     0 |1728  1163 |2.05 1.57 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   19    0
May 25 16:03:44 ubuntu dstat.sh[65944]: 25-05 16:03:44| 22   3  74   0   0|1490M  684M  174M 5384M|4568B 1455B|   0  4087B|   0  1.00 |1761  1168 |1.96 1.56 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   19    0
May 25 16:03:45 ubuntu dstat.sh[65944]: 25-05 16:03:45| 24   2  74   0   0|1439M  735M  174M 5384M|4260B 1620B|   0   144k|   0  3.00 |1665  1001 |1.96 1.56 0.85|2.0   0 2.0|   0     0 |           | 11   32    0   13    0
May 25 16:03:46 ubuntu dstat.sh[65944]: 25-05 16:03:46| 22   4  74   0   0|1461M  712M  174M 5384M|4896B 1458B|   0   128k|   0  28.0 |1757  1219 |1.96 1.56 0.85|1.0   0   0|   0     0 |           | 11   32    0   13    0
May 25 16:03:47 ubuntu dstat.sh[65944]: 25-05 16:03:47| 22   3  74   0   0|1438M  736M  174M 5384M|4979B 1620B|   0    12k|   0  1.00 |1726  1201 |1.96 1.56 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   13    0
May 25 16:03:48 ubuntu dstat.sh[65944]: 25-05 16:03:48| 22   3  74   0   0|1478M  696M  174M 5384M|4439B 1619B|   0    28k|   0  2.00 |1729  1146 |1.96 1.56 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   13    0
May 25 16:03:49 ubuntu dstat.sh[65944]: 25-05 16:03:49| 24   3  73   0   0|1451M  722M  174M 5384M|4742B 1621B|   0   184k|   0  13.0 |1960  1664 |1.89 1.55 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   10    0
May 25 16:03:50 ubuntu dstat.sh[65944]: 25-05 16:03:50| 23   3  73   0   0|1451M  722M  174M 5384M|5549B 1511B|   0   492k|   0  32.0 |1770  1231 |1.89 1.55 0.85|1.0   0 1.0|   0     0 |           | 11   32    0   10    0
May 25 16:03:51 ubuntu dstat.sh[65944]: 25-05 16:03:51| 22   4  74   0   0|1486M  687M  174M 5384M|5345B 1567B|   0     0 |   0     0 |1773  1130 |1.89 1.55 0.85|1.0   0 2.0|   0     0 |           | 11   32    0   10    0
May 25 16:03:52 ubuntu dstat.sh[65944]: 25-05 16:03:52| 17  10  72   0   0|1450M  724M  174M 5384M|4929B 1623B|   0   108k|   0  5.01 |3268  2337 |1.89 1.55 0.85|3.0   0 174|   0     0 |           | 11   32    0   10    0
May 25 16:03:53 ubuntu dstat.sh[65944]: 25-05 16:03:53| 15  14  71   0   0|1461M  712M  174M 5384M|4313B 1617B|   0   148k|   0  6.99 |4244  3292 |1.89 1.55 0.85|1.0   0 286|   0     0 |           | 11   32    0    7    0
May 25 16:03:54 ubuntu dstat.sh[65944]: 25-05 16:03:54| 23   3  73   0   0|1499M  674M  174M 5384M|4620B 1620B|   0    20k|   0  1.00 |1715  1072 |1.81 1.54 0.85|1.0   0   0|   0     0 |           | 11   32    0    7    0
May 25 16:03:55 ubuntu dstat.sh[65944]: 25-05 16:03:55| 22   3  73   0   0|1473M  700M  174M 5384M|4799B 1620B|   0   144k|   0  2.00 |1911  1333 |1.81 1.54 0.85|1.0   0  10|   0     0 |           | 11   32    0    7    0
May 25 16:03:56 ubuntu dstat.sh[65944]: 25-05 16:03:56| 28   5  66   0   0|1495M  679M  174M 5384M|5057B 1662B|   0   160k|   0  35.0 |2779    13k|1.81 1.54 0.85|1.0   0  36|   0     0 |           | 11   32    0    8    0
May 25 16:03:57 ubuntu dstat.sh[65944]: 25-05 16:03:57| 12  18  68   0   0|1464M  710M  174M 5385M|4992B 1624B|  40k  112k|2.00  4.01 |5551  4363 |1.81 1.54 0.85|2.0   0 440|   0     0 |           | 11   32    0    4    0
May 25 16:03:58 ubuntu dstat.sh[65944]: 25-05 16:03:58|  8  22  68   0   0|1457M  717M  174M 5385M|4743B 1618B|   0   204k|   0  4.99 |6174  4686 |1.81 1.54 0.85|2.0   0 474|   0     0 |           | 11   32    0    4    0
May 25 16:03:59 ubuntu dstat.sh[65944]: 25-05 16:03:59|  9  22  68   0   0|1434M  739M  174M 5385M|4515B 1457B|   0   448k|   0  17.0 |6244  5089 |1.75 1.54 0.85|1.0   0 474|   0     0 |           | 11   32    0    4    0
May 25 16:04:00 ubuntu dstat.sh[65944]: 25-05 16:04:00|  8  22  67   0   0|1420M  753M  174M 5385M|3869B  852B|   0  1743k|   0  43.0 |6176  4839 |1.75 1.54 0.85|1.0   0 498|   0     0 |           | 11   32    0    4    0
May 25 16:04:01 ubuntu dstat.sh[65944]: 25-05 16:04:01|  9  23  69   0   0|1398M  775M  174M 5385M|4013B  811B|   0  1198k|   0  13.0 |6172  4695 |1.75 1.54 0.85|1.0   0 501|   0     0 |           | 11   32    0    4    0
May 25 16:04:02 ubuntu dstat.sh[65944]: 25-05 16:04:02|  8  21  69   0   0|1388M  785M  174M 5385M|4693B 1456B|   0   643k|   0  11.0 |6041  4666 |1.75 1.54 0.85|1.0   0 465|   0     0 |           | 11   32    0    3    0
May 25 16:04:03 ubuntu dstat.sh[65944]: 25-05 16:04:03|  9  21  70   0   0|1376M  797M  174M 5385M|4526B 1461B|   0   224k|   0  8.01 |6150  4812 |1.75 1.54 0.85|1.0   0 489|   0     0 |           | 11   32    0    3    0
May 25 16:04:04 ubuntu dstat.sh[65944]: 25-05 16:04:04|  8  22  68   0   0|1383M  790M  174M 5385M|4455B 1457B|   0   232k|   0  14.0 |6254  4931 |1.69 1.53 0.85|3.0   0 523|   0     0 |           | 11   32    0    3    0
May 25 16:04:05 ubuntu dstat.sh[65944]: 25-05 16:04:05|  9  21  69   0   0|1317M  856M  174M 5385M|3811B 1077B|   0   251k|   0  12.0 |6021  4670 |1.69 1.53 0.85|1.0   0 456|   0     0 |           | 11   32    0    3    0
May 25 16:04:06 ubuntu dstat.sh[65944]: 25-05 16:04:06| 35  31  33   0   0|1391M  782M  174M 5385M|5216B 1514B|   0  1001k|   0  61.1 |7013  6549 |1.69 1.53 0.85|3.0   0 749|   0     0 |           | 11   32    0    7    0
May 25 16:04:07 ubuntu dstat.sh[65944]: 25-05 16:04:07| 65  11  25   0   0|1565M  607M  174M 5386M|5740B 1461B|   0   677k|   0  98.2 |3746  1831 |1.69 1.53 0.85|5.0   0 2.0|   0     0 |           | 11   32    0    7    0
May 25 16:04:08 ubuntu dstat.sh[65944]: 25-05 16:04:08| 52  10  26  10   0|1617M  543M  175M 5395M|5892B 1456B| 372k   54M|3.00  3960 |  15k   30k|1.69 1.53 0.85|2.0 1.0  93|   0     0 |           | 11   38    0    8    0
May 25 16:04:09 ubuntu dstat.sh[65944]: 25-05 16:04:09| 40  12  34  12   0|1587M  562M  175M 5406M|5555B 1563B|   0    75M|   0  5638 |  21k   41k|1.87 1.57 0.87|7.0   0 162|   0     0 |           | 11   36    0    8    0
May 25 16:04:10 ubuntu dstat.sh[65944]: 25-05 16:04:10| 42   9  36  11   0|1609M  530M  176M 5415M|  10k 7656B|   0    79M|   0  6080 |  22k   42k|1.87 1.57 0.87|1.0 1.0  60|   0     0 |           | 11   37    0    8    0
May 25 16:04:11 ubuntu dstat.sh[65944]: 25-05 16:04:11| 38  20  31   8   0|1497M  635M  176M 5422M|8704B 4751B| 296k   55M|4.00  3962 |  18k   34k|1.87 1.57 0.87|3.0   0 398|   0     0 |           | 11   34    0    9    0
May 25 16:04:12 ubuntu dstat.sh[65944]: 25-05 16:04:12| 46  18  23  11   0|1528M  597M  176M 5428M|5880B 3593B| 938k   70M|16.0  5023 |  19k   38k|1.87 1.57 0.87|4.0   0 181|   0     0 |           | 11   35    0    9    0
May 25 16:04:13 ubuntu dstat.sh[65944]: 25-05 16:04:13| 30  10  43  13   0|1530M  591M  176M 5432M|  14k   11k| 668k   55M|12.0  4187 |  19k   35k|1.87 1.57 0.87|6.0 1.0 146|   0     0 |           | 11   35    0    9    0
May 25 16:04:14 ubuntu dstat.sh[65944]: 25-05 16:04:14| 29   7  48  12   0|1464M  654M  177M 5434M|  13k 9086B|   0    43M|   0  3696 |  17k   32k|1.96 1.59 0.88|3.0   0  69|   0     0 |           | 11   34    0    9    0
May 25 16:04:15 ubuntu dstat.sh[65944]: 25-05 16:04:15| 35   8  41  14   0|1525M  593M  177M 5434M|5395B 2317B|   0    39M|   0  3460 |  15k   28k|1.96 1.59 0.88|8.0   0  28|   0     0 |           | 11   35    0    9    0
May 25 16:04:16 ubuntu dstat.sh[65944]: 25-05 16:04:16| 28   8  48  15   0|1532M  586M  177M 5434M|  16k   12k|   0    53M|   0  4514 |  19k   36k|1.96 1.59 0.88|1.0 1.0  33|   0     0 |           | 11   35    0    9    0
May 25 16:04:17 ubuntu dstat.sh[65944]: 25-05 16:04:17| 31   8  47  12   0|1505M  610M  177M 5436M|  15k   11k|   0    42M|   0  3723 |  17k   32k|1.96 1.59 0.88|4.0   0  99|   0     0 |           | 11   34    0   10    0
May 25 16:04:18 ubuntu dstat.sh[65944]: 25-05 16:04:18| 38   8  38  13   0|1550M  563M  177M 5439M|5191B 1512B|   0    42M|   0  3772 |  16k   29k|1.96 1.59 0.88|2.0   0  56|   0     0 |           | 11   36    0   10    0
May 25 16:04:19 ubuntu dstat.sh[65944]: 25-05 16:04:19| 28   7  49  15   0|1556M  554M  177M 5441M|  15k   11k|   0    51M|   0  4066 |  17k   32k|2.05 1.62 0.90|2.0 1.0  40|   0     0 |           | 11   37    0   10    0
May 25 16:04:20 ubuntu dstat.sh[65944]: 25-05 16:04:20| 28   7  49  13   0|1549M  558M  177M 5444M|  16k   11k|   0    55M|   0  4429 |  19k   37k|2.05 1.62 0.90|3.0 1.0  51|   0     0 |           | 11   36    0   10    0
May 25 16:04:21 ubuntu dstat.sh[65944]: 25-05 16:04:21| 34  10  41  13   0|1581M  523M  177M 5447M|5320B 1652B|   0    51M|   0  4364 |  17k   33k|2.05 1.62 0.90|5.0 1.0 128|   0     0 |           | 11   36    0   10    0
May 25 16:04:22 ubuntu dstat.sh[65944]: 25-05 16:04:22| 29   8  46  13   0|1590M  511M  177M 5449M|  12k 9247B|   0    48M|   0  3930 |  17k   31k|2.05 1.62 0.90|2.0 1.0  45|   0     0 |           | 11   37    0   10    0
May 25 16:04:23 ubuntu dstat.sh[65944]: 25-05 16:04:23| 31   7  50   9   0|1585M  520M  177M 5446M|  16k   13k|   0    24M|   0  2425 |  15k   27k|2.05 1.62 0.90|1.0 1.0  15|   0     0 |           | 11   37    0   10    0
May 25 16:04:24 ubuntu dstat.sh[65944]: 25-05 16:04:24| 34  11  40  13   0|1546M  560M  177M 5445M|5732B 2700B|   0    56M|   0  4675 |  17k   33k|2.12 1.64 0.91|2.0   0  85|   0     0 |           | 11   36    0   11    0
May 25 16:04:25 ubuntu dstat.sh[65944]: 25-05 16:04:25| 35  11  49   4   0|1426M  680M  177M 5445M|  10k 7183B|   0    14M|   0  1102 |6802  9558 |2.12 1.64 0.91|4.0   0 153|   0     0 |           | 11   33    0   12    0
May 25 16:04:26 ubuntu dstat.sh[65944]: 25-05 16:04:26| 20   8  69   0   0|1427M  679M  177M 5445M|8422B 4624B|   0  2079k|   0   123 |3939  4239 |2.12 1.64 0.91|1.0   0 103|   0     0 |           | 11   32    0   13    0
May 25 16:04:27 ubuntu dstat.sh[65944]: 25-05 16:04:27| 19   2  77   0   0|1424M  682M  177M 5445M|9418B 6046B|   0   858k|   0  56.9 |2098  1971 |2.12 1.64 0.91|1.0   0   0|   0     0 |           | 11   33    0   13    0
May 25 16:04:28 ubuntu dstat.sh[65944]: 25-05 16:04:28| 16   6  76   0   0|1389M  717M  177M 5445M|6192B 3190B|   0   532k|   0  42.0 |2925  2575 |2.12 1.64 0.91|1.0   0  60|   0     0 |           | 11   32    0   14    0
May 25 16:04:29 ubuntu dstat.sh[65944]: 25-05 16:04:29| 20   3  76   0   0|1451M  655M  177M 5445M|5914B 3531B|   0  1692k|   0   164 |1747  1172 |2.03 1.63 0.91|  0   0   0|   0     0 |           | 11   33    0   14    0
